first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,job,iban,currency,balance,latitude,longitude
Livia,Gheorghiu,5180711451159,2023-12-23,"Bulevardul Ababei Nr. 970 Bl. 63  Sc. 49 Ap. 403, Pogoanele, 473107",Dâmbovița,0736 157 642,c4:56:96:45:bc:2c,26.149.178.18,Conducator Intreprindere Mica ,RO96WDEA8370427076408990,HRK,54804861009,-51.5433805,-30.087402
Petre,Dumitrescu,5920524174663,1915-06-27,"Bulevardul Flavia Stănescu, Corabia, 942390",Buzău,0729 421 738,39:5b:ec:71:85:4d,196.224.203.135,Montor Pozitive,RO86MVPE9878832419944186,CDF,18411233516,43.5115745,-66.806363
Ioanina,Tabacu,1800521027581,1922-07-29,"Soseaua Nistor, Zarnesti, 397794",Sibiu,0759 358 130,0a:94:a9:bb:30:30,189.28.54.137,Debitator-Slefuitor Perii De Masini Electrice,RO50BTWC0438540328420438,NZD,74173518607,-81.864998,81.488480
Tincuța,Albu,8170429139458,1913-04-20,"Drumul Manole, Orsova, 544512",Cluj,0751 298 155,de:91:ce:14:7b:db,117.241.82.161,"Cioplitor-Montator Piatra, Marmura",RO21HWSI6126838803943538,SYP,16721256421,43.9004615,-128.285679
Amedeu,Aanei,1010410513022,2003-05-09,"Intrarea Lucian Ionescu Nr. 33 Bl. 13  Sc. 45 Ap. 887, Darabani, 958328",Sibiu,0268 964 689,58:2a:b7:5a:96:10,159.213.27.233,Operator Abrazive Pe Suporti,RO81LGME7865861551474313,MUR,78281716428,27.730130,17.228523
Luminița,Toma,7170311186560,2013-10-17,"Aleea Diaconescu, Sacueni, 488910",Călărași,0747 995 487,a5:89:a7:6d:de:32,76.234.35.126,Secretar Federatie,RO82YMZI2886931941532597,NZD,55593941911,86.1206075,-43.254318
Nicolae,Preda,6310711374004,1988-11-10,"Strada Stănescu, Marasesti, 309717",Tulcea,0728 514 783,39:df:6b:3d:35:ff,79.136.113.100,Asistent De Cercetare In Stiintele Politice,RO25YADA0465154892546452,TND,82088121325,-86.418099,-147.416145
Elisaveta,Preda,1780414294072,1964-02-19,"Drumul Tomescu, Tarnaveni, 659881",Satu Mare,0236 685 132,d3:7b:8b:59:9e:f2,104.6.181.182,Capitan Sef Port,RO31KMCM2319456936395708,ERN,69677490163,-6.1640065,-59.131099
Marius,Ardelean,5040514349460,2012-10-05,"Soseaua Tabacu Nr. 96, Reghin, 773887",Iași,0231 810 761,0d:56:df:d0:58:36,174.155.9.47,Director De Motel,RO36GPBL5929089654842171,LBP,70104581877,-40.0504105,-172.164915
Petre,Suciu,4330406348405,1980-03-02,"Drumul Nemeș Nr. 733 Bl. 28  Sc. 12 Ap. 935, Pascani, 913220",Neamț,0759 706 779,0c:66:a7:d6:12:e9,197.14.82.80,Expert Receptie Investitii Industriale,RO88NCMB0485920667879799,SBD,52770362830,-59.881814,2.542073
Fiona,Marin,5600108263706,2019-09-25,"Soseaua Aanei, Balan, 208282",Vâlcea,0742 166 012,15:42:d2:55:9b:f3,86.57.149.10,Manager Securitate Instalatii Industria Prelucratoare,RO54RKPY8851744069737362,BHD,49395021645,72.2724445,135.587653
Jasmina,Stancu,2340505351886,1972-10-21,"Intrarea Angela Tudor Nr. 18 Bl. 45  Sc. 83 Ap. 714, Gheorgheni, 942081",Alba,0246 416 043,8e:32:10:7a:9b:13,190.31.237.17,Prelucrator Manual De Par,RO86ECPO4316560226035300,IMP,25138120092,65.880220,67.301463
Irinel,Cristea,1200413169147,1983-08-26,"Bulevardul Pușcașu Nr. 219, Targu Mures, 177776",Călărași,0746 349 571,36:14:06:07:22:13,112.96.50.178,Prelucrator Topitura Sticla La Presa,RO50JFSI3672538491465895,TWD,88979793653,-13.0171305,134.795393
Viviana,Popa,7321001250200,1947-07-18,"Aleea Mazilescu, Drobeta-Turnu Severin, 268275",Sibiu,0764 419 376,f9:58:cf:4d:be:18,177.165.249.242,Inginer De Cercetare In Masini Hidraulice Si Pneumatice,RO85UCJM1869653578821932,BBD,98105335311,43.535807,-63.577964
Stelian,Dima,4760907118237,1993-02-02,"Soseaua Horea Suciu, Baile Borsa, 717432",Dolj,0722 907 394,15:3d:f0:78:18:0c,182.40.149.245,"Tehnician Pentru Sisteme De Detectie, Supraveghere Video, Control Acces",RO34VCZN2968921581928110,KES,88261070229,9.7259835,50.928596
Carolina,Dobre,5750121352196,2000-11-24,"Soseaua Tomescu Nr. 27, Campia Turzii, 723960",Brașov,0756 618 822,3e:db:68:98:d4:80,1.69.204.199,Sef Divizie Cai Ferate,RO14UGWJ7002501813978698,MMK,53240836435,53.528004,91.623000
Grațiela,Manole,5910316175256,1925-06-04,"Aleea Dima Nr. 21, Sfantu Gheorghe, 941789",Buzău,0756 619 814,f5:5a:3b:c6:b9:b0,33.192.15.178,Pregatitor Amestecuri In Filaturi,RO09SUGC8437111396874728,NGN,72780396451,49.451154,-36.115403
Radu,Tabacu,5151026267334,1912-08-03,"Intrarea Anda Nistor, Valea Mare (Negresti), 545990",Sibiu,0250 943 019,c9:49:8b:35:7a:1b,221.178.45.206,Acustician Cinematografic,RO27CGTT7870997377737039,TZS,47740041723,26.5158535,-46.808563
Violeta,Marin,8050710312554,1990-01-19,"Drumul Aanei Nr. 28, Mioveni, 806914",Sălaj,0721 660 497,3c:29:75:49:9b:f3,219.220.2.155,Sofer Automacaragiu,RO81APTQ7927400221960715,USD,43070108782,-59.614363,-43.261530
Larisa,Eftimie,1390120066952,1963-10-04,"Aleea Pușcașu Nr. 578 Bl. 53  Sc. 19 Ap. 746, Poienile de sub Munte, 323892",Galați,0234 204 718,ed:49:3d:4b:9a:aa,12.79.251.53,Controlor Calitate Dupa Efectuarea Probelor La Armament Si Munitie,RO26IVPX5188256525222985,HNL,78593361390,-15.764180,-167.338140
Vanesa,Dochioiu,8990912148577,1974-07-08,"Intrarea Felicia Florea, Alba Iulia, 263581",Suceava,0743 340 460,41:21:f2:69:6a:5d,41.95.24.42,Proiectant Inginer In Zootehnie,RO27UFCM7520504865899181,SYP,73682123134,-31.789701,114.201191
Stana,Albu,7590325089172,1925-09-26,"Aleea Stoica, Anina, 954096",Bihor,0737 785 169,c9:4b:77:23:b4:2a,155.95.109.131,Revizor General Siguranta Circulatiei,RO53RRER7699342041929616,HKD,89690658429,31.817841,94.395502
Zeno,Eftimie,5441112105322,1933-09-17,"Intrarea Stan Nr. 651 Bl. 70  Sc. 73 Ap. 204, Savinesti, 629231",Mehedinți,0245 897 866,86:e0:76:57:cc:09,58.179.106.179,Consilier Farmacolog,RO68NICQ8073600038674808,PHP,40668949089,-12.831964,96.462614
Arsenie,Niță,8780423379050,1958-12-05,"Aleea Flavia Albu Nr. 699, Uricani, 151875",Dâmbovița,0766 595 002,00:1f:7d:21:28:81,98.194.179.229,Finisator Electrozi De Sudura,RO47CHYH9849132081636072,BRL,10551566656,-71.6386335,169.610555
Malvina,Diaconu,3180211169083,1952-02-21,"Intrarea Rodica Preda Nr. 74, Talmaciu, 673501",Vrancea,0743 477 378,20:7e:fe:5f:53:92,97.89.171.3,Inginer Prelucrari Metalurgice,RO96AVGJ7080433854178113,BYR,98976565348,4.206339,34.987786
Frusina,Dochioiu,1130516133355,2004-04-22,"Soseaua Diaconu Nr. 74, Bumbesti-Jiu, 945274",Tulcea,0729 249 121,91:69:44:0f:d2:2d,185.139.139.102,Administrator Bunuri Agricole,RO51DIQV7274130865366163,HRK,1595784928,-83.7694155,-148.170582
Decebal,Niță,7071229127460,1967-12-20,"Bulevardul Oprea Nr. 95 Bl. 40  Sc. 11 Ap. 986, Sebis, 462147",Hunedoara,0731 902 027,90:e8:ff:f9:9a:ce,146.164.217.217,Manager De Formare,RO30ZYGN3737147317230872,NZD,56986889706,-50.421767,-139.222017
Elena,Niță,1870118161343,1988-11-01,"Soseaua Albu Nr. 381 Bl. 10  Sc. 42 Ap. 581, Roman, 976047",Vaslui,0733 259 508,e4:8f:33:7d:cc:9c,145.217.195.198,Sef Laborator Control Tehnic De Calitate A Combustibilului Nuclear,RO20VFKM2984261703082452,SDG,27748964507,64.023082,-128.354506
Zaraza,Georgescu,1580317173102,1983-05-14,"Bulevardul Aanei Nr. 35 Bl. 23  Sc. 59 Ap. 790, Horodnic de Sus, 377318",București,0265 553 738,bb:f4:72:4d:15:eb,66.2.213.154,Dispecer Pentru Servire In Camera (Hotel),RO03YHLE9227932688342122,YER,40285303937,-83.989743,73.357650
Claudiu,Tudor,6920525158812,1986-09-25,"Intrarea Cristea Nr. 82, Sovata, 188392",Harghita,0767 960 027,b5:53:3b:95:c4:58,93.120.225.167,Operator La Confectionarea Industriala A Imbracamintei Din Blana,RO91BUPF5297898370750755,MAD,34895897020,-33.4187005,82.749319
Adelaida,Mocanu,4440624302471,1957-11-30,"Aleea Pop, Cudalbi, 957117",Giurgiu,0254 059 322,13:93:3b:61:69:a8,204.181.241.174,Tehnician Proiectant In Industrializarea Lemnului,RO35DPQS4017613490954620,MUR,31213947252,78.9146005,156.329725
Valentina,Suciu,7111105203940,2008-05-26,"Strada Geanina Nemeș Nr. 291 Bl. 20  Sc. 40 Ap. 241, Gherla, 378470",Brașov,0711 801 635,10:0e:a8:d7:5e:3f,70.204.218.81,Sef Birou Aeroport,RO78EUWL2329395647844989,TND,20270285862,37.234432,-103.424251
Teona,Nistor,3020113125585,1978-10-02,"Bulevardul Leontin Ioniță, Peris, 994409",Giurgiu,0265 446 915,16:89:8b:9f:71:0a,137.97.104.55,Asistent De Cercetare In Cadastru,RO63GTIR2430466921313896,OMR,49636706447,-10.668393,-16.997284
Luana,Albu,3791130138380,1942-06-09,"Intrarea Marin Nr. 92 Bl. 15  Sc. 45 Ap. 230, Slobozia, 679854",Giurgiu,0265 876 621,53:8f:b0:f8:c0:fd,25.12.119.248,Scuturator In Si Canepa,RO31QLBS7645959683008100,SYP,70268956531,-20.185820,61.787044
Giorgian,Suciu,5590608397094,1983-03-17,"Soseaua Veronica Dinu, Mogosoaia, 877489",Mureș,0743 143 378,ff:26:7e:35:3d:56,137.45.234.187,Inspector General Penitenciare,RO16YDAG9264319849808924,VUV,43450427560,-11.875024,31.531990
Evanghelina,Albu,5490231188838,1923-01-20,"Aleea Ionescu Nr. 87 Bl. 28  Sc. 87 Ap. 241, Poiana Mare, 957407",Sibiu,0730 881 844,38:25:a6:f7:d6:50,168.160.7.53,Atasat Diplomatic,RO37MSPJ1434258069371047,EGP,22097711929,-0.443553,110.010202
Cerasela,Mazilescu,1130523161107,1957-05-23,"Intrarea Tatiana Ene Nr. 572, Paunesti, 948986",Prahova,0242 589 292,19:6e:f5:61:db:fd,34.224.246.173,Operator Chimist La Producerea Compusilor Organici Ai Sulfului Si Ingrasamintelor Fosfatice,RO91DDRF1247588453788840,JOD,38725145992,87.8481185,-42.480980
Sorin,Pop,2451116229437,1987-04-22,"Intrarea Dumitrescu, Targoviste, 203454",Bacău,0737 479 013,77:63:f4:c0:aa:9c,164.167.100.26,Operator La Prepararea Produselor Lactate,RO80ZBIA6549461300842718,LYD,97535541095,-1.129612,32.774054
Ancuța,Popa,4351002224701,1921-04-05,"Soseaua Dinu, Strehaia, 239790",Dâmbovița,0740 548 847,83:3c:1e:b0:e0:dd,74.208.70.61,Operator Control Nedistructiv Cu Curenti Turbionari,RO87NLVB7987938605444181,SDG,658023397,-8.5777745,-34.414648
Mădălina,Tomescu,2570702118422,2000-10-11,"Drumul Ardelean Nr. 63, Calan, 442194",Argeș,0236 203 174,b0:30:0d:96:06:f5,4.207.245.141,Inspector De Risc,RO17LEFS1312722173150006,HKD,23826705756,52.171051,-163.177305
Vasile,Dumitrescu,6430502458995,2021-08-02,"Intrarea Nistor Nr. 930, Buhusi, 819624",Giurgiu,0788 855 991,bc:08:d9:ae:a9:f8,190.56.218.7,Supraveghetor Muzeu,RO42EUBU4385912466523392,PGK,82861915195,64.4647085,-168.564919
Rica,Pușcașu,3600831147607,1955-01-18,"Bulevardul Otilia Oprea Nr. 97 Bl. 17  Sc. 25 Ap. 271, Brad, 123420",Giurgiu,0749 666 193,0b:48:e3:fc:d9:91,190.160.248.108,Asistent Fizica Si Chimie,RO19KZBV3941906204728277,KMF,26409188927,-43.382881,128.147903
Sandu,Barbu,5120729442047,2023-02-19,"Drumul Anton Oprea, Vulcan, 448755",Sălaj,0785 094 549,bf:aa:80:3e:f8:cc,74.82.165.130,Cercetator In Geofizica,RO22AZIU6660942172545527,CUC,28688989269,-54.0282455,-0.859543
Dan,Albu,8600125127740,1964-01-31,"Aleea Aanei Nr. 97 Bl. 92  Sc. 22 Ap. 420, Baraolt, 379661",Ialomița,0757 716 738,c7:09:b9:09:81:20,16.77.161.135,Pescar In Mari Si Oceane,RO53FQZQ8760479920662150,GEL,25913827844,52.494428,-165.902638
Fabian,Dumitrescu,5091027242081,2003-04-16,"Strada Stancu Nr. 60, Zalau, 768875",Vrancea,0249 434 111,85:19:f3:21:07:fa,190.32.115.36,Designer Grafica (Studii Superioare),RO66OFXB8147228863868643,NAD,81274781381,80.639820,-135.048920
Pompiliu,Dinu,8631116127364,1970-06-14,"Bulevardul Sava Ene, Sangeorz-Bai, 441391",Sibiu,0748 481 095,08:33:7b:c4:9f:ac,136.31.32.72,Tehnician Hidrotehnic,RO18BMEZ4364552655036035,MZN,820570884,6.876333,35.980178
Emanoil,Barbu,7760510061575,1956-10-20,"Aleea Mazilescu Nr. 51, Giroc, 562707",Gorj,0247 853 671,9b:61:3f:48:73:e7,204.229.51.167,Gravor Manual,RO12ABUT4886108053971690,NZD,81418511439,56.4693395,112.746458
Marcheta,Dima,5130915286174,1985-11-23,"Drumul Matei Popescu Nr. 243, Bumbesti-Jiu, 270789",Cluj,0737 586 765,c6:24:1d:61:26:73,43.208.178.71,Registrator Coordonator,RO82LVKE9393567080908765,MRO,97393139430,-87.2400545,16.858289
Frederic,Tomescu,2830722438331,2005-07-23,"Soseaua Ina Ioniță Nr. 84, Dragu-Brad, 464926",Tulcea,0762 439 884,d1:f8:a9:d7:6d:ed,77.236.178.146,Fasonator-Sortator Filme,RO59TYZR6184952243761779,SPL,31920940906,71.669913,-173.714379
Alexandru,Tomescu,1750931108834,1912-06-20,"Strada Raluca Pop Nr. 738, Afumati, 443737",Covasna,0755 881 027,6d:ea:2b:8a:bc:fe,22.217.8.178,Operator Oxizi De Plumb,RO53QTDE5628022187588470,CUP,84955468043,4.299243,-55.751907
Beatrice,Diaconu,3531027051570,1991-01-26,"Drumul Marin Nr. 77 Bl. 21  Sc. 23 Ap. 452, Sovata, 124123",Vaslui,0733 309 592,13:25:56:f5:f8:64,58.151.237.202,Inginer De Cercetare In Pescuit Si Acvacultura,RO52MEGW9410124073070853,MZN,91588054751,-4.7207875,12.690147
Delia,Dinu,7480408231345,1934-05-19,"Intrarea Ionescu, Lugoj, 506872",Mureș,0728 960 534,98:35:54:2c:7d:33,126.36.212.177,"Maistru Transporturi, Posta Si Telecomunicatii",RO26WTEB3079176435294499,EGP,46287999838,-54.2797025,104.397205
Ofelia,Ababei,6090324227792,2007-02-05,"Bulevardul Stancu Nr. 25 Bl. 51  Sc. 84 Ap. 112, Feldru, 936963",Harghita,0233 421 413,1c:8b:89:b0:d4:61,150.100.26.230,Cercetator In Utilaje Si Tehnologia Ambalarii,RO13UBQG3858496246720054,JPY,55900421842,49.1411105,-123.654787
Titus,Nemeș,7720122114724,1963-01-31,"Strada Ionescu Nr. 60 Bl. 42  Sc. 13 Ap. 854, Berceni, 850449",Cluj,0757 972 098,25:92:8d:27:82:cc,184.64.225.164,Inginer Termoenergetica,RO33PTLZ3992583290151892,KYD,25189317118,-83.570753,62.691344
Romanița,Gheorghiu,5210626198653,1985-05-27,"Intrarea Lucrețiu Suciu Nr. 75 Bl. 56  Sc. 83 Ap. 923, Adjud, 735891",Sibiu,0772 040 159,a0:a6:bf:94:92:b0,32.180.6.118,Inspector-Sef In Administratia Publica,RO97ZQDR8229970464486266,SRD,71297331543,71.179557,3.731021
Alida,Mocanu,6111125108928,2022-03-22,"Bulevardul Suciu, Cajvana, 172397",Olt,0736 262 655,e5:d1:6a:1d:00:7b,180.103.229.77,Comisar Sef Divizie Garda Financiara,RO08RJOQ6388823310047317,OMR,73649114744,3.228540,-178.102015
Eftimie,Tabacu,6320617291907,1932-10-24,"Strada Rada Dima Nr. 852 Bl. 25  Sc. 44 Ap. 853, Dragalina, 176077",Bacău,0751 626 312,65:b5:44:a5:e4:1b,120.235.87.132,Operator Sudare Tevi Si Fitinguri Din Polietilena De Inalta Densitate Pehd,RO61EPOC6248739847239773,EGP,34458915547,38.512034,-36.959075
Simi,Ioniță,7600707134982,1976-03-18,"Bulevardul Nicu Nistor Nr. 87, Bosanci, 421309",Bistrița-Năsăud,0266 523 103,c3:78:57:80:22:59,152.189.255.147,Referent De Specialitate Biolog,RO53FRKH4271041941517558,ZMW,9015118163,-84.500055,80.254708
Steliana,Stan,5491002406063,1952-01-12,"Bulevardul Oprea, Insuratei, 655845",Dâmbovița,0251 085 760,2f:cc:2e:13:d4:bc,44.73.69.34,Cercetator In Etnologie,RO04VZZA4174403036122640,MMK,81638759090,-2.5555635,-161.140247
Demetra,Mocanu,4561201147761,1929-03-08,"Aleea Florea Nr. 359, Vicovu de Jos, 635381",Teleorman,0258 294 103,64:23:54:83:4b:67,131.81.163.238,Lucrator In Ateliere De Modele,RO90ECBS7074025586139402,OMR,22696450587,-40.802227,20.107947
Denis,Preda,1571204309617,2018-05-26,"Bulevardul Varvara Ene Nr. 30 Bl. 40  Sc. 73 Ap. 104, Siria, 118494",Alba,0735 387 448,53:b1:27:85:4e:ef,169.204.124.68,Asistent De Cercetare In Prelucrarea Lemnului,RO53KTFH3569450958406256,NAD,67163225715,-27.429500,-54.058113
Robert,Gheorghiu,6680510355403,1949-03-11,"Drumul Mazilescu, Remetea, 610847",Sibiu,0723 051 868,88:8a:a3:ec:97:f6,152.206.126.13,Asistent Personal Al Persoanei Cu Handicap Grav,RO81ITZE5007223569734455,GBP,11174930642,-33.6130925,84.429308
Voichița,Pușcașu,7850715218811,1946-08-01,"Soseaua Suciu, Sadova, 903593",Sibiu,0751 062 327,40:0c:ed:8f:5d:ef,61.28.144.15,Tehnician Calificare Gestiune Competente,RO70KIYN6089926392615736,CVE,7906718065,26.445662,35.299171
Martin,Mazilescu,4630903292958,2017-10-11,"Strada Codrin Dochioiu Nr. 72 Bl. 55  Sc. 20 Ap. 745, Fieni, 222902",Tulcea,0264 239 476,aa:48:7c:a9:24:00,75.16.71.128,Confectioner Unelte Pescuit Din Plase,RO95NFZM1339686219660676,BRL,42258441775,-45.1810235,18.779333
Lascăr,Pop,5760719191221,1986-08-10,"Aleea Niță Nr. 61 Bl. 64  Sc. 75 Ap. 264, Talmaciu, 250381",Argeș,0784 959 626,b1:6b:6c:a7:fa:41,13.32.41.206,Otelar,RO77MUGE2650870572183080,RWF,43168672997,-57.7411615,24.225124
Leontina,Stoica,6040520360115,1913-10-21,"Bulevardul Octavia Pop Nr. 50, Simleu Silvaniei, 952229",Gorj,0236 072 801,a7:6d:f7:05:80:66,119.59.143.62,Paznic Bariera,RO94TWGH8774348456430641,CRC,34517185494,-8.4870745,37.598699
Gicu,Tabacu,7440610337517,1930-06-07,"Intrarea Nemeș Nr. 41, Campulung Moldovenesc, 392786",Olt,0729 252 533,97:ed:18:1f:7e:51,122.131.106.231,Operator Fixator Textile,RO84SJOS1159362222025473,GGP,74113861069,76.0791225,-38.391690
Gheorghe,Eftimie,8330716268994,1916-09-23,"Intrarea Malvina Georgescu Nr. 751, Pecica, 690694",Ilfov,0240 936 263,ba:57:06:72:94:02,34.32.50.208,Referent Muzical,RO33BCKS3875422714124685,CDF,81257956304,81.5820375,132.975455
Adelina,Eftimie,2110924091852,1960-08-26,"Soseaua Ionuț Georgescu Nr. 767, Savinesti (Poiana Teiului), 712203",Mehedinți,0751 523 752,8e:40:a9:f4:26:72,140.69.139.224,Model ,RO62JJET2303746259925958,DZD,73843558330,-41.515952,101.322312
Dan,Pușcașu,2780404416217,1935-09-24,"Intrarea Eftimie Stănescu Nr. 58, Fieni, 301444",Botoșani,0735 112 214,ea:54:82:16:6d:f6,114.225.219.127,Asistent Medical Generalist,RO40NBJQ6999574356935180,TMT,98010088061,-72.544444,-89.222423
Marcu,Popa,4120706410999,1996-08-22,"Intrarea Diaconu Nr. 57, Floresti, 382620",Iași,0241 075 506,37:a3:55:f3:a0:da,32.11.159.157,Cantaret Bisericesc,RO16AMBY7002795483915430,PYG,13657952384,63.6129615,-76.406198
Nicu,Ardelean,3230429430118,1927-06-02,"Aleea Iulia Aanei Nr. 88, Focsani, 346884",Alba,0239 575 599,f7:8a:f2:d5:5e:45,211.94.180.146,"Sef Departament/Compartiment/Presedinte Comisie Organizatie Profesionala, Filiala Judeteana/Municipiu",RO62QTMH2184385371248966,TJS,59887568737,-37.301677,134.744214
Codruț,Stănescu,7290927028521,1983-12-02,"Strada Tudor Nr. 81, Bistrita, 213086",Ialomița,0255 961 218,21:ef:25:03:ef:a8,60.88.24.225,Asistent De Cercetare In Geografie,RO78LLVJ6949826877352969,IQD,93804058999,-60.6771185,15.151907
Vasilica,Ababei,8540407175606,2015-07-17,"Intrarea Iustinian Diaconu Nr. 82, Dumbravita, 140775",Bihor,0732 227 824,02:dd:ec:6a:5c:cb,146.76.106.19,Cercetator In Prelucrari Plastice Si Tratamente Termice,RO90VTFW2761072153080314,EGP,74008957483,-70.7961425,-129.010317
Cosmin,Eftimie,5010717123870,1976-11-17,"Aleea Marin, Deta, 226055",Constanța,0770 224 666,7a:55:0b:9e:5d:ec,183.175.186.79,Constructor De Acoperisuri,RO37GVES8875301298384845,NPR,19727099986,50.6876705,53.364551
Anaida,Stoica,1260314290276,1971-02-01,"Strada Avram Marin, Bistrita, 462708",Mureș,0741 085 387,e5:59:2e:7c:30:70,137.164.236.27,Manager Proiect Informatic,RO75FDVI5066378176166102,BYR,68670184308,79.0056805,-19.869800
Dora,Marin,7501007213656,1981-06-03,"Strada Octaviana Pop Nr. 73, Techirghiol, 985367",Botoșani,0241 620 238,3f:9e:d9:f5:d0:31,44.69.76.202,Subinginer Mecanic Utilaje Si Tehnica Sudurii,RO46CHTK7565049682393861,ZWD,7141060843,20.663009,-53.805248
Pavel,Suciu,1751213332850,1951-09-25,"Strada Mocanu, Aiud, 118860",Argeș,0261 083 508,b8:6d:b4:59:bd:cf,160.119.33.170,Tehnician Asigurarea Calitatii,RO73BQRP3370846235285177,CNY,20811648030,10.0163755,119.262617
Eremia,Ene,3210704227587,1937-06-08,"Soseaua Dobre Nr. 80 Bl. 80  Sc. 31 Ap. 914, Otopeni, 552535",Ilfov,0241 226 525,5b:0a:a9:a8:42:a1,15.67.128.242,Inspector De Specialitate Biochimist,RO68BTOF8178149028141849,NIS,61995590985,23.8010965,110.349090
Roberta,Ene,6240730352889,1993-05-31,"Intrarea Dima, Ineu, 620301",Vaslui,0237 661 489,80:80:26:2c:c3:46,123.41.216.249,Zidar Restaurator,RO65RPWS8476292172538868,NIO,68309328279,-15.6856675,37.835099
Victor,Diaconescu,6151018387441,1948-10-31,"Drumul Mazilescu Nr. 81, Slobozia, 475370",Hunedoara,0772 887 669,32:13:a6:c1:94:1b,183.51.229.17,Registrator Medical,RO86QLHI8152834748541024,MGA,27112061389,-21.3558395,123.934308
Zaraza,Niță,1240324017731,1972-03-23,"Soseaua Nemeș, Targu Ocna, 987922",Brașov,0747 654 626,f5:49:0e:2d:41:3f,138.171.137.155,Detectiv Particular,RO96UPIL0699543463499542,VND,2254696231,-70.865883,-94.889986
Mircea,Ioniță,4940621171852,1915-08-08,"Intrarea Magdalena Voinea Nr. 536 Bl. 44  Sc. 79 Ap. 880, Onesti, 383270",Argeș,0253 426 477,19:0a:fb:87:7f:13,72.234.0.82,Inginer Mecanic Utilaj Tehnologic Masini Agricole,RO47FDBZ8067177765692063,PYG,32412044314,61.9019395,121.975965
Laurian,Stoica,6260417266663,1914-07-26,"Aleea Nistor Nr. 428, Fetesti, 442857",Satu Mare,0762 612 678,54:68:ae:2c:a4:08,167.10.67.179,Cameraman,RO70XPOV7145687975115275,KRW,37064339860,-17.5355755,-36.047509
Ruxandra,Stancu,1391224430101,1964-05-10,"Strada Gheorghiu Nr. 83, Dabuleni, 619803",Sălaj,0784 716 125,a1:ca:89:be:57:38,40.243.122.229,"Tehnician/Tehnician Responsabil Afacere, Metode Gestiune Mijloace Si Utilaje",RO20SKPC2595049273757119,CVE,71663997602,48.956546,63.973288
Felicia,Nemeș,7041007259470,2006-11-01,"Bulevardul Dochioiu, Eforie Nord, 479671",Gorj,0269 901 772,16:63:21:06:e6:54,166.77.128.19,Electrician Pentru Utilizarea Energiei Electrice,RO74RIQE0467113927249807,KPW,53492399455,44.633713,-119.242658
Rodica,Ionescu,6831206327096,1994-10-12,"Soseaua Tudosia Diaconu Nr. 59, Schela Cladovei, 777911",Cluj,0735 760 805,48:24:39:31:0e:2d,112.170.245.180,Mediaplanner,RO90HOOJ1701999705624604,ARS,45930523294,36.8991905,-168.771696
Ana,Stan,7660106194569,1942-04-14,"Drumul Tudor, Salonta, 243733",Sibiu,0738 679 447,99:57:b9:c4:87:97,34.86.185.116,Consultant Conditii De Munca,RO86KEHI7061456748330794,PLN,87418804476,7.048748,-23.253492
Speranța,Ababei,3240619112260,1939-03-02,"Strada Popescu Nr. 52 Bl. 28  Sc. 81 Ap. 923, Horodnic de Sus, 630325",Bistrița-Năsăud,0744 093 710,22:23:83:3d:05:76,9.38.217.99,Sef Birou/Serviciu Relatii Internationale,RO91TCAJ0117862319831365,YER,3427492316,20.931495,-160.600675
Jean,Mazilescu,4730908084170,2005-07-19,"Drumul Diaconescu Nr. 135 Bl. 93  Sc. 62 Ap. 525, Hunedoara, 339358",Argeș,0721 213 218,d5:1b:ce:16:82:46,62.43.162.8,Laminator Pe Laminoare Continue,RO22ITLT8745036192734056,KRW,33510261798,44.787688,103.935181
Henrieta,Georgescu,6211104287294,1992-08-27,"Bulevardul Barbu, Rosu, 209694",Covasna,0744 375 801,65:8c:69:e0:8f:63,38.62.110.69,Administrator Cumparari,RO63LAAQ6915481009641633,SDG,21243902786,-68.5427905,151.174530
Petruț,Tudor,7791004151997,1947-04-06,"Soseaua Tudosia Suciu Nr. 52 Bl. 49  Sc. 78 Ap. 206, Straja, 299775",Hunedoara,0767 747 262,ac:f9:82:2f:a3:9a,132.166.67.157,Tehnician La Echipamente De Inregistrare Imagine Si Sunet,RO90UBCE6436521644212785,BWP,76766536197,-36.0131295,-108.618077
