"personal_id","user_id","personal_number","birthdate","address","country","phone_number"
"5845","15819","8180931052703","2004-10-06","Drumul Ionelia Barbu, Lumina, 584381","Suceava","0250 659 934"
"5846","15820","4481012040800","1982-09-09","Intrarea Pop, Gilau, 879820","Prahova","0243 357 789"
"5847","15821","5071115333108","1967-02-17","Drumul Marin Nr. 636 Bl. 18  Sc. 79 Ap. 397, Medias, 762319","Brașov","0242 345 180"
"5848","15822","7090607513636","2018-05-18","Bulevardul Dinu, Craiova, 533281","Sibiu","0254 240 451"
"5849","15823","3670202186771","1944-08-11","Intrarea Ene Nr. 83 Bl. 50  Sc. 52 Ap. 332, Gherla, 529153","Neamț","0255 108 328"
"5850","15824","1580722173600","1911-08-27","Drumul Dumitrescu, Ruscova, 792482","Tulcea","0235 825 029"
"5851","15825","4330106257781","1971-11-18","Soseaua Popescu Nr. 70, Sabaoani, 173144","Neamț","0747 438 612"
"5852","15826","1310417053641","1975-11-07","Bulevardul Cristea, Simleu Silvaniei, 562714","Argeș","0788 664 860"
"5853","15827","8810807033456","1961-04-21","Soseaua Oprea Nr. 81, Calan, 842263","Mureș","0257 304 540"
"5854","15828","2441206467765","2022-07-19","Strada Preda Nr. 808, Focsani, 160983","Suceava","0729 212 507"
"5855","15829","4811218097035","2023-07-24","Drumul Niță Nr. 428 Bl. 68  Sc. 27 Ap. 768, Baia Mare, 682920","Buzău","0245 376 708"
"5856","15830","7971206388121","1955-08-18","Intrarea Aanei Nr. 700, Fetesti, 576107","Teleorman","0264 141 916"
"5857","15831","3820302383517","1979-09-10","Drumul Stan Nr. 62, Cugir, 634875","Neamț","0250 235 716"
"5858","15832","1031204011541","2001-08-26","Drumul Izabela Stancu Nr. 837 Bl. 17  Sc. 37 Ap. 731, Barlad, 213802","Cluj","0744 704 546"
"5859","15833","8370201296867","1928-04-20","Soseaua Nistor, Vicovu de Sus, 347576","Neamț","0767 655 945"
"5860","15834","4010609112771","1983-03-07","Soseaua Suciu Nr. 368 Bl. 92  Sc. 55 Ap. 364, Campina, 915680","Olt","0727 032 985"
"5861","15835","6160727134778","2022-07-28","Strada Tabacu Nr. 502 Bl. 79  Sc. 85 Ap. 391, Pitesti, 726539","Vaslui","0723 724 712"
"5862","15836","2550812123132","1922-12-11","Bulevardul Brăduț Oprea, Moldova Veche, 866195","Mureș","0248 738 065"
"5863","15837","8810811243541","1970-03-26","Bulevardul Gheorghiu Nr. 563, Cobadin, 239932","Giurgiu","0766 587 966"
"5864","15838","1140318271810","1949-02-23","Drumul Stoica, Ramnicu Sarat, 323988","Cluj","0736 767 259"
"5865","15839","6340111340964","1994-04-12","Aleea Dochioiu Nr. 367, Calarasi, 361416","Iași","0756 208 815"
"5866","15840","4020106027562","2006-11-23","Soseaua Nemeș Nr. 82 Bl. 35  Sc. 84 Ap. 636, Falticeni, 597160","Brașov","0246 404 174"
"5867","15841","8851011338559","1965-06-13","Bulevardul Mazilescu Nr. 565 Bl. 22  Sc. 18 Ap. 744, Chitila, 701799","Sibiu","0740 347 524"
"5868","15842","5510108330836","1918-11-29","Drumul Pușcașu Nr. 71, Sfantu Gheorghe, 580032","Olt","0243 535 972"
"5869","15843","7450130208636","1987-10-02","Drumul Ababei Nr. 452, Siria, 220129","Bistrița-Năsăud","0744 835 447"
"5870","15844","4181204384200","1997-09-29","Bulevardul Gheorghiu, Diosig, 562428","Dolj","0249 301 893"
"5871","15845","2010130352655","1992-08-03","Intrarea Stancu Nr. 76 Bl. 31  Sc. 65 Ap. 591, Mizil, 324037","Suceava","0749 509 147"
"5872","15846","2831229181921","1946-04-13","Intrarea Diaconu Nr. 69, Iasi, 132419","București","0765 828 829"
"5873","15847","6530610146421","2007-10-03","Soseaua Mocanu Nr. 267 Bl. 89  Sc. 41 Ap. 373, Tasnad, 579187","Harghita","0785 341 786"
"5874","15848","3000504290931","2014-12-12","Bulevardul Cornelia Gheorghiu Nr. 58, Sadova, 657931","Mureș","0758 311 786"
"5875","15849","1490226247007","1970-02-17","Bulevardul Petronela Stancu Nr. 952 Bl. 19  Sc. 96 Ap. 458, Modelu, 649991","București","0231 576 522"
"5876","15850","6421221431365","1921-06-23","Aleea Stancu Nr. 378 Bl. 30  Sc. 36 Ap. 324, Marginea, 371129","Maramureș","0259 392 773"
"5877","15851","7390911133877","1962-03-12","Drumul Eftimia Aanei, Ocna Mures, 735857","Vaslui","0244 194 710"
"5878","15852","6580924247573","1946-02-11","Bulevardul Dorli Toma Nr. 353 Bl. 81  Sc. 11 Ap. 399, Savinesti (Poiana Teiului), 543215","Botoșani","0764 783 425"
"5879","15853","8880111332661","1922-09-12","Bulevardul Voinea Nr. 11, Harlau, 241099","Ialomița","0256 679 422"
"5880","15854","8620304434051","2013-03-26","Aleea Dumitrescu Nr. 70 Bl. 41  Sc. 36 Ap. 613, Husi, 136358","Vrancea","0737 086 095"
"5881","15855","8921024468181","1976-08-08","Bulevardul Dinu Nr. 96 Bl. 90  Sc. 75 Ap. 179, Gilau, 433823","Vaslui","0239 543 369"
"5882","15856","1090102262044","1930-01-20","Drumul Popa Nr. 32, Sancraiu de Mures, 311779","Cluj","0258 535 175"
"5883","15857","1991118106967","1950-09-02","Aleea Julia Pușcașu Nr. 41 Bl. 56  Sc. 33 Ap. 777, Topoloveni, 318376","Brașov","0234 573 288"
"5884","15858","7011117114202","1978-02-11","Intrarea Suciu Nr. 510, Cumpana, 633291","Arad","021 964 2407"
"5885","15859","7070515255862","1931-09-23","Soseaua Ardelean, Oltenita, 343599","Brăila","0740 514 488"
"5886","15860","3970406167504","1961-12-06","Soseaua Coralia Dinu, Domnesti, 839072","Prahova","0251 051 463"
"5887","15861","1910820313944","1956-04-15","Soseaua Nemeș, Simeria, 410824","Bacău","0751 391 209"
"5888","15862","5691003054506","1917-12-19","Aleea Ionescu Nr. 64 Bl. 16  Sc. 47 Ap. 281, Tarnaveni, 968712","Satu Mare","0759 527 063"
"5889","15863","7080530378598","2012-04-08","Bulevardul Carol Georgescu Nr. 20, Buzau, 650995","Neamț","0735 767 008"
"5890","15864","3571218274825","1910-09-04","Aleea Niță Nr. 79 Bl. 87  Sc. 17 Ap. 820, Sighetu Marmatiei, 260129","Bistrița-Năsăud","0780 528 882"
"5891","15865","2310627442274","1956-12-24","Soseaua Stan Nr. 44 Bl. 35  Sc. 47 Ap. 166, Paunesti, 892382","București","0254 193 801"
"5892","15866","1950720421343","2004-04-14","Soseaua David Dima Nr. 48 Bl. 82  Sc. 16 Ap. 237, Iasi, 107365","Alba","0786 503 180"
"5893","15867","6470527388981","1988-06-01","Strada Popa Nr. 89, Focsani, 421692","Călărași","0248 266 452"
"5894","15868","2991226197791","1989-11-24","Intrarea Sonia Cristea, Pantelimon, 930011","Brașov","0242 395 502"
"5895","15869","8770717343208","1944-07-30","Intrarea Aanei Nr. 23 Bl. 64  Sc. 85 Ap. 216, Cumpana, 226111","Giurgiu","0241 394 691"
"5896","15870","3200226313392","1978-07-04","Intrarea Albertina Toma, Pecica, 927426","Satu Mare","0739 430 864"
"5897","15871","7211114160329","2019-04-14","Soseaua Tudor Nr. 582 Bl. 44  Sc. 40 Ap. 402, Pantelimon, 610167","Bihor","0744 043 624"
"5898","15872","2160113184365","2021-02-27","Soseaua Mocanu, Huedin, 194255","Botoșani","0248 866 624"
"5899","15873","2811001122720","1989-04-14","Drumul Pușcașu Nr. 52, Targoviste, 937609","Maramureș","0769 130 461"
"5900","15874","5330705279754","1909-07-09","Strada Ababei Nr. 25, Gugesti, 744697","Bacău","0249 237 566"
"5901","15875","4750808162233","1996-09-23","Soseaua Pamfil Georgescu Nr. 81, 1 Decembrie, 585182","Botoșani","0232 483 125"
"5902","15876","1750601229555","1924-08-29","Soseaua Pop Nr. 587 Bl. 24  Sc. 37 Ap. 727, Sibiu, 260337","Bihor","0238 304 597"
"5903","15877","3350803330156","2006-06-05","Aleea Dobre Nr. 689 Bl. 92  Sc. 39 Ap. 762, Rasnov, 801613","Gorj","0725 898 687"
"5904","15878","6030418037272","1934-12-04","Drumul Mazilescu Nr. 65, Reghin, 109179","Botoșani","0720 809 757"
"5905","15879","6610604404305","1990-01-17","Strada Rafila Ababei, Cudalbi, 629277","Prahova","0762 975 816"
"5906","15880","4301208327120","1977-10-11","Bulevardul Albu Nr. 73, Targoviste, 104020","Brașov","0725 615 821"
"5907","15881","7660403110419","1921-03-08","Drumul Diaconu Nr. 45 Bl. 70  Sc. 46 Ap. 747, Oituz, 945620","Vâlcea","0723 029 576"
"5908","15883","8230112147951","1993-10-09","Drumul Silvana Suciu Nr. 82 Bl. 25  Sc. 90 Ap. 803, Domnesti, 106680","Vrancea","0246 860 960"
"5909","15884","7070402151011","1953-03-01","Strada Aneta Tabacu Nr. 87 Bl. 10  Sc. 96 Ap. 607, Braila, 988689","Argeș","0268 028 527"
"5910","15885","6340307027254","1955-05-10","Intrarea Anton Albu Nr. 75 Bl. 17  Sc. 40 Ap. 751, Topoloveni, 324490","Satu Mare","0262 933 623"
"5911","15886","6880819042691","1975-08-02","Intrarea Niță, Gherla, 246224","Alba","0251 756 012"
"5912","15887","8350521109323","1914-02-13","Strada Ioniță, Giarmata, 397948","Constanța","0728 696 928"
"5913","15888","4190701120701","2020-10-14","Intrarea Avram Albu Nr. 50, Medias, 717913","Covasna","0265 754 683"
"5914","15889","3631203154011","1915-02-12","Intrarea Dumitrescu Nr. 12 Bl. 64  Sc. 36 Ap. 504, Dumbravita, 593105","Prahova","0267 217 856"
"5915","15890","1531105226108","1974-12-12","Intrarea Ioniță Nr. 967, Craiova, 962379","Satu Mare","0764 213 476"
"5916","15891","5990808441270","1983-05-06","Strada Ionescu Nr. 315, Ovidiu, 756685","Alba","0722 146 494"
"5917","15892","3391006232393","2003-07-13","Strada Erica Ionescu Nr. 472, Toflea, 312018","Tulcea","0754 332 028"
"5918","15893","1951016159377","1916-11-06","Strada Dinu Nr. 46, Bacau, 225610","Gorj","0255 379 525"
"5919","15894","5320105239720","1955-01-05","Strada Rebeca Stoica Nr. 96, Baia Mare, 750458","Sălaj","0760 462 978"
"5920","15895","1800810159996","1918-02-09","Strada Barbu, Stei, 464268","Constanța","0750 140 015"
"5921","15896","7890614438975","1946-02-15","Drumul Teodosia Voinea, Targoviste, 901868","Sibiu","0252 250 233"
"5922","15897","6320521438775","2006-03-29","Strada Mina Ababei Nr. 34 Bl. 93  Sc. 27 Ap. 149, Pantelimon, 993119","Bacău","0235 676 315"
"5923","15898","1420825230551","1993-11-28","Intrarea Adelina Dochioiu, Tudora, 590808","Gorj","0735 842 188"
"5924","15899","5700804376165","1995-01-03","Strada Dinu Nr. 527 Bl. 59  Sc. 89 Ap. 548, Saveni, 400227","Ialomița","0267 119 933"
"5925","15900","3220828328827","2021-04-20","Bulevardul Nicolae Barbu Nr. 97 Bl. 85  Sc. 75 Ap. 360, Constanta, 333868","Maramureș","0252 840 590"
"5926","15901","3260601457659","2019-08-23","Strada Bucur Popa, Sebes, 410944","Ilfov","0757 301 878"
"5927","15902","7470415317425","1994-03-23","Strada Nistor Nr. 96 Bl. 63  Sc. 87 Ap. 754, Cornetu, 858680","Constanța","0742 634 985"
"5928","15903","6490702052896","1913-06-12","Aleea Ene Nr. 20 Bl. 46  Sc. 58 Ap. 927, Medias, 158618","Vâlcea","0729 459 708"
"5929","15904","2020506364165","1937-10-12","Aleea Traian Tomescu Nr. 29, Eforie Nord, 674047","Vâlcea","0748 031 575"
"5930","15905","4680117195682","1957-11-20","Bulevardul Mazilescu Nr. 78 Bl. 65  Sc. 22 Ap. 354, Pogoanele, 609739","Mehedinți","0255 697 811"
"5931","15906","2831126109854","1964-11-11","Bulevardul Suciu Nr. 954 Bl. 69  Sc. 29 Ap. 910, Cumpana, 469609","Arad","0748 832 883"
"5932","15907","7840316159074","1948-04-06","Aleea Ioniță Nr. 213 Bl. 57  Sc. 94 Ap. 521, Domnesti, 746165","Constanța","0244 584 248"
"5933","15908","1581106163995","1998-07-01","Bulevardul Zaraza Ababei Nr. 52 Bl. 93  Sc. 63 Ap. 854, Macin, 924599","Caraș Severin","0245 316 416"
"5934","15909","6420329331445","1987-10-18","Intrarea Barbu, Savinesti (Poiana Teiului), 820754","Argeș","0262 852 132"
"5935","15910","4530929136827","1943-07-02","Drumul Nistor, Calarasi, 984626","Mureș","0263 503 892"
"5936","15911","1321018197498","1919-09-21","Drumul Mocanu Nr. 19, Tuzla, 855731","Satu Mare","0247 686 809"
"5937","15912","7670214293280","1951-10-04","Soseaua Pușcașu Nr. 672 Bl. 74  Sc. 38 Ap. 968, Ovidiu, 911141","Mureș","0267 330 089"
"5938","15913","2890629130504","1936-05-12","Drumul Diaconescu Nr. 475 Bl. 69  Sc. 51 Ap. 677, Pitesti, 686156","Sibiu","0242 849 733"
"5939","15914","1780210040831","1985-09-27","Strada Antonia Dima, Vulcan, 979701","Brăila","0725 528 072"
"5940","15915","7020413313629","1917-11-18","Strada Tudor Nr. 99 Bl. 74  Sc. 53 Ap. 166, Ramnicu Valcea, 239774","Dolj","0742 019 598"
"5941","15916","1810906523021","1924-03-17","Intrarea Aanei Nr. 87, Videle, 814328","Vrancea","0720 000 495"
"5942","15917","1570814353483","1941-05-16","Drumul Manole, Tomesti, 285779","Brașov","0728 077 948"
"5943","15918","8450520369522","2004-06-21","Intrarea Dima Nr. 841 Bl. 76  Sc. 41 Ap. 396, Feldru, 243858","Caraș Severin","0255 829 870"
"5944","15919","4890628510576","1960-01-11","Soseaua Stănescu Nr. 319 Bl. 22  Sc. 19 Ap. 415, Marginea, 487538","Olt","0744 760 685"
"5945","15920","7011014013829","2002-12-23","Bulevardul Tabacu Nr. 256, Petrila, 675135","Ilfov","0233 517 580"
"5946","15921","8960414352794","1996-03-27","Bulevardul Nistor Nr. 85, Nasaud, 162976","Cluj","0780 575 218"
"5947","15922","3020428049718","1962-07-08","Strada Popa Nr. 171, Jimbolia, 109913","Olt","0770 055 734"
"5948","15923","3130509199786","1965-01-03","Intrarea Cristea Nr. 20 Bl. 37  Sc. 22 Ap. 196, Cumpana, 115579","Galați","0772 435 715"
"5949","15924","8670602162941","1929-09-30","Strada Ionescu, Fundeni, 611803","Vrancea","0758 899 453"
"5950","15925","3070421129584","2008-05-12","Soseaua Nistor, Savinesti, 346913","Dolj","0235 807 335"
"5951","15926","6480918280405","1911-12-12","Bulevardul Jan Aanei Nr. 63, Bosanci, 605972","Botoșani","0724 544 236"
"5952","15927","1541220092339","1997-02-07","Intrarea Pop, Alesd, 351153","Dolj","0765 333 692"
"5953","15928","4530403424330","1927-08-25","Bulevardul Florea Nr. 41 Bl. 18  Sc. 24 Ap. 444, Boldesti-Scaeni, 293564","Caraș Severin","0720 422 331"
"5954","15929","1400710429913","1908-07-24","Strada Stănescu Nr. 234 Bl. 26  Sc. 70 Ap. 296, Curtici, 833746","Giurgiu","0788 919 417"
"5955","15930","7860806156115","1970-09-12","Drumul Manole Nr. 88, Savinesti (Poiana Teiului), 255783","Prahova","0247 407 023"
"5956","15931","2251201035798","1929-05-31","Soseaua Florea Nr. 40 Bl. 52  Sc. 78 Ap. 372, Simleu Silvaniei, 482725","Vrancea","0723 450 650"
"5957","15932","3871014226460","1999-10-25","Aleea Ianis Mazilescu Nr. 219, Babeni, 703934","Iași","0264 922 801"
"5958","15933","2400528248943","2020-07-27","Soseaua Cecilia Nistor, Jibou, 502497","Mehedinți","0711 452 726"
"5959","15934","3851129118346","1966-01-01","Strada Elisaveta Nistor, Adjud, 993831","Covasna","0240 994 650"
"5960","15935","4380202067917","1974-11-25","Drumul Dochioiu Nr. 407, Bocsa, 833584","Satu Mare","0765 795 962"
"5961","15936","4970619245976","1925-06-04","Aleea Gabriela Marin, Remetea, 144286","Satu Mare","0256 058 302"
"5962","15937","4560424340331","1962-12-31","Drumul Mocanu Nr. 432, Eforie Nord, 509099","Gorj","0231 140 381"
"5963","15938","7300201227041","2010-07-02","Strada Barbu Nr. 14, Rosu, 122015","Galați","0770 232 939"
"5964","15939","8031203399458","1962-02-01","Bulevardul Eftimie Nr. 27 Bl. 60  Sc. 67 Ap. 886, Plosca, 931409","Dâmbovița","0246 602 986"
"5965","15940","3461005358333","1985-09-03","Soseaua Diaconescu, Vicovu de Sus, 535575","Suceava","0248 761 779"
"5966","15941","3080504171892","1920-04-04","Strada Cezar Dima, Campina, 836105","Harghita","0739 242 060"
"5967","15942","8080514393755","2021-04-20","Bulevardul Julieta Dumitrescu Nr. 34, Peris, 469267","Călărași","0754 967 034"
"5968","15943","8490225155938","1960-05-09","Soseaua Dumitrescu Nr. 223, Vaslui, 695083","Ilfov","0760 555 458"
"5969","15944","7350918133857","1962-12-18","Soseaua Matilda Suciu Nr. 44 Bl. 62  Sc. 64 Ap. 924, Targu Ocna, 748776","Satu Mare","0746 618 924"
"5970","15945","3151010519313","1936-10-07","Bulevardul Mirabela Stancu, Modelu, 978179","Galați","0764 372 532"
"5971","15946","4071229129290","1933-05-03","Drumul Daiana Nistor, Techirghiol, 188815","Harghita","0750 695 782"
"5972","15947","8610429261815","1963-12-25","Bulevardul Diaconu, Deva, 412630","Alba","0741 445 971"
"5973","15948","5060108265612","2003-12-16","Aleea Ionescu Nr. 99, Diosig, 259902","Neamț","0740 259 259"
"5974","15949","3920711223918","1942-12-06","Strada Tudor Nr. 560, Prejmer, 997927","Dolj","0748 759 863"
"5975","15950","6950213379829","1952-04-26","Intrarea Alexandru Ionescu Nr. 77 Bl. 83  Sc. 63 Ap. 675, Huedin, 553795","Dolj","0767 901 124"
"5976","15951","3271202316001","1987-12-24","Drumul Pușcașu Nr. 58, Harsova, 405561","Brașov","0249 636 082"
"5977","15952","8220613084541","1987-05-06","Aleea Bănel Stănescu, Tandarei, 396240","Botoșani","0786 333 577"
"5978","15953","4140821083417","1975-07-06","Drumul Dima Nr. 599, Fundeni, 312840","București","0246 993 630"
"5979","15954","3001018219939","2022-10-11","Intrarea Stoica, Dabuleni, 959431","Neamț","0741 371 139"
"5980","15955","5041028091716","1918-04-10","Soseaua Manole Nr. 86, Navodari, 778031","Galați","0258 001 458"
"5981","15956","2670509083807","1934-07-03","Drumul Emilian Ionescu Nr. 23 Bl. 25  Sc. 93 Ap. 708, Toplita, 924794","Olt","0746 998 397"
"5982","15957","4940226260099","1968-09-02","Bulevardul Mazilescu Nr. 191, Medias, 242590","Brăila","0770 293 802"
"5983","15958","8620622011699","1933-01-28","Aleea Ioniță Nr. 967 Bl. 63  Sc. 51 Ap. 365, Pecica, 352112","Suceava","0257 155 433"
"5984","15959","6841215120191","2020-11-24","Strada Ioniță, Maieru, 197629","Argeș","0786 256 424"
"5985","15960","8290616036948","1941-07-23","Bulevardul Cerasela Barbu, Tandarei, 712635","Constanța","0236 660 577"
"5986","15961","6110903287234","1980-11-20","Bulevardul Elisabeta Marin, Valu lui Traian, 266614","Bacău","0247 130 709"
"5987","15962","2261121341463","1970-08-30","Intrarea Vlădelina Ionescu Nr. 18, Motatei, 302336","Cluj","0231 774 162"
"5988","15963","1100201420281","1929-04-02","Strada Popa, Husi, 277456","Giurgiu","0757 914 959"
"5989","15964","2891002036585","2021-10-23","Aleea Dochioiu Nr. 217 Bl. 22  Sc. 66 Ap. 677, Rasnov, 299889","Vrancea","0737 138 889"
"5990","15965","4830904175888","1960-06-29","Aleea Dobre Nr. 191 Bl. 85  Sc. 78 Ap. 855, Pipera (Voluntari), 930631","Argeș","0233 748 898"
"5991","15966","2150220158021","1999-01-14","Bulevardul Nistor Nr. 855, Sibiu, 790121","Sălaj","0744 538 581"
"5992","15967","7620716023451","1970-10-30","Bulevardul Suciu Nr. 899, Pechea, 580001","Botoșani","0748 660 097"
"5993","15968","3590705349878","1986-05-27","Drumul Dima Nr. 232, Deva, 564887","Constanța","0269 076 726"
"5994","15969","6210527018547","1915-10-28","Bulevardul Cornelia Aanei Nr. 651, Pechea, 728241","Dolj","0758 990 464"
"5995","15970","4830216238251","1965-07-18","Bulevardul Marin, Beclean, 844510","Brașov","0721 411 560"
"5996","15971","8280121161377","1962-05-31","Intrarea Vasilică Gheorghiu Nr. 35, Mogosoaia, 547338","Brașov","0265 405 141"
"5997","15972","6190124016320","1968-07-05","Drumul Niculiță Pop Nr. 20, Calan, 596622","Bihor","021 372 8182"
"5998","15973","4440718044160","1995-04-11","Soseaua Nemeș Nr. 127, Mangalia, 370420","Mehedinți","0753 377 198"
"5999","15974","8080919439237","2009-05-30","Bulevardul Albu Nr. 72 Bl. 60  Sc. 81 Ap. 568, Fagaras, 644936","Caraș Severin","0730 259 609"
"6000","15975","2010527220831","1942-04-20","Intrarea Nemeș Nr. 673 Bl. 57  Sc. 97 Ap. 644, Cugir, 254165","Galați","0248 883 677"
"6001","15976","5081224414366","1918-09-14","Soseaua Manole Nr. 933, Brad, 360778","Ialomița","0743 810 954"
"6002","15977","7230422287319","1961-03-01","Intrarea Mocanu Nr. 57, Avrig, 116030","Ilfov","0737 387 717"
"6003","15978","5680920214811","1941-03-16","Soseaua Manole, Baia Sprie, 113363","Dâmbovița","0725 046 219"
"6004","15979","3850524368253","1956-04-09","Strada Anuța Dima Nr. 634 Bl. 55  Sc. 69 Ap. 558, Motru, 345915","Teleorman","0263 382 492"
"6005","15980","5420701523168","1970-01-18","Bulevardul Anca Barbu Nr. 159 Bl. 62  Sc. 24 Ap. 671, Ludus, 639013","Olt","0756 873 495"
"6006","15981","7800408203486","1959-01-17","Aleea Dinu Nr. 343, Pogoanele, 927781","Brăila","0258 749 106"
"6007","15982","1120614219841","1937-08-01","Aleea Voinea Nr. 47 Bl. 39  Sc. 54 Ap. 754, Sangeorz-Bai, 827229","Bistrița-Năsăud","0757 660 125"
"6008","15983","3490929323875","1954-03-19","Aleea Dochioiu Nr. 860, Talmaciu, 950705","Giurgiu","0237 018 481"
