,phone_number,birthdate,address,job
4413,0728 778 660,1987-08-01,77acfeeee32c50357313fa32500f9aa57839646523462bb00b66852511c811c3,Preparator La Prepararea Produselor Cosmetice Si De Parfumerie
4414,0728 108 247,1946-07-17,718a5e4d94d7c4f70bb0920bed4bd4e6c3e545ba925852af0ebea3b0f1bfd59b,Cercetator In Utilaje Si Instalatii Portuare
4415,0265 799 363,2011-09-29,488a2cf69438a4c9252911a5aad3046f0b92ebd6badb5f07e37c21e9dfac8eaa,"Grefier-Sef De Sectie (Curte De Apel, Tribunal, Parchete)"
4416,0757 873 105,1999-11-05,9180e841fe8da409353418f8a3b8d99b8d686cb9cf7fae14c03097e00ddf51ee,Curatitor-Slefuitor Garnituri Carde
4417,0752 363 175,1974-09-11,db6107ea4acd768713f877689484ff51dc227511854ad745b11cc6ec9a76fe4d,Preparator Ulei De Copite
4418,0762 441 146,2013-01-08,1094e0c243cfa3de5e6e4e0ef91561f90e3f96ed6cc04c147ac0b5131fc06384,Stilizator Film De Desene Animate (Studii Superioare)
4419,0249 383 958,1986-12-25,c16ccd0d23218d3ee36f5dcc0d0d7f5c9242a70864b2548da5f0f75c6dc62213,Tehnician Reclame (Decorator)
4420,0736 155 728,1990-11-01,ec3d885ae7128a581bd0ae18e9894e49ff85f259fd890244aaa66de246e0c86f,Preparator Ulei De Copite
4421,0768 646 771,1992-08-22,7deb3ed3c2b8adaa6536163b43266e28a7162c94da383f76b90a87413debe16c,Lucrator Operativ Pentru Autocompactoare
4422,0732 817 912,2006-07-06,4c3df5d77cd15091a8ff37a283ee6096e26b73ebf2e39711f48c7b3e1592cdeb,Instructor Film
4423,0788 139 141,1992-10-03,8761a3c85c205bf483326f5f73dcdd74d7b0910f6cffa92a34132995270aa062,Curier Diplomatic
4424,0253 386 131,2006-06-18,6aae8a7b1a0d77ed7d3fc525bb820eebfe3ec5abf3d9d08edc9c9a8e7ba4aa26,Inspector De Specialitate Medic
4425,0254 105 427,1966-03-28,851427fc0242e58b8015896d9ad531477cdae2dd4c7a66549f4cf56e215a3989,Secretar Muzical
4426,0764 304 358,1936-03-24,f0515e71f075c667ba623ab8501d4eab869521736a0ac9df82e8ddaa7eb777fb,Asistent Social Nivel Superior
4427,0785 391 150,1972-08-31,9634b4098a548a3500fc25cdbe6af125961b1d84a4248eda1ce7c15e7ab3446a,Inginer Sunet
4428,0726 274 057,2022-09-01,fc3f7c5923f23c5991c6a399c894552f2f92b286a23397166c3636e1aadd4a3b,Preparator Mase Ceramice
4429,0264 339 079,1981-09-24,d5bbf0de0b0529136e17140ae8c5a374d63d329df9dba7a684d5a36b26ba835c,Referent De Specialitate Medic
4430,0748 883 204,1914-11-11,5817cad2989408c91412d8e86d5638b6fb5057d195b8b8cb1e282b4e90d03257,Instructor Film
4431,0266 560 870,1981-06-15,309da14e3c567adb2f5face14a17fe3c12eeb7ba9fdcc124040ebc0ca47dc388,Pictor Pe Sticla Si Ceramica
4432,0743 135 083,1986-07-21,6f6727010563b1eec081b464cee75383174281fee7109d549fea392a77093bfa,Patriarh
4433,0757 423 399,2001-08-02,9fba3bf45681be82dfbb37680dca59f8238d87f5ca116a98782e27e89ca401f4,Filtrator-Deshidratorist
4434,0780 799 290,1958-08-01,2597d4ab885b263ee5e06a5b9278f5f5b63e0170a687af476032e8dd312e1739,Lacuitor Lemn
4435,0745 572 258,1994-07-26,4947c21712605e12ed43d318cd7a395d3b26ad794258710e6a2f7c4b608d0c97,Administrator Publicatii
4436,0751 505 657,1945-01-05,04c48883188d0a5f310697ed0f4c38d8c32ad6c4ea1f587209a18cac9c2dc0fa,Tratamentist Pfl
4437,0254 383 765,2008-10-01,6d0a2c45a6d203971e78a0212e9597eb64515f350ec3f36e9b445bf2cfd3a8f4,Mecanic Auto
4438,0745 681 925,1968-02-15,88b18105664f60dd60fe8354f19df7101d2cbffdd25af57563417cf32067b267,Saluzitor Franghii
4439,0748 585 368,2016-02-05,3793878b14d05f386f7fc8fbcf0cacfb1ccf4805d3b39ff3a42390b0fd1e9297,Referent De Specialitate Inginer Metalurg
4440,0752 190 926,1908-08-29,08ce4d37a96afdf2c058342db1eee6545475a61cdbd8fb37dd912707c5ee63f7,Referent Statistician
4441,0239 312 685,2010-07-17,60bd29761c0beb05a6918cf432c048c52896779321fcc32a24759d8337b747b1,Ajutor Ospatar
4442,0731 677 127,1932-09-10,3f216a80348087a1ef057f22f1229a9205c190fec30d85a2fd3aac2b4b447827,Preparator Ferodouri
4443,0785 629 482,1942-04-29,d13dabf4a19bd640038aea7669f715d2b951acb11be801b637b55e4000b7b806,Colector (Recuperator) Creante/Debite
4444,0745 525 538,1918-11-14,3366b2aac82c3f70a17bd6f66e2751d755e8f2d8de06a20391c5bd7aae4074c2,Corespondent Special (Tara Si Strainatate)
4445,0784 459 356,1926-11-08,d5ef2b74fb3a4597d050a258c536842525cfcea08877844f26685f1ba78c877e,Medic Specialist Psihiatru
4446,0785 591 708,2004-01-09,3108d30e6de0f1cd278ed2cb6964f5adec0ecf7bbe7dcd7984b1c40bd1544ba3,Sef Sectie Industrie Extractiva
4447,0234 231 739,2014-07-15,d1a99d5141109b48a9d2f0752ea16630fb2456133f84f9f509a5ca973d028219,Caricaturist (Studii Medii)
4448,0255 757 992,2000-05-29,1eff478594e87b4a6d07f6f392341c1afddd601620eb5f5d76daefa44f309b02,Pregatitor Piese Incaltaminte
4449,0242 113 924,1999-12-26,a7c6cd3a67b1ff168f332b1ec35c78c87da6aaabb3aed9bda4f3e8ffdd59b7d7,Expert Fiscal
4450,0735 901 971,2010-02-17,98fdf646420fa0967b0b76fd7e95270b61a7c76f9160e2d8d83a1e2ee01390b8,Strungar La Masini De Alezat
4451,0785 033 433,1994-02-25,449dce17d7e534d3325123ad8df0df4cd33b742cdd2ac4e4dca9fa357d67d64e,Tipograf Flexograf
4452,0737 808 254,1939-01-30,c1d5f96e47acb012bae16bbb5c870f21f82743031656e9656eed38f8d1ea79be,Inspector Siguranta Operationala
4453,0246 408 428,1919-09-23,2c8302205435083388a23850af664d77f6ca9408ec1000acb5ea3458b6bbb183,Operator La Fabricarea Produselor Din Carbune
4454,0732 967 458,1920-06-21,c455cf1669e6096e2a3f34ca1bb8fadbf744e481995ddefa8401174b4eb53c8e,Asistent Personal Al Persoanei Cu Handicap Grav
4455,0726 428 792,1915-02-28,1b434232bf6fe90d6473710ba6bbfcd6089de2896d6c23b8ffa9175946850dcc,Muncitor In Serviciile De Trafic Aerian
4456,0260 361 496,1960-09-01,22fb0a8130d65b5a72d2bfd1da58404e0e22aa1d3867be81a94acac76dbb623a,"Psiholog Sef Sectie, Laborator"
4457,0248 638 337,1950-08-05,0a26fd1565a63567495014ed81f7ca199aedeb636ab07ea74f252de0321cee55,Arhitect Urbanism
4458,0259 095 416,2003-09-20,25436ea394595b8f45db17c8f316a4e9df9964189662d79f2b9ca9ea87514393,Tamplar Mecanic La Croit Si Dimensionat
4459,0250 160 025,1973-05-08,4b0ca26efaa66e0aa6ddfa93d2bffc9ab1d50e01e894dcacbdc8e46ce5ad524a,Distilator Rachiuri Naturale
4460,0250 727 169,2017-05-17,ce1d7bbed38ea302d4f8bb70f9203f33e5c7fc70c8bade8ce410cbc6a0a49c9e,Constructor De Acoperisuri
4461,0261 169 644,2020-12-29,bdb001580bdfcddbfcbfca9b09e0e6c447cd2c923022a720b4b71ba17cf23358,Constructor Claviatura
4462,0738 911 949,2006-08-28,1c7c94c6be379d37bb305dd19f10595bd303a5ebc212612c3248007013dab9f8,Administrator Credite
4463,0240 802 709,1936-05-28,301410f6ba45af402f8318a43e1037b16837d077245e4e744f7042598beb126a,Conducator Firma Mica 
4464,0711 206 389,1942-09-11,2d5a39328740c773370bf3eed989487c47c4dcb7baabc7e0d2521270c77ab44b,Operator Poliesteri Armati Cu Fibra De Sticla
4465,0751 860 620,1934-03-15,f2ee2615c295b1ec63c46ad2b9dd4bb03281cf0bdbc8d8539556c6dedb5dd2cf,Consilier Si Consultant Juridic
4466,0267 287 697,1951-06-15,d5a7984f537b8d26496cd11f2f9e50bdbd9c404df87571c8d8a6f1ba5407ea53,Mecanic Camera Filmare
4467,0244 366 395,1924-07-29,282b029c4949fcd5ab28628e413610952ce6f519ea52478f273b51bea8105f9e,Sef Serviciu Resurse Umane
4468,0722 995 005,1969-04-11,4431dc619029c6fda13c4b8dacd181ac79b1ed24b104e377035d4bb8b92f35b8,Inginer De Cercetare In Turnarea Metalelor
4469,0757 246 435,1989-10-28,d589a3d88ee9f179c673fd5297682b53d9aa29e472ed8a080c0c42916c741f6f,Inginer De Cercetare In Microelectronica
4470,0242 570 035,2014-06-24,93d9b9c6d9c7da58bc83708fb9b9952861f71f9ec908fd53cda834532752ec02,Tubulator Naval
4471,0736 230 061,2023-03-29,b21fac0547b77328a5f820839f7df08aaf3590f29f4f0c8905b84c390a741cf2,Conducator Activitate De Transport Rutier
4472,0721 039 324,1941-04-22,0fe9a273f4f5da2e2f5c898d24c92c6fd8276e10c1eff05675ff47f2c8c19842,Revizor Jurist
4473,0247 555 875,1989-12-18,f8acea2e71c8d3f768e4a43a91ae2d139889beac4f96c979cd28a61f338a87f7,Sef Agentie Pilotaj
4474,0251 190 734,2009-10-01,2408f554523e378d3b2206755fceb4b6e026ba0aa8ec54e9405c8e48c98e2985,Sef Brigada Complexa Sau Specializata
4475,0772 370 953,1936-03-04,158db21347299a8a7b4ff0ecaa1eff7eb16086c89045cc0928806c9de71534f9,Artificier De Mina
4476,0752 312 765,1916-08-11,74d811ee7e3af622e40f059919643b933424fb0ca7da3617fbea948cd6f69632,Consilier Invatamant
4477,0254 291 066,2000-01-31,cfdeacd38b716c5827a2e64ef11c773ba9f259dbf213118ee6ad36018c4458ab,Confectioner Palarii
4478,0731 615 672,1989-05-16,ccd544e4d2f4b433a9a790797e008ff3b4a9338e9b50b1f2ce270c728ebbeca3,Magaziner
4479,0720 491 942,2018-06-02,e12d22e144034f97c3f1bc1e9397992866bcbdeba9664f4dc676b7b9c9095dd6,Defectolog
4480,0753 066 126,1991-11-14,2d64e7e335880813530494a95d479b1aa5886cdfd21f47dc1e58fa4500d1d2cd,Filator
4481,0268 310 892,1930-10-27,1184fb3257e49fb5a7e51ec0279c14c239b5deec992e2d1f9b955a31c7ad6380,Conducator De Intreprindere Mica 
4482,0729 732 517,1925-05-29,0b2049dded1d95636d00b141a1e4a8ddef33b5aee9bdcbf073687f2d4ebe5e2f,Agent Cu Atributii Pe Linia Ordinii Si Sigurantei Publice In Incinta Arenelor Sportive
4483,0263 755 378,1931-01-02,2ff36fc006430c3d96a15d8dcb0d3e4dbce664150642087c3ed0ce47c74a210d,Actor Manuitor De Papusi
4484,0740 969 408,1950-03-28,ff38a863bba4d65e8cdd8ec2cb634101c3ffe63a08058e2924bef70723e613f1,Vanzator De Bilete
4485,0257 209 752,1940-01-15,2153fcea3003ab3b6d0c90e8a651c219f7cd723f8e46754cc31d44a69b3def35,Maistru Petrolist/Industria Chimica
4486,0763 048 034,1921-04-17,8646664214699a91b032a8a799f41cf3321c136b9a91ae218148809a10ff278b,Concasorist
4487,0252 523 310,2023-10-10,af02b8b232c0650176c9feaf0edaaa0306e542eab8ca5183b6a5c2658f3183a6,Specialisti Pentru Prevenire
4488,0769 574 925,1982-05-10,b29f45b1a0a3fa0a98db5b0df3d7f3de9316c3f6b81e4447d39b52cb20d42708,Telexist
4489,0238 486 314,1977-10-19,944164a795b23c38b0637698288a3f4472775e0859ce8063c49fcaf101797ad5,Operator Albitor Textile
4490,0238 538 972,1938-03-01,887f0eccac7132f545223b4f421abd3d328f5d021f10f99b7bd7c50c23355715,Asistent De Cercetare In Constructii Aerospatiale
4491,0238 694 233,1978-05-01,7527f89c3480d57446a9422ed4ad8b2b2b3e3b71cb2466b8a069eb92af9f7e13,Inspector General Scolar
4492,0731 976 776,2001-04-25,c46fed446dabecd78676542fe84fbc1d6a01bec95b731dc79450999d39dd305a,Inspector Scolar Pentru Implementarea Descentralizarii Institutionale
4493,021 052 8842,1967-09-01,99aa1758b1333bc18328d0911b82423c7852cb53bd726eccb7743f8468f96712,Operator La Roboti Industriali
4494,0258 393 464,1978-04-24,e137d8cf837e2b14b7126e3006e3a8020c4f66df404e0ae79694325fc6944a46,Cercetator In Masini Si Echipamente Termice
4495,0269 995 480,2011-05-12,4f4541f359f569e8dd64bd4847c6637048037e8dc095cf6ba1edbbe5b956d585,Inginer De Cercetare In Mecanica Fina
4496,0261 203 998,1915-06-02,c1e7b83e0a6b9cde24b322aa13d1b5a7fa58451dfa967f1abbbea8a06a75e7e2,Arboricultor
4497,0780 194 482,1968-10-26,e578b5dbc024667cec6ebda8cb69f98abe6f8eeac981d72a7ee1801eecdaebcc,Asistent De Cercetare In Confectii Din Piele Si Inlocuitori
4498,0721 054 923,1988-08-07,f4cc85f25c380af63aef5da2a951acac7118e9a10bb221ac3a27d354167f7f60,Finisor Produse Din Azbociment
4499,0755 645 923,1954-11-04,92448f0fc4545873161a040d4d13c0c96acc87cec1540962c6383b83656c1161,Inspector General Judecatoresc
4500,0745 978 832,2008-09-02,96c57644eba50625894c486ec098a66cb77b1a4db6c18db6da93c4ec6aab6078,Devulcanizator Regenerare Cauciuc
4501,0771 624 323,2022-01-02,08981d3638a53895e97516174b86044a5a29258fd6b0532376d407b1761c4388,Granulator Zgura
4502,0765 816 387,1969-06-30,542d4690fd54b958b26bb08c3f6ea7f4bbc022041c03b7f188ef6c7d768307ad,Presedinte Organizatie Profesionala Nationala
4503,0739 662 306,2019-08-17,3b81f05384665154b96eebf81333eaab9d7653a8ab7ca0333c62b191980156e3,Cuptorar Ceramica Fina Si Decor
4504,0736 117 913,1991-05-27,3878920647ff7a335615b09a93244afb1360e665a5a168cd042c40a80c42a716,Sef Birou/Serviciu/Sectie Circumscriptie Financiara
4505,0236 444 426,1967-06-12,23532b136bf1d7a677d7248fa54764f1bb78c362b35d9374f1478f85b45ba63f,Mecanic De Exploatare In Zootehnie
4506,0740 289 399,1917-09-22,037f8f3a942bbb20bf2bdd4fa44c2dc436865e448cdede77b7a400e214beef2f,Vicepresedinte Asociatie Nationala Cooperatista
4507,0728 270 500,1969-01-06,6be93db2186e9d02cb491ba81745bfee65adaa9df8b963ef3e6d28e18f4594c8,Reprezentant Medical
4508,0720 262 814,1975-01-28,ac46b279b8e7a0ed12822d691947e202b81f3c93743de38c01b7a25e6d394dcd,Masinist La Confectionarea Tuburilor De Aluminiu
4509,0242 520 419,1947-10-05,4be2070710659f9c11b99943eeeb44bd92c0364c8436c604cf32f09bef1b2d60,Documentarist (Studii Medii)
4510,0257 272 992,2009-07-26,3439a7a003e95af953bf8de2b7aa701b3ff6c55147e7c3b792e9dbf32a871440,Confectioner Polizoare Din Pasla
4511,0252 332 199,1920-11-28,1564b0e5a27ab6445d78ab57d5c872715177af24f9bf4139848338f32ee68b4a,Director Proiect
4512,0253 864 994,1927-03-02,80694fb3ba1f9d2536555428fe9ad7c8eec3339b3bbd8eefbec451acc438ed13,Organizator Productie (Studii Superioare)
4513,0247 916 280,1933-07-05,3bc18567cfcf73f3caa8e976819fb544d6d81f1e7ade4abce2bf21381915ffd0,Sef Serviciu Reclama Publicitara
4514,0744 163 173,1991-01-13,5608d6ba7e19e8ec79b7caf482e17c7395cc96eda3d96ee0fd41f08141e803df,Farmacolog
4515,0759 396 608,2002-08-19,3a45496860b6a61faf0115ae5880fa309b5fa7f01d40bf9ff4f01a042dcc7451,Sef Statie Epurare Ape Reziduale
4516,0255 604 921,1908-07-20,fe224cda2df56499384ab0db79bc41bda51cd5509c86671a7597199a3efaa01a,Sportiv Profesionist In Alte Discipline Sportive
4517,0261 650 765,1983-11-30,d44268b16b6c0ad16776b8d532d168d8dd8dbd6a91a4b519b0dff26a3ddd4575,Inspector De Specialitate Inginer Agronom
4518,0745 798 474,1935-12-29,c4437deacd314105d98c7dde8db2e7b401b64b985102c6014099f91cc7435ffa,Cercetator In Constructii De Masini Agricole
4519,0725 799 376,1923-02-03,d9cd620a9bfe75acaf0481a779fd5fe34dcedaf512d739ccda64c5939c2fb068,Croitor-Stantator Articole Marochinarie
4520,0729 454 215,1920-02-29,17fe759fc325258ae930eb2511b37b33ac2672b7d65421daf85d29d0b9228b97,Secretar Scoala
4521,0732 730 412,1947-01-02,4c8dbb1a3b54f6ff932928acfb9d0a2cf0fb45ef6823c3f42698ac37528116b4,Operator La Obtinerea Produselor Din Spume Poliuretanice Si Latex
4522,0784 185 839,1980-10-28,83b4284febaa1181f341d29150265d8aac93bbb5a766d949764c16a49f7a03ae,Cercetator In Autovehicule Rutiere
4523,0758 428 861,1914-03-01,c9e1f1867ec464aca73ed1583d08d6060d73bc686d6d5c401220b92ab3bdf8f5,Operator Radiotelecomunicatii Aeronautice
4524,0768 308 609,1960-08-20,5a5c335f3db652e18eed3a29301ac4e816edf1969ad6250e774919941acb6ebc,Cercetator In Centrale Hidroelectrice In Ingineria Mediului
4525,0754 222 505,1989-05-07,1d67aea755c30e5af34f1493ac96bcafb44d348ede60d998d3a0db3346ec17b3,Comandant/Comandant Adjunct Aviatie
4526,0260 597 155,2022-02-06,398fe336aea254254507a84c29a0798aafb611578ff87e723712065411fab075,Stenodactilografa
4527,0765 180 878,1980-03-09,be4a4f8e49a9f828c2ce8415d38a2061c293828bc256e78b66f60f2eef283960,Planimetror Sabloane
4528,0728 775 124,1959-11-16,91c90b49cb72899a5749900e03f8f7ce59b0e7c850cbac444d3c583c726472d4,Securizator Geam
4529,0266 460 278,2003-11-28,563040f60502abb9bb0f0ee5a4f6cb4085355fdf7cfd229dd2518eb96cc33340,Restaurator Bunuri Culturale (Studii Medii)
4530,0741 535 488,1935-10-10,1630af0b1f8f871d9897402906d8181d1728ef5d49073e574208d72dc018ef99,Polizator
4531,0240 109 427,1916-05-29,361c1afcbcbff37f66bbd15419522d6d5b9a509d852fa5365707893a987398d6,Asistent De Cercetare In Tehnologia Substantelor Organice
4532,0264 403 138,1958-02-19,a4657357ca820856d4299af4a77dbc8bd84a39d880cabcbb513ff927c60a4072,Spalatoreasa Lenjerie
4533,0739 963 273,1948-04-05,0a489efbb72d0dea4bef89de98657f1d3d69051e8715fb33dcdba82ff783196b,Laminator Sarma
4534,0236 240 579,1948-01-06,32aa61d2c3720ec74ce5b05e17bfb2a316ed54c3a89c3ab8168f0b89f8d2ba8c,Lucrator In Gospodaria Agroturistica
4535,0738 053 892,1921-02-14,f41fdf45864f2eb9358316e2814f083d5d10335d5e06678316910f31a108927b,Lacatus La Prelucrarea Si Indreptarea Tevilor Ghintuite
4536,0246 977 175,1924-02-08,a425ffef1b533f216094d1ebe04cd7becaf91144e750fba78dfcf68787755720,Cercetator In Psihologie
4537,021 822 4966,1908-09-22,3f068bfa2c2fa1794144aa5475a5f6a21fcf2dde411b07d4d2ca9be04e68e5f1,Cercetator In Biologie
4538,0246 206 997,1995-03-19,ea70c69b793a6138057dba51f531fa7f7f9b9be9d081ec68ca86ab36c6e74492,Autopsier
4539,0761 852 973,1911-11-04,3a5543a9c2f93352b4f75920d8bd94649f38b3bb0088491697f95b48aaeeeff9,Expert Receptie Investitii Industriale
4540,0732 484 064,1948-12-14,454ca1e550f251df253365cde055de33189f508484b0072b16e02e64565413f0,Modelier Confectii
4541,0721 107 511,1909-05-07,8868d9b52acf8571f945306a4a587d35d26fd15907ec59dc51ddad628182c0e9,Confectioner Corsete
4542,0769 537 086,2019-10-07,1d6d3816fb41a3e71ece69a88128b1b3e9a236b62600b042b64caf18d81a4f2e,Operator Control Nedistructiv
4543,0732 037 845,1914-01-23,a09cadd251cc85fcd51a0d37f7558764e6fe8e7d39f578027fece1d66d2ec2d6,Expert Financiar-Bancar
4544,0259 528 847,1996-06-23,1810ae4a9203560e8c7da1fbedf5b3c0c9296a0f5ccc4af9a28edbabe65f3835,Provicar
4545,0759 130 470,1942-03-12,4bacf83231ad5a94557c7b072f178748a08280c72a306719643165685ed00738,Bucatar-Sef
4546,0731 412 896,1912-09-29,33db429c9bb09140bfc591a67517cc2549e3174340d98a0e8dc2446cee080299,Prim-Procuror
4547,0723 485 056,2003-04-24,c38fdf726e25892a68c7e369bb9f2d6cfc3e7aafbe4eb0857bd7e2b35a12eefd,Hidrolog
4548,0739 636 993,1978-11-14,90a4bb36e1ea767e2e3523d278a78caa150bfd3e725f9b9e5b7f3079801874c5,Analist Tehnic Piete Financiare
4549,0731 288 523,1920-07-01,646da638671568cbb6569995823185a15a91948e7aca77ea7b51c2b86fba27d7,Saltelar
4550,0248 732 501,1931-09-01,bf9c1e7880661dd2e282a45271522de79be370c33c40fa9b016aef5921bf7c8b,Decupator Lamele Din Lemn Pentru Lazi
4551,0733 098 535,1994-01-25,0141d43d41e6a380b906372b1e973e1726caaa97b42f16a1c8d396d4af26620c,Muncitor Necalificat In Agricultura
4552,021 406 1374,1919-04-23,60e513fd674504f208c4770b334256ad5f370e8461c70489ee72a4c129bacef9,Lucrator Pentru Drumuri Si Cai Ferate
4553,0730 190 433,1924-01-22,0093a32bd5774c6d1fe438a5054d2d7a25f3b695aad8795c4efbd230c546cf6e,Confectioner Geam Termoizolator
4554,0722 233 861,2005-05-14,6ec39ac18747092db05a800df2d3fcb7f40081a08ece06d4e1719f4b4121a63a,Sef Agentie Cec
4555,0711 631 574,1984-10-31,66ea0fa37b0f10a2333c851e5f3564c350beefc5ff6d28c8e81209dffb118d57,Director De Departament Organizare Evenimente
4556,0262 736 082,1989-09-13,0d1c6e731c3ac014996e519d29e09d01d381ff92caabdcbb4df3199b7a7d2f14,Laminator De Bandaje Si Discuri
4557,0750 707 753,1923-10-17,6c6371fcb67100a3fe1a34374750bdf8a4ca3023df58e8a8f638c3d77471811a,Referent De Specialitate Asezamant Cultural
4558,0730 158 509,1963-08-08,c9cc9a063fcdc3c17f1b1db8fa0421710d80e849a06509dc0a5b72efaae1de56,"Curelar, Confectioner Harnasamente"
4559,0235 704 033,1908-07-10,92a248014529c3584af90ff9294f42b268396194814ae40aa5e367cdf3119702,Secretar General Adjunct Al Consiliului Superior Al Magistraturii
4560,0745 779 173,1933-09-06,98960b40bdfb2d4d9672c7b18a7b09fde9e02eb238eb54f7385145d8043b3189,Tehnician Hidrogeolog
4561,0772 941 412,1933-11-18,3e43b6f46de98132d06d47999652d42d870a39c86e0a2ecc6d039c9ce2a5d281,Curatitor Lingouri
4562,0740 790 083,1968-03-28,51f2403b0771298206ca58a9246d429c4f823e50261399585510d716a1e95387,Asistent Fizica Si Chimie
4563,0244 089 546,1928-10-15,5148bd3a023e72f48750da80db3cbe002ab235446a21bca91c3b32ea8bf20813,Proiectant Inginer Energetician
4564,0266 088 084,1943-03-13,fd71e33257cf1a4c624e6365c180728c239fb5c9897cbfbdb6ff369e9b773115,Legator Manual (In Poligrafie Si Ateliere Speciale)
4565,0243 452 041,1923-04-11,c705678441405b6c7bd347cb16c191341e15a771bef9bc39e4f94e005c0d1278,Asistent De Cercetare Roboti Industriali
4566,0762 144 218,2001-09-24,6f59098b0ad2765c2acfd2e3f347452e6a030d9193cbd4ca4fa56caa1a9102ab,Expert Inginer Minier
4567,0759 969 437,2009-06-26,7e2b861393b6f7fdce227b86281fb57e42f7dba66bac5d18ccdfbce897ced40f,Referent De Specialitate In Administratia Publica
4568,0780 026 654,2001-04-15,27b3593a8e7bafb16bab5a9bdc89a084bde310d5b96a84846e02005ca8e7b771,Referent De Specialitate Inginer Tehnologia Celulozei Si Hartiei
4569,0761 456 482,1986-05-26,d32dc0e6ba176b5e80bb67b1ff6f0c5c0dafbe3a6a1e349ffb7c9a76dab12baf,Cercetator In Filologie
4570,0788 871 616,1982-09-01,bc841562f06961a66b24471db07686b74d645ea363d33829dd1ea01fa5188d75,Spalator Vitrine Si Geamuri
4571,0745 523 339,1910-10-31,6b93a33097225a108a3a72c1e38f771c46e70eab20699e5b910828333bea41f7,Intermediarist Film Desene Animate (Studii Medii)
4572,0243 377 629,2018-02-27,f90b11cfd56dd3bbd37c00ae86556b765907097b3edfd387900555483c40c5aa,Sudor
4573,0721 834 165,2004-08-06,1096a93d85334b2fa059eb40bd9840ac670065d46f8741e8d0c305fab3ee78ea,Operator Punct Termic
4574,0750 166 735,1965-03-26,95e383c1e059949b335890648ba44e17fdd2cddd6d17f48b040134ee02d0a816,Impregnator-Uscator Chibrituri
4575,0769 297 643,1935-08-05,dbfa5d2f774f76e7428ca9a7446ff8ee3efeff7d34f83b4d6e4d5ead941ffaaa,Ingrijitor De Copii
4576,0752 098 208,1955-12-11,966d86e69c5a38d40d4146fae7a5f33328900ee77c67f504e3ce7cc31d84f2a8,Uscator In Industria Chimica
4577,0723 560 360,1916-10-22,0df2c22b45593f922cfee8390191fc1c3ff9f02e155220d3192889cdc551e71b,Forjor Manual
4578,0254 227 805,1929-03-17,7d27e2f263cceb92f41c905c118ea799e931fa048a2a3d588febe943979a19fd,Piscicultor
4579,0730 628 055,1935-02-28,caa2ea75796c695a841d2a21d8d443aeb7b1510e153836b9fb75a0010e6368b2,Secretar Organizatie Politica
4580,0264 570 874,1997-03-01,9047d7d45cf8599841e98d6018012c16690a40c9ee223af14f74b607dc8acbe9,Frizer
4581,0248 856 445,2003-05-02,a4d5ff6f4a5c49cb3ca7a64ae578eccba47dad8fdd5ff80bb18b03bc3765a55b,Masinist La Masini De Ambalat
4582,0744 663 118,1982-04-12,5798e77e8da6a87a7c6ab71e31695d25f77124246bf5d085f4abae9df7cb6229,Expert Forta De Munca Si Somaj
4583,0253 587 716,2017-06-21,fd756ce37466ea3afd5085c9e578fb77847b4da586fa6ce23df8f18d9ffbc2f1,Referent De Specialitate Hidrogeolog
4584,0266 511 547,1977-05-22,5e20468d6926866061e7f3f46a13ceeff8d565dfc351a42892786b812ee3c348,Barman
4585,0264 224 736,1933-08-01,60068dc360589302f45f507c7f5e7cddf744700bbbaef6b6bcbc941cccdd5017,Inspector De Specialitate Medic
4586,0729 669 614,1956-07-10,9034feb9f70547f941ac83a0f919bf5fa844968c7edc82f5eeb166180f0fa447,Conductor De Instalatii
4587,0771 861 364,1956-11-06,165613f0bd273956cc69fc517c9bac6960b19c9d66f7abf8e947f034a2d36dfa,Inginer Sunet
4588,0786 129 620,1998-11-22,698bd6604002376b54254cc3ba20dc9af10aa7c1af38bf7e576d29591d10d570,Muncitor Necalificat In Agricultura
