personal_number,birthdate,address,phone_number
4830115140173,1931-03-05,"Soseaua Emanoil Aanei, Gilau, 695250",0258 411 000
6601229391207,1970-11-17,"Intrarea Dochioiu Nr. 78 Bl. 14  Sc. 50 Ap. 190, Glina, 281198",0232 878 899
4010331178073,1998-08-03,"Soseaua Popa Nr. 72, Ploiesti, 824586",0247 957 089
3620806402851,1922-02-25,"Intrarea Crina Pop, Campia Turzii, 135401",0760 223 188
2400803400494,1962-06-22,"Soseaua Cristobal Niță, Baia Mare, 343062",0764 918 251
5110412030597,1982-03-26,"Strada Cristea Nr. 63 Bl. 75  Sc. 67 Ap. 887, Valea lui Mihai, 972891",0238 335 742
5800116359272,1949-08-13,"Soseaua Manole Nr. 10, Targu Neamt, 127865",0237 905 920
6440606240305,1976-12-31,"Drumul Gheorghiu Nr. 27, Pogoanele, 298208",0254 949 596
7950910398652,1982-10-11,"Bulevardul Dima Nr. 456, Ludus, 178801",0730 511 617
7481116237637,2008-01-27,"Aleea Severin Diaconu Nr. 98 Bl. 37  Sc. 73 Ap. 435, Petrila, 363557",0246 306 899
2960610381601,2005-07-23,"Bulevardul Valentina Dumitrescu, Negresti, 316180",0727 309 781
4150602338459,1982-12-25,"Soseaua Angel Ene Nr. 56, Bailesti, 984271",0742 165 604
3400701048310,2004-11-18,"Bulevardul Pușcașu Nr. 41, Apahida, 426552",0252 543 081
7771230170902,1980-09-26,"Soseaua Ardelean Nr. 129, Iasi, 634453",0750 461 705
1990404092040,1917-03-25,"Intrarea Mazilescu, Zimnicea, 291239",0757 350 068
7760931153195,1962-05-08,"Drumul Niță Nr. 96, Turda, 862774",0747 820 112
8960118456606,1995-09-27,"Soseaua Preda, Tulcea, 778309",0246 211 406
1940311358479,2015-05-25,"Bulevardul Toma, Rasnov, 364504",0243 697 206
8021225209501,1954-07-03,"Strada Horațiu Preda Nr. 53, Fundeni, 707514",0233 977 532
5290330413346,1923-06-14,"Aleea Roza Dobre Nr. 14 Bl. 79  Sc. 35 Ap. 301, Ludus, 568864",0735 157 223
2730406130369,1986-07-01,"Soseaua Georgescu Nr. 247, Prejmer, 293382",0255 047 450
4340507151958,1971-05-29,"Bulevardul Florea Nr. 580 Bl. 45  Sc. 69 Ap. 454, Baraolt, 793884",0757 008 751
3480518091640,1911-06-26,"Soseaua Iris Popa Nr. 21, Busteni, 358524",0741 332 447
3740603022132,1958-04-20,"Intrarea Stănescu, Plosca, 638226",0748 001 626
6720521201021,2018-11-25,"Intrarea Haralambie Ioniță Nr. 65, Simleu Silvaniei, 277547",0736 835 546
3941024128483,1959-02-20,"Intrarea Dinu Nr. 59 Bl. 94  Sc. 92 Ap. 689, Turnu Magurele, 162393",0255 708 798
2960307280817,1934-11-11,"Intrarea Nistor Nr. 65, Motatei, 144909",0242 797 829
7540630358596,1940-03-08,"Intrarea Marin Nr. 70, Drobeta-Turnu Severin, 545288",0269 530 778
1391004191113,2001-10-15,"Soseaua Dida Toma, Curcani, 796631",0763 543 388
6201203020793,1994-11-25,"Drumul Ladislau Nemeș Nr. 89, Dragasani, 548202",0780 095 684
8401122111857,1954-11-11,"Aleea Adelin Georgescu Nr. 39, Tomesti, 895621",0234 747 747
6650827327588,1964-12-26,"Intrarea Agata Toma Nr. 28 Bl. 50  Sc. 58 Ap. 762, Podu Iloaiei, 998387",0750 554 198
7760508115382,1973-01-14,"Drumul Nemeș Nr. 95, Cluj-Napoca, 418145",0772 627 486
5660602440642,1980-05-31,"Strada Oprea Nr. 78 Bl. 39  Sc. 35 Ap. 670, Targu Ocna, 439242",0251 135 714
2660615331894,1937-10-14,"Intrarea Cristea, Cumpana, 728544",0749 789 123
7210631318748,2020-07-03,"Intrarea Dora Diaconu Nr. 61, Deta, 206770",0748 203 143
3950114167347,1953-05-19,"Drumul Axenia Georgescu Nr. 61, Strehaia, 105129",0780 941 864
4680124150470,1941-05-13,"Soseaua Norbert Dinu Nr. 587 Bl. 11  Sc. 97 Ap. 987, Rosu, 929753",0742 148 045
5740631052032,2015-01-31,"Bulevardul Voinea, Focsani, 689622",0741 488 072
5481113286971,1926-01-01,"Drumul Oprea Nr. 252 Bl. 22  Sc. 35 Ap. 315, Tufesti, 308949",0761 243 293
6790416051258,1949-02-18,"Bulevardul Florea Nr. 134, Arad, 868733",0251 873 617
2960313248614,2014-11-11,"Soseaua Bartolomeu Ene, Pitesti, 952211",0729 290 939
7320115223289,1946-07-23,"Drumul Albu Nr. 816 Bl. 45  Sc. 20 Ap. 805, Navodari, 144082",0770 443 177
3531224111719,1987-05-04,"Intrarea Stan Nr. 198 Bl. 88  Sc. 76 Ap. 901, Craiova, 490576",0747 287 034
3750426162988,2009-10-31,"Drumul Rozalia Marin Nr. 20 Bl. 54  Sc. 18 Ap. 233, Tuzla, 162009",0749 546 752
6300331426602,1963-07-19,"Drumul Gheorghiu, Sighisoara, 621994",0247 952 738
5601020426257,1996-08-02,"Intrarea Steliana Cristea Nr. 44, Darabani, 196008",0766 069 980
8240416122229,1920-06-06,"Drumul Ioniță Nr. 53, Cernavoda, 962056",0236 144 045
7810626364313,2011-08-18,"Soseaua Ionescu Nr. 296 Bl. 20  Sc. 84 Ap. 697, Medgidia, 295847",0726 319 890
6140126255049,1943-02-23,"Aleea Octaviu Diaconu, Murfatlar, 163136",0762 669 524
2770716219575,1963-12-26,"Strada Julia Mocanu, Fundulea, 777636",0724 991 423
2240325096124,2007-08-20,"Drumul Marcela Mazilescu Nr. 404 Bl. 72  Sc. 60 Ap. 547, Focsani, 905334",0732 441 399
1970631346871,1973-12-17,"Intrarea Tabacu Nr. 180, Nadlac, 795619",0758 556 635
3340922171450,1968-04-28,"Drumul Lavinia Dochioiu, Dragu-Brad, 964674",0237 248 466
5480924222299,1938-03-18,"Drumul Ene Nr. 61 Bl. 96  Sc. 29 Ap. 447, Strejnicu, 259602",0244 500 222
6910627029106,1916-06-11,"Strada Tabacu, Roseti, 447914",0249 970 518
2290506312288,1966-12-23,"Strada Gheorghiu Nr. 20 Bl. 82  Sc. 38 Ap. 791, Rosiori de Vede, 705380",0231 393 827
5311205294342,1964-07-11,"Bulevardul Stan, Baia, 425003",0239 839 807
7530630271941,2007-10-24,"Bulevardul Roxelana Tudor Nr. 44 Bl. 84  Sc. 15 Ap. 815, Jimbolia, 567819",0735 399 304
5321213408341,1951-06-19,"Bulevardul Antonela Cristea, Blaj, 805927",0752 078 920
8770630320679,1981-02-15,"Soseaua Gheorghiu, Pecica, 876186",0751 684 016
3130110318554,1968-09-16,"Bulevardul Ababei, Valea Caselor (Dragasani), 748556",0736 281 624
1810208230263,1980-01-27,"Aleea Stan Nr. 83, Viseu de Sus, 767771",0785 081 080
8050821292551,1966-06-25,"Strada Dochioiu Nr. 45, Roseti, 834873",0726 892 089
2860718224526,1948-08-10,"Soseaua Iustin Dobre Nr. 76, Curtici, 563410",0241 884 721
5380504435838,2019-02-06,"Soseaua Mazilescu Nr. 88 Bl. 83  Sc. 95 Ap. 411, Ruscova, 873930",0745 092 923
5230703282183,1919-09-02,"Aleea Dinu, Branesti, 327330",0238 229 282
8370311148211,1930-02-01,"Soseaua Vasilica Popescu, Feldru, 734379",0770 924 136
8601018359956,1918-10-25,"Drumul Iuliana Aanei Nr. 440, Marasesti, 978881",0748 861 702
5820513225159,1982-12-05,"Aleea Romeo Tudor Nr. 22, Avrig, 667304",0737 863 290
4831119168078,1958-11-30,"Strada Aanei, Sebes, 373256",0238 812 397
3300822127555,1980-04-21,"Strada Elvira Pop, Radauti, 420045",0752 343 567
2331121289931,2010-04-07,"Strada Stan Nr. 747 Bl. 90  Sc. 62 Ap. 131, Giroc, 126984",0735 811 018
7130320069436,1977-05-29,"Bulevardul Virginia Ababei Nr. 494 Bl. 53  Sc. 11 Ap. 392, Comanesti, 925022",0741 171 829
2150504238866,1971-11-01,"Drumul Cristofor Toma, Bumbesti-Jiu, 519560",0739 287 527
2420805281761,1976-12-20,"Soseaua Toma, Borsa, 641492",0762 939 029
8460129039391,1934-06-05,"Bulevardul Anatolie Voinea, Amara, 164726",0767 689 784
8861125298986,1951-02-10,"Strada Violeta Tabacu Nr. 112 Bl. 49  Sc. 35 Ap. 204, Campulung, 753246",0231 885 030
8260925438420,1972-04-05,"Aleea Nemeș, Urlati, 935130",0255 495 286
5650413260894,1973-05-20,"Bulevardul Diaconescu, Horodnic de Sus, 424118",0252 228 799
6530913380305,1909-02-20,"Bulevardul Stoica Nr. 11, Oradea, 739841",0260 286 548
3590326029301,1946-02-13,"Intrarea Barbu Nr. 131 Bl. 59  Sc. 16 Ap. 933, Baia Mare, 591368",0269 969 140
3450514239186,2013-04-12,"Drumul Ariana Tabacu, Bolintin-Vale, 245987",0249 864 793
5900731011537,1918-04-15,"Bulevardul Voinea, Targu Ocna, 715351",0238 065 028
6741011314946,1958-12-14,"Aleea Roza Eftimie, Voluntari, 803940",0759 575 251
5240104389501,1963-02-22,"Strada Eric Oprea Nr. 85, Agnita, 273803",0243 403 278
5820808384613,1985-01-02,"Strada Grigore Stoica Nr. 610 Bl. 90  Sc. 64 Ap. 344, Strejnicu, 441721",0758 442 809
3740406440722,1912-06-16,"Aleea Ababei, Berceni, 382467",0760 899 870
1710908205737,2006-01-15,"Intrarea Pușcașu Nr. 788 Bl. 73  Sc. 43 Ap. 980, Nasaud, 641859",0764 678 471
2840302375341,1988-10-22,"Soseaua Gheorghiță Diaconu Nr. 287, Fieni, 865544",0258 232 658
6820308213652,1991-12-07,"Soseaua Tiberia Manole Nr. 851, Techirghiol, 791489",0258 830 864
1470616441948,1991-03-08,"Drumul Marin, Baia Sprie, 553952",0739 980 750
4080903437576,1974-06-22,"Aleea Tomescu Nr. 60 Bl. 28  Sc. 72 Ap. 793, Ramnicu Valcea, 402320",0784 500 026
3791118115664,1949-03-19,"Soseaua Gheorghiu Nr. 67, Afumati, 164283",0736 755 223
3160119055641,1987-07-19,"Aleea Diaconu Nr. 87 Bl. 96  Sc. 33 Ap. 550, Harsova, 294547",0745 576 657
8890704304568,1981-07-20,"Bulevardul Pop Nr. 64 Bl. 30  Sc. 39 Ap. 982, Valenii de Munte, 281921",0268 873 570
8400805098484,1978-02-01,"Intrarea Tabacu, Sibiu, 439274",0750 036 765
2380418321326,2022-05-05,"Intrarea Tomescu, Santana, 956661",0766 356 896
3330319260118,1998-10-19,"Bulevardul Marin, Navodari, 385581",0269 616 106
6510306147443,1923-06-01,"Intrarea Crina Dochioiu, Dragasani, 814424",0750 380 934
2360522159661,1966-08-16,"Aleea Stănescu Nr. 64 Bl. 14  Sc. 16 Ap. 827, Sibiu, 337288",0254 774 953
1850303065831,1999-02-13,"Drumul Stănescu, Fundeni, 669267",0232 934 790
5440726139302,1914-05-14,"Bulevardul Aurică Mazilescu Nr. 458 Bl. 45  Sc. 19 Ap. 691, Odobesti, 479158",0236 622 293
2741130277160,2011-07-24,"Aleea Tudor Nr. 905 Bl. 98  Sc. 74 Ap. 806, Suceava, 551072",0252 485 786
6960931209419,1998-02-27,"Aleea Lică Dumitrescu Nr. 66 Bl. 73  Sc. 77 Ap. 526, Iasi, 181289",0251 360 913
6071113253120,1931-01-24,"Drumul Monica Nemeș, Craiova, 194397",0728 823 779
2280823044090,1922-08-02,"Aleea Jan Tabacu Nr. 850, Dragalina, 570413",0762 471 154
3290820389342,1989-05-18,"Aleea Dima, Savinesti, 447351",0244 576 395
2441031250307,1996-12-23,"Drumul Eftimie Nr. 267, Giurgiu, 498482",021 133 6787
6101226419582,1980-06-02,"Intrarea Oprea Nr. 54, Dabuleni, 144592",0733 079 791
6430408524821,1982-08-05,"Intrarea Manole Nr. 96, Straja, 919336",0744 350 130
3431126034551,1979-05-08,"Bulevardul Ardelean Nr. 11, Siret, 128626",0741 568 592
1840603038619,1972-08-18,"Intrarea Voinea Nr. 56, Brasov, 811723",0733 784 157
5930901031983,2016-08-25,"Strada Ancuța Dinu Nr. 688, Tuzla, 925856",0241 388 381
3710413432772,1961-01-05,"Bulevardul Manole Nr. 345 Bl. 66  Sc. 66 Ap. 674, Navodari, 634228",0261 207 387
4230914204035,1969-04-17,"Bulevardul Ionescu Nr. 942, Berceni, 414195",0769 365 527
5311101302570,1968-06-22,"Intrarea Ene Nr. 70, Timisoara, 285122",0740 524 973
5240811228908,1954-05-07,"Strada Panait Pușcașu Nr. 29 Bl. 20  Sc. 22 Ap. 407, Cumpana, 368535",0240 801 633
3470406469809,1980-12-08,"Drumul Nemeș, Berceni, 968347",0253 891 005
4380108261600,1990-01-15,"Drumul Voinea Nr. 95 Bl. 30  Sc. 43 Ap. 407, Bistrita, 406568",0264 210 636
2230530460884,1909-12-25,"Soseaua Stoica Nr. 68 Bl. 52  Sc. 20 Ap. 401, Raducaneni, 329752",0248 231 191
7670605400774,1949-07-14,"Drumul Georgescu, Sannicolau Mare, 761098",0260 424 506
5710216262261,1927-04-20,"Strada Suciu Nr. 89 Bl. 11  Sc. 66 Ap. 415, Turnu Magurele, 819991",0766 583 333
3900212336235,2020-04-14,"Bulevardul Octaviu Voinea Nr. 96 Bl. 63  Sc. 94 Ap. 623, Bailesti, 131744",0742 635 557
3501011096371,1994-10-27,"Soseaua Cristina Popescu Nr. 91 Bl. 75  Sc. 63 Ap. 109, Bistrita, 499755",0760 724 012
3530602077329,1962-04-25,"Intrarea Silvana Barbu Nr. 787, Marginea, 806566",0267 907 264
8970404292206,1931-11-05,"Bulevardul Stan Nr. 270 Bl. 52  Sc. 14 Ap. 495, Tomesti, 993675",0726 096 918
3911007077769,2014-07-26,"Strada Tomescu Nr. 58, Boldesti-Scaeni, 466667",0262 059 263
7000101390957,1981-05-21,"Intrarea Florea Nr. 81 Bl. 12  Sc. 26 Ap. 325, Ruscova, 151961",0724 801 303
5080805113865,1988-07-08,"Bulevardul Sorana Nistor Nr. 689 Bl. 38  Sc. 81 Ap. 999, Carei, 673562",0744 165 126
2471114375212,2012-07-05,"Bulevardul Norman Ene, Simeria, 684993",0757 112 435
4730312269518,1963-05-16,"Aleea Preda Nr. 40, Bolintin-Vale, 267530",0725 980 957
2980618350292,1912-05-26,"Soseaua Agata Cristea Nr. 67, Ocna Mures, 723485",0748 415 441
4630910157176,2021-08-24,"Strada Pop Nr. 395 Bl. 80  Sc. 11 Ap. 131, Tomesti, 723519",0240 617 710
2491206241518,2006-03-05,"Aleea Nistor, Insuratei, 316017",0248 417 322
5340104301175,2022-04-22,"Bulevardul Eftimie Nr. 975, Adjud, 238686",0760 936 635
4910811395519,1954-12-24,"Soseaua Rozalia Diaconu Nr. 70 Bl. 87  Sc. 59 Ap. 206, Remetea, 807282",0737 906 260
5080721385806,1945-07-14,"Strada Mazilescu Nr. 783, Tudora, 756555",0253 890 810
2280304379822,1915-08-26,"Drumul Dinu Nr. 314 Bl. 76  Sc. 90 Ap. 298, Drobeta-Turnu Severin, 132067",0759 794 221
4580805371549,1980-05-07,"Bulevardul Aanei Nr. 52 Bl. 57  Sc. 65 Ap. 303, Sovata, 406356",0250 529 451
1930130058478,1962-01-31,"Intrarea Stan Nr. 33 Bl. 78  Sc. 64 Ap. 312, Sinaia, 655953",0767 642 794
5240617440017,1982-06-19,"Intrarea Ionescu Nr. 45 Bl. 70  Sc. 32 Ap. 975, Plosca, 642951",0244 255 034
3491201422408,2024-02-03,"Drumul Mocanu, Dej, 340069",0740 207 226
7150729394171,1948-01-18,"Soseaua Tomescu Nr. 37 Bl. 26  Sc. 33 Ap. 110, Nadlac, 415579",0728 191 292
2260320317853,1953-01-26,"Drumul Astrid Eftimie Nr. 78 Bl. 45  Sc. 63 Ap. 809, Alexandria, 547250",0257 548 177
8720125400053,1910-09-04,"Intrarea Octavia Dobre Nr. 15 Bl. 24  Sc. 83 Ap. 464, Cobadin, 921227",0730 795 644
4210903460589,1917-05-18,"Strada Zaraza Gheorghiu, Baia, 900917",0738 247 233
8540602184269,1909-08-05,"Aleea Eftimie Marin, Vatra Dornei, 338757",0260 345 920
2830624183853,1922-06-27,"Drumul Mazilescu, Medias, 134080",0728 592 933
7310313368277,1914-10-07,"Soseaua Tudor Nr. 18, Valea Caselor (Dragasani), 786301",0746 793 651
4210614313919,1966-03-22,"Intrarea Barbu Nr. 21 Bl. 75  Sc. 47 Ap. 760, Arad, 753374",0730 899 168
6350518203255,1967-10-22,"Intrarea Eftimie Nr. 993 Bl. 11  Sc. 26 Ap. 444, Chitila, 190256",0235 551 068
7590308248063,1957-05-09,"Drumul Niță Nr. 681 Bl. 55  Sc. 11 Ap. 455, Floresti, 925484",0751 382 089
2421203112593,1916-10-20,"Bulevardul Dobre Nr. 546, Otopeni, 997778",0268 637 443
8761208047801,2007-08-19,"Bulevardul Alistar Ioniță Nr. 89 Bl. 67  Sc. 28 Ap. 186, Ovidiu, 129876",0253 256 265
2020131053857,1922-02-13,"Aleea Iuliana Georgescu Nr. 495, Talmaciu, 394772",0762 650 877
6311224158020,1972-06-27,"Soseaua Carmen Dochioiu Nr. 318 Bl. 75  Sc. 85 Ap. 971, Baia Mare, 780827",0758 706 763
8720720416607,1991-08-13,"Intrarea Consuela Stoica, Teius, 588920",0729 703 700
2221025380633,1972-08-09,"Bulevardul Marin, Vicovu de Jos, 309450",0231 874 706
1830412316785,2006-08-18,"Strada Nemeș Nr. 222, Avrig, 812563",0743 015 957
2651021098032,1913-07-01,"Drumul Bogdan Diaconescu Nr. 29 Bl. 98  Sc. 13 Ap. 444, Cugir, 731368",0744 480 144
8591019060021,1955-07-04,"Intrarea Eugen Pop, Curtea de Arges, 236004",0237 769 793
2430714373807,1972-12-09,"Strada Marga Ardelean Nr. 617, Stei, 141654",0238 174 065
1430415440759,2010-11-23,"Strada Ionelia Stancu, Valea Mare (Negresti), 664628",0788 152 771
2530804184553,1926-11-30,"Soseaua Dima Nr. 730, Urziceni, 227742",0244 573 505
4020920081059,1992-11-27,"Intrarea Tabacu Nr. 527, Timisoara, 444723",0761 480 859
5200906363161,1996-10-04,"Intrarea Nistor Nr. 53 Bl. 93  Sc. 71 Ap. 248, Agnita, 831972",0753 810 442
4330722300218,2013-02-16,"Intrarea Barbu Nr. 294 Bl. 21  Sc. 34 Ap. 870, Techirghiol, 561619",0754 263 488
5750602214938,1916-11-08,"Strada Preda, Gheorgheni, 554767",0780 198 383
8211126062363,1963-12-29,"Bulevardul Ene Nr. 519 Bl. 99  Sc. 64 Ap. 451, Alesd, 968770",0269 004 421
6960602231771,1981-07-19,"Bulevardul Stan Nr. 108 Bl. 21  Sc. 53 Ap. 786, Moisei, 823023",0732 449 481
3710531340877,1916-06-09,"Bulevardul Daiana Popa, Alba Iulia, 128381",0247 601 963
2030314098022,1983-05-17,"Intrarea Mocanu Nr. 614, Sacele, 372312",0745 290 971
7780824087822,1986-04-28,"Soseaua Oprea Nr. 73 Bl. 11  Sc. 12 Ap. 327, Harsova, 176969",0729 805 478
2560622284198,2000-12-02,"Aleea Eusebia Aanei, Babadag, 514877",0731 627 176
3141029216017,1974-01-01,"Strada Dochioiu Nr. 456, Teius, 620429",0723 121 398
1840220346155,2001-11-27,"Strada Albu, Borsa, 813783",0245 497 180
4900425107441,1963-06-04,"Aleea Ioniță, Covasna, 562028",0249 936 099
8720611161411,1996-11-07,"Bulevardul Bănel Tomescu Nr. 647 Bl. 88  Sc. 39 Ap. 543, Fetesti-Gara, 138436",0764 378 679
2191011432955,2000-06-06,"Strada Voinea Nr. 526, Tandarei, 188032",0721 642 207
6150715274705,1956-10-17,"Strada Ene Nr. 880 Bl. 24  Sc. 71 Ap. 218, Targu Lapus, 267842",0748 852 925
3860730355488,1995-12-24,"Intrarea Oprea Nr. 91 Bl. 21  Sc. 82 Ap. 740, Motru, 553279",0239 806 868
4661202342478,2006-07-06,"Intrarea Ene Nr. 69, Iernut, 373618",0743 466 193
1680531166053,1972-05-04,"Soseaua Diaconescu, Bosanci, 527501",0231 669 866
6191023242724,1999-12-11,"Strada Stancu, Navodari, 201390",0235 023 467
3290202103128,1913-05-06,"Intrarea Gherghina Tomescu Nr. 732 Bl. 60  Sc. 46 Ap. 273, Cajvana, 516695",0245 925 228
3641118264051,2000-06-11,"Intrarea Manole Nr. 680, Fagaras, 879671",0711 282 714
6360923262771,1960-03-27,"Bulevardul Tabacu Nr. 50 Bl. 58  Sc. 20 Ap. 541, Paunesti, 439424",0241 415 906
3310420282616,1917-01-23,"Intrarea Amanda Voinea, Motru, 572023",0728 030 351
6980125069862,2011-07-07,"Drumul Tincuța Popa Nr. 97, Ramnicu Valcea, 158436",0243 213 222
2821107082170,1942-02-02,"Soseaua Albu Nr. 25 Bl. 18  Sc. 50 Ap. 581, Buhusi, 994519",0726 205 661
1710205431796,2022-06-08,"Intrarea Petruța Popa Nr. 58, Rosiori de Vede, 350103",0732 316 414
4910319387033,1967-05-30,"Bulevardul Niță Nr. 54 Bl. 52  Sc. 89 Ap. 794, Busteni, 295765",0262 860 038
3570522023114,1987-08-30,"Soseaua Ioniță Nr. 877, Balan, 132851",0769 005 476
6751016200623,1940-04-02,"Drumul Diaconescu, Salonta, 190467",0771 491 298
1670914057444,2021-08-22,"Bulevardul Pușcașu Nr. 18, Harsova, 126799",0749 639 105
6180505397736,1940-01-25,"Bulevardul Albu Nr. 96 Bl. 96  Sc. 75 Ap. 595, Caransebes, 905014",0754 310 342
4230410451521,1920-11-18,"Intrarea Eftimie Nr. 378 Bl. 39  Sc. 90 Ap. 265, Orsova, 248393",0784 384 227
4980916426287,1968-01-01,"Drumul Barbu, Timisoara, 997460",0261 107 323
3111220187865,1923-07-23,"Intrarea Marin Nr. 80 Bl. 63  Sc. 87 Ap. 695, Husi, 102596",0233 664 488
8650907222599,1961-03-16,"Aleea Ionela Mocanu Nr. 760 Bl. 86  Sc. 35 Ap. 350, Negresti, 628483",0720 254 398
2680327417074,1909-10-06,"Soseaua Nistor Nr. 93, Jibou, 480675",0788 433 966
4620306204604,1951-07-13,"Strada Dumitrescu Nr. 73 Bl. 23  Sc. 87 Ap. 874, Arbore, 457554",0738 065 687
1611105190234,1944-03-19,"Intrarea Cosmina Dobre Nr. 998, Sadova, 968211",0732 711 507
3590320300664,1935-09-27,"Aleea Tomescu Nr. 962 Bl. 55  Sc. 92 Ap. 191, Segarcea, 151968",0765 271 943
6490605195419,1989-11-27,"Bulevardul Stoica, Fundulea, 352239",0747 199 570
3661123348354,1921-10-13,"Soseaua Tomescu Nr. 662 Bl. 45  Sc. 20 Ap. 210, Buftea, 470120",0744 500 063
3410702435878,1998-02-04,"Soseaua Diaconu Nr. 982 Bl. 51  Sc. 40 Ap. 516, Toflea, 298348",0740 273 508
7540310354191,1924-12-02,"Bulevardul Tabacu, Savinesti, 957639",0772 034 356
6941105347793,1909-11-12,"Aleea Manole Nr. 79 Bl. 70  Sc. 79 Ap. 502, Lunca Cetatuii, 247607",0251 963 832
5620602093846,2008-01-12,"Soseaua Cristea Nr. 765, Drobeta-Turnu Severin, 781371",0721 744 667
7370717409100,1936-08-16,"Soseaua Andrei Tabacu Nr. 531, Hunedoara, 269176",0260 598 473
7111129330038,1920-12-26,"Aleea Panagachie Florea Nr. 267, Dragu-Brad, 678178",0754 830 983
5720506098435,1927-08-10,"Bulevardul Georgescu Nr. 85, Rucar, 677248",0750 177 633
1970620312135,2008-09-08,"Intrarea Eftimie Nr. 372 Bl. 31  Sc. 60 Ap. 521, Darmanesti, 950202",0742 985 548
5750603156551,1949-11-21,"Aleea Floriana Diaconu, Botosani, 376766",0771 411 108
1721103451336,1959-11-28,"Bulevardul Mitică Mocanu Nr. 57, Rucar, 310329",0711 022 430
1480311529655,1981-03-26,"Intrarea Ionescu, Fieni, 915802",0258 312 722
5270719370861,1964-04-23,"Intrarea Stancu Nr. 42 Bl. 60  Sc. 87 Ap. 439, Baciu, 111500",0732 999 478
8761116010889,1910-01-15,"Drumul Viorela Stancu Nr. 83 Bl. 41  Sc. 30 Ap. 921, Pogoanele, 889080",0252 705 313
7750617157131,1969-08-01,"Drumul Dima Nr. 630, Roman, 654996",0761 233 397
3480104139081,1980-03-04,"Soseaua Dochioiu, Siria, 851302",0737 165 581
7190805095617,2017-12-13,"Aleea Stancu, Caransebes, 938020",0769 139 244
1560803029634,1941-05-16,"Strada Dochioiu Nr. 10 Bl. 50  Sc. 52 Ap. 642, Moreni, 356201",0732 269 208
1020622230737,1996-06-03,"Bulevardul Nemeș Nr. 163, Prejmer, 846861",0767 553 238
7770120199516,1976-10-05,"Soseaua Ionică Dochioiu, Titu, 621216",0757 281 262
5480804322774,1999-05-13,"Bulevardul Ilie Popa Nr. 914, Constanta, 557681",0786 014 342
5220426386548,1912-08-05,"Strada Tomescu Nr. 638, Bosanci, 807140",0260 317 851
4491024159883,1955-08-11,"Intrarea Casian Stan Nr. 61, Cluj-Napoca, 131082",0259 776 385
7150313226351,2004-07-29,"Intrarea Sever Florea Nr. 780 Bl. 41  Sc. 84 Ap. 196, Sebes, 537187",0784 036 666
5161221160902,1948-10-08,"Drumul Pop Nr. 56 Bl. 77  Sc. 96 Ap. 961, Rovinari, 453159",0750 648 654
6990630229908,2002-01-23,"Bulevardul Stancu Nr. 60, Segarcea, 117297",0763 488 227
7630926394071,1969-05-14,"Bulevardul Florea, Barbulesti, 518166",0768 822 106
6690321234532,1959-01-02,"Aleea Nemeș Nr. 751, Fetesti-Gara, 929094",0765 980 618
7290120104196,1999-03-30,"Drumul Mazilescu, Horodnic de Sus, 444226",0250 680 247
2530424018991,1918-03-04,"Aleea Ababei, Lipova, 269810",0244 978 984
3740421253977,1952-05-13,"Soseaua Gheorghiu Nr. 40 Bl. 90  Sc. 84 Ap. 362, Sandominic, 915320",0251 200 423
5770913438766,1944-09-18,"Bulevardul Dumitru Marin, Feldru, 598752",0245 404 455
7840619063809,1971-08-08,"Drumul Nistor Nr. 247, Mogosoaia, 808718",0250 551 779
8230603127813,2005-05-10,"Aleea Aurel Mazilescu Nr. 82, Titu, 818168",0722 875 312
4030509519650,1938-01-09,"Bulevardul Preda, Campia Turzii, 709338",0771 107 399
1931008130281,1986-09-11,"Soseaua Panagachie Tabacu, Bistrita, 143956",0239 870 367
2220704109596,1929-02-28,"Intrarea Vasilică Dinu Nr. 85 Bl. 71  Sc. 83 Ap. 522, Mogosoaia, 909613",0752 918 862
5230316154921,1969-12-23,"Drumul Tabacu Nr. 20, Falticeni, 366719",0245 578 675
5510326012131,2009-09-08,"Bulevardul Lucia Cristea Nr. 815 Bl. 24  Sc. 19 Ap. 374, Peretu, 246273",0720 935 858
2430509444669,1976-12-25,"Soseaua Manole Nr. 816 Bl. 72  Sc. 33 Ap. 677, Barbulesti, 217852",0246 476 327
