first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Cornelia,Tabacu,6320715131659,1964-09-23,"Aleea Marcela Dobre, Dancu, 359437",0759 816 380,63:d6:90:58:cc:9c,179.77.165.199,RO36KMGK1066724624782880,SOS
Jana,Manole,2101127424689,1976-01-22,"Intrarea Diaconescu Nr. 974 Bl. 86  Sc. 59 Ap. 408, Matca, 361831",0780 483 385,6d:6b:8a:f8:4b:25,117.125.14.103,RO11VTAK0918243576258720,QAR
Pavel,Ioniță,8920915346899,1930-03-13,"Intrarea Dominic Mocanu Nr. 668, Sangeorz-Bai, 584914",021 204 8320,f4:12:16:d7:8b:49,25.251.218.80,RO31JRGN4853085437566616,TVD
Corneliu,Niță,5550805293996,1937-04-06,"Soseaua Diaconu Nr. 79 Bl. 88  Sc. 31 Ap. 872, Slobozia, 761531",0252 719 832,3d:cf:f1:dc:c9:c1,83.122.143.224,RO97SRCQ4485522967825332,BSD
Daiana,Ababei,7840909049931,1954-05-04,"Bulevardul Nistor Nr. 63, Targu Frumos, 883421",0261 712 742,2b:f5:44:74:6f:71,168.53.154.28,RO47HPMX5412252106181294,ANG
Flaviu,Voinea,3960903194377,1931-03-29,"Bulevardul Ardelean, Piatra-Neamt, 814913",0727 054 790,f5:98:23:2f:a0:a2,181.144.192.3,RO56WZAO3891005898852713,ZMW
Elena,Dinu,6841205324176,1971-02-02,"Soseaua Mocanu Nr. 998 Bl. 56  Sc. 20 Ap. 107, Tulcea, 274303",0749 238 983,2e:85:eb:54:b4:08,30.117.114.228,RO29ZKYE9765464796973145,BMD
Natalia,Ardelean,7531031452649,1955-02-28,"Aleea Corneliu Oprea, Talmaciu, 467911",0724 728 270,68:71:40:cb:ee:72,125.120.67.102,RO49DFHO7024852577656224,KYD
Alberta,Ene,4990621209990,2005-10-15,"Intrarea Suciu Nr. 97 Bl. 32  Sc. 75 Ap. 231, Pipera (Voluntari), 414299",0231 719 957,63:a6:68:cb:ee:e4,76.145.58.44,RO78KIRQ2114249855533423,THB
Aurora,Ababei,4860318055095,1996-09-29,"Aleea Elisaveta Marin, Urziceni, 601347",0263 452 161,0a:6f:30:bf:0d:b7,73.23.44.112,RO67GING1021852519627484,AFN
Anabela,Albu,2310724346563,1954-01-16,"Intrarea Nemeș Nr. 594 Bl. 35  Sc. 80 Ap. 916, Turnu Magurele, 302295",0265 541 137,98:fe:71:a4:04:18,188.68.69.115,RO24WSFN4370847125720248,PLN
Salomea,Florea,6600401133375,1963-05-24,"Aleea Dorina Diaconu, Targoviste, 236741",0742 145 297,25:1a:a1:74:4d:97,27.133.210.142,RO03MLUK7060651573850645,BYR
Florentina,Mazilescu,6481224231507,1949-03-24,"Drumul Florea, Arbore, 991990",0231 912 329,17:4c:8d:e7:0f:bb,192.74.95.8,RO19MEEN2352703103495864,MMK
Dana,Diaconescu,5150212393317,1985-08-07,"Strada Dinu Nr. 39 Bl. 55  Sc. 88 Ap. 490, Rosu, 260990",0749 739 181,96:36:52:ca:ed:4e,150.31.12.10,RO77VSDZ9851724738832944,UGX
Anghel,Suciu,8870908414705,1945-02-19,"Strada Dumitrescu, Targu Secuiesc, 131907",0240 942 308,a4:1c:18:53:20:62,36.167.147.29,RO19YXDU5363509623734217,UGX
Leontina,Dumitrescu,2000507424060,1977-05-06,"Strada Tabacu, Baia Mare, 644645",0247 591 796,f2:3b:3d:32:fb:e8,62.65.93.232,RO08GLAI7444703991162695,VEF
Călin,Georgescu,1700412295292,2023-12-07,"Aleea Manole, Iasi, 971894",0253 677 857,d2:5f:32:df:82:e8,132.95.125.230,RO42PWVK0672330042741025,LBP
Dragoș,Mocanu,7100822327057,1938-03-05,"Drumul Gheorghiu Nr. 40 Bl. 34  Sc. 89 Ap. 810, Tulcea, 114886",0233 734 484,0c:08:f2:09:78:ea,130.19.51.84,RO46BFPG7494281997059462,MDL
Mirona,Preda,4581213246903,1925-09-11,"Soseaua Dima Nr. 436 Bl. 97  Sc. 33 Ap. 308, Petrosani, 997955",0751 997 345,f9:63:1c:f3:dd:32,167.90.219.147,RO60QNFS0156072099184273,MZN
Aneta,Florea,3121017217193,1981-08-07,"Drumul Tudor Nr. 522 Bl. 23  Sc. 10 Ap. 824, Lupeni, 886934",0737 424 170,9d:87:20:e3:82:52,57.64.233.29,RO53KRIM9060947826929152,XCD
Constantina,Tabacu,3660327381999,1948-11-27,"Aleea Ioana Stancu Nr. 524 Bl. 95  Sc. 87 Ap. 996, Calarasi, 862317",0764 283 554,2f:0a:bc:ed:0c:f3,62.155.12.136,RO15VYQC9757686655550057,CNY
Mitică,Stan,5600512357018,1978-11-25,"Strada Dumitrescu Nr. 480 Bl. 38  Sc. 44 Ap. 524, Remetea, 805263",0764 163 887,1e:3e:b8:51:5b:89,166.15.146.209,RO91HXET4310388478598737,BDT
Ramona,Stoica,7161004019581,2004-11-17,"Bulevardul Preda Nr. 63, Sannicolau Mare, 580485",0721 975 032,f1:96:bf:16:3a:bf,80.2.216.250,RO49DQVE1528104990937862,BOB
Ciprian,Manole,5021021104635,2015-07-27,"Intrarea Stănescu, Lugoj, 610352",0739 244 292,2e:0f:f1:27:ad:79,175.135.29.18,RO13OBWX1505008087094246,RSD
Isabela,Toma,2830526172161,1989-08-07,"Soseaua Dinu Dima Nr. 93 Bl. 42  Sc. 52 Ap. 289, Timisoara, 459649",0731 402 288,3f:f1:ce:19:e1:74,191.19.145.200,RO42KVRP1459072646477588,GEL
Antim,Aanei,4480118359735,1996-03-18,"Intrarea Preda Nr. 95 Bl. 61  Sc. 14 Ap. 984, Lunca Cetatuii, 890679",0721 100 057,62:6a:5b:c8:b2:82,58.226.172.111,RO64RJVI7935407938503206,SHP
Severina,Dinu,1720714425066,1919-12-27,"Bulevardul Dochioiu Nr. 23, Giurgiu, 296451",0734 159 190,a1:0a:c4:c8:10:48,26.164.211.34,RO31DVKF3632232824014988,WST
Ozana,Nistor,7060302321359,1958-12-03,"Drumul Crina Stan Nr. 733 Bl. 26  Sc. 57 Ap. 658, Sinaia, 667269",0245 632 716,2b:2c:76:68:85:6d,177.189.224.105,RO09CNLS5688210630881979,DZD
Julieta,Ababei,4830115140173,1931-03-05,"Soseaua Emanoil Aanei, Gilau, 695250",0258 411 000,a5:e8:97:31:d5:e4,198.113.160.120,RO22YZPV0500921885261017,RON
Amalia,Voinea,6601229391207,1970-11-17,"Intrarea Dochioiu Nr. 78 Bl. 14  Sc. 50 Ap. 190, Glina, 281198",0232 878 899,c4:6a:ee:50:74:f8,181.135.144.209,RO65PLQH0284619412903813,MZN
Sandu,Florea,4010331178073,1998-08-03,"Soseaua Popa Nr. 72, Ploiesti, 824586",0247 957 089,ff:b8:e6:f7:61:06,166.133.145.40,RO63TDIG2840653200026245,LKR
Iustin,Tudor,3620806402851,1922-02-25,"Intrarea Crina Pop, Campia Turzii, 135401",0760 223 188,b8:dc:36:6e:c5:ed,204.239.240.222,RO42UIYD6289537122356205,BMD
Adelaida,Georgescu,2400803400494,1962-06-22,"Soseaua Cristobal Niță, Baia Mare, 343062",0764 918 251,d8:43:0a:73:c8:0e,40.176.186.50,RO59BZWC9627558470374206,MWK
Tudosia,Ene,5110412030597,1982-03-26,"Strada Cristea Nr. 63 Bl. 75  Sc. 67 Ap. 887, Valea lui Mihai, 972891",0238 335 742,5c:4e:8a:e6:28:f7,98.233.173.236,RO60GPJT7463226350508391,MNT
Sandu,Pop,5800116359272,1949-08-13,"Soseaua Manole Nr. 10, Targu Neamt, 127865",0237 905 920,a0:4e:6e:79:14:a8,215.165.87.110,RO27MWTT2180591732612769,GGP
Carmina,Tomescu,6440606240305,1976-12-31,"Drumul Gheorghiu Nr. 27, Pogoanele, 298208",0254 949 596,34:cc:bf:f1:52:ee,119.215.249.3,RO31DZKD7889615448585382,CUP
Lucia,Dumitrescu,7950910398652,1982-10-11,"Bulevardul Dima Nr. 456, Ludus, 178801",0730 511 617,b8:21:f9:3e:f9:cb,42.27.84.202,RO66QENX9099162149996247,BZD
Octaviana,Florea,7481116237637,2008-01-27,"Aleea Severin Diaconu Nr. 98 Bl. 37  Sc. 73 Ap. 435, Petrila, 363557",0246 306 899,b9:af:b8:86:36:bb,139.20.120.68,RO02CEVI4879362578530111,LSL
Luminița,Gheorghiu,2960610381601,2005-07-23,"Bulevardul Valentina Dumitrescu, Negresti, 316180",0727 309 781,28:06:a0:44:63:b3,134.63.52.114,RO06MZXB1200438278959605,BBD
Matei,Tudor,4150602338459,1982-12-25,"Soseaua Angel Ene Nr. 56, Bailesti, 984271",0742 165 604,99:02:58:1f:cc:63,31.174.173.79,RO23HVPS1517505349614185,KRW
Cristofor,Ioniță,3400701048310,2004-11-18,"Bulevardul Pușcașu Nr. 41, Apahida, 426552",0252 543 081,4e:d5:af:13:32:5c,89.144.147.202,RO49MSDN8595101041354248,ARS
Mitruț,Stănescu,7771230170902,1980-09-26,"Soseaua Ardelean Nr. 129, Iasi, 634453",0750 461 705,cb:52:0e:57:25:d8,117.98.130.218,RO62JNEY2104676318137201,USD
Voicu,Tudor,1990404092040,1917-03-25,"Intrarea Mazilescu, Zimnicea, 291239",0757 350 068,7a:98:c0:81:45:05,145.135.109.155,RO77RVRD4362637119124569,GEL
Voicu,Dima,7760931153195,1962-05-08,"Drumul Niță Nr. 96, Turda, 862774",0747 820 112,ce:ba:f0:12:97:5d,202.147.71.203,RO86ZCSS5189859053562944,PGK
Iulia,Nistor,8960118456606,1995-09-27,"Soseaua Preda, Tulcea, 778309",0246 211 406,fd:3f:3f:b9:a6:90,167.10.130.218,RO19XFJP5734759165914842,XOF
Anuța,Barbu,1940311358479,2015-05-25,"Bulevardul Toma, Rasnov, 364504",0243 697 206,0e:76:7c:28:6f:da,199.47.66.46,RO12RLON1587918789313561,RUB
Marina,Diaconu,8021225209501,1954-07-03,"Strada Horațiu Preda Nr. 53, Fundeni, 707514",0233 977 532,7c:a9:43:bb:9b:a5,120.144.2.117,RO90IKFA2489957905379837,BBD
Mariana,Ababei,5290330413346,1923-06-14,"Aleea Roza Dobre Nr. 14 Bl. 79  Sc. 35 Ap. 301, Ludus, 568864",0735 157 223,a2:a8:7f:e8:54:ae,20.53.47.61,RO77MQQK4159089280854630,BSD
Ionică,Manole,2730406130369,1986-07-01,"Soseaua Georgescu Nr. 247, Prejmer, 293382",0255 047 450,e0:81:cb:7f:12:df,99.205.109.100,RO69RFBW9550583159900242,ISK
Ovidiu,Gheorghiu,4340507151958,1971-05-29,"Bulevardul Florea Nr. 580 Bl. 45  Sc. 69 Ap. 454, Baraolt, 793884",0757 008 751,f4:89:83:17:29:c3,90.150.76.199,RO35RQKY0972747378523756,SZL
Valeria,Diaconescu,3480518091640,1911-06-26,"Soseaua Iris Popa Nr. 21, Busteni, 358524",0741 332 447,60:fa:71:d2:19:8b,15.21.131.165,RO34ZLEG8037159070159907,VEF
Octaviu,Stoica,3740603022132,1958-04-20,"Intrarea Stănescu, Plosca, 638226",0748 001 626,c3:16:de:04:e4:8b,5.34.61.124,RO14XEIH1481945357801967,XCD
Steliana,Diaconescu,6720521201021,2018-11-25,"Intrarea Haralambie Ioniță Nr. 65, Simleu Silvaniei, 277547",0736 835 546,5f:34:58:ee:97:ae,121.196.126.76,RO93BFRY1625969574015597,TRY
Albert,Ene,3941024128483,1959-02-20,"Intrarea Dinu Nr. 59 Bl. 94  Sc. 92 Ap. 689, Turnu Magurele, 162393",0255 708 798,03:81:02:6d:ed:21,99.114.94.60,RO39PFEK7509792781003542,SLL
Gina,Barbu,2960307280817,1934-11-11,"Intrarea Nistor Nr. 65, Motatei, 144909",0242 797 829,6e:f3:b4:a3:e9:15,181.96.138.175,RO52YUQY6765952172914465,DJF
Jenel,Marin,7540630358596,1940-03-08,"Intrarea Marin Nr. 70, Drobeta-Turnu Severin, 545288",0269 530 778,65:1e:81:d4:c2:13,33.158.145.69,RO36QIWS0500554260137377,USD
Aureliana,Georgescu,1391004191113,2001-10-15,"Soseaua Dida Toma, Curcani, 796631",0763 543 388,32:82:14:99:ad:31,57.22.68.190,RO84BIEM2179934876275038,PYG
Zenobia,Voinea,6201203020793,1994-11-25,"Drumul Ladislau Nemeș Nr. 89, Dragasani, 548202",0780 095 684,ad:49:39:7f:f4:f7,186.44.109.240,RO29CZJE9240560872665967,AUD
Mariana,Stănescu,8401122111857,1954-11-11,"Aleea Adelin Georgescu Nr. 39, Tomesti, 895621",0234 747 747,c3:c9:81:15:7f:a4,222.18.4.223,RO93VSBN5812992593143557,LBP
Dumitru,Dochioiu,6650827327588,1964-12-26,"Intrarea Agata Toma Nr. 28 Bl. 50  Sc. 58 Ap. 762, Podu Iloaiei, 998387",0750 554 198,eb:4d:a1:d7:29:ec,42.18.78.62,RO28GECE4450882916365979,IRR
Leontin,Pop,7760508115382,1973-01-14,"Drumul Nemeș Nr. 95, Cluj-Napoca, 418145",0772 627 486,ff:c5:d5:68:71:7b,131.39.185.153,RO60NPUI3635420137880737,BZD
Rada,Mazilescu,5660602440642,1980-05-31,"Strada Oprea Nr. 78 Bl. 39  Sc. 35 Ap. 670, Targu Ocna, 439242",0251 135 714,80:ad:41:da:29:e9,23.209.219.92,RO97MAUS3766205809555794,BOB
Steliana,Albu,2660615331894,1937-10-14,"Intrarea Cristea, Cumpana, 728544",0749 789 123,1e:a1:55:65:69:61,218.172.232.208,RO57WHGJ6063420582402338,STD
Laurian,Stoica,7210631318748,2020-07-03,"Intrarea Dora Diaconu Nr. 61, Deta, 206770",0748 203 143,d7:05:21:b1:3e:76,177.65.199.181,RO24FFPF1179312688932655,CDF
Janina,Voinea,3950114167347,1953-05-19,"Drumul Axenia Georgescu Nr. 61, Strehaia, 105129",0780 941 864,01:2f:13:f5:43:03,217.123.65.58,RO42QIBR9556325233961541,MVR
Janeta,Popa,4680124150470,1941-05-13,"Soseaua Norbert Dinu Nr. 587 Bl. 11  Sc. 97 Ap. 987, Rosu, 929753",0742 148 045,1e:d9:b9:42:8b:95,204.116.9.105,RO98DGDN7968842983573712,MZN
Olimpia,Georgescu,5740631052032,2015-01-31,"Bulevardul Voinea, Focsani, 689622",0741 488 072,a9:dc:9a:5d:93:81,143.208.14.93,RO22WIAX8992509046426152,AZN
Felicia,Stan,5481113286971,1926-01-01,"Drumul Oprea Nr. 252 Bl. 22  Sc. 35 Ap. 315, Tufesti, 308949",0761 243 293,0f:02:46:12:cb:02,171.182.199.191,RO25SGGZ8304529248902286,NZD
Otilia,Albu,6790416051258,1949-02-18,"Bulevardul Florea Nr. 134, Arad, 868733",0251 873 617,a4:83:28:fc:42:15,171.137.224.4,RO23VVGY8087813371110380,NPR
Roza,Pușcașu,2960313248614,2014-11-11,"Soseaua Bartolomeu Ene, Pitesti, 952211",0729 290 939,53:51:f7:55:05:21,180.225.143.37,RO30MMOU2547997406992735,LYD
Norman,Barbu,7320115223289,1946-07-23,"Drumul Albu Nr. 816 Bl. 45  Sc. 20 Ap. 805, Navodari, 144082",0770 443 177,42:0a:2e:14:71:01,20.203.189.109,RO11CZZI0356087392749958,PKR
Darius,Gheorghiu,3531224111719,1987-05-04,"Intrarea Stan Nr. 198 Bl. 88  Sc. 76 Ap. 901, Craiova, 490576",0747 287 034,95:64:b0:84:62:cb,190.35.227.174,RO70BUUD5919854881471119,SZL
Laurențiu,Ene,3750426162988,2009-10-31,"Drumul Rozalia Marin Nr. 20 Bl. 54  Sc. 18 Ap. 233, Tuzla, 162009",0749 546 752,6a:d9:52:b1:84:95,208.41.209.204,RO26TWAH6374238154089187,XCD
Mugur,Mocanu,6300331426602,1963-07-19,"Drumul Gheorghiu, Sighisoara, 621994",0247 952 738,f6:83:58:c4:08:9e,140.186.215.74,RO70IVAH2784254207772899,KGS
Theodor,Mazilescu,5601020426257,1996-08-02,"Intrarea Steliana Cristea Nr. 44, Darabani, 196008",0766 069 980,fb:4f:56:40:6b:aa,20.195.173.174,RO79SJLB2293568339150820,NGN
Alex,Niță,8240416122229,1920-06-06,"Drumul Ioniță Nr. 53, Cernavoda, 962056",0236 144 045,df:ba:10:de:86:68,31.125.83.134,RO76BGJJ1985674716629572,PYG
Leontin,Dochioiu,7810626364313,2011-08-18,"Soseaua Ionescu Nr. 296 Bl. 20  Sc. 84 Ap. 697, Medgidia, 295847",0726 319 890,e6:3c:22:72:c1:85,26.235.209.230,RO71HDIL8909662692777215,ALL
Severina,Gheorghiu,6140126255049,1943-02-23,"Aleea Octaviu Diaconu, Murfatlar, 163136",0762 669 524,05:85:31:5a:28:18,122.92.212.181,RO29IYIE3736115549452094,TZS
Xenia,Stan,2770716219575,1963-12-26,"Strada Julia Mocanu, Fundulea, 777636",0724 991 423,1a:8f:e4:d1:db:1f,132.235.224.11,RO89ARYQ1863650427630937,DOP
Pleșu,Toma,2240325096124,2007-08-20,"Drumul Marcela Mazilescu Nr. 404 Bl. 72  Sc. 60 Ap. 547, Focsani, 905334",0732 441 399,17:5d:70:73:39:15,28.176.210.169,RO65GRSR9451334597346230,HKD
Dorli,Stancu,1970631346871,1973-12-17,"Intrarea Tabacu Nr. 180, Nadlac, 795619",0758 556 635,0d:b6:23:62:4c:56,67.199.255.109,RO32EUIB2661528283045063,KRW
Vicenția,Suciu,3340922171450,1968-04-28,"Drumul Lavinia Dochioiu, Dragu-Brad, 964674",0237 248 466,c0:c0:2b:17:08:57,14.48.136.91,RO47SYFV2314348017629931,MOP
Luiza,Popa,5480924222299,1938-03-18,"Drumul Ene Nr. 61 Bl. 96  Sc. 29 Ap. 447, Strejnicu, 259602",0244 500 222,84:f1:27:96:4f:2d,216.135.73.148,RO56WHUM9581594870121801,LTL
Ivona,Dochioiu,6910627029106,1916-06-11,"Strada Tabacu, Roseti, 447914",0249 970 518,e1:96:05:00:75:c4,116.209.75.146,RO68VWDG5794719746079697,TVD
Cezara,Popescu,2290506312288,1966-12-23,"Strada Gheorghiu Nr. 20 Bl. 82  Sc. 38 Ap. 791, Rosiori de Vede, 705380",0231 393 827,cb:2c:40:5c:16:20,30.81.99.108,RO33PAKZ5337661657547014,HUF
Marcheta,Pop,5311205294342,1964-07-11,"Bulevardul Stan, Baia, 425003",0239 839 807,ec:a6:ac:30:09:7e,105.173.88.35,RO53AUEW6086143689132640,TZS
Carina,Barbu,7530630271941,2007-10-24,"Bulevardul Roxelana Tudor Nr. 44 Bl. 84  Sc. 15 Ap. 815, Jimbolia, 567819",0735 399 304,14:b4:dc:0c:0f:61,142.40.192.170,RO48UIKZ7801248448232903,YER
Augustina,Stănescu,5321213408341,1951-06-19,"Bulevardul Antonela Cristea, Blaj, 805927",0752 078 920,66:e9:97:68:c8:16,47.45.118.156,RO25YGIK0783881382070446,MAD
Veta,Voinea,8770630320679,1981-02-15,"Soseaua Gheorghiu, Pecica, 876186",0751 684 016,74:d1:72:39:cf:e1,56.55.93.95,RO36XOCX3774319983530065,BYR
Miruna,Diaconescu,3130110318554,1968-09-16,"Bulevardul Ababei, Valea Caselor (Dragasani), 748556",0736 281 624,89:e2:27:f0:1b:94,24.80.163.33,RO95XYGI9149258281754291,HTG
Stancu,Gheorghiu,1810208230263,1980-01-27,"Aleea Stan Nr. 83, Viseu de Sus, 767771",0785 081 080,c0:4a:07:28:40:21,146.137.96.212,RO78ECZX8123256646694205,BIF
Lorin,Popescu,8050821292551,1966-06-25,"Strada Dochioiu Nr. 45, Roseti, 834873",0726 892 089,84:d7:9c:50:09:73,111.186.21.88,RO70UFJJ3801155120999501,BND
Anica,Mocanu,2860718224526,1948-08-10,"Soseaua Iustin Dobre Nr. 76, Curtici, 563410",0241 884 721,5e:85:65:e6:ab:63,38.171.92.252,RO92CDEH5593003694026758,IDR
Delia,Manole,5380504435838,2019-02-06,"Soseaua Mazilescu Nr. 88 Bl. 83  Sc. 95 Ap. 411, Ruscova, 873930",0745 092 923,b1:da:7b:b6:1a:2e,93.9.247.142,RO46CBNH4103586679367776,MAD
Ștefana,Stănescu,5230703282183,1919-09-02,"Aleea Dinu, Branesti, 327330",0238 229 282,db:b2:9e:ae:c8:5d,189.199.23.69,RO86ZERR5105689213341629,USD
Minodora,Diaconu,8370311148211,1930-02-01,"Soseaua Vasilica Popescu, Feldru, 734379",0770 924 136,eb:fb:36:95:80:a5,209.62.54.18,RO24JDZO2376674887419259,MMK
Dorin,Gheorghiu,8601018359956,1918-10-25,"Drumul Iuliana Aanei Nr. 440, Marasesti, 978881",0748 861 702,e7:23:b7:79:5b:26,91.184.9.77,RO60CIKM3663184513253860,LSL
Elisabeta,Eftimie,5820513225159,1982-12-05,"Aleea Romeo Tudor Nr. 22, Avrig, 667304",0737 863 290,71:5f:20:b8:64:73,200.97.108.238,RO91PZGQ6357559484552929,JPY
Iacob,Popescu,4831119168078,1958-11-30,"Strada Aanei, Sebes, 373256",0238 812 397,88:42:90:8d:b8:e3,40.69.24.2,RO43FZTG9203667844739060,MDL
Cristofor,Voinea,3300822127555,1980-04-21,"Strada Elvira Pop, Radauti, 420045",0752 343 567,d4:2d:1b:54:59:1f,60.117.225.239,RO30BYJJ3273831454326347,BMD
Ada,Nemeș,2331121289931,2010-04-07,"Strada Stan Nr. 747 Bl. 90  Sc. 62 Ap. 131, Giroc, 126984",0735 811 018,bf:a7:70:eb:44:0c,4.21.42.142,RO18AEAB3815833033241085,TND
Bianca,Stan,7130320069436,1977-05-29,"Bulevardul Virginia Ababei Nr. 494 Bl. 53  Sc. 11 Ap. 392, Comanesti, 925022",0741 171 829,e5:2c:8e:8e:dc:73,152.202.34.88,RO63MAAF5702606369816331,BZD
Dorli,Aanei,2150504238866,1971-11-01,"Drumul Cristofor Toma, Bumbesti-Jiu, 519560",0739 287 527,da:d1:71:02:c0:80,53.87.186.58,RO67ZJKT8360533971895476,TTD
Tiberia,Marin,2420805281761,1976-12-20,"Soseaua Toma, Borsa, 641492",0762 939 029,74:01:b4:ab:03:8a,21.31.62.233,RO40FZSU6947537222055997,CHF
Eusebia,Ardelean,8460129039391,1934-06-05,"Bulevardul Anatolie Voinea, Amara, 164726",0767 689 784,d9:db:11:47:06:3e,203.15.229.153,RO34JUGC6456646147211209,ILS
Bernard,Diaconu,8861125298986,1951-02-10,"Strada Violeta Tabacu Nr. 112 Bl. 49  Sc. 35 Ap. 204, Campulung, 753246",0231 885 030,b6:11:5b:88:73:19,74.162.4.162,RO06NEFV3675363697632440,IRR
Coralia,Stancu,8260925438420,1972-04-05,"Aleea Nemeș, Urlati, 935130",0255 495 286,91:cb:03:39:62:f7,123.58.147.106,RO65BVKB6037386582831675,JMD
Casandra,Diaconescu,5650413260894,1973-05-20,"Bulevardul Diaconescu, Horodnic de Sus, 424118",0252 228 799,c1:32:d6:34:ab:bb,26.192.49.65,RO14DTDK5947570729876208,HRK
Brăduț,Diaconu,6530913380305,1909-02-20,"Bulevardul Stoica Nr. 11, Oradea, 739841",0260 286 548,70:d8:9e:6f:55:b2,156.80.234.115,RO89OGAP9098355948535521,SHP
Ilona,Stănescu,3590326029301,1946-02-13,"Intrarea Barbu Nr. 131 Bl. 59  Sc. 16 Ap. 933, Baia Mare, 591368",0269 969 140,6e:41:2e:fd:2d:db,95.89.211.130,RO17DOMB7499740898284418,SVC
Augustina,Mocanu,3450514239186,2013-04-12,"Drumul Ariana Tabacu, Bolintin-Vale, 245987",0249 864 793,f5:86:a1:0c:66:42,171.79.0.149,RO23DNCI6611336996686910,MVR
Anastasia,Mocanu,5900731011537,1918-04-15,"Bulevardul Voinea, Targu Ocna, 715351",0238 065 028,97:38:c0:8e:30:c2,211.29.53.230,RO55VZKH6737263740197893,MWK
Adelaida,Voinea,6741011314946,1958-12-14,"Aleea Roza Eftimie, Voluntari, 803940",0759 575 251,dd:0b:b2:3b:4f:6f,15.209.199.91,RO20ASTF9564265991834059,RSD
Teea,Marin,5240104389501,1963-02-22,"Strada Eric Oprea Nr. 85, Agnita, 273803",0243 403 278,d2:38:24:1a:37:ec,138.125.244.41,RO58CCJS6969120806298647,AMD
Maximilian,Ardelean,5820808384613,1985-01-02,"Strada Grigore Stoica Nr. 610 Bl. 90  Sc. 64 Ap. 344, Strejnicu, 441721",0758 442 809,11:8b:22:49:66:70,15.75.229.103,RO91PIRJ1386931234478311,SBD
Eric,Toma,3740406440722,1912-06-16,"Aleea Ababei, Berceni, 382467",0760 899 870,b0:fd:1e:3a:eb:eb,121.121.6.20,RO11PEGH3772548012867996,PGK
Nora,Pop,1710908205737,2006-01-15,"Intrarea Pușcașu Nr. 788 Bl. 73  Sc. 43 Ap. 980, Nasaud, 641859",0764 678 471,a4:8e:86:3e:f1:2b,194.107.252.104,RO15NMHC7508350246840014,PEN
Dorin,Ene,2840302375341,1988-10-22,"Soseaua Gheorghiță Diaconu Nr. 287, Fieni, 865544",0258 232 658,a6:91:ab:de:ae:18,180.197.130.62,RO63XZXK4298700971844485,QAR
Aurelia,Dochioiu,6820308213652,1991-12-07,"Soseaua Tiberia Manole Nr. 851, Techirghiol, 791489",0258 830 864,ea:c9:b5:83:c5:ae,45.109.22.0,RO95SIET1006662959457493,BIF
Ciprian,Niță,1470616441948,1991-03-08,"Drumul Marin, Baia Sprie, 553952",0739 980 750,88:c8:e2:38:8e:8f,126.74.243.52,RO97HSFQ7744781329960961,SHP
Viorel,Tabacu,4080903437576,1974-06-22,"Aleea Tomescu Nr. 60 Bl. 28  Sc. 72 Ap. 793, Ramnicu Valcea, 402320",0784 500 026,fa:70:8f:88:3f:3e,190.146.58.175,RO60KKEW9286970744834336,HTG
Anastasia,Tabacu,3791118115664,1949-03-19,"Soseaua Gheorghiu Nr. 67, Afumati, 164283",0736 755 223,e6:2b:0e:20:73:0b,137.35.195.35,RO95BYFB2924750817205385,LBP
Lorelei,Suciu,3160119055641,1987-07-19,"Aleea Diaconu Nr. 87 Bl. 96  Sc. 33 Ap. 550, Harsova, 294547",0745 576 657,0c:59:09:23:62:ea,211.92.16.72,RO45SZDB6794012732551236,GIP
Robert,Dinu,8890704304568,1981-07-20,"Bulevardul Pop Nr. 64 Bl. 30  Sc. 39 Ap. 982, Valenii de Munte, 281921",0268 873 570,f1:58:2e:61:e5:de,191.58.180.50,RO61HNGC6733373552423149,AED
Camelia,Stan,8400805098484,1978-02-01,"Intrarea Tabacu, Sibiu, 439274",0750 036 765,02:c4:8f:89:c8:d2,191.165.141.141,RO34UFHM0276148251042848,QAR
Lia,Barbu,2380418321326,2022-05-05,"Intrarea Tomescu, Santana, 956661",0766 356 896,ba:9d:79:9b:60:fd,147.86.33.219,RO93MTHU8098553855954107,MAD
Cazimir,Ionescu,3330319260118,1998-10-19,"Bulevardul Marin, Navodari, 385581",0269 616 106,7b:4f:6c:07:f1:ce,101.11.51.251,RO55ORYS0129535888164195,FKP
Suzana,Ene,6510306147443,1923-06-01,"Intrarea Crina Dochioiu, Dragasani, 814424",0750 380 934,4a:3d:bf:ca:c3:9d,202.205.251.125,RO20TNYX0884435341432512,MVR
Dochia,Ionescu,2360522159661,1966-08-16,"Aleea Stănescu Nr. 64 Bl. 14  Sc. 16 Ap. 827, Sibiu, 337288",0254 774 953,60:4d:1a:36:37:92,211.57.166.248,RO04ZICD2551482679332924,GHS
Sandu,Albu,1850303065831,1999-02-13,"Drumul Stănescu, Fundeni, 669267",0232 934 790,09:8e:96:a6:f7:3f,53.226.24.142,RO16KCLT8390977662328957,UYU
Floare,Stan,5440726139302,1914-05-14,"Bulevardul Aurică Mazilescu Nr. 458 Bl. 45  Sc. 19 Ap. 691, Odobesti, 479158",0236 622 293,98:86:16:cd:e8:90,129.244.206.181,RO18TRLF7052291842675151,SVC
Anghel,Popescu,2741130277160,2011-07-24,"Aleea Tudor Nr. 905 Bl. 98  Sc. 74 Ap. 806, Suceava, 551072",0252 485 786,19:9d:ff:04:ab:c2,161.39.91.5,RO98YOMY9290444056737484,BYR
