"personal_number","birthdate","phone_number","job","user_id"
"2581226163182","2016-09-22","0760 611 664","Inginer De Cercetare In Tricotaje-Confectii Textile","7744"
"6920416403806","2020-08-28","0269 937 755","Cercetator In Stiinta Si Ingineria Materialelor Oxidice","7745"
"1980701103804","1913-01-21","0731 228 339","Sef Departament","7746"
"5331011046598","1968-11-01","0772 687 778","Pescar In Ape Interioare Si De Coasta","7747"
"4370226309877","1925-04-05","0755 926 317","Conducator De Motoscuter","7748"
"8660414467577","1988-11-19","0722 411 242","Preparator Lacuri, Vopsele, Paste De Fludor Folosite La Aparataj Electric","7749"
"4921131118685","1939-06-27","0744 408 519","Controlor Vamal, Controlor Pentru Datoria Vamala (Studii Medii)","7750"
"6520925399581","1998-08-26","0738 695 768","Inginer De Cercetare In Constructii De Masini Agricole","7751"
"7380117137275","1948-08-17","0269 706 211","Inginer De Cercetare In Cadastru","7752"
"7010402517258","1969-06-20","0743 885 369","Lucrator Sortator Deseuri Reciclabile","7753"
"4781025245633","1988-06-18","0748 551 192","Operator Termoprotectie","7754"
"1840801469612","2008-02-14","0770 516 032","Inspector De Specialitate Inginer Mecanic","7755"
"5220615399515","2006-12-07","0765 070 526","Asistent De Cabinet","7756"
"4330326401675","1930-04-03","0252 367 678","Programator Ajutor","7757"
"3081128076246","1969-12-31","0247 397 951","Colector Si Preparator Faina, Sange, Carne, Oase","7758"
"7530517293985","1985-07-29","0734 502 766","Pedolog","7759"
"7020606172824","1976-09-12","0263 321 870","Manager Securitatea Informatiei (Chief Information Security Officer ","7760"
"6891117320409","1921-12-19","0731 003 458","Operator Tehnica Poligraf","7761"
"4890929444603","1973-08-27","0265 277 090","Asistent De Cercetare In Silvicultura","7762"
"8610708034884","1909-03-21","0737 572 886","Conducator Intreprindere Mica ","7763"
"7700118339393","2017-10-07","0242 510 045","Maestru De Sunet","7764"
"5700406465938","2015-11-12","0742 215 312","Sef Tura Revizie Vagoane","7765"
"4810607122190","1919-08-27","0744 618 248","Operator La Prelucrarea Cauciucului","7766"
"7670826073853","1982-09-01","0740 134 397","Asistent De Cercetare Economist In Marketing","7767"
"1790415464214","1972-12-17","0746 507 160","Filator Fibre Sticla","7768"
"2821103116314","1979-03-17","0239 162 302","Psiholog In Specialitatea Psihopedagogie Speciala","7769"
"3360623290210","1985-02-18","0237 709 686","Secretar National Organizatie Profesionala Nationala","7770"
"8620225511089","1975-01-26","0758 240 395","Multiplicator Sabloane Croitorie","7771"
"2670429194103","1909-10-15","0753 382 707","Inginer De Cercetare In Electronica Aplicata","7772"
"8970822203261","1955-08-20","0735 601 728","Inginer De Cercetare In Exploatari Miniere","7773"
"5750608055485","1985-04-03","0255 626 424","Restaurator Piatra","7774"
"6760805325419","1914-01-07","0754 020 228","Coordonator Compartiment/Colectiv Banca","7775"
"5840217181982","1965-11-18","0721 327 761","Muncitor Constructor Barne, Chirpici, Piatra","7776"
"7101109379368","1930-04-02","0753 828 482","Cercetator In Centrale Nuclearoelectrice","7777"
"4490719255365","1980-10-03","0256 739 169","Inspector De Specialitate Statistician","7778"
"4310704123970","1935-02-04","0256 260 815","Expert Inginer Constructii","7779"
"8050826297042","1959-10-16","0253 597 534","Contabil-Sef/Director Financiar/Banca/Societate De Leasing","7780"
"5011007137576","2007-10-14","0763 836 175","Sofer Transport Valori Bancare","7781"
"8400624095842","1998-02-26","0250 634 639","Educator Puericultor","7782"
"8351202032960","2001-05-11","0765 547 187","Presedinte Asociatie Patronala","7783"
"8110720370203","2016-11-17","0770 975 471","Zidar Restaurator","7784"
"6850629442079","2016-10-16","0766 374 637","Agent Tranzit","7785"
"6730901091791","1921-06-16","0769 470 844","Referent De Specialitate Inginer Mecanic","7786"
"6230507334586","1912-04-24","0253 652 127","Operator Chimist La Fabricarea Lacurilor, Vopselelor Si Uleiurilor","7787"
"3970920425989","1943-08-21","0751 095 884","Tehnician Dentar","7788"
"6201005390868","1994-06-03","0232 430 353","Agricultor In Culturi Vegetale Si Crescator De Animale","7789"
"8590604127451","1965-01-08","0264 846 646","Scriitor Vagoane","7790"
"2290310398123","1991-07-05","0232 870 795","Operator La Masina De Gravat Si Decupat Cu Laser","7791"
"8730804515345","1979-10-05","0267 948 596","Operator Pregatitor Chimicale In Industria Textila","7792"
"5041023431303","1981-02-24","0786 505 169","Tragator Fete Pe Calapod","7793"
"4740809075359","1959-01-07","0766 514 239","Merceolog","7794"
"8480724165107","1920-03-18","0747 639 743","Instructor Revizie Vagoane","7795"
"2160911039332","1921-04-21","0269 301 104","Specialist Prestatii Vehicule","7796"
"3740630215912","1929-08-23","0726 270 010","Portar","7797"
"6770306114667","1977-05-15","0257 326 946","Sef Centru Control Local Comunicatii","7798"
"2950617287391","2007-08-10","0736 445 578","Intermediar In Activitatea Financiara Si Comerciala (Broker)","7799"
"4641204088510","1989-09-21","0269 437 988","Contabil Financiar Bancar","7800"
"3380903365227","1945-08-21","0269 131 242","Cercetator In Metrologie","7801"
"8280230372355","1938-08-02","0763 966 832","Ceaprazar-Sepcar","7802"
"6540723412077","1977-10-06","0765 950 645","Corespondent Comercial","7803"
"7770125276274","1981-11-08","0742 650 954","Cercetator In Mecanica Fina","7804"
"3001012137752","1929-01-28","0240 725 386","Filtrator-Deshidratorist","7805"
"6820317289569","1931-08-21","0728 321 769","Referent De Specialitate Forta De Munca Si Somaj","7806"
"8400431103506","1977-03-08","0269 642 512","Sef Birou Redactie","7807"
"4850531374033","1969-12-30","0260 453 135","Proiectant Inginer Metalurg","7808"
"4150218139045","1933-06-24","0265 026 202","Operator Bobinator-Dublator","7809"
"2400709465510","1986-05-08","0269 663 647","Macaragiu","7810"
"7770206214280","1993-08-29","0732 610 373","Cambist (Broker Valori)","7811"
"8740229183791","1958-06-14","0247 525 866","Inginer Autovehicule Rutiere","7812"
"8180201416724","1963-12-08","0265 523 196","Inspector Scolar Pentru Invatamantul Special","7813"
"2780408400762","1966-06-10","0769 690 130","Operator Comercial","7814"
"2031224418682","1956-07-02","0263 745 423","Operator Portuar Expeditor","7815"
"2610203125911","1968-10-08","0743 179 229","Controlor Trafic Aviatia Civila","7816"
"5780101079310","1938-09-20","0724 280 346","Inginer Montaj","7885"
"2470402317895","2019-09-11","0733 235 911","Operator/Specialist/Instructor Telecomunicatii Aeronauticeaviatie Civila","7817"
"7200208401160","1971-10-27","0744 921 268","Operator Emisie-Receptie","7818"
"1661217459302","1963-03-03","0728 915 699","Electrician Pentru Utilizarea Energiei Electrice","7819"
"5620510235851","1934-06-07","0240 850 460","Evaluator Asigurari","7820"
"8220105234157","1909-06-01","0265 900 014","Inginer Tehnolog In Zootehnie","7821"
"8820406382164","2006-07-10","0750 774 653","Cercetator In Centrale Hidroelectrice In Ingineria Mediului","7822"
"5900323149551","2003-08-18","0761 832 766","Arhondar","7823"
"3431111168685","1917-03-05","0751 892 882","Conducator Intreprindere Mica ","7824"
"2880607050761","2010-05-01","0247 451 861","Consultant Bugetar","7825"
"6141031211051","1963-11-26","0240 901 209","Director General Adjunct Societate Comerciala","7826"
"7971010303388","1959-02-06","0241 372 241","Inginer Electromecanic","7827"
"5940528223851","1947-02-10","0761 617 269","Sef Protocol De Stat","7828"
"4110215287869","1956-04-27","0742 271 998","Operator Poliesteri Armati Cu Fibra De Sticla","7829"
"8790504519551","2014-03-28","0253 290 359","Operator Chimist La Fabricarea Lacurilor, Vopselelor Si Uleiurilor","7830"
"1660528127598","1972-10-21","0780 509 955","Stantator Piese Pentru Incaltaminte Din Piele Si Cauciuc","7831"
"6020421179067","1922-09-15","0231 856 363","Instructor (Monitor) Schi/Calarie/Golf/Tenis/ Inot/Sporturi Extreme","7832"
"1890711138281","1969-09-30","0260 882 027","Consilier Culte","7833"
"8570222023470","1949-09-18","0747 891 493","Laminator, Presator Tevi Plumb","7834"
"7530119104056","2024-03-11","0759 221 182","Tehnician Statii Radiorelee Si Satelit","7835"
"4730513155658","1940-09-10","0256 563 748","Tehnician In Morarit Si Panificatie","7836"
"2470826378213","1936-07-08","0269 339 429","Tehnician Agronom ","7837"
"5430305356515","1917-04-21","0251 239 222","Confectioner Obiecte Din Os, Scoica, Mica Etc.","7838"
"8261107057894","1923-10-04","0262 963 296","Operator Chimist La Fabricarea Colorantilor","7839"
"1000722056521","1984-06-17","0246 757 875","Inspector De Specialitate Forta De Munca Si Somaj","7840"
"1851023040513","2022-01-07","0744 871 938","Terapeut Ocupational","7841"
"2330709311406","1983-03-03","0763 271 566","Asistent De Cercetare In Medicina Veterinara","7842"
"6881101410705","1910-05-07","0255 940 748","Sef Uzina, Centrala Electrica, Gaze, Apa","7843"
"2691110391904","1951-05-30","0721 781 789","Controlor De Productie La Minele De Aur Nativ","7844"
"2820103414444","1968-12-17","0770 217 273","Consilier Presedinte Organizatie Profesionala Nationala","7845"
"8250605451561","2002-03-10","0238 384 039","Masurator De Gaze, Temperatura Si Radiatii","7846"
"3851013383288","1943-04-13","0747 184 421","Inscriptioner Pe Produse De Sticla Si Ceramica","7847"
"4111113244890","1999-09-04","0732 121 581","Operator Chimist La Produsele Farmaceutice Si Chimice Pure","7848"
"2090809259839","1919-04-24","0239 414 583","Sef Serviciu Control Tehnic Presa","7849"
"4080512520667","2006-03-01","0769 809 860","Linior","7886"
"7570715206912","1956-12-08","0262 332 616","Cercetator In Autovehicule Rutiere","7850"
"5741001393355","1951-01-19","0241 291 754","Designer Grafica (Studii Superioare)","7851"
"7001004419568","1987-12-06","0247 380 952","Muncitor Necalificat La Ambalarea Produselor Sub Forma De Praf Si","7852"
"2070319278218","2015-02-21","0748 107 142","Operator La Fabricarea Produselor Abrazive","7853"
"2640327518633","1990-08-06","0756 481 291","Comandant Unic Aviatie","7854"
"3761102317898","1997-10-11","0727 319 051","Decapator","7855"
"4450601226070","2005-02-22","0733 822 347","Ospatar (Chelner)","7856"
"1281029043861","2002-10-04","0251 767 304","Disc-Jockey","7857"
"3230313333199","1968-07-08","0785 907 952","Asamblator-Montator Profile Aluminiu Si Geam Termopan","7858"
"8300119367286","2018-02-17","0771 964 045","Secretar Organizatie Profesionala, Filiala Judeteana/Municipiu","7859"
"2371229383554","1950-05-22","0756 082 142","Referent De Specialitate Pedolog","7860"
"4320130244885","1938-02-12","0763 502 798","Dispecer Retea Distributie","7861"
"3690512252356","1978-01-08","0240 401 297","Conducator (Director Si Director Adjunct) Administratia Filiala Dunarea De Jos (Afdj)","7862"
"6140204450054","2022-05-16","0237 970 698","Confectioner Creta Scolara","7863"
"8730120340871","1991-04-26","0232 419 366","Confectioner Sabloane Si Cilindri De Imprimat","7864"
"1100815372363","1951-02-19","0755 347 525","Sef Echipa Lucrari Arta Metrou","7865"
"4040723379866","2015-06-19","0258 721 720","Instalator Ventilare Si Conditionare Apa","7866"
"7441027323604","1994-06-19","0243 167 760","Expert Poligraf","7867"
"4710927346551","1941-06-30","021 810 7955","Electrician Constructor Instalator Aparatura De Masura Si Control","7869"
"4370807362222","1946-02-03","0738 745 165","Cercetator In Informatica","7870"
"1760509427223","1977-09-22","0735 493 780","Inginer Constructii Hidrotehnice","7871"
"6711103234701","1994-10-07","0743 728 146","Sef Serviciu/Sef Birou Daune","7872"
"6550509212445","1910-08-19","0249 520 487","Cercetator In Energetica Industriala","7873"
"3081211211516","1978-05-31","0780 935 935","Laminator Sarma","7874"
"7960404391073","1924-12-27","0248 256 546","Emailator Insigne Si Decoratii","7875"
"3930430148904","2014-05-04","0747 198 997","Tehnician Proiectant In Industrializarea Lemnului","7876"
"2970127104397","1920-01-29","0267 793 738","Docher-Mecanizator","7877"
"3090601023119","1915-05-04","0739 068 945","Inginer Cai Ferate, Drumuri Si Poduri","7878"
"8051226083195","1981-06-18","0739 833 239","Inginer Economist","7879"
"5850201432494","1975-03-27","0758 240 492","Presedinte Curtea De Conturi A Romaniei","7880"
"7660618280824","1918-06-11","0784 049 465","Conducator De Intreprindere Mica ","7881"
"6110905298159","1908-07-13","0260 793 375","Operator Calandor-Govrator Textile","7882"
"5380522115191","2019-11-18","0769 684 170","Tehnician Pret De Cost","7883"
"8320306384808","1914-03-28","0748 505 992","Asistent De Cercetare In Electrotehnica","7884"
"7541002023880","1975-12-12","0733 803 131","Translator","7887"
"5440621515002","1922-09-16","0261 004 170","Director Asezamant Cultural","7888"
"8281211082554","1949-07-13","0724 072 651","Prezentator Moda","7889"
"6441218135350","1962-06-26","0268 494 062","Lucrator Bucatarie (Spalator Vase Mari","7890"
"4510813012175","2004-05-16","0265 186 184","Inspector Casier","7891"
"5700910215753","1969-08-24","0750 394 170","Pilot De Mare Larga, Pilot De Port Maritim","7892"
"6081202252894","2002-07-25","0245 659 410","Consilier Administratia Publica","7893"
"5270715358842","2019-08-12","0260 428 033","Contabil Financiar Bancar","7894"
"5500702178096","1999-04-22","0257 680 673","Guvernator","7895"
"1240124040395","1942-10-17","0784 156 889","Clovn","7896"
"1640111167620","1971-02-08","0750 991 941","Sef Birou Comert Cu Ridicata Si Cu Amanuntul","7897"
"2840907324304","1932-06-15","0258 836 320","Taietor Confectii","7898"
"1281010185682","1979-04-11","0237 068 652","Vulcanizator Piese Din Cauciuc La Prese","7899"
"5790413103305","2016-03-14","0233 017 320","Asistent Maternal","7900"
"6160125251395","2013-10-24","0737 347 759","Subinginer Constructii Civile, Industriale Si Agricole","7901"
"5850420116034","2004-04-11","0730 802 378","Preparator Pasta","7902"
"4980410152259","1985-10-09","0725 747 652","Agent Marketing Pensii Private","7903"
"3800725367584","2012-02-20","0724 464 816","Sef Productie Film","7904"
"2260330199351","1992-09-04","0240 462 371","Preparator Mustar","7905"
"6850711452232","1916-09-01","0768 759 244","Magistrat-Asistent","7906"
"4371029520421","1987-01-28","0771 918 418","Asistent De Cercetare In Psihopedagogie Speciala","7907"
"2400118061735","1976-09-04","0729 180 000","Inspector Exploatare Postala","7908"
"4720529335082","2011-06-02","0244 070 605","Taietor Manual Lemn De Foc","7909"
"5540107039507","2006-07-30","0754 975 110","Art Director Publicitate (Studii Medii)","7910"
"5500822240021","1956-09-24","0237 059 041","Tapiter","7911"
"3210106036966","1958-05-05","0253 749 311","Strungar In Lemn","7912"
"2071029512984","2012-06-10","0725 589 489","Cercetator In Electrotehnica","7913"
"5270522353691","1928-06-18","0735 932 974","Sofer De Autoturisme Si Camionete","7914"
"3600114187317","1977-08-18","0747 278 929","Laborant Petrolist/Industria Chimica","7915"
"8851125046671","1934-04-22","0722 757 023","Intermediarist Film De Desene Animate (Studii Superioare)","7916"
"1400704263846","1959-01-08","0247 180 010","Confectioner Manual In Metaloplastie","7917"
"3740324290158","1927-06-15","0244 926 528","Izolator Frigorific","7918"
"2180311129115","1996-09-07","0248 794 257","Navigator Sol","7919"
"6191110210454","1970-12-30","0234 397 842","Coordonator Productie Film","7920"
"5000522324587","1981-01-02","0262 233 920","Sef Pepiniera Silvicola, Pomicola, Viticola","7921"
"6270215349509","1955-12-10","0770 442 952","Muncitor In Serviciile De Trafic Aerian","7922"
"7051023378011","1930-02-17","0759 208 888","Presedinte De Judecatorie","7923"
"5101218167969","2023-08-18","0247 138 134","Gravor Produse De Sticla","7924"
"6311006024702","1968-09-28","0239 593 472","Fermentator Otet","7925"
"1471223190045","1984-10-05","0745 105 430","Prelucrator De Topituri La Semiautomate","7926"
"7490929336007","1979-10-14","0243 196 236","Manager","7927"
"7290720205055","1922-04-09","0232 049 271","Specialist In Compensatii Si Beneficii","7928"
"3100311348455","1922-08-10","0772 377 089","Sef Agentie Bancara","7929"
"1771120335911","1990-06-12","0260 691 540","Verificator Valori","7930"
"7770323423230","1953-10-14","0254 299 210","Inginer Material Rulant Cale Ferata","7931"
"5930110179071","2013-05-16","0768 441 229","Imbuteliator Fluide Sub Presiune","7932"
"7190503101428","1908-05-14","0266 777 701","Inginer De Cercetare In Exploatari Miniere","7933"
