first_name,last_name,birthdate,personal_number,address,phone_number,job,iban,currency,balance
Ilinca,Dumitrescu,1930-08-07,3970508523687,"Intrarea Tomescu Nr. 52 Bl. 32  Sc. 41 Ap. 806, Tarnaveni, 696344",0757 845 041,Lipitor Lentile Si Prisme,RO75EFZS5472613172155544,IRR,35153227052
Ștefania,Nistor,2018-03-11,1430812365025,"Strada Mazilescu Nr. 56 Bl. 99  Sc. 94 Ap. 833, Alba Iulia, 404786",0266 882 903,Secretar De Emisie (Studii Medii),RO59PMCP7170650412954907,XPF,46661416552
Octavia,Dima,1971-04-11,2440611394906,"Soseaua Cristea Nr. 11 Bl. 70  Sc. 43 Ap. 594, Moisei, 407019",0785 324 770,Ofiter Control Doping,RO98YZJK8047726580876528,BMD,4914650576
Alin,Toma,1960-05-24,2710513159532,"Drumul Dafina Dochioiu, Tandarei, 589759",0727 037 113,Inginer Preparator Minier,RO07EOBS3744556351820745,COP,39603388969
Isabela,Aanei,1908-04-29,3451106211011,"Aleea Popescu Nr. 93 Bl. 57  Sc. 59 Ap. 475, Resita, 421653",0250 464 821,Operator Instalatii Imbuteliere Gaz Petrol Lichefiat,RO21WXUP0500217279346367,PAB,45962168256
Anemona,Eftimie,1963-08-01,1431009011066,"Bulevardul Mocanu Nr. 540 Bl. 60  Sc. 90 Ap. 216, Sangeorz-Bai, 156520",0233 772 990,Manager De Inovare,RO43INXT3010813351862599,AED,85578867905
Stanca,Stancu,1967-07-30,4811128383845,"Intrarea Tabacu Nr. 73, Feldru, 448740",0769 803 962,Operator La Masina De Etichetat,RO65IEMU6057695619575216,AFN,11992250461
Voichița,Stoica,1928-08-26,2051122069841,"Strada Vicențiu Ababei, Mizil, 531251",0251 599 784,Maistru Metalurgie,RO57UEFN5835425044834246,MUR,7056857438
Iolanda,Voinea,1914-11-12,6250228279829,"Soseaua Barbu Nr. 165 Bl. 77  Sc. 10 Ap. 623, Vulcan, 303895",021 952 2327,Grafician Calculator (Studii Medii),RO83ERJG3892708949568637,MMK,15289812337
Nicușor,Manole,1934-01-10,5140811218613,"Intrarea Stancu Preda Nr. 42 Bl. 56  Sc. 26 Ap. 713, Intorsura Buzaului, 526659",0744 094 972,Psiholog In Specialitatea Psihologie Clinica,RO63KRNH8570133367730245,PGK,5210586483
Eusebia,Mocanu,1951-08-20,6120418450705,"Bulevardul Ioniță, Sancraiu de Mures, 233055",0770 773 217,Cercetator In Tehnologia Substantelor Anorganice,RO73JSHA6049213783401927,NAD,50546740283
Adam,Stancu,1916-03-01,7441011266995,"Strada Amza Diaconescu, Sangeorgiu de Mures, 530311",0721 252 873,Laborant Determinari Fizico-Mecanice,RO69RPEY5117197971808652,LBP,14911691685
Nadia,Barbu,1957-10-11,1120923512780,"Intrarea Mădălin Tabacu Nr. 56 Bl. 24  Sc. 30 Ap. 686, Targoviste, 903718",0740 397 399,"Uscator, Aburitor Material Lemnos",RO62QZJJ7077817621543243,AZN,79008935228
Eva,Ionescu,1926-08-22,1940325265771,"Strada Popescu Nr. 62, Petrosani, 758250",0741 060 395,Cioban Montan,RO67BKRS4792203972731858,MWK,44414847066
Dorin,Stancu,1973-03-26,4280806054486,"Strada Giorgiana Mazilescu Nr. 917, Cisnadie, 638984",0267 079 858,Reconditioner Scule Si Utilaje Petroliere,RO68LRZF1300783257529774,NOK,51357861668
Georgian,Eftimie,1995-11-29,3720727242602,"Intrarea Alida Mazilescu, Mioveni, 388241",0761 240 070,Sef Regulator Circulatie Cai Ferate,RO90OKGX0203761454579310,PHP,34682986303
Cătălin,Gheorghiu,1920-05-31,2440117257498,"Soseaua Florina Popa Nr. 201 Bl. 83  Sc. 77 Ap. 882, Bumbesti-Jiu, 503517",0745 022 342,Sef Proiect Banca,RO02KBIH9485687337832819,TTD,31215186865
Elisaveta,Gheorghiu,1989-04-01,6030306308220,"Aleea Popa Nr. 813, Feldru, 175108",0255 356 599,Asistent De Cercetare In Stiintele Politice,RO63WUTU5676190201449509,TWD,74442042457
Nora,Aanei,1930-08-15,2340209104333,"Strada Antoaneta Tabacu Nr. 93, Negresti, 241079",0268 873 102,Consilier De Justitie,RO44YHLF2752885624733776,PEN,53898039165
Grațian,Tomescu,2009-07-22,2010714077710,"Strada Vasilica Diaconescu Nr. 48 Bl. 59  Sc. 32 Ap. 447, Murfatlar, 153380",0269 085 902,Traducator (Studii Medii),RO23PMLO6884474349829652,THB,88246592024
Gelu,Cristea,1958-03-14,7391105403374,"Soseaua Tudora Ene Nr. 712, Focsani, 938547",0737 243 866,Expert Inginer Constructii,RO93UGJF5202846507575945,SCR,36993812800
Roza,Nistor,2008-06-03,2190406424566,"Bulevardul Aanei Nr. 373 Bl. 49  Sc. 71 Ap. 239, Roman, 902638",0234 349 349,Sef Serviciu Tehnic Si Componente Nucleare,RO02QKQT6870626772816223,AED,25469089502
Iustinian,Tabacu,2023-07-10,8010714404916,"Bulevardul Florentina Nistor, Satu Mare, 551082",0762 820 417,Consultant Artistic,RO14AHMW8668140232680594,PKR,15374424857
Tania,Oprea,2013-02-10,6850723420246,"Soseaua Ionescu Nr. 161 Bl. 95  Sc. 72 Ap. 943, Strehaia, 177645",0738 783 201,Referent De Specialitate In Justitie,RO35PCZK0005049168587078,UYU,55722686406
Cezara,Tomescu,1992-03-19,2611001469205,"Aleea Ludmila Nemeș, Lugoj, 297549",0231 135 265,Arhivar,RO72EFIO8673547917921987,UYU,83190360952
Eliana,Dumitrescu,2021-12-12,4131123354659,"Drumul Georgescu, Avrig, 648316",0733 785 721,Balerin,RO15POGT7585884265792181,BTN,30054299421
Iridenta,Aanei,1940-02-01,6770802073936,"Soseaua Stancu Nr. 34, Toflea, 899167",0785 477 502,Agent Statie Metrou,RO65FYYT6880743570958166,NIO,88775638235
Vasile,Aanei,1936-11-20,7611204253296,"Strada Eftimie, Sovata, 723260",0238 661 920,Conducator Intreprindere Mica ,RO64ZNZD8931173731253013,AWG,50234207789
Giorgian,Pușcașu,1940-05-22,1580708245979,"Soseaua Floriana Ionescu Nr. 133, Sfantu Gheorghe, 418999",0721 990 296,Piscicultor,RO60ANWZ8829983553887692,GYD,24353355430
Gabi,Dumitrescu,1970-06-19,4810807410756,"Bulevardul Voinea Nr. 60 Bl. 66  Sc. 98 Ap. 470, Onesti, 176020",0780 839 146,Vanzator Ambulant De Produse Nealimentare,RO73KLFG4613266966667290,OMR,44247012936
Elvira,Pușcașu,2014-04-16,7141210510946,"Bulevardul Barbu, Curcani, 292770",0771 637 498,Preparator Placi De Etansare Comprimate,RO36FHVB0913248636298599,BMD,14717532132
Zaraza,Mazilescu,1933-02-19,2610228089873,"Drumul Suciu Nr. 72, Rasnov, 146389",0739 854 065,Turnator Pregatitor Otelarie,RO97YPDH5417063119655806,RON,14413754164
Jasmina,Florea,1918-01-22,5231107136120,"Bulevardul Dochioiu Nr. 257 Bl. 89  Sc. 25 Ap. 637, Targu Ocna, 536989",0259 052 359,Regulator Tevi,RO46SEAX0454506144568780,AZN,68506240282
Heracleea,Stancu,1987-04-10,4771013023311,"Strada Ene Nr. 968, Botosani, 778092",0744 487 039,Asistent De Cercetare In Pedologie-Agrochimie,RO22PKOZ4428347949045445,LTL,34616318429
Arsenie,Dima,1966-08-13,6630525042800,"Drumul Ababei, Bals, 516599",0725 419 990,Cercetator In Ingineria Genetica,RO57MNRJ5279717260645965,ERN,4613762288
Cornelia,Voinea,2016-02-08,8500409066350,"Intrarea Popescu Nr. 85, Otopeni, 120045",0722 131 748,Preparator-Presator Abrazive,RO79HHBD1713711155607428,LTL,97876935282
Delia,Stănescu,2020-05-15,4020221433422,"Intrarea Nistor Nr. 951, Pechea, 924515",0239 369 192,Agent Marketing Pensii Private,RO27NRWQ1595428625136706,AMD,92539049571
Mărioara,Ionescu,1989-06-26,8140118122489,"Bulevardul Tabacu, Cernavoda, 761071",0231 124 530,Referent Casier,RO78XZLK1883335086816680,OMR,41801356533
Simion,Florea,1947-08-18,7520713069174,"Bulevardul Nistor Nr. 429 Bl. 44  Sc. 12 Ap. 528, Caransebes, 855895",0763 816 526,Maistru Sculer-Matriter,RO20JMZQ1379222468590723,UZS,13075286515
Florentin,Dobre,1936-08-03,1040825457030,"Bulevardul Nadia Popescu Nr. 15, Blaj, 176853",0742 355 286,Inspector Pentru Conformare Ecologica,RO84RVSC1759116565489837,YER,6699907362
Albertina,Manole,1949-05-24,1600910371240,"Bulevardul Janina Popescu Nr. 82, Saveni, 361477",0754 070 743,Dansator,RO38SZDV4530634628036986,RON,50761336920
Eremia,Diaconu,1939-10-07,2050226373683,"Aleea Casiana Popa Nr. 532, Rasnov, 117752",0257 631 125,Pilot De Dunare Maritima,RO80SAQC5287697969533047,STD,31215998437
Petrișor,Dima,2021-03-11,1131022396617,"Intrarea Ardelean, Sebes, 840022",0757 669 530,Radioelectronist Statii De Emisie Radio-Tv,RO42XWDP8607356542862834,ZWD,73060736091
Mioara,Eftimie,2013-05-10,4380602011561,"Strada Dobre Nr. 77, Corabia, 906956",0246 619 098,Inspector De Securitate,RO18EVNF7459935618073057,TTD,93304731263
Frederic,Popescu,1993-04-18,3600702419891,"Drumul Paraschiva Dima Nr. 173 Bl. 38  Sc. 67 Ap. 275, Peretu, 732863",0745 883 403,Namolar,RO06RMZX6551790098919745,MZN,24662210072
Mioara,Nistor,1951-12-23,3050622300279,"Drumul Eufrosina Dima, Bailesti, 890541",0766 077 167,Asistent De Cercetare In Lingvistica,RO13ANKE8053685609310253,NIS,26538622953
Amelia,Diaconu,1922-11-03,7521011088337,"Intrarea Iris Marin Nr. 18, Onesti, 618889",0769 357 770,Manager De Zona,RO63ILUP9883696147448711,NIO,79493026270
Ofelia,Stoica,1959-11-30,4110422142043,"Strada Raul Niță Nr. 52, Alba Iulia, 226209",0250 900 552,Albitor Pasta Hartie,RO46BESS2064016795032633,LTL,17659039625
Damian,Mocanu,1959-05-28,2380520147442,"Intrarea Constanța Tabacu Nr. 73, Agnita, 222093",0742 401 292,Asistent Personal Al Persoanei Cu Handicap Grav,RO49OHHE1259896141831953,ARS,66305237888
Floriana,Albu,1970-09-15,5080223412141,"Bulevardul Relu Marin, Bolintin-Vale, 471973",0256 236 284,Miner La Suprafata,RO22YPJY9063847224501589,BYR,40293107631
Ilarion,Nemeș,1987-10-28,2960505179602,"Intrarea Stoica Nr. 44, Cudalbi, 308429",0248 369 499,Confectioner Tambur Filigranare,RO40RBWC5242051858965856,AED,54044338013
Tudorița,Aanei,1930-11-27,5551125262181,"Aleea Ionescu, Apahida, 963854",0761 461 786,Instructor Retea Cinematografica,RO83KPAB2523643012637767,HKD,99899690675
Dochia,Barbu,1992-11-15,1290227393203,"Soseaua Teofil Dobre Nr. 806, Calan, 924779",0763 882 304,Secretar General Academie,RO46IHAI0737720124183165,VEF,24995287246
Dora,Dumitrescu,2023-01-19,3171124200021,"Aleea Diaconescu Nr. 503, Bosanci, 710338",0232 154 950,Inspector Protectia Mediului,RO88MOYR4744379875323733,LBP,96145679902
Roza,Tomescu,1970-10-03,4420317418267,"Bulevardul Mocanu Nr. 569 Bl. 64  Sc. 79 Ap. 535, Targu Jiu, 476848",0259 467 936,Mediator,RO20VPBN2470610012269958,AWG,46781821887
Doriana,Pușcașu,1993-03-09,8410315192598,"Drumul Marta Ene, Ocna Mures, 397197",0756 846 969,Ziarist,RO58YNFD5498324476468970,VUV,21150825438
Dariana,Ioniță,1945-10-12,7711026150259,"Drumul Visarion Dima, Slobozia, 495577",0248 751 665,Sef Birou/Serviciu Administrativ,RO62CDWD4904964771998454,AUD,31950922493
Ecaterina,Mazilescu,1988-12-26,7280108334384,"Intrarea Oprea Nr. 360, Baia Sprie, 649609",0241 494 378,Discotecar,RO20PHKM4069712815629678,MMK,29718163807
Ruxandra,Niță,1978-08-16,4890212156301,"Drumul Denisa Diaconescu Nr. 78 Bl. 16  Sc. 53 Ap. 287, Marginea, 677756",0265 426 263,Inginer-Sef Agricultura Si Silvicultura,RO31CRYL6668070236445774,SZL,91795608583
Nicoleta,Stancu,1951-12-26,3430303172071,"Intrarea Antoniu Voinea Nr. 52, Sandominic, 567414",0751 189 728,Tehnician Securitate Aeriana,RO22GNRB0781399582914223,MWK,86411377643
Cătălin,Tudor,1957-01-29,8571120380757,"Drumul Mocanu Nr. 348 Bl. 89  Sc. 46 Ap. 756, Mogosoaia, 129919",0757 390 655,Analist In Turism,RO03TFOO8742438049369735,SOS,34044534367
Felix,Pop,1935-03-18,5340520420425,"Soseaua Anemona Stoica, Deta, 454973",0756 010 024,Zoolog,RO57FYUH5720183924225090,MMK,49463780164
Despina,Georgescu,2000-06-23,1510222263709,"Soseaua Nemeș Nr. 405, Sighetu Marmatiei, 669454",0231 598 531,Finisor Terasamente,RO93WTAJ5419300636649279,FKP,54401680054
Fabia,Mocanu,1989-01-04,2711006059551,"Drumul Andrian Popescu Nr. 849 Bl. 23  Sc. 59 Ap. 899, Satu Mare, 933854",0262 301 241,"Muncitor Necalificat La Demolarea Cladirilor, Captuseli Zidarie, Placi",RO55FOEL3077810840887406,FKP,5865950537
Cedrin,Dinu,1969-02-10,2290227100213,"Bulevardul Stan Nr. 33 Bl. 96  Sc. 22 Ap. 604, Paunesti, 366967",0255 411 394,Manager Tehnologia Informatiilor Si Comunicatii,RO68PBLI7952102211708407,JMD,67133864977
Anghel,Dochioiu,1994-03-05,6670127269511,"Intrarea Visarion Mocanu Nr. 445 Bl. 57  Sc. 99 Ap. 368, Babeni, 388064",0251 047 367,Expert Actuar,RO91YWIY2182449439377760,EGP,59984019646
Nae,Nemeș,1961-01-18,5940621073589,"Drumul Dobre Nr. 679 Bl. 94  Sc. 75 Ap. 373, Aiud, 769085",0261 196 742,Sef Birou Radiotelecomunicatii,RO94SUXU0836544266204611,SRD,96912878362
Iustinian,Ioniță,1936-02-15,7770231521078,"Bulevardul Nemeș Nr. 27, Ianca, 169727",0771 495 379,Mamos Porcine,RO74KMGM6175377710005605,DKK,79144904262
Alma,Popescu,2024-04-01,8261026512498,"Intrarea Stan Nr. 86 Bl. 30  Sc. 69 Ap. 348, Balan, 366012",0711 358 362,Administrator Sistem De Securitate Bancara,RO38IAOH5761731052310530,KYD,79997526686
Severina,Tabacu,2022-07-03,8420918430824,"Bulevardul Dochioiu Nr. 57 Bl. 43  Sc. 36 Ap. 553, Cernavoda, 122595",0756 901 079,Cercetator In Confectii Din Piele Si Inlocuitori,RO40RLXG4493073330492723,PKR,92133974483
Paul,Diaconescu,1951-07-18,7271110377326,"Intrarea Stan Nr. 78, Piatra-Neamt, 675376",0235 434 573,Gardian Feroviar,RO58VHRG3423115752790465,GHS,42621275328
Cătălin,Nistor,1998-04-01,1910725359805,"Bulevardul Ene Nr. 52, Dragu-Brad, 571145",0767 173 871,Masinist Pentru Prefabricate Din Beton Si Beton Armat,RO86XKQA8151651965494276,KZT,80462346076
Nicu,Gheorghiu,2000-09-25,1621027190649,"Aleea Ioniță Nr. 35 Bl. 45  Sc. 94 Ap. 225, Plosca, 437936",0241 385 099,Inginer De Cercetare In Tehnologia Substantelor Organice,RO37NSUO0108207379241751,UZS,11168770478
Alexandru,Stan,1969-07-11,2800220468421,"Bulevardul Aanei, Braila, 588475",0786 031 076,Electrician In Constructii Civile Si Industriale,RO23TIIS9934635280469179,TJS,64820888884
Dimitrina,Georgescu,1921-03-21,4850906374924,"Intrarea Nemeș Nr. 50 Bl. 21  Sc. 11 Ap. 974, Dragu-Brad, 353694",0233 209 359,Producator Delegat Film,RO71PHDH8379383782468950,LSL,27156226064
Cazimir,Stoica,1991-09-26,2350615208682,"Intrarea Pop Nr. 512 Bl. 20  Sc. 31 Ap. 829, Adjud, 935376",0730 009 764,Expert Relatii Externe,RO48IQUZ6107205750888633,USD,89932546896
Amedeu,Popescu,2020-11-22,5330702025200,"Intrarea Bănel Gheorghiu Nr. 828 Bl. 65  Sc. 95 Ap. 376, Baia Sprie, 664566",0736 136 778,Finisor Terasamente,RO28NRFN8731955362597501,JPY,79841576795
Tiberia,Tabacu,1977-02-28,7950526155568,"Intrarea Dima, Afumati, 354752",0728 810 415,Asistent De Cercetare In Turnarea Metalelor,RO49GEIQ3931801357893605,ARS,13464036154
Gina,Nistor,2021-10-02,6340519359454,"Intrarea Manole, Bumbesti-Jiu, 216966",0750 869 237,Operator Radionavigant Aviatie,RO72VOFX8921696854884285,COP,37117860958
Alberta,Florea,2016-06-10,3920905130643,"Strada Tomescu, 1 Decembrie, 144541",0730 787 576,Electromecanic Retele Cabluri,RO69HNPS4099668096985583,HKD,48424066938
Sidonia,Voinea,1994-09-01,6810917207587,"Bulevardul Georgescu Nr. 901, Tuzla, 104946",0780 124 062,Pictor Pe Sticla Si Ceramica,RO42MFUI7286640494660904,LRD,45384075417
Horea,Mazilescu,1997-07-08,6520219147038,"Aleea Emilian Ardelean Nr. 220, Poiana Mare, 108030",0256 786 820,Uscator Electrozi De Sudura,RO20LNWT2028790118727819,UYU,98306363554
Doru,Nistor,1922-01-15,6500308204571,"Drumul Octavian Ene, Slobozia, 858146",0731 066 898,Asistent De Cercetare In Tehnologia Substantelor Anorganice,RO02USKE6369065357771161,COP,23451685774
Henrieta,Pușcașu,1939-11-13,3110916313116,"Aleea Popa Nr. 449, Oravita, 870605",0262 764 448,Metalizator-Termist,RO68FDEE6125274054769635,MYR,53674767629
Julieta,Pop,1970-10-31,6050830255299,"Intrarea Georgel Florea, Tecuci, 879533",0748 817 620,Inspector Scolar Pentru Managementul Resurselor Umane,RO17BLRO4736678286131370,ALL,55538734584
Anca,Dinu,1956-04-01,8640130400151,"Strada Adela Dochioiu Nr. 714, Rasinari, 825472",0724 534 767,Cercetator In Domeniul Zoologic,RO28YXJL8621015257530151,SVC,33479026640
Zamfir,Albu,2004-03-26,1860928424614,"Intrarea Veronica Toma, Buhusi, 960021",0733 409 479,Conductor De Instalatii,RO21QZBF5114206891935256,EGP,2577267982
Dacian,Ionescu,1946-05-16,3340110026264,"Soseaua Dana Barbu, Rovinari, 961031",0231 376 084,Inginer Mecanic Utilaj Tehnologic Pentru Prelucrare La Cald,RO37DJKV7915552672112871,WST,36000034469
Radu,Ardelean,1980-09-10,6641215159269,"Bulevardul Albu Nr. 32, Baia, 132193",0733 257 004,Inginer Electromecanic,RO03AOCA6332958569931786,WST,4279950373
Sava,Pușcașu,1919-05-18,4250503280461,"Drumul Nistor Nr. 843, Petrila, 457552",0761 633 186,Designer Instructional,RO57JHIG7313069365507344,LSL,53193508756
Octaviu,Barbu,1920-05-26,5391215423200,"Bulevardul Ioniță Nr. 90 Bl. 49  Sc. 66 Ap. 746, Mizil, 124036",0233 850 002,Inspector De Specialitate Geolog,RO12CVWX7123685222258804,AUD,36782039452
Tiberia,Dochioiu,1945-09-13,7391202244849,"Drumul Stancu Nr. 967, Jilava, 744283",0260 621 032,Telexist,RO45GKQB0458760414718926,PGK,98884240088
Iosif,Ababei,1934-08-03,5310229038331,"Strada Nicușor Stănescu, Giroc, 586290",0249 419 530,Ingrijitor La Domiciliu,RO69DSEO3956485508596331,JEP,85258298430
Titus,Dumitrescu,1945-02-22,2810310385721,"Aleea Lili Ardelean, 1 Decembrie, 211973",0238 347 011,Sef Statie Epurare Ape Reziduale,RO38EDZX0412931099520485,SRD,40504827244
Lăcrămioara,Diaconescu,2009-07-21,3740607357824,"Drumul Dobre, Voluntari, 714201",0262 315 330,Cercetator In Echipamente Si Instalatii De Bord,RO58SJTV5683303770892896,HUF,81731674743
Agnos,Diaconescu,1993-10-03,3930928041751,"Aleea Stoica Nr. 47 Bl. 42  Sc. 14 Ap. 805, Beclean, 351746",0740 133 396,Navigator Aviatia Civila,RO79YDFL0568710843871646,BGN,5681894574
Henrieta,Suciu,1987-05-19,8601225414877,"Strada Manole Nr. 749, Sancraiu de Mures, 811217",0763 816 944,Devulcanizator Regenerare Cauciuc,RO80CYWV6117911133918842,FJD,69489534758
Dinu,Stan,1944-11-18,1430412293200,"Bulevardul Oprea Nr. 90, Sabaoani, 277721",0729 309 731,Sef Serviciu Voluntar/Privat Pentru Situatii De Urgenta,RO86WQFM2091820584497350,DZD,11202265185
Augustin,Nistor,1993-07-18,1080822370980,"Aleea Diaconescu Nr. 586 Bl. 77  Sc. 51 Ap. 817, Ineu, 707318",0746 886 858,Stivuitor Si Receptioner Silvic,RO28HWIK3566642159770504,IRR,17615004412
Romeo,Ardelean,1940-11-16,3490903262782,"Aleea Tudor Nr. 425, Tomesti, 567917",0786 160 500,Inginer De Cercetare In Horticultura,RO60MHCG9475647491186863,AED,37984046281
Profira,Albu,1932-03-19,8531223147451,"Intrarea Niță Nr. 24, Valea Mare (Babeni), 653753",0260 702 748,Purtator De Cuvant,RO96HQLU1128031497987448,UYU,37540920374
Virginia,Albu,1965-06-12,7350920423064,"Aleea Ababei Nr. 21 Bl. 74  Sc. 85 Ap. 846, Chisineu-Cris, 155907",0727 476 680,Inginer De Cercetare In Ingineria Proceselor Siderurgice,RO23IEGZ9203138267726601,JEP,39769370249
Ivona,Albu,1966-06-18,5550516280288,"Drumul Suciu Nr. 22 Bl. 60  Sc. 37 Ap. 756, Cajvana, 727066",0253 463 912,Comandant Instructor,RO14GBLR1736287246652644,LBP,37912159989
Nicoleta,Dima,1978-09-16,7901208351901,"Drumul Petrică Mocanu Nr. 722, Calafat, 226205",0759 617 675,Operator Batirator Fire,RO82QZWP0817387927645566,GBP,417156246
Viorica,Dima,1987-02-19,2860807109644,"Strada Grațiana Georgescu Nr. 934 Bl. 62  Sc. 68 Ap. 504, Podu Iloaiei, 390056",0711 231 624,Profesor In Invatamantul Profesional Si De Maistri,RO64TCFD4112396410399229,GMD,84639896143
Mălina,Stoica,2006-07-11,6010515250459,"Aleea Mocanu Nr. 447 Bl. 94  Sc. 39 Ap. 970, Poienile de sub Munte, 579828",0766 922 988,Operator La Instalatii Automate Pentru Prepararea Amestecului,RO97CFZC5883338311190998,XCD,88609672115
George,Pop,2021-06-27,1460613285981,"Drumul Dumitrescu Nr. 984 Bl. 86  Sc. 58 Ap. 173, Gilau, 743830",0248 348 951,Confectioner Plase Si Panze Rabit Din Stuf,RO18KAHX4610626764205024,ANG,7330496389
Dorli,Nistor,1919-11-13,8791213326338,"Bulevardul Raluca Mocanu Nr. 148, Babadag, 521985",0722 862 741,Specialist In Relatii De Munca,RO08MQBH1738107091275222,HTG,33977493524
Lucreția,Florea,1943-07-23,8740620043739,"Drumul Diaconu, Targu Jiu, 895034",0233 824 984,"Marinar, Pilot Naval, Barjist",RO50IAIY3791595949030866,LBP,94280029765
Agnos,Tomescu,1923-01-08,6590824229972,"Strada Carmina Niță, Resita, 676616",0755 981 485,Referent Literar,RO42MCEC0187475231105491,XOF,69901922728
Anemona,Stan,1964-10-24,6000107277701,"Soseaua Antoniu Toma, Siria, 663012",0245 207 370,Legator De Sarcina,RO31LACI9228138583391800,AUD,89812609852
Nicușor,Nistor,2004-11-12,2900201519931,"Drumul Mocanu Nr. 563 Bl. 28  Sc. 39 Ap. 144, Santana, 186997",0734 718 391,Operator Incheietor Fire,RO69IOYL6666507499980371,BOB,32743170790
Norman,Eftimie,1922-10-14,8660503408441,"Bulevardul Dochia Mocanu, Fagaras, 358921",0252 062 111,Operator Injectorist,RO55IHWM9487150348130661,PAB,98464772594
Cipriana,Cristea,1992-05-04,7920804310227,"Intrarea Eftimie Nr. 38, Babadag, 898354",0269 200 229,Protopop,RO88WEBE0873887911734687,TRY,65768906697
Laura,Popa,1916-11-16,6221025466228,"Drumul Manole Nr. 49, Ruscova, 973992",0732 424 507,Sef Serviciu Aprovizionare-Desfacere,RO71DMAL1781486083818734,SYP,56533681267
Ilie,Barbu,1961-05-26,3321224342761,"Aleea Astrid Barbu Nr. 453 Bl. 95  Sc. 47 Ap. 775, Corund, 775114",0720 079 935,"Sef Statie Hidrologica, Meteorologica Si Incubatie",RO96BIQT4232124415772869,AWG,74051948739
Anastasia,Tudor,2008-07-26,7350716054186,"Aleea Rozalia Tomescu Nr. 38 Bl. 81  Sc. 14 Ap. 799, Voluntari, 365553",0735 645 970,Mediator Social,RO22MKBP7761533828212628,XOF,7920075868
Carmina,Niță,1930-04-30,8010724254101,"Strada Popescu Nr. 791, Sighisoara, 895723",0268 295 313,Sef Birou Aeroport,RO07ZFOY9933803054257222,MMK,36869434918
Elodia,Tabacu,1982-07-10,3370628383418,"Soseaua Stancu Nr. 116, Jibou, 846255",0741 598 789,Tamplar Mecanic La Strunjit,RO80PQOP6503599478276819,HKD,98811132777
Pavel,Diaconescu,1980-12-05,3471212327973,"Aleea Ene Nr. 86 Bl. 68  Sc. 20 Ap. 982, Gura Humorului, 771038",0751 731 677,"Electrician Protectie Relee, Automatizari Si Masuratori Electrice",RO36TXIQ6851630041031324,BZD,40742834923
Monalisa,Stancu,1916-02-02,3610520267066,"Intrarea Marioara Mocanu Nr. 426, Reghin, 853013",0266 123 044,Inspector De Specialitate Inginer Minier,RO14ETTQ2882356798322816,XPF,96180677887
