first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Daciana,Barbu,7570329336478,1948-08-18,"Intrarea Eftimie Nr. 447, Intorsura Buzaului, 829821",0234 354 105,80:d6:f2:81:e0:b6,54.21.202.187,RO39QVPM6836754443457564,LKR
George,Popa,8691102373197,1994-07-01,"Aleea Dinu Nr. 79 Bl. 82  Sc. 80 Ap. 340, Viseu de Sus, 967181",0749 170 193,1f:cf:67:e0:be:6b,200.202.219.158,RO38ZPXL3075269434546207,HTG
Ancuța,Dinu,1310122421493,1928-07-02,"Soseaua Tudor Nr. 70 Bl. 63  Sc. 84 Ap. 601, Husi, 715687",0755 917 961,11:48:ac:62:e7:f6,125.191.251.49,RO52UBDQ6605654180379905,KGS
Nicoară,Tomescu,5020612090362,1930-05-01,"Bulevardul Ababei Nr. 590 Bl. 27  Sc. 28 Ap. 623, Odobesti, 545949",0245 119 456,a8:26:73:f5:84:b6,21.87.141.82,RO76TQUU3851716092416058,RSD
Ariana,Toma,2530307085374,1914-03-05,"Soseaua Ionescu, Navodari, 335108",0267 425 247,f4:65:0d:7a:c8:96,114.107.185.185,RO77IZYB0690897269639257,ERN
Mioara,Tudor,6980601146564,1911-10-19,"Soseaua Romulus Ioniță Nr. 968, Sancraiu de Mures, 863562",0761 148 894,4a:39:6d:f9:04:4a,77.219.93.200,RO11TGTZ6848607121140054,HNL
Safta,Dumitrescu,1370302299006,1913-03-19,"Aleea Gheorghiu Nr. 746 Bl. 82  Sc. 45 Ap. 389, Adjud, 340815",0266 636 101,e1:42:6a:a4:88:fc,47.127.143.6,RO20DDIC9457150716407699,MGA
Iustinian,Florea,2461015135911,1910-02-05,"Strada Georgescu, Sabaoani, 126180",0786 545 400,9f:fc:37:62:4f:56,60.3.208.73,RO05DVEP8908112897435492,SDG
Crin,Diaconescu,7880806330596,1911-12-08,"Soseaua Blanduzia Preda Nr. 80 Bl. 29  Sc. 44 Ap. 336, Bailesti, 420183",0268 670 815,30:ae:31:d6:8e:39,11.76.77.0,RO90KTET9862442921688494,RWF
Călin,Pop,6950629113362,1924-08-07,"Drumul Ionescu, Balotesti, 781944",0733 596 689,8f:bc:71:69:27:bd,86.55.63.192,RO51BYAJ4275519875108392,FKP
Codruța,Nistor,2040805324232,1942-05-08,"Drumul Silvana Tabacu, Murfatlar, 379298",0231 065 249,a0:b1:07:ab:9b:1c,142.36.206.63,RO13STJC7243296969950231,CZK
Tudor,Pușcașu,3111002395304,2015-05-03,"Bulevardul Nemeș Nr. 84, Poienile de sub Munte, 976345",0725 650 403,b6:7d:e2:b4:9a:f9,94.228.102.139,RO04AMSN8370227273384748,CUC
Petruț,Ene,5060101426834,1930-11-13,"Soseaua Popescu, Baciu, 151103",0768 615 973,c2:24:c2:a1:fb:20,103.6.196.150,RO65CSDR9576107074489184,BBD
Carol,Florea,3990120079164,1934-09-03,"Aleea Ioniță Nr. 374 Bl. 63  Sc. 13 Ap. 593, Sandominic, 480329",0772 413 745,db:8a:30:a3:0e:70,56.232.32.232,RO97QRKE1809242101471711,IMP
Călin,Stan,1431205108599,1940-06-22,"Bulevardul Tabacu Nr. 438 Bl. 43  Sc. 55 Ap. 140, Oituz, 612541",0248 609 053,c1:b4:16:c2:bb:bd,167.38.118.214,RO24HMSY9726909380511202,ZWD
Beatrice,Manole,1180916458665,2010-06-28,"Strada Nistor Nr. 863, Breaza de Sus, 729913",0726 907 717,ac:6c:ee:67:54:0b,93.137.134.39,RO05UYWI2494688121774372,PHP
Anda,Stan,6860609320321,1929-01-10,"Intrarea Dinu Nr. 58, Baia Mare, 807831",0772 127 052,85:47:be:43:da:25,34.1.166.57,RO12BCBN9912119622998491,ZMW
Aurelian,Ioniță,6570508315959,2005-01-01,"Intrarea Tabacu Nr. 58, Roman, 823487",0265 056 844,a5:27:a1:2c:e2:af,33.85.23.195,RO85QUAM1750638045917836,AMD
Avram,Nistor,8490228275150,1979-05-21,"Drumul Ionescu Nr. 49, Tasnad, 381487",0761 994 265,91:fa:e7:e3:25:b4,62.246.4.240,RO50KBSP1795026594690217,THB
Mugurel,Pușcașu,1051012128041,1983-02-21,"Strada Ene, Siria, 164570",0737 987 276,4e:84:77:9b:ee:5d,157.178.148.232,RO86ZPQL8411719378958152,CUP
Barbu,Nemeș,6670821342091,1970-12-30,"Bulevardul Axenia Marin, Darabani, 549185",0780 002 424,43:f5:51:97:8b:47,204.11.64.187,RO77ULWZ0090826505706809,CUC
Cătălina,Popescu,4100923163456,1958-10-22,"Strada Pușcașu Nr. 805 Bl. 28  Sc. 28 Ap. 693, Floresti, 960729",0266 547 599,57:fa:c5:d3:7a:57,135.254.129.165,RO94ERWD7680850509502102,HNL
Stana,Ardelean,7700329352315,2001-12-24,"Bulevardul Alina Stănescu Nr. 12 Bl. 34  Sc. 68 Ap. 876, Pechea, 995297",0234 811 151,a0:fb:ed:ed:cc:5c,117.59.131.151,RO18DAXL6503231537552348,JPY
Xenia,Popescu,8161123265938,2021-10-02,"Aleea Preda Nr. 59 Bl. 29  Sc. 99 Ap. 799, Cristuru Secuiesc, 140132",0741 690 079,9d:c8:81:b5:c9:c7,174.176.82.201,RO69YAQS7943503468326015,MWK
Andrada,Georgescu,4210531225789,2008-11-19,"Aleea Niță Nr. 90 Bl. 57  Sc. 92 Ap. 775, Curtea de Arges, 295451",0741 199 572,42:db:e0:db:85:67,129.111.104.196,RO68ZPLK8121700061795478,MMK
Elvira,Suciu,1110716313780,1967-02-08,"Intrarea Dobre, Balotesti, 369487",0754 576 717,f4:a1:97:69:88:af,154.248.60.216,RO56QTTA4495228034906118,AMD
Șerban,Popa,3131122333084,1968-05-06,"Bulevardul Laurenția Eftimie Nr. 13 Bl. 22  Sc. 80 Ap. 629, Bistrita, 963611",0725 396 061,b0:5e:af:40:f6:ee,60.123.128.134,RO71TELZ0867864111158911,LTL
Octaviana,Tabacu,5510429117186,1910-08-16,"Bulevardul Florea Nr. 72 Bl. 93  Sc. 62 Ap. 167, Cudalbi, 213551",0722 059 160,45:b1:cb:45:3a:ee,96.22.192.3,RO66CBTD3614747280880521,ERN
Grațiela,Marin,6140607328573,2021-04-07,"Bulevardul Florea Nr. 92 Bl. 64  Sc. 17 Ap. 967, Stei, 899468",0764 209 260,e2:db:6c:00:9c:eb,94.172.226.7,RO03LGJX2531710162075718,GGP
Domnica,Popa,4011105127831,1934-10-14,"Soseaua Dorinel Stănescu Nr. 27 Bl. 73  Sc. 95 Ap. 542, Otopeni, 846343",0269 608 448,98:46:c1:fd:b0:25,44.203.112.216,RO09KHKG5494115108345243,BWP
Ionică,Florea,6630102087450,1919-03-15,"Drumul Paul Marin Nr. 68 Bl. 71  Sc. 18 Ap. 505, Murfatlar, 705926",0248 531 604,f4:0e:1a:26:75:69,193.245.30.190,RO08QMEA5868702280548827,XOF
Claudiu,Diaconu,2550115424990,1982-04-06,"Soseaua Tabacu, Intorsura Buzaului, 636494",0729 184 431,96:4b:a8:3f:d9:50,135.84.218.56,RO43THNZ4833861763842212,LSL
Jana,Ionescu,5180317225325,1931-06-09,"Intrarea Cedrin Barbu Nr. 49, Petrosani, 496248",0231 411 444,73:ed:90:b0:42:bd,180.43.99.157,RO58KWKU2547214788436982,RSD
Filofteia,Cristea,5770406370445,1930-08-23,"Strada Barbu Nr. 15, Dragu-Brad, 133966",0727 868 585,49:fe:57:e3:41:de,27.197.240.15,RO66SIQX5529205727771980,ISK
Marcheta,Preda,7460331437844,1920-12-31,"Drumul Nicu Ababei, Vlahita, 701427",0738 863 677,39:dc:ea:65:76:be,96.181.76.245,RO84NXTR9787112452112384,GGP
Olimpia,Ene,1180419188073,2012-05-17,"Intrarea Popa, Targu Jiu, 570890",0247 836 352,38:46:d4:63:e7:b9,36.59.237.180,RO87BHET0961957762099005,ANG
Vladimir,Dinu,3110302162818,1979-04-25,"Drumul Georgescu Nr. 15 Bl. 85  Sc. 34 Ap. 436, Sighetu Marmatiei, 110014",0726 434 695,76:c8:85:6d:68:fa,85.14.2.150,RO05LDZZ9260081999189486,ERN
Dorli,Stoica,8501206290778,2019-12-01,"Intrarea Stancu Nr. 66, Curcani, 752418",0751 463 712,92:e2:87:7f:38:43,16.101.166.12,RO33HKWX0356880138159405,GTQ
Dumitru,Florea,5420922510406,1995-11-03,"Aleea Ludovic Stănescu, Giarmata, 548976",0259 836 603,5b:16:d2:89:dd:14,193.161.233.242,RO81YTNN4215073305479388,GBP
Iurie,Tudor,7090214333829,1969-06-22,"Intrarea Tudor, Gugesti, 661112",0731 793 876,1a:d8:01:d0:8c:c5,193.186.52.228,RO37SMKN9583151997469374,EGP
Mariana,Mocanu,3440922280529,1914-06-14,"Strada Ababei Nr. 617 Bl. 16  Sc. 26 Ap. 775, Prejmer, 695226",0253 670 079,26:ec:d5:8d:6a:94,107.48.185.153,RO85HVBO1024396382893937,GTQ
Marilena,Ionescu,1160111147962,1965-05-23,"Bulevardul Cristea, Motatei, 648493",0239 018 152,3e:07:49:f4:f3:83,49.204.121.32,RO34YRDP5491376821918173,HUF
Eusebiu,Nistor,2470718107090,1919-11-24,"Drumul Voinea Nr. 37, Darmanesti, 151111",0236 925 810,ae:6e:21:d8:6a:b2,34.83.82.95,RO20XUUN2883799199978165,LTL
Teea,Voinea,2600931298881,1964-09-21,"Intrarea Rafael Nemeș Nr. 317, Prejmer, 401706",0260 713 834,67:88:7c:46:4d:cd,222.218.126.216,RO68NYQN4892791917739323,UZS
Ilarion,Florea,4430608285921,1916-04-09,"Aleea Gheorghiu, Busteni, 864373",0733 468 047,f9:6c:70:49:fd:43,90.77.83.36,RO45OHWO8208615733475414,IMP
Mina,Georgescu,5470128043927,1965-07-01,"Intrarea Popescu Nr. 734 Bl. 60  Sc. 93 Ap. 634, Zarnesti, 814231",0237 308 448,a4:cf:a2:97:73:03,189.112.181.92,RO05BFPW3635596480808792,HNL
Cristobal,Eftimie,1810828070055,1964-03-02,"Intrarea Tomescu Nr. 412 Bl. 54  Sc. 91 Ap. 518, Rasnov Romacril, 777762",0265 531 128,22:b4:d6:2e:ee:06,66.127.30.92,RO04ELSJ0324266915221820,SHP
Teohari,Aanei,4530617032161,1999-04-17,"Soseaua Albu Nr. 90, Segarcea, 846416",0729 796 407,7e:b9:0f:05:07:5e,141.192.53.142,RO55WIMQ2365645669163984,INR
Sever,Ioniță,1681109377109,1989-07-07,"Strada Gina Oprea Nr. 266, Remetea, 368993",0755 380 645,ba:80:29:b5:b5:e2,166.146.11.195,RO94KMNH4527816479406988,CVE
Geta,Ene,4670702370561,1970-09-18,"Bulevardul Gherghina Dinu Nr. 482 Bl. 37  Sc. 98 Ap. 599, Brad, 428040",0265 461 607,c0:fc:21:13:f2:4b,115.167.126.138,RO22JZWY2120483759666775,MUR
Anda,Nistor,4230904049303,1909-11-17,"Intrarea Stancu Nr. 281, Cluj-Napoca, 468637",0261 919 794,a0:f6:04:1b:82:96,22.92.11.121,RO95ZYMI4118275938997125,BGN
Leopoldina,Albu,6680110112368,1946-11-13,"Soseaua Tomescu, Targoviste, 232365",0743 321 511,21:87:81:56:79:37,178.20.119.109,RO12PBPB4989970904660331,MYR
Anemona,Ioniță,7541112343044,1991-02-17,"Intrarea Manole, Oituz, 485134",0232 607 484,20:3d:13:cb:31:69,162.216.74.248,RO19XNLV9900187353753245,IQD
Mărioara,Dima,3960402222288,1926-12-16,"Strada Diaconu Nr. 13, Oradea, 253612",0261 028 751,2c:e0:26:24:93:21,213.131.49.51,RO54OXRL2500437854514386,DZD
Natașa,Mocanu,5560703200898,1950-10-05,"Strada Codruț Pop, Urlati, 737914",0744 471 580,50:58:74:f1:87:57,149.216.90.254,RO21VTMA0124826050315549,SEK
Felix,Popescu,4330528045908,1932-10-31,"Aleea Aleodor Dinu, Amara, 523340",0248 924 604,48:18:4b:10:05:aa,178.194.233.189,RO55XSEN0800011463729566,TOP
Agnos,Gheorghiu,5110615396541,1981-05-31,"Bulevardul Ilinca Voinea Nr. 62 Bl. 49  Sc. 33 Ap. 670, Lupeni, 407124",0263 472 527,1c:79:84:c0:e4:e0,212.205.30.140,RO19USTJ1327436667697056,BZD
Petrișor,Toma,2911130511766,1997-02-24,"Aleea Emil Barbu, Barbulesti, 280211",0243 783 236,5c:68:86:1e:43:5b,148.122.101.199,RO33RIEM3402577063560932,BND
Lelia,Ababei,2601208425565,1916-10-26,"Drumul Vanesa Mazilescu Nr. 50 Bl. 92  Sc. 84 Ap. 857, Seini, 728832",0236 466 889,47:8c:77:f7:bf:f3,7.131.194.116,RO34CEFF4704520195090419,ANG
Catrinel,Mazilescu,1911120396291,1914-01-17,"Bulevardul Tomescu, Baicoi, 573039",0780 859 672,b3:d5:c3:ad:58:c5,24.72.60.160,RO61TVEI1761723391718408,IQD
Manole,Stan,4121223420537,1965-06-12,"Strada Jasmina Ababei Nr. 44, Dragalina, 984961",0785 834 926,15:58:7f:05:b0:47,47.187.62.6,RO75TTFW5514437966510993,LKR
Blanduzia,Cristea,7201115449257,1996-12-21,"Drumul Eftimie, Tunari, 832112",0711 660 764,8b:0c:32:38:05:9e,194.224.212.202,RO02HFER9865316243312547,CUC
Leopoldina,Stan,7810423441031,1988-10-08,"Bulevardul Dochioiu Nr. 868 Bl. 23  Sc. 56 Ap. 121, Tandarei, 813672",0267 624 121,28:44:a4:22:53:b0,142.154.133.39,RO97LNAI2244536557327929,SAR
Iustina,Ioniță,7480201411335,1952-08-25,"Aleea Mazilescu, Barbulesti, 800071",0766 784 823,e0:f4:08:b6:5c:77,198.202.174.240,RO51CVRI2558179856365399,DOP
Pamela,Nistor,5800418399614,1932-06-12,"Intrarea Eftimie Nr. 175, Sibiu, 824065",0756 410 879,b7:74:72:21:4a:8f,199.99.197.175,RO31KKET2342343270909064,GNF
Janina,Nemeș,6950509059793,2006-04-02,"Drumul Dumitrescu Nr. 867 Bl. 41  Sc. 36 Ap. 554, Otelu Rosu, 892404",0263 554 592,21:21:20:b9:61:d0,175.104.45.37,RO16VDKR6600010730811465,BOB
Francesca,Ionescu,5271020443338,1992-09-21,"Strada Artemisa Stănescu, Segarcea, 283501",0743 781 582,70:ae:d0:d0:12:b6,185.72.119.196,RO59GOGY7132003804401779,LAK
Emilian,Gheorghiu,5110908408423,1950-05-19,"Drumul Ionuț Pop Nr. 112 Bl. 50  Sc. 80 Ap. 491, Buhusi, 317486",0246 297 001,37:57:67:82:61:36,153.176.77.42,RO49UOMA2139221280271531,PGK
Mugur,Stănescu,1700512372303,1936-06-10,"Bulevardul Nistor Nr. 48 Bl. 56  Sc. 83 Ap. 608, Targu Lapus, 448251",0726 083 420,42:3b:a2:be:77:33,164.206.133.178,RO10WTUV9045933319790770,EGP
Arsenie,Gheorghiu,1041227388763,1922-12-18,"Soseaua Preda Nr. 84, Giroc, 824669",0738 893 508,de:e8:8f:b6:ef:a7,213.116.41.40,RO06QMIW6260260861100763,XOF
Silvian,Cristea,7130622268114,1940-01-07,"Bulevardul Mădălin Diaconu Nr. 804 Bl. 62  Sc. 43 Ap. 258, Sabaoani, 893625",0245 211 845,ac:cc:34:ae:09:2c,106.79.231.229,RO07DELL7130155245779790,MUR
Sergiu,Dima,8870931258005,2000-12-30,"Intrarea Celia Mazilescu Nr. 935, Cumpana, 913471",0755 119 759,fa:8f:76:f4:ce:c0,2.86.239.203,RO62UDND7971727369972813,CLP
Gențiana,Stan,3920105314312,1924-07-24,"Drumul Albu, Chitila, 732048",0759 113 404,4b:8a:a5:97:47:41,114.11.242.189,RO53EGLY0541177401513394,HKD
Gabriel,Tudor,7450123429036,1941-04-15,"Drumul Stan, Zarnesti, 167649",0740 232 310,db:ca:d7:b5:a5:1d,28.162.206.55,RO36PULQ6811607787466133,BND
Olimpia,Ababei,8391129046614,1918-04-30,"Intrarea Matei Ene, Insuratei, 123495",0255 257 705,90:96:28:3e:92:14,42.181.16.197,RO54OTZW5905787157565778,UGX
Titus,Tabacu,5240913196467,1942-12-23,"Bulevardul Ștefan Stan Nr. 437 Bl. 74  Sc. 91 Ap. 293, Babeni, 713861",0756 601 511,75:c4:00:fc:5c:4e,15.56.75.42,RO67OUFH9779553245019997,BWP
Marcu,Tabacu,6680928016201,1933-04-29,"Bulevardul Zamfir Tudor Nr. 844 Bl. 69  Sc. 43 Ap. 698, Vicovu de Jos, 930660",0249 028 947,ce:cb:68:d0:cc:6f,28.184.40.225,RO70GZOI3968972033431020,ZWD
Vasilică,Ardelean,6190607189917,2012-05-21,"Strada Albu, Apahida, 694510",0236 561 486,f9:ce:6c:fd:56:37,124.19.195.1,RO25BBSP5563894693332761,GYD
Tatiana,Albu,8631013282628,1992-06-17,"Soseaua Mazilescu Nr. 290, Resita, 363522",0251 380 860,f7:d5:45:d3:66:9d,192.120.224.128,RO92TJQO8058029778070166,BGN
Ghenadie,Popa,2231031453642,1942-04-30,"Soseaua Crina Stan Nr. 46, Jimbolia, 299334",0730 957 856,ab:12:e1:53:c5:e9,110.153.250.187,RO40RUCJ6473525231893050,ZWD
Mitruț,Popescu,1210319098477,1960-02-24,"Bulevardul Stan Nr. 15, Gherla, 833071",0739 042 690,56:cd:5b:ef:62:c3,64.163.247.168,RO33FFBX7217735040331585,NGN
Crin,Dobre,3600229206023,1963-12-18,"Aleea Damian Dumitrescu, Targu Mures, 454203",0769 507 095,47:ba:f5:12:79:f3,214.157.185.158,RO26NFUY8672367332897471,SBD
Voicu,Tomescu,7980914222416,2016-11-29,"Strada Tomescu, Curtici, 981575",0721 544 072,48:ca:63:5f:ef:a4,182.127.24.173,RO27RHLD4541531952869562,HTG
Cristea,Dima,8441022292279,2010-08-31,"Soseaua Pop, Balotesti, 294283",0240 349 404,0b:a0:c5:58:a2:d1,26.166.165.243,RO02NEKK8086557179197944,AED
Liana,Marin,1421104459190,1956-11-22,"Bulevardul Marcheta Georgescu, Targu Secuiesc, 562232",0761 624 157,2d:c5:a1:3f:23:77,108.32.96.25,RO72ROPF3672255115094929,PEN
Antonie,Georgescu,3991225286198,1938-08-05,"Bulevardul Mocanu Nr. 58 Bl. 29  Sc. 90 Ap. 686, Nadlac, 966466",0786 483 853,17:d9:7e:6a:c8:bf,112.46.195.31,RO02FSES1929730294108120,MVR
Petre,Suciu,7380119250082,2017-12-23,"Aleea Mihai Marin Nr. 332 Bl. 44  Sc. 56 Ap. 349, Lugoj, 767458",0259 208 470,cf:c1:b4:44:b8:9c,23.3.137.15,RO95CXPO3386153823276433,KPW
Zoe,Marin,7090330212557,2015-07-01,"Aleea Aida Stoica Nr. 39, Filiasi, 366051",0761 209 032,eb:cc:e7:3e:45:23,16.17.71.10,RO80WXTP1784319262305345,YER
Vlad,Voinea,2501131037936,1970-12-26,"Intrarea Niță, Botosani, 850630",0247 345 169,40:d1:92:a2:f4:de,5.70.153.132,RO26MCUP5246701257416647,MNT
Paula,Tudor,5180829213761,1921-05-03,"Intrarea Diana Gheorghiu Nr. 88, Tomesti, 408647",0269 093 445,28:99:15:b9:1c:2c,170.211.210.109,RO82ZVOD8891007729483494,UAH
Ludovic,Dima,5731131368231,1945-11-17,"Bulevardul Gheorghe Stan Nr. 24, Zalau, 335860",0732 856 981,c0:79:4e:e6:9d:cb,174.116.245.15,RO83GMGO5697697359461991,SAR
Marioara,Diaconescu,5710929123048,2020-09-12,"Drumul Dobre Nr. 43, Resita, 383682",0266 409 235,5d:40:e8:83:73:6d,98.134.55.148,RO38IPIX4312304840907684,VND
Ofelia,Marin,7971013133591,1979-11-22,"Aleea Zina Suciu Nr. 68, Vicovu de Jos, 275736",0788 542 586,f6:ad:c2:ac:1a:17,34.13.145.7,RO74YKCM1310008594167103,STD
Petrișor,Tomescu,4150309233752,1994-12-18,"Bulevardul Gheorghiu Nr. 728, Macin, 201617",0759 463 178,51:e7:80:03:6e:58,95.117.114.131,RO24LUDD7435252684345403,SBD
Lazăr,Niță,2530504409549,1946-10-17,"Bulevardul Toma, Balotesti, 600223",0235 628 074,31:79:b7:46:b2:33,102.110.136.22,RO18LZRD5439476147735569,BMD
David,Ionescu,1870601151251,1948-06-11,"Bulevardul Dochioiu Nr. 748, Prejmer, 399651",0756 045 962,49:f1:a4:f5:9c:58,136.169.214.196,RO57VRPZ4951678538299931,MKD
Tiberiu,Toma,4530228189417,2017-03-10,"Drumul Ladislau Stancu Nr. 825, Caransebes, 411608",0722 302 308,56:92:dd:a5:e3:c6,194.229.97.114,RO07VLIR9674327907492778,SLL
Cosmin,Ionescu,3060726400735,2008-03-05,"Intrarea Toma Nr. 35 Bl. 81  Sc. 74 Ap. 732, Suceava, 441692",0780 893 001,0d:a0:98:52:07:83,70.46.177.181,RO49UISY4624650220653718,BHD
Paulina,Stoica,5950308238807,1989-10-25,"Soseaua Suciu Nr. 61, Voluntari, 650909",0745 555 365,97:64:45:6c:0b:79,118.137.78.92,RO85AEWG8549034012298110,BND
Tiberiu,Ioniță,7310812062948,2005-09-24,"Bulevardul Nemeș Nr. 33 Bl. 49  Sc. 98 Ap. 735, Dobroesti, 359635",0737 294 248,9d:0c:97:8f:24:54,83.97.171.194,RO78BBKG6852246370100336,ANG
Veronica,Stancu,1630327436699,1940-05-22,"Drumul Ioanina Albu, Adjud, 526903",0264 690 026,fc:1f:40:ae:e2:c7,176.92.66.31,RO87AQKD5678209741295895,BBD
Adelin,Dumitrescu,1121119024589,2014-04-06,"Soseaua Ardelean Nr. 586 Bl. 19  Sc. 69 Ap. 621, Timisoara, 448242",0788 727 772,01:60:f2:2a:61:86,12.6.28.1,RO54PDXB9978267891583773,BTN
Brăduț,Tomescu,6420722331934,2016-01-07,"Aleea Dochioiu Nr. 358, Rasnov Romacril, 784408",0730 121 103,3d:2f:fe:a5:77:b6,63.116.111.206,RO68GCRC6684428653171338,SEK
Anamaria,Dinu,4071224441751,1942-07-31,"Aleea Basarab Voinea, Savinesti (Poiana Teiului), 629846",0249 682 514,71:20:a3:d3:52:b6,88.27.66.8,RO95BUVV4913770079649422,DZD
Mara,Dinu,2441218103278,2002-08-09,"Intrarea Olivia Pușcașu Nr. 52, Barlad, 667359",0755 438 727,06:1b:10:ac:05:4b,201.23.207.88,RO75THET7949921384089437,MMK
Corvin,Nemeș,6480606129743,1985-08-23,"Bulevardul Nistor Nr. 897, Vladimirescu, 813420",0239 722 759,44:a8:44:17:14:f1,142.92.166.212,RO44ZTGS4435812402418026,GGP
Camil,Manole,4820128107519,1921-11-27,"Bulevardul Dumitrescu Nr. 306, Cobadin, 375318",0247 263 768,50:d0:cf:eb:c5:e5,187.181.66.5,RO63BSZK4326216799918515,ILS
Zenobia,Aanei,2031120045969,1981-07-04,"Bulevardul Francesca Stănescu Nr. 31, Dragu-Brad, 102851",0762 556 090,5a:5e:f6:c0:72:0f,182.222.111.33,RO84UKHV6361538180224012,HRK
Anda,Marin,4071126137057,1967-04-03,"Aleea Niță, Campulung, 931921",0239 321 111,1e:d4:fc:66:29:13,176.206.7.1,RO68SOJE3948972592133076,PEN
Sandu,Dima,1170711352021,1929-05-05,"Aleea Niță Nr. 17 Bl. 66  Sc. 73 Ap. 655, Vladimirescu, 853681",0268 095 575,f3:2e:c7:b1:5a:6a,178.146.61.125,RO34ZJQC9253451654378384,CDF
Adela,Ababei,8470430275163,2006-03-13,"Drumul Barbu Nr. 15 Bl. 57  Sc. 38 Ap. 774, Ramnicu Valcea, 513045",0734 121 853,65:92:8a:03:bc:ee,128.242.233.13,RO62HDQR9091294081506754,CAD
Dumitra,Stoica,4060406348603,2004-08-02,"Intrarea Suciu Nr. 59 Bl. 46  Sc. 75 Ap. 767, Beius, 156653",0259 720 459,a0:4e:1d:ba:65:f8,123.131.63.7,RO93IXEB4239263303482725,HNL
Petruț,Preda,5070204263628,2010-01-06,"Strada Panait Niță, Campia Turzii, 407209",0731 668 260,d6:a9:97:42:f0:54,49.221.115.237,RO47PBAZ0957162233079618,MXN
Costin,Nistor,4971109025494,1973-07-24,"Bulevardul Valter Voinea Nr. 30 Bl. 40  Sc. 90 Ap. 226, Aiud, 237006",0253 177 614,f6:37:28:a5:ef:aa,176.165.186.51,RO82TYDN8275740057238631,THB
Safta,Ene,1431003201643,1926-11-19,"Aleea Dumitrescu Nr. 206 Bl. 38  Sc. 56 Ap. 496, Berceni, 681330",0762 641 712,b0:9c:5a:51:a2:17,147.123.156.41,RO41GGIL9207038312309137,PYG
Iridenta,Nistor,6621009304870,1921-12-06,"Soseaua Tudor Nr. 609, Targu Secuiesc, 510748",0760 131 654,38:03:c5:88:75:d3,119.102.37.103,RO88JCOI5427069450432240,XPF
Ștefania,Georgescu,1170329465345,1914-10-20,"Strada Ștefan Dumitrescu Nr. 784, Medgidia, 177658",0765 469 292,35:c3:c1:bd:dd:8b,81.178.158.119,RO59HERH5589174796133835,TJS
Anghel,Tudor,7900416161621,1977-04-09,"Drumul Tabacu Nr. 832, Cristuru Secuiesc, 707798",0257 377 081,75:12:a6:d0:0a:5b,103.198.5.58,RO69KSBF3655951511769445,MMK
Sofia,Ionescu,8200704395520,1942-08-03,"Drumul Panagachie Florea Nr. 64 Bl. 66  Sc. 36 Ap. 533, Sabaoani, 719437",0737 996 915,20:d3:a6:b6:50:c8,85.123.124.211,RO53FPXZ2122450844832948,SEK
Tiberiu,Toma,7181013071741,2019-02-26,"Drumul Sanda Ardelean, Giroc, 730102",0747 547 875,4d:aa:98:85:c9:5f,32.164.235.165,RO95CUET6066013832939067,GHS
Grațiana,Ene,2950711391066,1995-01-12,"Aleea Diaconescu Nr. 59 Bl. 36  Sc. 10 Ap. 848, Toplita, 914268",0259 773 148,d7:01:b3:95:54:97,212.119.164.74,RO14YXQS6479798242587240,BND
Ștefana,Manole,2220409090892,1909-01-13,"Intrarea Oprea, Pechea, 222897",0260 513 421,6d:df:67:84:d3:5f,150.7.219.87,RO66OKBG1098556396333858,MNT
Dragoș,Dinu,3780926170052,1953-03-29,"Strada Preda, Remetea, 509002",0742 626 385,43:c7:11:f9:d8:3b,159.162.106.155,RO04HJWA0882699718466963,CUP
Panait,Ababei,8860829019847,1908-09-07,"Aleea Ababei Nr. 67 Bl. 71  Sc. 68 Ap. 858, Mihail Kogalniceanu, 253198",0237 688 744,13:72:46:b4:77:9d,88.236.214.225,RO29KFHL6557300674301983,BWP
Bănel,Nistor,5770330100847,2001-11-05,"Intrarea Toma Nr. 495, Oravita, 502880",0711 507 336,9c:2e:05:f9:b0:5c,206.169.175.41,RO53RAAI6300301396132267,IRR
Valentin,Stănescu,7610405141177,1913-12-25,"Aleea Diaconu Nr. 91 Bl. 51  Sc. 54 Ap. 659, Fieni, 821280",0250 778 560,48:42:e5:9d:ee:06,168.46.202.254,RO30YVFH6858748628957817,GGP
Monica,Florea,5030726290044,1992-10-31,"Strada Antonela Nemeș, Borcea, 638923",0248 258 531,04:ca:52:e7:51:a1,202.63.87.147,RO36SNMA9897873374190052,GGP
Jan,Popescu,4160519369697,2016-09-05,"Drumul Aanei Nr. 17 Bl. 82  Sc. 40 Ap. 385, Bolintin-Vale, 939668",0731 345 023,05:ec:4e:e2:8d:60,115.240.79.180,RO83DJJL3213288877933875,NPR
Valentina,Ionescu,3340501466888,1944-03-06,"Soseaua Ene Nr. 266 Bl. 85  Sc. 66 Ap. 102, Gura Humorului, 334730",0243 940 108,de:ef:75:81:f0:5d,53.61.227.184,RO29JXQJ2907977683911858,KES
Bănel,Cristea,4001216463347,1945-12-05,"Bulevardul Niță Nr. 778 Bl. 49  Sc. 73 Ap. 791, Beius, 383259",0760 244 031,3a:66:5d:06:e8:c8,23.199.53.129,RO85PMQH2608818821199496,YER
Coralia,Nistor,1280601180091,2017-05-13,"Strada Bianca Pușcașu, Baciu, 953128",0250 418 386,b1:97:6e:27:c4:bb,198.172.225.34,RO46FLYX0516919303385555,CNY
