first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency,balance
Sandu,Albu,4950118062864,1914-07-27,"Soseaua Eusebiu Mocanu Nr. 70, Adjud, 724886",0233 009 192,c1:48:69:8c:1d:c1,126.39.8.11,RO88SAWT6833568976958441,CAD,69212941027
Cecilia,Toma,4850329309989,1947-10-21,"Soseaua Mazilescu Nr. 51, Lugoj, 512174",0751 047 534,a1:69:95:e7:c0:f4,215.196.220.214,RO32WKMG3476444655714345,XCD,61117362210
Relu,Manole,3760512374238,2000-03-21,"Aleea Cristea Nr. 722 Bl. 30  Sc. 50 Ap. 240, Sabaoani, 153503",0268 119 895,86:53:79:ab:5a:6d,85.142.35.150,RO08AXKM2468744843388177,KGS,80368405251
Anuța,Cristea,8660204444031,2000-08-12,"Soseaua Toma Nr. 528, Curcani, 275025",0234 940 481,db:52:c6:06:29:68,37.25.158.238,RO29QHLM6911459513224795,TZS,30576471640
Elena,Dima,8030727429960,1997-08-16,"Bulevardul Stănescu Nr. 740, Bolintin-Vale, 239397",0249 098 729,8b:ba:41:0e:91:81,116.230.26.33,RO19SWKK6084117425460981,ETB,38885085486
Giorgiana,Tomescu,1990503106216,1983-03-26,"Soseaua Georgescu Nr. 344 Bl. 38  Sc. 74 Ap. 834, Strejnicu, 638182",0242 483 573,e3:b1:23:72:aa:60,219.120.127.200,RO12SZDV2579838499058704,XDR,64102783939
Ica,Manole,7140110251850,1988-06-21,"Soseaua Diaconescu Nr. 42 Bl. 40  Sc. 27 Ap. 993, Macin, 584226",0743 521 388,8a:1f:31:95:0a:93,60.4.98.182,RO86EEXE4544349290984170,THB,42287548354
Carla,Manole,4400714357884,2010-11-24,"Intrarea Cristea Nr. 114, Gheorgheni, 844717",0721 884 641,81:12:34:ba:68:b6,32.70.160.230,RO69QIVA4656794777754103,BYR,57384107416
Liviu,Pop,7381115300259,2002-08-17,"Drumul Ioniță Nr. 38, Beius, 692498",0235 006 653,3a:ec:b6:5a:51:5f,101.130.144.224,RO07GCJM9222889516945647,KRW,68282008801
Mugur,Cristea,7930524042198,1926-03-22,"Intrarea Cristea Nr. 92, Roseti, 791718",0784 987 709,36:9c:c9:44:30:2d,80.234.36.29,RO37EOWP1733367002298698,AOA,45850835399
Olimpiu,Nistor,4580407232206,1909-05-15,"Bulevardul Zaraza Stancu, Slatina, 319568",0753 108 650,1c:4a:92:15:85:75,115.65.177.5,RO27NHBF4671038413965471,MZN,99355854576
Aurora,Stan,6021215411061,1949-11-19,"Strada Ardelean Nr. 117 Bl. 67  Sc. 39 Ap. 302, Bals, 197252",0733 519 260,2b:1f:9a:86:50:f5,21.128.144.10,RO61LHFN4896338179850470,BSD,99324641006
Costache,Suciu,1551218465087,2021-02-25,"Aleea Aanei Nr. 90, Boldesti-Scaeni, 830712",0748 922 731,f4:a1:e7:43:7b:cb,76.83.150.95,RO03LIWB2006422178674086,CUC,42241629207
Irina,Nistor,7480604421791,1938-06-29,"Intrarea Pop, Arad, 137270",0772 890 023,37:4d:90:12:3f:d3,68.132.111.149,RO80KAPU2322530026848088,MRO,18179001909
Dinu,Nemeș,7010713316344,1991-07-27,"Aleea Suciu Nr. 22, Sabaoani, 207919",0729 098 117,db:2f:b3:2e:93:1b,8.232.35.33,RO61ZHGS5277276450281583,IDR,79315436383
Simona,Stoica,8741022018474,1921-10-31,"Bulevardul Salomea Barbu Nr. 53, Busteni, 627142",0237 430 844,d4:a1:ff:99:4a:4d,120.78.173.158,RO41SGAD1020108886739056,CLP,32887964173
Cosmina,Florea,6520227321357,1969-11-21,"Strada Niță Nr. 259, Baia, 697346",0780 722 696,0a:36:cd:df:17:c3,81.101.31.18,RO02TCIR7661150635349082,MAD,36855255754
Geta,Ababei,5290128338037,1917-08-31,"Strada Aanei Nr. 72, Pascani, 683388",0755 922 515,d1:a9:c3:14:a9:4b,53.172.0.32,RO43KLOU2866197491348769,ARS,5922181466
Caterina,Florea,2210721463423,2012-07-24,"Strada Stănescu Nr. 38 Bl. 21  Sc. 12 Ap. 589, Marginea, 873846",0733 598 372,d0:3f:8d:56:e1:c6,210.128.193.55,RO78JYOF6099598412939839,KHR,73687070513
Geta,Diaconescu,5940410380802,1941-01-24,"Soseaua Marilena Dima Nr. 621, Dej, 190439",0734 212 018,c8:dd:6a:1f:1b:5b,214.124.118.106,RO17TXZT9778744739613130,CDF,10402878049
Teodor,Niță,3431006214912,2006-03-31,"Aleea Tatiana Preda, Fetesti, 387809",0760 372 107,2c:bb:16:51:ae:61,212.189.237.46,RO58FKHA5028712466337660,GBP,45434708665
Lică,Stan,4890113149050,1940-09-19,"Aleea Dobre Nr. 965, Avrig, 357415",0772 037 127,cc:1a:c6:c9:17:a4,78.148.136.194,RO31MDUL5283964079585928,NIO,94983161120
Fiodor,Eftimie,7740317269101,1956-12-20,"Bulevardul Nemeș Nr. 544, Barbulesti, 879601",0238 543 125,30:06:04:ee:cd:3e,170.167.46.115,RO21XYZB7885625493406708,BIF,21244264711
Viorica,Manole,5920731527649,2015-11-11,"Drumul Anghelina Popa Nr. 408 Bl. 50  Sc. 70 Ap. 232, Anina, 860829",0252 855 345,0b:98:27:51:32:87,77.38.89.117,RO42ETFN4480223480047432,DJF,1785972223
Mihai,Mazilescu,1161117280936,1933-11-14,"Soseaua Teohari Dumitrescu, Tasnad, 855408",0745 191 335,d6:10:71:aa:76:1b,214.108.203.108,RO96QZRQ5421368670995285,UGX,18166032958
Dina,Pușcașu,1571228435466,1941-10-18,"Strada Marinela Popa Nr. 793 Bl. 11  Sc. 75 Ap. 154, Gilau, 356485",0785 868 760,a5:5b:42:07:2d:dd,28.131.221.102,RO20GAXJ7994823265310215,SYP,41355361237
Ieremia,Nistor,6550627162913,1995-01-18,"Aleea Mocanu Nr. 15, Deva, 761971",0729 547 436,08:50:83:3f:2d:86,105.141.235.148,RO58WIJY6147179983333689,MGA,22026097810
Lică,Manole,3030212130777,1968-12-04,"Strada Suciu Nr. 28 Bl. 63  Sc. 77 Ap. 586, Slobozia, 649196",0256 677 730,38:f9:fc:c3:42:b9,161.93.210.46,RO38OBFV1172511676521107,SYP,75122768309
Horațiu,Suciu,4810507452774,1966-01-06,"Bulevardul Aristide Preda Nr. 857, Bolintin-Vale, 219488",0757 416 557,a5:04:ba:ee:1e:a1,45.148.127.16,RO11ZSAR3131852192398880,BIF,75504024543
Timea,Albu,3070218413721,2002-06-28,"Intrarea Stoica, Campina, 914611",0749 145 331,2d:84:63:59:08:e1,44.96.250.81,RO76PJXV8573840410143770,NGN,48429495751
Mihail,Aanei,8291002408596,2001-08-25,"Aleea Bănel Dobre Nr. 13, Filiasi, 835478",0261 618 531,aa:77:70:0a:40:73,123.20.51.40,RO35VEEZ5129461545106835,GIP,88829058909
Alexe,Preda,2821030250911,2003-11-24,"Drumul Ilarie Stan Nr. 70 Bl. 13  Sc. 17 Ap. 507, Campia Turzii, 974079",0265 938 662,c0:31:dd:4a:68:61,210.157.31.246,RO39FEUS3177391823356757,SBD,46079532142
Nora,Cristea,6170525435082,1978-07-10,"Strada Barbu Nr. 710 Bl. 83  Sc. 26 Ap. 350, Tecuci, 727540",0755 614 893,67:bb:aa:de:2f:42,85.163.176.83,RO38JDXY4846975978869127,USD,22133757851
Tamara,Niță,7570530211646,1935-09-12,"Bulevardul Stancu Nr. 62 Bl. 19  Sc. 18 Ap. 276, Campulung, 224510",0726 253 845,62:1e:2c:f6:cc:1e,121.22.220.254,RO26LVKC3677989135325876,CUC,17227626785
Ionică,Aanei,6470525300211,1977-04-27,"Strada Preda, Codlea, 876893",0263 919 746,11:88:a9:e9:40:5a,55.93.46.104,RO48GRWH2353876397322303,RSD,69623753301
Safta,Stoica,5880909023230,1951-10-21,"Intrarea Doriana Mocanu Nr. 650 Bl. 59  Sc. 14 Ap. 448, Odobesti, 345695",0765 636 016,19:6e:ce:2a:97:b9,202.33.23.57,RO65EFUC1427951614613696,NIO,19106103931
Viorel,Ababei,2290622337752,1917-07-13,"Aleea Stoica, Valea lui Mihai, 127673",0259 696 858,dd:7d:09:39:56:26,210.101.59.126,RO33PVIF9181925157094219,SCR,91827732029
Benone,Nistor,5310302524593,1920-01-29,"Drumul Diaconu Nr. 90 Bl. 38  Sc. 39 Ap. 274, Tomesti, 985742",0249 379 529,bf:47:5a:8d:9b:92,103.178.198.241,RO24OHVU9126819630007093,RUB,56831043188
Flaviu,Tudor,5110611152340,1921-08-12,"Intrarea Ene, Curtici, 598058",0742 042 703,4c:83:64:42:22:b9,180.244.243.100,RO11QDZW7215676918633322,ETB,8535225129
Răzvan,Pop,8920612304766,1951-06-01,"Bulevardul Tudor, Vatra Dornei, 258869",0245 686 179,f6:4a:1a:13:cf:34,208.45.149.52,RO81DIOZ0548081602639519,MZN,47285503639
Flavia,Georgescu,1590104344862,2014-02-19,"Aleea Iosefina Preda Nr. 272 Bl. 36  Sc. 61 Ap. 560, Valenii de Munte, 654010",0756 235 101,22:47:e5:f4:8d:38,78.162.94.184,RO72BGEM8949004927890292,KMF,2997195844
Luana,Tomescu,6031012168748,1915-11-13,"Aleea Ion Diaconescu Nr. 16, Targu Neamt, 160655",0235 790 710,3f:b0:c1:8d:46:df,15.0.202.227,RO10MKFI0584676805510980,DKK,9066274128
Aleodor,Mazilescu,5791221012377,1949-02-12,"Strada Tabacu Nr. 530 Bl. 68  Sc. 95 Ap. 163, Iasi, 218039",0235 953 519,77:af:51:69:ae:56,146.44.226.136,RO32NXEM4754525988606985,CNY,4706234592
Adina,Ardelean,4581020521487,1919-08-07,"Strada Teona Suciu Nr. 555 Bl. 68  Sc. 72 Ap. 805, Vladimirescu, 134007",0255 312 740,29:42:e4:47:21:64,120.241.27.139,RO25MIDU4613738605339389,IMP,62839303324
Anișoara,Popa,8840215407882,1971-03-30,"Aleea Dinu Nr. 63, Tudora, 935735",0265 031 585,60:7c:02:c2:6f:e2,141.3.37.25,RO48WJVH7370698436914320,CHF,344780259
Filip,Popa,7741117057623,1994-04-23,"Bulevardul Barbu Nr. 782 Bl. 74  Sc. 29 Ap. 857, Seini, 407965",0260 732 425,cb:44:e4:ff:ef:46,90.224.31.199,RO77EVSE9003731583197457,GYD,64313950782
Stanca,Georgescu,3780922528613,1951-04-15,"Bulevardul Popa, Moisei, 129469",0724 770 207,81:57:a1:f2:ab:14,12.142.156.131,RO56WILB5631220863193257,ZAR,49927100992
Mihail,Niță,7070918130250,2005-03-06,"Drumul Anda Stan Nr. 676 Bl. 99  Sc. 17 Ap. 575, Ramnicu Valcea, 835005",0745 272 637,7b:cf:96:2a:5a:b3,77.150.44.216,RO50UDUF1182666867353349,TRY,87115964916
Adelaida,Dinu,6820320293393,1927-06-03,"Strada Toma Nr. 26, Saveni, 389456",0254 197 174,cf:98:fb:b7:dd:58,35.237.167.254,RO62QDLU7199141147051714,BWP,16531935173
Estera,Voinea,7231227038769,1990-10-01,"Aleea Iuliana Gheorghiu Nr. 666 Bl. 62  Sc. 37 Ap. 130, Lupeni, 378750",0738 786 946,82:86:d8:73:1b:74,143.253.136.241,RO98CWYB6564089345715512,CLP,4793643357
Elena,Albu,7100230234749,1985-01-12,"Bulevardul Ene, Ploiesti, 659393",0254 030 191,2a:00:97:46:7b:24,205.60.129.137,RO35OAEB6445365073334187,FJD,91168818259
Ludovica,Pușcașu,5170231082394,2021-02-09,"Strada Monalisa Stănescu Nr. 552, Beius, 857245",0257 922 684,89:12:ec:7f:f6:75,207.78.77.42,RO13SDIA6288653712732263,AOA,95183558214
Iustin,Dinu,8420329137934,1921-04-10,"Bulevardul Ardelean Nr. 51 Bl. 89  Sc. 64 Ap. 574, Peris, 212805",0233 554 575,9e:7f:49:48:05:9c,204.149.217.92,RO47NAEE8057665917302381,THB,30648695182
Ieremia,Stănescu,2950428095241,2010-05-05,"Aleea Carolina Dobre, Giarmata, 188829",0266 214 471,77:ec:1e:95:3b:21,120.123.199.253,RO62ETNX2927630837719840,BWP,87879471741
Oana,Dima,6761122085599,1988-11-14,"Bulevardul Popa Nr. 80, Ianca, 312311",0240 142 719,29:8a:81:61:6a:c6,179.112.139.142,RO23YECO6985482925033647,UGX,5675535367
Svetlana,Dima,6101016042345,1929-08-21,"Soseaua Petruța Dinu, Tulcea, 444074",0746 248 131,d7:5d:84:a3:01:c5,222.79.102.123,RO78KZFZ1798745294485471,GNF,69809910211
Evelina,Stancu,8620811177996,1984-04-06,"Intrarea Tabacu, Voluntari, 316083",0242 618 744,22:38:72:6a:08:47,26.148.208.58,RO87AVAE1994368414939008,LAK,16985758961
Lia,Pușcașu,6211118343651,2014-08-08,"Strada Cristea, Petrila, 934675",0268 497 754,95:c4:9c:f0:5d:0c,125.152.99.253,RO75OBNP0033946913536656,SOS,63565644107
Dida,Georgescu,3690306240599,1946-04-17,"Aleea Ababei Nr. 894 Bl. 40  Sc. 46 Ap. 908, Slatina, 876499",0732 012 449,ac:32:ad:40:dc:89,73.44.116.238,RO37CTHK2858850444316981,YER,18071410464
Simona,Mazilescu,7240114149623,1945-01-02,"Drumul Niță Nr. 19 Bl. 97  Sc. 14 Ap. 829, Focsani, 489236",0737 868 820,98:25:ce:be:f4:98,40.143.19.11,RO86OIYV8243789540104294,GNF,25360886359
Cantemir,Florea,5510528409582,1963-09-09,"Bulevardul Mocanu Nr. 231 Bl. 60  Sc. 12 Ap. 306, Comanesti, 771076",0739 750 553,2f:37:ef:fc:ba:64,175.74.140.65,RO93NXVP8744888595390153,EUR,96664300081
Georgel,Dima,7670104225620,1951-01-14,"Intrarea Florea, Dragu-Brad, 611061",0730 869 331,23:6c:78:9e:80:83,32.153.245.41,RO53AREQ0955243990554503,HUF,59301662083
Lucia,Stan,8450924122295,2020-09-21,"Strada Andra Gheorghiu Nr. 61, Rovinari, 343786",0724 262 388,f3:cc:95:1b:20:a3,26.129.6.31,RO20EDYO7082965550088875,OMR,22630567648
Alistar,Stănescu,3840620035396,1958-06-03,"Drumul Nistor Nr. 68 Bl. 76  Sc. 52 Ap. 865, Negresti, 580899",0259 313 809,14:70:6d:56:3f:44,133.39.57.150,RO53DLIR8941315715865703,RWF,26643067121
Viorica,Stănescu,2000924085954,1984-05-18,"Strada Preda Nr. 31 Bl. 17  Sc. 95 Ap. 616, Dragasani, 389701",0260 018 526,ae:2b:5d:14:f0:34,139.78.155.22,RO52LDWU7942500066101938,NGN,4968042027
Antoniu,Diaconescu,1001120330451,1909-02-27,"Intrarea Ene, Busteni, 810029",0245 696 764,7f:1c:73:6a:c1:b1,60.160.144.166,RO76JCBJ2015686808590191,CZK,4547127631
Amanda,Mazilescu,4221130177786,1952-08-12,"Drumul Eftimie, Mihail Kogalniceanu, 104946",0736 136 467,90:84:7c:49:c9:98,208.22.177.90,RO40VNEN6075135716973919,MYR,91407450529
Valentin,Georgescu,5700825025749,1942-01-27,"Aleea Cristea Nr. 815 Bl. 82  Sc. 41 Ap. 416, Zalau, 395295",0240 476 778,2d:da:ad:34:55:20,211.80.55.59,RO41XEYT7045958001905285,AED,67062704522
Barbu,Albu,2220227228914,2011-04-13,"Bulevardul Manole Nr. 706, Harsova, 772573",0258 662 106,ac:be:08:c6:4e:14,205.114.62.119,RO02BYNP5298046761554644,CUC,12397784885
Dorinel,Aanei,2120916360981,2010-08-17,"Bulevardul Francisc Pop Nr. 517, Sfantu Gheorghe, 898240",0752 746 734,a5:96:46:80:51:08,17.104.48.12,RO44UKVX5713252341833439,KYD,20458138751
Otilia,Eftimie,1160613512197,1966-05-02,"Soseaua Oprea, Gheorgheni, 802333",0749 476 388,f7:b4:6d:df:09:66,115.35.43.93,RO94BGZJ9990821547181646,UYU,64621323229
Flaviu,Marin,2030614144673,1911-08-26,"Intrarea Voinea Nr. 41 Bl. 80  Sc. 59 Ap. 537, Dumbraveni, 862806",0269 955 988,a7:c6:8d:dc:ab:78,70.19.102.233,RO39QBKB2678893428790218,SOS,58853710047
Romulus,Stoica,5081221308902,2004-05-27,"Aleea Luiza Dinu Nr. 34 Bl. 12  Sc. 14 Ap. 841, Drobeta-Turnu Severin, 529569",0240 987 675,b2:45:37:97:b5:7b,162.99.113.208,RO82HUKF2369075195341335,MNT,51407119202
Vasile,Pușcașu,3531222511420,1915-11-25,"Soseaua Victoria Stan Nr. 37 Bl. 77  Sc. 27 Ap. 266, Filiasi, 115496",0722 715 414,ed:d4:df:fd:57:55,50.204.143.114,RO32PSPM1958241585516495,NGN,56948522652
Violeta,Suciu,3740706053349,2012-07-13,"Bulevardul Ababei, Bailesti, 660481",0728 811 765,b0:b8:d3:2a:ff:09,207.232.132.201,RO77YARV0551820405084234,GMD,65823804509
Iuliu,Barbu,6390428045351,1960-06-10,"Soseaua Nemeș Nr. 46, Mihail Kogalniceanu, 972019",0731 103 648,2a:26:1d:5a:cf:d5,107.195.45.126,RO63FUXS1749474616000026,MZN,91796326948
Theodor,Ene,6451115210841,1952-11-27,"Drumul Gheorghiu Nr. 852 Bl. 91  Sc. 73 Ap. 731, Tecuci, 782515",0762 763 901,61:24:31:9c:ce:c1,91.220.113.178,RO84MYUX9012454995282155,MWK,63132182063
Lazăr,Pușcașu,4331014016330,1967-12-13,"Bulevardul Rebeca Dumitrescu Nr. 733 Bl. 24  Sc. 51 Ap. 918, Petrosani, 618686",0751 866 066,9b:e2:0d:93:7e:7c,151.50.234.53,RO75YILZ8438732266115795,WST,14886386379
Silvian,Dochioiu,5111110512294,1990-11-06,"Soseaua Oprea Nr. 227, Hunedoara, 232809",0730 058 041,de:69:6c:89:59:d9,19.96.110.0,RO95UCNW3521487614091105,LTL,36634792006
Iuliana,Stoica,6930627045679,2016-10-31,"Soseaua Aanei Nr. 366, Nasaud, 359043",0761 583 121,1d:84:53:b0:24:52,94.209.119.54,RO64GXTM4417836818278070,DOP,45553394560
Voichița,Diaconescu,2170415301867,1935-06-27,"Strada Veta Dumitrescu, Strehaia, 371976",0236 630 109,e2:6c:b9:51:2a:74,26.189.116.208,RO73EFYD9590054742941775,CUP,59626841653
Zamfira,Oprea,2490104288001,1968-09-15,"Drumul Barbu Nr. 74 Bl. 84  Sc. 42 Ap. 155, Toflea, 324484",0727 681 620,d8:c3:6c:c0:1c:b6,39.116.50.216,RO38ADRR5157423725052765,IMP,78620771480
Clarisa,Diaconescu,5940202252554,1990-03-18,"Strada Dima, Strehaia, 569390",0726 005 358,a9:9a:81:0b:f5:fa,37.30.72.43,RO48RNSN4761820665032933,LBP,57634852560
Aurelia,Tomescu,7200330221375,1990-11-08,"Drumul Dima, Otopeni, 151555",0742 456 822,04:d6:80:7f:4a:71,29.93.186.61,RO96ZSHT9118893637433917,CHF,68794971797
Janeta,Voinea,6480718166231,1974-07-31,"Intrarea Georgescu Nr. 88, Berceni, 621250",0727 486 211,07:ff:34:7e:de:6b,160.231.0.230,RO86QCED5627014679856846,LAK,59151207737
Romulus,Stancu,7481110525828,1993-04-23,"Soseaua Dobre, Fundeni, 860797",0731 296 695,f0:db:c2:19:3f:76,134.1.152.25,RO40VXGK1770824293093437,GYD,33630830026
Cedrin,Popa,8380814421253,2012-05-02,"Bulevardul Dorin Toma Nr. 913 Bl. 54  Sc. 24 Ap. 931, Tarnaveni, 231817",0786 733 254,6d:43:b7:70:a7:95,65.188.89.95,RO51MNVE3751750797500196,GBP,7051953200
Tamara,Barbu,1521206454170,1965-02-19,"Soseaua Stoica Nr. 72 Bl. 79  Sc. 85 Ap. 923, Sighisoara, 764728",0235 976 747,fc:03:85:6d:84:3d,132.9.41.202,RO41WDPD2440511857302005,DKK,20656908953
Bogdana,Voinea,7570814165451,1943-03-07,"Soseaua Mazilescu Nr. 689 Bl. 16  Sc. 35 Ap. 984, Darmanesti, 397221",0251 091 854,85:bc:70:4c:1b:11,191.171.168.1,RO36QXIK4643706031573059,BND,67772487746
Gicu,Oprea,4120217457720,2013-04-29,"Strada Daiana Dumitrescu Nr. 98, Darmanesti, 562659",0262 518 895,fc:a1:02:d2:de:21,162.172.36.125,RO55RCDD6940976071919765,GYD,97336251468
Giorgian,Diaconu,7490702053873,1910-07-02,"Bulevardul Ionescu, Oravita, 331633",0733 312 474,e6:c0:5f:ec:1f:cc,51.7.128.56,RO50IHHK7683076751729891,MUR,94644367270
Corneliu,Nistor,1210523318495,1914-09-10,"Soseaua Traian Oprea, Craiova, 816299",0759 091 681,60:e5:7c:1f:78:0b,152.246.24.111,RO46WEQW1735585021655417,BBD,33764967168
Hortensia,Dinu,6431108188638,2014-02-19,"Strada Stoica, 1 Decembrie, 528460",0723 871 485,b7:11:ab:b9:33:b6,118.200.250.225,RO20ZJAG2138939492320794,LAK,42998219622
Ionică,Ardelean,5320126287006,1961-03-08,"Aleea Ana Stoica Nr. 592 Bl. 36  Sc. 99 Ap. 375, Ludus, 865823",0261 764 457,e6:18:ba:ba:45:6d,34.117.105.5,RO58MLHU6901778857017000,YER,67010394395
Brăduț,Diaconescu,3610631041135,2016-02-14,"Drumul Popa Nr. 25, Turnu Magurele, 564576",0756 010 549,fe:d2:35:8e:1e:0e,163.80.60.8,RO27LOUN1439282780561854,MNT,81239342628
Tudora,Dinu,1340317199698,1986-04-14,"Drumul Cosmina Ioniță Nr. 824, Covasna, 556954",0762 387 268,b4:ac:8a:38:3f:62,18.57.84.88,RO56FCWH2333512057993116,MGA,38470519026
Arina,Eftimie,4880106286299,1909-04-16,"Bulevardul Preda, Valea Mare (Babeni), 386932",0252 267 506,ae:04:08:20:c2:8e,82.68.13.36,RO90FEFZ3894655792955279,CHF,43077291569
Doru,Dima,3060509117686,2004-06-13,"Strada Aneta Nistor Nr. 62, Resita, 694202",0764 065 607,6e:38:1d:46:2e:08,37.124.21.130,RO98GVMB6372031727512947,XCD,10122894867
Silvana,Marin,7520501269706,2015-02-16,"Intrarea Barbu Nr. 814, Peretu, 726943",0711 881 095,32:bc:9a:38:08:74,206.61.90.254,RO87OEEW2495427368754891,QAR,79756727219
Florentin,Stoica,7440921012842,1937-03-22,"Strada Clarisa Nistor Nr. 30, Babeni, 352394",021 428 4690,0b:0f:53:ea:7c:6a,5.115.40.136,RO16BFQL0709048542344758,THB,52921139280
Astrid,Oprea,1830330437059,1934-04-11,"Aleea Dima, Plosca, 295244",0756 314 766,0d:a3:a4:11:0c:a1,171.112.129.158,RO69SPVK5377181578969000,MOP,69146246046
Dinu,Toma,1480126455171,1928-08-05,"Drumul Fabia Ababei Nr. 283, Sebis, 872209",0241 453 526,35:1e:69:fb:79:b8,214.80.253.132,RO52LMXU3309071898111952,TWD,83840737454
Amza,Dinu,5700126185541,1952-09-08,"Drumul Nistor Nr. 877 Bl. 15  Sc. 69 Ap. 406, Moreni, 932599",0742 048 614,f6:c0:eb:f7:27:f9,191.242.82.83,RO96OANE5152293259380501,PYG,3063146705
Eliana,Dima,1180910133241,1968-12-20,"Strada Răducu Preda, Dragu-Brad, 221080",0721 817 669,ba:11:c5:d0:9f:05,12.108.92.78,RO56HFXH1717992407684963,BZD,45145962510
Grațiela,Preda,5620319278191,2016-12-28,"Aleea Cristea, Baciu, 925602",0241 246 205,e4:c1:44:26:f7:e0,72.39.92.52,RO04FXXM1167602054076568,LRD,18283597481
Stelian,Popa,2010930408389,1926-06-09,"Soseaua Dida Aanei Nr. 679 Bl. 48  Sc. 50 Ap. 967, Focsani, 853040",0768 971 659,bb:58:2a:df:59:06,14.40.142.40,RO71FOVB3940718110786664,WST,62002267327
Carol,Nistor,3750728022809,1953-03-29,"Soseaua Veronica Oprea, Gheorgheni, 684603",0258 733 477,f8:bc:36:40:56:35,176.246.149.211,RO09ZGYS4334731596802846,MYR,42115819184
Leana,Marin,7180525090881,1960-08-29,"Drumul Flavia Nistor Nr. 357, Peris, 501063",0269 661 291,ff:97:cd:7c:de:38,154.205.213.32,RO92STSD4731522434003316,CRC,72056711353
Aurel,Dumitrescu,3830110272831,1988-02-11,"Strada Oprea, Podu Iloaiei, 669470",0763 895 645,36:55:0f:b8:70:ab,175.72.58.117,RO61PPLL4187822786833551,PEN,77720803228
Claudiu,Preda,3060910247557,1934-09-27,"Strada Tudor, Fieni, 224802",0241 742 020,1f:9a:42:a2:15:14,147.50.216.116,RO56TCMD0852106312390053,MMK,8850276909
Iasmina,Stan,8320115444614,1962-09-29,"Soseaua Eftimia Voinea, Blaj, 348261",0757 281 780,3f:1a:9f:47:2f:7d,134.77.137.87,RO57WJWX6600011167463733,MKD,24998288242
Saveta,Oprea,3380608310339,1991-03-30,"Intrarea Ernest Dumitrescu, Mogosoaia, 825390",0723 600 119,f9:b5:98:63:42:88,6.220.87.44,RO43FDBS1764153655189721,HUF,55605893941
Costel,Diaconescu,4680311347321,1982-08-03,"Intrarea Albu Nr. 48, Raducaneni, 281580",0751 668 797,9f:7b:ba:9c:57:0d,130.138.208.6,RO35QHUC1165845587861695,KMF,95910139194
Agnos,Aanei,2940815235280,1956-11-16,"Drumul Florea Nr. 97, Borsa, 340192",0764 704 512,73:5d:65:7a:99:cc,204.227.221.103,RO05XRHX2893844564456892,KPW,50637698283
Paulica,Pușcașu,8330811121621,2016-06-22,"Soseaua Preda, Lipova, 828951",0784 020 797,62:be:66:3b:67:62,60.235.102.130,RO61SJWK6343508827263540,BDT,96889643911
Ovidiu,Georgescu,5010201515541,1944-11-01,"Strada Ene Nr. 540 Bl. 47  Sc. 17 Ap. 377, Voluntari, 453048",0750 560 769,f9:2f:f3:04:9b:74,73.167.130.109,RO73OKQH4856379190953743,GEL,84266951404
Leana,Ardelean,4390529172505,1929-11-12,"Strada Preda, Dej, 952752",0756 108 539,be:60:a6:5f:49:f2,149.172.164.11,RO26ZWBO9952472653194123,GEL,77708739279
Profira,Suciu,3471002197737,1931-09-02,"Intrarea Florea, Modelu, 772652",0724 914 125,2e:f7:52:5d:8e:41,80.235.222.31,RO92RCAS5591476754957673,PGK,18487754485
Amza,Georgescu,3380521082661,1992-09-10,"Strada Dana Dinu Nr. 57 Bl. 48  Sc. 60 Ap. 714, Adjud, 205273",0249 676 111,c2:4d:3d:6b:2a:50,88.232.48.34,RO21BPIS2667057067779919,SEK,93730765896
Ernest,Pop,2761104398648,1990-06-02,"Strada Marin Nr. 144 Bl. 20  Sc. 87 Ap. 735, Uricani, 691921",0242 152 181,9a:e7:ce:5c:ea:e5,205.200.157.104,RO72TJQN2682421768239709,BAM,78162270780
Iurie,Suciu,6920309267735,2023-05-17,"Bulevardul Voinea Nr. 34 Bl. 48  Sc. 36 Ap. 790, Bumbesti-Jiu, 737466",0743 598 002,67:d4:90:27:f9:0e,153.138.80.15,RO51QPCY9218227734716984,ZWD,81226611056
Adriana,Pop,2640512053049,1990-07-29,"Strada Stan, Pantelimon, 764981",0753 782 039,dd:00:50:49:cf:0f,20.64.175.76,RO78FAGD4435434666443997,NOK,96616814308
Savina,Pușcașu,1520413387900,1923-10-05,"Soseaua Dragoș Tudor Nr. 484 Bl. 49  Sc. 70 Ap. 675, Tulcea, 628267",0742 226 561,96:c7:d4:00:aa:90,16.94.231.155,RO94FFZN9202410738316500,TMT,26133431962
Floriana,Mocanu,2160508167262,1958-09-01,"Aleea Nicoară Pop, Rosiori de Vede, 519758",0760 762 184,d2:89:af:de:13:03,206.193.94.154,RO18PTAG5990738562307779,GMD,46359218921
Dana,Dinu,6480711510014,1927-11-04,"Soseaua Tudor Nr. 27 Bl. 40  Sc. 50 Ap. 549, Pechea, 957576",0731 537 637,72:35:2d:5d:6c:86,155.161.70.170,RO31GSWO4791283909366493,PYG,80037917918
Cătălina,Stoica,6070911139379,1920-03-27,"Bulevardul Gheorghiu Nr. 323 Bl. 79  Sc. 86 Ap. 764, Sighisoara, 928822",0769 186 181,d3:78:97:c3:5e:e0,134.110.154.227,RO30NFBC0921501033552866,HTG,61473169063
