iban,currency,balance
RO98MEVB5273474065351100,MXN,97415599201
RO34ZDQH2359073252746336,TWD,7504870586
RO33YBBQ4119325556499354,TND,30133597633
RO19KNWH7828308019393647,GIP,2152789512
RO16ECCX9817104452606681,JOD,90819348529
RO20TYMH1500599332185885,VUV,37102935603
RO90DEIX0753243911576630,PEN,16113799337
RO05UQSO8927647730213104,IQD,74942491760
RO13SELA2572808902197477,BOB,97386959082
RO77BDAI1726724621020838,CAD,60303350875
RO07YXNE7882665573081122,BGN,37374656509
RO20TIZF4286872365591096,ERN,56839893600
RO23GZGO7921928869989965,BMD,14270348084
RO23EDIZ8652095749288343,NAD,59250475053
RO75INCM7058895074497934,KRW,77437167531
RO46FSTV0340379320357315,GGP,3060232812
RO86ZLSE5457458557596244,UGX,10209398385
RO22TTMS4208885206666356,CUP,37668481590
RO14XMYH9431660423552763,KWD,81142354015
RO64LCXQ1518715656287879,VEF,80439931747
RO28HRGJ5869452425665519,KYD,84812083405
RO65QMVT9241342691528826,BZD,28859331194
RO40AMMN1670665772965876,BDT,65162806914
RO46TWTQ8659033982334272,KYD,59701274033
RO48HRIQ4588947389044603,FJD,88240031896
RO91YNGZ5132096118454626,BBD,20255743435
RO19UIRP7776426746778518,AOA,27370142041
RO68XUPM3619667096595294,NPR,4799376467
RO78FEBN8670903823609004,KZT,27402084980
RO27DOHY9634827872350500,JEP,89991605758
RO28HOQP8455626454969342,PLN,7030044553
RO24HTRV4378516948903171,SZL,96297493703
RO65TWOT3466420867914750,HNL,74189223821
RO91XLVY6271175008090144,PEN,70888909656
RO57ZDII0586737711705969,MWK,98369724453
RO41EZYA8689790953205984,CUC,1896063340
RO82MCFK4907089633929017,BAM,81597030201
RO56JLEN5023420430061014,KMF,14352460372
RO46SVEF3642210472428246,KHR,75046340810
RO09FWLR7779262447999443,PKR,91525802235
RO30IOMU6684627477518872,AOA,73774235398
RO30QOLO8784811681190909,BGN,81470924918
RO24UIAY6328020828888205,PLN,52625994893
RO58KFQV0977137967873782,PGK,19820267315
RO90NCZL7523251342880714,PLN,65081724566
RO73JMCO6097297230455267,NAD,93661185779
RO27JUIP3921679820924252,SPL,77195534390
RO16PXYO9601747845656781,CVE,27295250975
RO15BUKR1021090453474136,BSD,82451997689
RO32DGNS5776880558642849,TWD,57380586037
RO83UYSK3447220688118254,OMR,35326086606
RO98IFWE8908422657083203,AWG,1789808924
RO88ILCP8306381764276093,INR,27428612194
RO78XVHV5636317637843942,PYG,8088147596
RO47FMON8739125275896946,AOA,66055436618
RO12BACA6744232752880160,BGN,11532448766
RO59CJCE3553690458417454,OMR,21746869504
RO81QPBY1828283886900769,INR,56450376628
RO66ZLFT0409892418284746,MMK,46313417614
RO15DUIC2160150530947916,SOS,78172258801
RO24YVWF1352155760071630,KPW,95786816240
RO40FNCW7410033303516833,TJS,77348137612
RO83ATVZ0787904660160328,CRC,10962745387
RO41HRVN8134045140297378,SDG,18658468849
RO39LGZL3947435495664034,TWD,97140305851
RO80SAXS5021133454077681,MDL,62127062631
RO96HYUE3713842432254448,BBD,86463995781
RO56GHBI0572534085124368,TOP,40453172005
RO62UYBB9108052908927220,MGA,82900405862
RO85XLLT6532379515316088,YER,46785073602
RO93XYSM3495612081451343,UZS,7024252459
RO56ZPUL0429001489997932,GEL,45486781814
RO82PHHS8065466661990684,RWF,4080582712
RO33UHZI8955328073013696,DZD,58947674276
RO02KPKQ5396292986677465,SVC,90534330190
RO84NHUT1507361106779154,BYR,83036473861
RO25WQLA6613393841623323,LSL,99651260385
RO91NTAT7485379164192122,BYR,73835548930
RO71OEQF2109761452181072,GGP,849254046
RO95EGOM7222715214886920,DZD,66781218187
RO61UVRN3772262515300541,LYD,4708754944
RO48IJKJ3934717241436612,STD,30984621277
RO25GBHO8510782794117374,RON,10390550331
RO38RVVM3011713446491282,DJF,57778916041
RO86XQUI9981467088004524,UZS,30078637541
RO87YVTA5279238812661629,JMD,32863669730
RO10DKGV2082311734574770,KMF,69421934057
RO12WQVT0993992074076101,KES,84048290307
RO14GRFE3895413611264268,BND,51582561471
RO22HGYU6957599519996612,GIP,65621456625
RO14WJGW7775418935060523,HNL,23256206778
RO77VXOZ7757825616291207,BRL,82645601702
RO48NVQO2157423957857661,HTG,16559367370
RO81GJOI9191919746705418,PKR,6102346716
RO19TEDH7252208657155537,SLL,62568533327
RO09DIDX1021222780034137,ZMW,47667925764
RO46XCJT7729397840751236,IDR,60716497957
RO55OUXY4263130048694171,BGN,77960931988
RO53DGKO4370762492444764,PYG,50524099682
RO07JGDK3965758832237038,IMP,46016343792
RO20EADK3038392285081040,CUP,44693933057
RO67PDKM5852932596568574,SGD,3739337711
RO13TPJH7427214496636738,KWD,73525766663
RO82YWWQ3777419173903047,SBD,36274301675
RO87MAVN9001464102000051,DZD,24764190674
RO55IBWG6074946962635906,CRC,37158209456
RO12WMNM2390018773329810,GNF,54930753346
RO16ABLV9998711235585743,MWK,27960689821
RO16DTIR2567789162467925,ALL,7615717817
RO04HPHG2641079571931103,AUD,73239703321
RO63GHIV3586757162850390,NPR,42119575875
RO44OKLJ1135376341503445,VND,18264970375
RO28JCVF1814175573927775,IDR,89740313177
RO34XNHU6401878162219948,OMR,11838716833
RO47LNTU2313739706378173,ZMW,62441795641
RO19VXYJ6181585320444632,TND,30086087829
RO22HEBY1708036780125592,CNY,20672916415
RO90XTWY6480656932618670,ISK,91178208658
RO26IBZF4019603913845563,MRO,92111004111
RO60SEMO2970184393755194,TZS,86649243
RO21IDJB7361525763790765,NAD,12148382172
RO40DNGL6000631655416350,JPY,80865346208
RO09QBLJ0640778348091588,AED,42112749491
RO78SAIO2609777051665252,CAD,53849272964
RO73NWYD7026005663228796,STD,70937511236
RO57MAYM2965360764235662,TTD,16554421105
RO89CGLO0466814850787771,CAD,3039653664
RO77STAM8492247862010993,DZD,67389081262
RO37HAUX1849646092651375,MMK,26905578452
RO29DAFY5297255155803552,RON,72786026739
RO30ZLSW2723526596904265,RSD,88433532956
RO24ZRAP5210590079179588,NZD,15985137397
RO75KXAA5607742624921527,GGP,42648016263
RO69RHVL4886596047309310,FJD,36782803591
RO26BHOR9996645317366961,RON,33193406930
RO73ZQAS7327984499180412,BIF,37959949902
RO95BXMH8795139272077061,UYU,18007061635
RO20PZOD3313457440918349,FKP,46974394417
RO64QXSP8822226271901477,BOB,82348581227
RO73RJAH5058844883671633,PGK,84586761492
RO39EJXY0531655508045772,UGX,58165017757
RO12BXMG5469470874144659,SYP,88895313684
RO12YOVY9899577967288043,UYU,62287935247
RO68DGKN8557687032273068,BBD,86103376470
RO16KHQP2642885128531006,KES,59748162625
RO62PHEV2972188446831710,TND,9444644738
RO42YJXQ9765882091905203,MZN,20367564409
RO05JUHH2713005479176475,DOP,40324829084
RO89MLEE1243653754179883,ETB,83153551810
RO97UTBN8673785140902356,EGP,24177280469
RO36GURQ4520551298963984,UAH,7289340286
RO78MPZF0785938390647969,MNT,56218690694
RO54IXHZ7480688296418172,NOK,50514231913
RO23WGYW6817658686802968,LTL,14830629297
RO24AFYH9212285007097490,LRD,87080088796
RO68YDVF8960235391240053,TJS,94803732025
RO57QAYF4817433002354033,SGD,36062103594
RO08MCTL1676645974806206,HNL,68747091852
RO20VDMW1947886571360598,TRY,82641971838
RO11TQSJ6563659451601429,MMK,78903409730
RO65MTWD7295357589207979,MGA,19804846496
RO76DKGJ5919558442007833,WST,81004497363
RO32NNQJ1165957252327322,VUV,49685321835
RO82POZF3695336147621865,SCR,92223285777
RO87BTAU7271088286544091,INR,49599471786
RO80IMKJ6510660202069351,THB,35148646873
RO05QNFH4703269823825816,XAF,21513517515
RO60IVFZ4790460429463250,RON,89147402781
RO87ICAY9123853159846149,MYR,91761738511
RO50LLNB2275682605688406,AMD,35339284028
RO70HCHN5211944259923049,PKR,37678818752
RO52ZEJY6276328695759693,GHS,60844586318
RO31MZYU9746284523894414,PEN,74251580401
RO36GFVA3124533205351102,TOP,95349577891
RO21BCCT0976708091544445,BBD,68053462544
RO92FFXG6841413560822858,GGP,83275258395
RO20LHOF1393406858970585,JOD,42298875930
RO04NFMI4810962276086008,LBP,68158937248
RO27EDHY4104948169543511,RUB,75543890565
RO95MUOA9120121815368808,BYR,32108078440
RO40DLZL0680460753916094,SZL,66709054672
RO04BZGR6230447861554859,NPR,49143057955
RO37KVAP3385242517760058,PLN,17404807678
RO55WCHK3756346195746922,FJD,7565942675
RO81TZVG7575484707620522,AOA,91618856976
RO42DNMZ1642455889857809,MZN,97119674689
RO93DRIU9940106815687962,MOP,64386272731
RO87BTLS9705462770608279,CLP,44502125631
RO92VPKQ6179007210787924,GMD,77108497843
RO92CDVQ8679285611499845,BAM,31004087833
RO89LPCI6381322943912862,BAM,44102430461
RO89FRWT8966458031822688,MUR,3799832156
RO37JAJN6364230376028675,UZS,81362881417
RO88LTXT4572712462906415,BDT,73173509044
RO24ZBFW1914083669024527,KWD,48228304306
RO56LEFL8089335142333260,TZS,59315749969
RO16GEIU0430972684739302,ILS,74290999865
RO02CNIC5144082744745386,JEP,89082331603
RO15CPUA6386018495940539,AUD,21444753793
RO73XELR2493399435428219,AWG,34061869322
RO55ASCX9811449469718540,UYU,23259229807
RO70MRCR9330080622286638,PGK,56559801427
RO35JVKR1847948129630708,ZWD,74203610742
RO79NWOR8457955037842393,SZL,37537525257
RO63ZDQF2059910473947673,BZD,22602657137
RO34QVPV9194082736838454,TOP,2167465251
RO28PSDE9340720849162186,ANG,77981098638
RO74UIGB6909029624347242,FKP,52528430291
RO26VBRU8053102975888085,BAM,43202943659
RO19AOMN9811769694471007,LSL,47510043495
RO28TINO7442477358417211,KES,46321911062
RO24WQWQ8928309523771396,XPF,84721406787
RO76XWXC5329144754378575,TOP,33661522394
RO72UYUC0470961685689289,KRW,57798291577
RO47WOLR4298552783363389,KPW,38019097667
RO63SXSR9764400448727611,VUV,641286093
RO57JDQZ2100597731226014,USD,31296149838
RO43UBAY0924232216560573,MYR,68249527056
RO55YPFG1029410915523620,IRR,17495711453
RO91UIOH5055381905552178,BDT,44944930664
RO04KLLF7745926813776100,VND,10156683008
RO25CWAW7750580964263337,KMF,38988776276
RO49QXZY9732447401175130,SHP,51798983693
RO27WCRA0756136916043160,UYU,16611116834
RO03ECAX3703103070708965,HUF,86134762984
RO86VBWW6393475015869184,BSD,30689606599
RO31ZVIB4899881086996683,XPF,20609884468
RO88VZAB5895157040526617,XAF,883768685
RO11IVPB1482923311806336,BOB,12378117997
RO93LTIB6487216682634218,SAR,5329203494
RO30WJUQ8780594617002595,ILS,34332514163
RO10GARM1408352628846464,FKP,87989628102
RO40LRSY0052254451585374,ZMW,89523441541
RO90KZQK5189231591191059,FJD,50295464637
RO92UGDU7133799140874547,ZMW,71861835237
RO07GPDZ2164443762215083,KRW,74650577774
RO20EOKD5351046326203077,KGS,40386107382
RO49GKNK8586580198448178,KMF,37926265014
RO02IWGV8961963654021290,FKP,67623773682
RO63VTET7076635956178843,HTG,7807904477
RO35WKBN6935894754131936,BGN,89464080532
RO95HNPS4755954959640221,THB,15943265273
RO63GXMU1594688256235289,BBD,30958571970
RO20TKKY0709748642211466,BDT,32894016013
RO64ZRLW2344608210867566,SCR,4177247708
RO34NFHC8945945962729935,KRW,7661445861
RO81ENOI7620593614303286,MRO,70125676131
RO78ASUN5725706680611644,CLP,87121279201
RO10FKPH2427336672648377,BMD,66186782989
RO34VWGK2576387112934035,SLL,6840763216
RO57IEGM3078414560962303,BAM,17158010462
RO15QUMB1051445124382103,ZAR,42161479326
RO23YIQM4231331316329929,SZL,8257447211
RO92YDVU2954227267218243,LYD,45307482032
RO04LLXE4135638189676659,USD,41132204296
RO69NIFR7685504212675646,PLN,11071374406
RO50WQHK1294617717668078,TJS,8439851915
RO39NDNB8189391923306864,HRK,70039155527
RO08JPWM5028307859770437,AOA,88996726268
RO04GFIF5737930346332319,DKK,42588407087
RO28MGVY9738518045962916,XPF,71547795049
RO12JFYK8624709551606065,RON,26252951457
RO61KCYE5771623905199341,CHF,95618130784
RO59BYOG9389513037556907,PYG,43334468327
RO81QTNN5034617837802508,KGS,8650324694
RO33BRWL6195836619531273,EUR,68000246791
RO82MJXK7408235663049956,JOD,54562107832
RO75LBSO8628093259671917,BHD,23796652901
RO28CJML9888888073163547,BIF,5730334332
RO14CRNQ3761191587314183,GGP,56530601839
RO39XCYN1679376901799669,HRK,73540358330
RO17CFKU6730894304290381,KMF,30262619874
RO56QTOG7814782164111936,ANG,2189130802
RO39IEIH3516918391985322,BYR,54241640973
RO91PLUL6279483047422791,ARS,72678450902
RO18TKOG7150165626706351,CRC,60722428531
RO74BUWH9709488578983947,XAF,99492952420
RO30OZIY0490078592796049,TWD,13241930228
RO44TRSC2229369096970134,UYU,65517496156
RO98KMUX6096716929134286,GIP,37691158589
RO42GOUM9353541885545728,FJD,65282679576
RO92XYPE8625381834553784,UGX,51634813597
RO76ERAK1998671951276929,BGN,25485410136
RO26PZJX5915223474904867,AZN,91566992025
RO65VWMN8164703855115242,ZMW,27974829960
RO83QEOI4573226508320462,PGK,39494468372
RO21AUBK8752612909613324,SVC,74470855120
RO85VRVI8051403974174923,SBD,62230134141
RO20SFMD2615697646566379,VUV,51729599594
RO74DJLA9682766494724199,MVR,20011064629
RO51YEOJ8152163606073228,NAD,96394967394
RO88YSWP2467900767954152,AMD,85981396303
RO11XGZZ0771137777159850,PHP,97718458840
RO42YZIC2943070974716926,SEK,59060671404
RO11TLPZ5089579262984068,WST,91699559356
RO55YIVM7393486059698023,AWG,76794770967
RO74YNCH7720558526803031,AZN,64986448623
RO49IZRW3647035135190672,AWG,11733993703
RO23MZZH2649983068308123,JPY,81816379515
RO92ZOYK4091116705221251,LYD,43530904199
RO66DQGA6267416052018701,GYD,52871780479
RO04MNMH7997314799954803,JEP,40137932814
RO18TUSD1388546698317986,SDG,13013014272
RO73YXGO0751051747517558,SOS,93245027204
RO18NKCJ6059841461665416,ERN,25912529428
RO14LVSD6686587254507945,NIS,43766658674
RO66RQFQ4599750457342785,CVE,93972909721
RO51HYCE7991090487319340,TZS,1275748078
RO02BVUF5446780200958825,BHD,45271345852
RO59TEZG2224228342002321,MNT,29315617324
RO38LIDP7947128907813742,BWP,23375503720
RO47MSXE5076546444300562,MDL,90423767559
RO37UPNI7972967022336043,MNT,95522198597
RO89JMUY5507752977387545,DKK,55349703587
RO36YIPX4736163765558565,MKD,41753721047
RO38BPLQ2806250762443098,TOP,79765544207
RO36JDTP3169731903808660,UAH,33150004844
RO96RDNX1217221233524512,MOP,73693719637
RO05BWBQ2679520708914022,BDT,70755029784
RO61FXMO1932139993750701,WST,11353400849
RO58LFOQ2598223732695154,HNL,53065588173
RO47YWFC1720306144291756,BGN,83137981635
RO56URHQ0634707716569890,KWD,21973160343
RO91WAWO8501722706606330,GHS,12292827233
RO71MXMF0005942029048349,CUP,12947084793
RO81UGOR5514509685450594,BND,31902844500
RO09CWSK6094094136173860,NPR,53606908501
RO84XWSD3431797167387821,TMT,94125032758
RO86KFOH6101045959800433,MYR,18725418291
RO64MHPQ9068898732830814,IDR,24014001671
RO12VBYN5615671395722831,BYR,78977546234
RO60KRVO9317986938681722,GHS,52226230298
RO95CIJF1236767687112933,UZS,54459034091
RO34NHRT3275292754016201,BSD,63931789441
RO28FYIG0896236566655644,BTN,50761048545
RO41TKGY5517051189739323,CLP,96969114016
RO72ABKQ4233561260032357,SZL,74388745362
RO10ROVA7005066104786002,NIS,70547037460
RO95NHEE9264470636050009,DKK,33051348758
RO16MKJH7779758887920177,NZD,29543545802
RO95IIRI3709099260555394,ZWD,11207875636
RO69ELED9885779569679734,DZD,87238116680
RO10HHVF6114162966941526,AED,74441251994
RO81KZNV1812240254367770,CVE,19396051186
RO21NPTK9893817470701021,ZAR,42981058012
RO96SDWS0726760689719668,HTG,72263130131
RO33ECNN0726840962452576,MZN,82038060699
RO57XERB4503370478466612,KPW,41115746475
RO05QNJC8366360288550472,EGP,75203784235
RO80IOKE2707299271853143,TTD,69367346549
RO47OVYV9599872208309430,MGA,8324376652
RO25KRYF0407762852342293,ERN,83038306448
RO93VHWG8304116241840112,SPL,75957005762
RO56TYRU5811904423224299,NIO,14251502990
RO92GHVO1998447172800396,RUB,58429233121
RO49GONT3813300310549205,USD,34651248904
RO74WPUA5237302681779310,DJF,34245370752
RO13KOGJ7904211800963444,GTQ,1925537230
RO75JOIV3946830979943429,GYD,6971186510
RO91SWKE8248356746873317,BIF,68066584260
RO66GPGM5108225533921654,MGA,50118091234
RO20VXJK1923221240223146,NIO,62551985758
RO93AACF5369214159617306,PEN,54704741976
RO49CSOF9330905269650627,PHP,6274719489
RO37JTYH4157047064938670,AZN,322890743
RO16SBJE1243865241608858,GHS,43019077598
RO84RBZP8965797911741443,OMR,89670989231
RO30DIUT0689383222232801,XAF,61702024680
RO77LSVP9126912731556709,LBP,36419112876
RO96USEJ5621925273605230,CDF,31610321956
RO08JTOQ3956806417993583,LAK,88775776764
RO03TUVK8372795771099441,JOD,86880012322
RO84HRZD6063434233349664,MGA,23242075663
RO03HSOL8244627259364228,BND,68086850942
RO62CRWD4236563091408949,SGD,47823587066
RO41HJHT7916791537249888,STD,89023659697
RO19PRXD3386304820175928,JMD,33845523825
RO42DKGR8608679153708381,ALL,18363446394
RO41KMLN9384739806682099,KHR,56473026325
RO75PBPC0027768230140975,PHP,22145188426
RO68PNQZ8970658029915361,TVD,3224181284
RO70YGYY2999524423133445,SLL,40785372571
RO20FKLP8729128816610069,MRO,19063462068
RO12IFMP9249250515921782,BTN,29643402001
RO75IXNH1853858920412967,AOA,81420057453
RO70IUKP8645105981599571,TWD,31259061790
RO16WJHO7144662739373068,JEP,25531037837
RO84NYFF7370089909628181,MDL,84931991488
RO76OZDP7819834524230530,BBD,873877795
RO73BSJW5619948769453539,RON,84874513308
RO62XAPS1164158082468816,CDF,51468252519
RO68FMTN0549511900850279,SDG,48498617219
RO33YNZA2070122464248524,AOA,63900036229
RO05MFLG9950166496767002,CDF,59948116944
RO53ZMME1374570102397094,RON,68387759625
RO35QTKO4025781522445155,TWD,4765831275
RO44BZOT6565168993642870,GMD,83231228955
RO03PYZB5688892037049866,RON,37775294229
RO63UNQY4862931106531501,UYU,23834069900
RO61AXNH9293131146939665,BZD,1330826836
RO34URBV2979675140535860,TVD,9709806712
RO37ANWK2738111620256760,TOP,45206892397
RO94EOJF0483281312632759,XAF,83831264740
RO92AQPQ5528850695116214,SHP,29541160309
RO87QKJO0015147660174997,HTG,42023230734
RO76DWOZ9499997497909434,RUB,56012628568
RO95BFMD7440992522922220,DJF,73213044045
RO49KPKE0375111284407508,BOB,89899876776
RO72GQFB2688933582259600,NGN,99213733537
RO37JUKF9530220103042806,BWP,38788357988
RO70YYJL4038982502488604,NGN,74531193928
RO43NRFY9952449860071426,IQD,98260906956
RO12QOHA6355055551080736,CUP,62020083559
RO82GQHQ4632505495672228,BDT,46643349087
RO16IHNF5549162445079509,EUR,40374983880
RO37BKRF0334247927354811,LRD,95543674254
RO30FFXO7277338215294205,AMD,92016712007
RO23GIEB1842715701493021,BND,62922715588
RO47DFBD6159291064845589,JEP,10470726154
RO63QQJM4618887343194629,AED,73106453961
RO73RBFO5590197913928214,PEN,81103844786
RO20KDVI0337947870954705,TRY,22011577849
RO91MNWY1563985358737413,NPR,64892100329
RO57GARY4956536786989371,AED,40026863728
RO96TOQG6049489797792976,IDR,48492877894
RO83QWXX8266609195100066,XOF,32990813243
RO71KUQA2819425767446202,KYD,90741508659
RO75EHWB9983131793704850,ISK,38775464370
RO68GISI7974594132791131,XPF,11665752649
RO87IWTO3163999236815833,VND,11685560106
RO95XYDY1292906974481769,SLL,86682274952
RO76BGEC5280564842456048,LBP,18179939909
RO06MMZS2540960399768972,TOP,81084471965
RO17ENTE2348349686504062,JMD,38280525130
RO74AZJI3146602756433595,CAD,48477685123
RO51CZLP6159501685871988,XPF,65245004302
RO19UHGO0959816807647347,BZD,29024259880
RO96ZHCH8417229625106926,LYD,18977963637
RO63QPGE0413357006698808,SBD,1425378195
RO94TOBQ6857004226590846,MDL,82463896643
RO70MBKL8977051185831710,MXN,91472687206
RO23GOQA9592916755328294,KYD,80464927040
RO41ESVJ1208516408922154,AZN,17340172954
RO12WAMW1662745556241966,HTG,88818545650
RO22QRFP4091146973288392,ZAR,92039358286
RO38IHPO4963230214687394,USD,3899824597
RO16WICO6791302369058737,OMR,90315065401
RO34AXUW4982507812580764,PKR,2800059794
RO69MXNT3981257027214188,TZS,83360330622
RO91BCNU7034415153686651,CLP,77880820404
RO65YQAX8039570277033015,BHD,54361464126
RO42BCXB2390947947641390,LRD,88484100654
RO35LWFC3396633493929618,KWD,91989488534
RO44MYFW3992935364203245,SZL,64803885270
RO32JGTQ7868034975445584,SRD,36710453486
RO77EUNX0629228388923432,SVC,23553967809
RO22VPFZ2693524848519615,NAD,99526298108
RO30XZCM8299834004257726,MXN,34428283253
RO84OFJV3160259225935482,INR,93398634739
RO75ZOSP4800751335056682,JOD,74808242127
RO46RHNS6577207209764894,CDF,17719067115
RO13HCOQ6744869447549598,SCR,71693467672
RO13SWNK5014195397497488,CLP,29025794414
RO32SUDR2401946008448467,BSD,12169073296
RO98JOUO5775668657465396,LTL,2643768103
RO60OYCS0677383436502299,GGP,43871669037
RO88BTYL1852408512060524,SBD,50106850954
RO98LRRO2723609053659491,MYR,92930759175
RO18SXGE8583091283326872,GYD,71469557334
RO27BUPO6036179149742872,SOS,11581284355
RO72FBIS0169843336720292,HTG,49401335493
RO51RUCL6397539114266868,PKR,18651739517
RO09QXHI8128331712459346,MGA,75769845177
RO17CZGL4424828447072360,XAF,10895376198
RO39WDWY6166989385466783,SDG,62450626151
RO55VHYK6201429743478422,LBP,49514629981
RO08QXVO4651978651754514,TTD,3754666840
RO12VLIV7653119576827361,OMR,84403529554
RO45JWTT0540580334717183,BGN,72793713065
RO18NORQ7883195415409703,MXN,40034581375
RO08HVBZ1966173536717687,VUV,11930133777
RO34QBWU7471138591435336,SZL,72981218766
RO10IWIM3047756355339224,PGK,8635105148
RO84HUWB9383981902250577,LTL,30563687263
RO62ANKD0840938655504360,SCR,63787713724
RO76KXYZ3211618225346549,EUR,69683202183
RO34DJJO2687650912343017,ZMW,12814209355
RO18WMNV1421655840571698,NIS,96405571548
RO40OCJN5167681316348996,GYD,4037160774
RO76DZIQ2980713882968283,SRD,88225189460
RO21AUEV5400982526668902,GYD,20479324291
RO61JJGR7936188832454355,SBD,62021484854
RO51ZSQZ9967352488408283,INR,77145346544
