,Unnamed: 0,personal_number,birthdate,address,phone_number
6136,6136,*****MASKED*****,2001-11-04,"Soseaua Ionescu Nr. 507, Tunari, 553527",0238403545
6137,6137,*****MASKED*****,2008-10-19,"Strada Tudora Ababei Nr. 435, Fagaras, 100658",0769062553
6138,6138,*****MASKED*****,1928-12-29,"Drumul Diaconu Nr. 28 Bl. 86  Sc. 23 Ap. 593, Copsa Mica, 972248",0265147684
6139,6139,*****MASKED*****,2011-10-23,"Aleea Gherghina Marin Nr. 763 Bl. 73  Sc. 22 Ap. 713, Sabaoani, 740218",0711018239
6140,6140,*****MASKED*****,1989-11-23,"Bulevardul Sânziana Popa Nr. 875, Dancu, 471468",0735741154
6141,6141,*****MASKED*****,2009-11-27,"Strada Cristea Nr. 55, Giurgiu, 185302",0769485340
6142,6142,*****MASKED*****,1968-12-20,"Strada Tomescu Nr. 72 Bl. 25  Sc. 53 Ap. 632, Campulung, 411769",0732610433
6143,6143,*****MASKED*****,1976-08-12,"Intrarea Celia Dobre, Fetesti, 865740",0771278119
6144,6144,*****MASKED*****,2015-08-12,"Intrarea Dumitrescu, Macin, 700760",0764209804
6145,6145,*****MASKED*****,2007-05-21,"Drumul Cătălin Popa, Pitesti, 804402",0242365513
6146,6146,*****MASKED*****,1925-05-19,"Soseaua Diaconu, Borcea, 331747",0733675681
6147,6147,*****MASKED*****,1989-03-20,"Aleea Dima Nr. 765, Miercurea-Ciuc, 614751",0755793852
6148,6148,*****MASKED*****,1920-09-10,"Drumul Dochioiu Nr. 567 Bl. 74  Sc. 17 Ap. 649, Raducaneni, 627469",0763962686
6149,6149,*****MASKED*****,2005-02-26,"Soseaua Aanei Nr. 959, Deta, 962002",0752372625
6150,6150,*****MASKED*****,1971-11-21,"Drumul Robertina Pop, Santana, 446262",0733849900
6151,6151,*****MASKED*****,1963-11-25,"Drumul Fabia Nistor Nr. 64, Vladimirescu, 110539",0760787392
6152,6152,*****MASKED*****,1971-07-22,"Intrarea Diaconescu, Caransebes, 179868",0750164495
6153,6153,*****MASKED*****,1940-02-23,"Drumul Ioniță Nr. 33, Vatra Dornei, 620026",0739340150
6154,6154,*****MASKED*****,1992-04-13,"Intrarea Suciu Nr. 61, Intorsura Buzaului, 435177",0232310418
6155,6155,*****MASKED*****,1952-12-02,"Strada Petruța Ioniță, Maieru, 722111",0737501451
6156,6156,*****MASKED*****,1950-05-10,"Drumul Dobre Nr. 85, Filiasi, 747419",0265165126
6157,6157,*****MASKED*****,1937-10-23,"Drumul Dochioiu, Orsova, 219435",0249123057
6158,6158,*****MASKED*****,1946-05-08,"Drumul Stănescu Nr. 77 Bl. 44  Sc. 52 Ap. 665, Piatra-Neamt, 202662",0788267486
6159,6159,*****MASKED*****,1988-06-26,"Bulevardul Toma Nr. 98, Baia, 258454",0748353724
6160,6160,*****MASKED*****,1983-08-13,"Strada Voinea Nr. 130, Greci, 221595",0763463075
6161,6161,*****MASKED*****,1984-02-29,"Drumul Ortansa Dochioiu Nr. 499, Videle, 683361",0238025027
6162,6162,*****MASKED*****,1913-04-19,"Strada Bogdan Voinea, Odorheiu Secuiesc, 259584",0728200195
6163,6163,*****MASKED*****,1930-01-07,"Drumul Voinea Nr. 932 Bl. 60  Sc. 70 Ap. 763, Victoria, 664109",0720272641
6164,6164,*****MASKED*****,1944-02-10,"Strada Dima, Petrosani, 610922",0735206691
6165,6165,*****MASKED*****,2006-04-08,"Aleea Manole, Fundeni, 795280",0255712382
6166,6166,*****MASKED*****,1916-01-30,"Intrarea Manole Nr. 235 Bl. 72  Sc. 43 Ap. 766, Dragu-Brad, 635833",0785027564
6167,6167,*****MASKED*****,1999-01-25,"Strada Barbu, Caracal, 971814",0727390000
6168,6168,*****MASKED*****,1913-04-23,"Bulevardul Pop Nr. 978 Bl. 37  Sc. 41 Ap. 181, Feldru, 906890",0738464472
6169,6169,*****MASKED*****,2009-05-26,"Intrarea Estera Dobre, Harlau, 563613",0260258584
6170,6170,*****MASKED*****,1959-11-11,"Aleea Heracleea Marin, Pantelimon, 531448",0748901126
6171,6171,*****MASKED*****,1909-03-16,"Strada Ardelean Nr. 180, Navodari, 850122",0257829696
6172,6172,*****MASKED*****,1993-01-03,"Soseaua Anamaria Stoica, Campina, 123710",0746824982
6173,6173,*****MASKED*****,1964-09-23,"Aleea Marcela Dobre, Dancu, 359437",0759816380
6174,6174,*****MASKED*****,1976-01-22,"Intrarea Diaconescu Nr. 974 Bl. 86  Sc. 59 Ap. 408, Matca, 361831",0780483385
6175,6175,*****MASKED*****,1930-03-13,"Intrarea Dominic Mocanu Nr. 668, Sangeorz-Bai, 584914",0212048320
6176,6176,*****MASKED*****,1937-04-06,"Soseaua Diaconu Nr. 79 Bl. 88  Sc. 31 Ap. 872, Slobozia, 761531",0252719832
6177,6177,*****MASKED*****,1954-05-04,"Bulevardul Nistor Nr. 63, Targu Frumos, 883421",0261712742
6178,6178,*****MASKED*****,1931-03-29,"Bulevardul Ardelean, Piatra-Neamt, 814913",0727054790
6179,6179,*****MASKED*****,1971-02-02,"Soseaua Mocanu Nr. 998 Bl. 56  Sc. 20 Ap. 107, Tulcea, 274303",0749238983
6180,6180,*****MASKED*****,1955-02-28,"Aleea Corneliu Oprea, Talmaciu, 467911",0724728270
6181,6181,*****MASKED*****,2005-10-15,"Intrarea Suciu Nr. 97 Bl. 32  Sc. 75 Ap. 231, Pipera (Voluntari), 414299",0231719957
6182,6182,*****MASKED*****,1996-09-29,"Aleea Elisaveta Marin, Urziceni, 601347",0263452161
6183,6183,*****MASKED*****,1954-01-16,"Intrarea Nemeș Nr. 594 Bl. 35  Sc. 80 Ap. 916, Turnu Magurele, 302295",0265541137
6184,6184,*****MASKED*****,1963-05-24,"Aleea Dorina Diaconu, Targoviste, 236741",0742145297
6185,6185,*****MASKED*****,1949-03-24,"Drumul Florea, Arbore, 991990",0231912329
6186,6186,*****MASKED*****,1985-08-07,"Strada Dinu Nr. 39 Bl. 55  Sc. 88 Ap. 490, Rosu, 260990",0749739181
6187,6187,*****MASKED*****,1945-02-19,"Strada Dumitrescu, Targu Secuiesc, 131907",0240942308
6188,6188,*****MASKED*****,1977-05-06,"Strada Tabacu, Baia Mare, 644645",0247591796
6189,6189,*****MASKED*****,2023-12-07,"Aleea Manole, Iasi, 971894",0253677857
6190,6190,*****MASKED*****,1938-03-05,"Drumul Gheorghiu Nr. 40 Bl. 34  Sc. 89 Ap. 810, Tulcea, 114886",0233734484
6191,6191,*****MASKED*****,1925-09-11,"Soseaua Dima Nr. 436 Bl. 97  Sc. 33 Ap. 308, Petrosani, 997955",0751997345
6192,6192,*****MASKED*****,1981-08-07,"Drumul Tudor Nr. 522 Bl. 23  Sc. 10 Ap. 824, Lupeni, 886934",0737424170
6193,6193,*****MASKED*****,1948-11-27,"Aleea Ioana Stancu Nr. 524 Bl. 95  Sc. 87 Ap. 996, Calarasi, 862317",0764283554
6194,6194,*****MASKED*****,1978-11-25,"Strada Dumitrescu Nr. 480 Bl. 38  Sc. 44 Ap. 524, Remetea, 805263",0764163887
6195,6195,*****MASKED*****,2004-11-17,"Bulevardul Preda Nr. 63, Sannicolau Mare, 580485",0721975032
6196,6196,*****MASKED*****,2015-07-27,"Intrarea Stănescu, Lugoj, 610352",0739244292
6197,6197,*****MASKED*****,1989-08-07,"Soseaua Dinu Dima Nr. 93 Bl. 42  Sc. 52 Ap. 289, Timisoara, 459649",0731402288
6198,6198,*****MASKED*****,1996-03-18,"Intrarea Preda Nr. 95 Bl. 61  Sc. 14 Ap. 984, Lunca Cetatuii, 890679",0721100057
6199,6199,*****MASKED*****,1919-12-27,"Bulevardul Dochioiu Nr. 23, Giurgiu, 296451",0734159190
6200,6200,*****MASKED*****,1958-12-03,"Drumul Crina Stan Nr. 733 Bl. 26  Sc. 57 Ap. 658, Sinaia, 667269",0245632716
6201,6201,*****MASKED*****,1931-03-05,"Soseaua Emanoil Aanei, Gilau, 695250",0258411000
6202,6202,*****MASKED*****,1970-11-17,"Intrarea Dochioiu Nr. 78 Bl. 14  Sc. 50 Ap. 190, Glina, 281198",0232878899
6203,6203,*****MASKED*****,1998-08-03,"Soseaua Popa Nr. 72, Ploiesti, 824586",0247957089
6204,6204,*****MASKED*****,1922-02-25,"Intrarea Crina Pop, Campia Turzii, 135401",0760223188
6205,6205,*****MASKED*****,1962-06-22,"Soseaua Cristobal Niță, Baia Mare, 343062",0764918251
6206,6206,*****MASKED*****,1982-03-26,"Strada Cristea Nr. 63 Bl. 75  Sc. 67 Ap. 887, Valea lui Mihai, 972891",0238335742
6207,6207,*****MASKED*****,1949-08-13,"Soseaua Manole Nr. 10, Targu Neamt, 127865",0237905920
6208,6208,*****MASKED*****,1976-12-31,"Drumul Gheorghiu Nr. 27, Pogoanele, 298208",0254949596
6209,6209,*****MASKED*****,1982-10-11,"Bulevardul Dima Nr. 456, Ludus, 178801",0730511617
6210,6210,*****MASKED*****,2008-01-27,"Aleea Severin Diaconu Nr. 98 Bl. 37  Sc. 73 Ap. 435, Petrila, 363557",0246306899
6211,6211,*****MASKED*****,2005-07-23,"Bulevardul Valentina Dumitrescu, Negresti, 316180",0727309781
6212,6212,*****MASKED*****,1982-12-25,"Soseaua Angel Ene Nr. 56, Bailesti, 984271",0742165604
6213,6213,*****MASKED*****,2004-11-18,"Bulevardul Pușcașu Nr. 41, Apahida, 426552",0252543081
6214,6214,*****MASKED*****,1980-09-26,"Soseaua Ardelean Nr. 129, Iasi, 634453",0750461705
6215,6215,*****MASKED*****,1917-03-25,"Intrarea Mazilescu, Zimnicea, 291239",0757350068
6216,6216,*****MASKED*****,1962-05-08,"Drumul Niță Nr. 96, Turda, 862774",0747820112
6217,6217,*****MASKED*****,1995-09-27,"Soseaua Preda, Tulcea, 778309",0246211406
6218,6218,*****MASKED*****,2015-05-25,"Bulevardul Toma, Rasnov, 364504",0243697206
6219,6219,*****MASKED*****,1954-07-03,"Strada Horațiu Preda Nr. 53, Fundeni, 707514",0233977532
6220,6220,*****MASKED*****,1923-06-14,"Aleea Roza Dobre Nr. 14 Bl. 79  Sc. 35 Ap. 301, Ludus, 568864",0735157223
6221,6221,*****MASKED*****,1986-07-01,"Soseaua Georgescu Nr. 247, Prejmer, 293382",0255047450
6222,6222,*****MASKED*****,1971-05-29,"Bulevardul Florea Nr. 580 Bl. 45  Sc. 69 Ap. 454, Baraolt, 793884",0757008751
6223,6223,*****MASKED*****,1911-06-26,"Soseaua Iris Popa Nr. 21, Busteni, 358524",0741332447
6224,6224,*****MASKED*****,1958-04-20,"Intrarea Stănescu, Plosca, 638226",0748001626
6225,6225,*****MASKED*****,2018-11-25,"Intrarea Haralambie Ioniță Nr. 65, Simleu Silvaniei, 277547",0736835546
6226,6226,*****MASKED*****,1959-02-20,"Intrarea Dinu Nr. 59 Bl. 94  Sc. 92 Ap. 689, Turnu Magurele, 162393",0255708798
6227,6227,*****MASKED*****,1934-11-11,"Intrarea Nistor Nr. 65, Motatei, 144909",0242797829
6228,6228,*****MASKED*****,1940-03-08,"Intrarea Marin Nr. 70, Drobeta-Turnu Severin, 545288",0269530778
6229,6229,*****MASKED*****,2001-10-15,"Soseaua Dida Toma, Curcani, 796631",0763543388
6230,6230,*****MASKED*****,1994-11-25,"Drumul Ladislau Nemeș Nr. 89, Dragasani, 548202",0780095684
6231,6231,*****MASKED*****,1954-11-11,"Aleea Adelin Georgescu Nr. 39, Tomesti, 895621",0234747747
6232,6232,*****MASKED*****,1964-12-26,"Intrarea Agata Toma Nr. 28 Bl. 50  Sc. 58 Ap. 762, Podu Iloaiei, 998387",0750554198
6233,6233,*****MASKED*****,1973-01-14,"Drumul Nemeș Nr. 95, Cluj-Napoca, 418145",0772627486
6234,6234,*****MASKED*****,1980-05-31,"Strada Oprea Nr. 78 Bl. 39  Sc. 35 Ap. 670, Targu Ocna, 439242",0251135714
6235,6235,*****MASKED*****,1937-10-14,"Intrarea Cristea, Cumpana, 728544",0749789123
6236,6236,*****MASKED*****,2020-07-03,"Intrarea Dora Diaconu Nr. 61, Deta, 206770",0748203143
6237,6237,*****MASKED*****,1953-05-19,"Drumul Axenia Georgescu Nr. 61, Strehaia, 105129",0780941864
6238,6238,*****MASKED*****,1941-05-13,"Soseaua Norbert Dinu Nr. 587 Bl. 11  Sc. 97 Ap. 987, Rosu, 929753",0742148045
6239,6239,*****MASKED*****,2015-01-31,"Bulevardul Voinea, Focsani, 689622",0741488072
6240,6240,*****MASKED*****,1926-01-01,"Drumul Oprea Nr. 252 Bl. 22  Sc. 35 Ap. 315, Tufesti, 308949",0761243293
6241,6241,*****MASKED*****,1949-02-18,"Bulevardul Florea Nr. 134, Arad, 868733",0251873617
6242,6242,*****MASKED*****,2014-11-11,"Soseaua Bartolomeu Ene, Pitesti, 952211",0729290939
6243,6243,*****MASKED*****,1946-07-23,"Drumul Albu Nr. 816 Bl. 45  Sc. 20 Ap. 805, Navodari, 144082",0770443177
6244,6244,*****MASKED*****,1987-05-04,"Intrarea Stan Nr. 198 Bl. 88  Sc. 76 Ap. 901, Craiova, 490576",0747287034
6245,6245,*****MASKED*****,2009-10-31,"Drumul Rozalia Marin Nr. 20 Bl. 54  Sc. 18 Ap. 233, Tuzla, 162009",0749546752
6246,6246,*****MASKED*****,1963-07-19,"Drumul Gheorghiu, Sighisoara, 621994",0247952738
6247,6247,*****MASKED*****,1996-08-02,"Intrarea Steliana Cristea Nr. 44, Darabani, 196008",0766069980
6248,6248,*****MASKED*****,1920-06-06,"Drumul Ioniță Nr. 53, Cernavoda, 962056",0236144045
6249,6249,*****MASKED*****,2011-08-18,"Soseaua Ionescu Nr. 296 Bl. 20  Sc. 84 Ap. 697, Medgidia, 295847",0726319890
6250,6250,*****MASKED*****,1943-02-23,"Aleea Octaviu Diaconu, Murfatlar, 163136",0762669524
6251,6251,*****MASKED*****,1963-12-26,"Strada Julia Mocanu, Fundulea, 777636",0724991423
6252,6252,*****MASKED*****,2007-08-20,"Drumul Marcela Mazilescu Nr. 404 Bl. 72  Sc. 60 Ap. 547, Focsani, 905334",0732441399
6253,6253,*****MASKED*****,1973-12-17,"Intrarea Tabacu Nr. 180, Nadlac, 795619",0758556635
6254,6254,*****MASKED*****,1968-04-28,"Drumul Lavinia Dochioiu, Dragu-Brad, 964674",0237248466
6255,6255,*****MASKED*****,1938-03-18,"Drumul Ene Nr. 61 Bl. 96  Sc. 29 Ap. 447, Strejnicu, 259602",0244500222
6256,6256,*****MASKED*****,1916-06-11,"Strada Tabacu, Roseti, 447914",0249970518
6257,6257,*****MASKED*****,1966-12-23,"Strada Gheorghiu Nr. 20 Bl. 82  Sc. 38 Ap. 791, Rosiori de Vede, 705380",0231393827
6258,6258,*****MASKED*****,1964-07-11,"Bulevardul Stan, Baia, 425003",0239839807
6259,6259,*****MASKED*****,2007-10-24,"Bulevardul Roxelana Tudor Nr. 44 Bl. 84  Sc. 15 Ap. 815, Jimbolia, 567819",0735399304
6260,6260,*****MASKED*****,1951-06-19,"Bulevardul Antonela Cristea, Blaj, 805927",0752078920
6261,6261,*****MASKED*****,1981-02-15,"Soseaua Gheorghiu, Pecica, 876186",0751684016
6262,6262,*****MASKED*****,1968-09-16,"Bulevardul Ababei, Valea Caselor (Dragasani), 748556",0736281624
6263,6263,*****MASKED*****,1980-01-27,"Aleea Stan Nr. 83, Viseu de Sus, 767771",0785081080
6264,6264,*****MASKED*****,1966-06-25,"Strada Dochioiu Nr. 45, Roseti, 834873",0726892089
6265,6265,*****MASKED*****,1948-08-10,"Soseaua Iustin Dobre Nr. 76, Curtici, 563410",0241884721
6266,6266,*****MASKED*****,2019-02-06,"Soseaua Mazilescu Nr. 88 Bl. 83  Sc. 95 Ap. 411, Ruscova, 873930",0745092923
6267,6267,*****MASKED*****,1919-09-02,"Aleea Dinu, Branesti, 327330",0238229282
6268,6268,*****MASKED*****,1930-02-01,"Soseaua Vasilica Popescu, Feldru, 734379",0770924136
6269,6269,*****MASKED*****,1918-10-25,"Drumul Iuliana Aanei Nr. 440, Marasesti, 978881",0748861702
6270,6270,*****MASKED*****,1982-12-05,"Aleea Romeo Tudor Nr. 22, Avrig, 667304",0737863290
6271,6271,*****MASKED*****,1958-11-30,"Strada Aanei, Sebes, 373256",0238812397
6272,6272,*****MASKED*****,1980-04-21,"Strada Elvira Pop, Radauti, 420045",0752343567
6273,6273,*****MASKED*****,2010-04-07,"Strada Stan Nr. 747 Bl. 90  Sc. 62 Ap. 131, Giroc, 126984",0735811018
6274,6274,*****MASKED*****,1977-05-29,"Bulevardul Virginia Ababei Nr. 494 Bl. 53  Sc. 11 Ap. 392, Comanesti, 925022",0741171829
6275,6275,*****MASKED*****,1971-11-01,"Drumul Cristofor Toma, Bumbesti-Jiu, 519560",0739287527
6276,6276,*****MASKED*****,1976-12-20,"Soseaua Toma, Borsa, 641492",0762939029
6277,6277,*****MASKED*****,1934-06-05,"Bulevardul Anatolie Voinea, Amara, 164726",0767689784
6278,6278,*****MASKED*****,1951-02-10,"Strada Violeta Tabacu Nr. 112 Bl. 49  Sc. 35 Ap. 204, Campulung, 753246",0231885030
6279,6279,*****MASKED*****,1972-04-05,"Aleea Nemeș, Urlati, 935130",0255495286
6280,6280,*****MASKED*****,1973-05-20,"Bulevardul Diaconescu, Horodnic de Sus, 424118",0252228799
6281,6281,*****MASKED*****,1909-02-20,"Bulevardul Stoica Nr. 11, Oradea, 739841",0260286548
6282,6282,*****MASKED*****,1946-02-13,"Intrarea Barbu Nr. 131 Bl. 59  Sc. 16 Ap. 933, Baia Mare, 591368",0269969140
6283,6283,*****MASKED*****,2013-04-12,"Drumul Ariana Tabacu, Bolintin-Vale, 245987",0249864793
6284,6284,*****MASKED*****,1918-04-15,"Bulevardul Voinea, Targu Ocna, 715351",0238065028
6285,6285,*****MASKED*****,1958-12-14,"Aleea Roza Eftimie, Voluntari, 803940",0759575251
6286,6286,*****MASKED*****,1963-02-22,"Strada Eric Oprea Nr. 85, Agnita, 273803",0243403278
6287,6287,*****MASKED*****,1985-01-02,"Strada Grigore Stoica Nr. 610 Bl. 90  Sc. 64 Ap. 344, Strejnicu, 441721",0758442809
6288,6288,*****MASKED*****,1912-06-16,"Aleea Ababei, Berceni, 382467",0760899870
6289,6289,*****MASKED*****,2006-01-15,"Intrarea Pușcașu Nr. 788 Bl. 73  Sc. 43 Ap. 980, Nasaud, 641859",0764678471
6290,6290,*****MASKED*****,1988-10-22,"Soseaua Gheorghiță Diaconu Nr. 287, Fieni, 865544",0258232658
6291,6291,*****MASKED*****,1991-12-07,"Soseaua Tiberia Manole Nr. 851, Techirghiol, 791489",0258830864
6292,6292,*****MASKED*****,1991-03-08,"Drumul Marin, Baia Sprie, 553952",0739980750
6293,6293,*****MASKED*****,1974-06-22,"Aleea Tomescu Nr. 60 Bl. 28  Sc. 72 Ap. 793, Ramnicu Valcea, 402320",0784500026
6294,6294,*****MASKED*****,1949-03-19,"Soseaua Gheorghiu Nr. 67, Afumati, 164283",0736755223
6295,6295,*****MASKED*****,1987-07-19,"Aleea Diaconu Nr. 87 Bl. 96  Sc. 33 Ap. 550, Harsova, 294547",0745576657
6296,6296,*****MASKED*****,1981-07-20,"Bulevardul Pop Nr. 64 Bl. 30  Sc. 39 Ap. 982, Valenii de Munte, 281921",0268873570
6297,6297,*****MASKED*****,1978-02-01,"Intrarea Tabacu, Sibiu, 439274",0750036765
6298,6298,*****MASKED*****,2022-05-05,"Intrarea Tomescu, Santana, 956661",0766356896
6299,6299,*****MASKED*****,1998-10-19,"Bulevardul Marin, Navodari, 385581",0269616106
6300,6300,*****MASKED*****,1923-06-01,"Intrarea Crina Dochioiu, Dragasani, 814424",0750380934
6301,6301,*****MASKED*****,1966-08-16,"Aleea Stănescu Nr. 64 Bl. 14  Sc. 16 Ap. 827, Sibiu, 337288",0254774953
6302,6302,*****MASKED*****,1999-02-13,"Drumul Stănescu, Fundeni, 669267",0232934790
6303,6303,*****MASKED*****,1914-05-14,"Bulevardul Aurică Mazilescu Nr. 458 Bl. 45  Sc. 19 Ap. 691, Odobesti, 479158",0236622293
6304,6304,*****MASKED*****,2011-07-24,"Aleea Tudor Nr. 905 Bl. 98  Sc. 74 Ap. 806, Suceava, 551072",0252485786
6305,6305,*****MASKED*****,1998-02-27,"Aleea Lică Dumitrescu Nr. 66 Bl. 73  Sc. 77 Ap. 526, Iasi, 181289",0251360913
6306,6306,*****MASKED*****,1931-01-24,"Drumul Monica Nemeș, Craiova, 194397",0728823779
6307,6307,*****MASKED*****,1922-08-02,"Aleea Jan Tabacu Nr. 850, Dragalina, 570413",0762471154
6308,6308,*****MASKED*****,1989-05-18,"Aleea Dima, Savinesti, 447351",0244576395
6309,6309,*****MASKED*****,1996-12-23,"Drumul Eftimie Nr. 267, Giurgiu, 498482",0211336787
6310,6310,*****MASKED*****,1980-06-02,"Intrarea Oprea Nr. 54, Dabuleni, 144592",0733079791
6311,6311,*****MASKED*****,1982-08-05,"Intrarea Manole Nr. 96, Straja, 919336",0744350130
6312,6312,*****MASKED*****,1979-05-08,"Bulevardul Ardelean Nr. 11, Siret, 128626",0741568592
6313,6313,*****MASKED*****,1972-08-18,"Intrarea Voinea Nr. 56, Brasov, 811723",0733784157
6314,6314,*****MASKED*****,2016-08-25,"Strada Ancuța Dinu Nr. 688, Tuzla, 925856",0241388381
6315,6315,*****MASKED*****,1961-01-05,"Bulevardul Manole Nr. 345 Bl. 66  Sc. 66 Ap. 674, Navodari, 634228",0261207387
6316,6316,*****MASKED*****,1969-04-17,"Bulevardul Ionescu Nr. 942, Berceni, 414195",0769365527
6317,6317,*****MASKED*****,1968-06-22,"Intrarea Ene Nr. 70, Timisoara, 285122",0740524973
6318,6318,*****MASKED*****,1954-05-07,"Strada Panait Pușcașu Nr. 29 Bl. 20  Sc. 22 Ap. 407, Cumpana, 368535",0240801633
6319,6319,*****MASKED*****,1980-12-08,"Drumul Nemeș, Berceni, 968347",0253891005
6320,6320,*****MASKED*****,1990-01-15,"Drumul Voinea Nr. 95 Bl. 30  Sc. 43 Ap. 407, Bistrita, 406568",0264210636
6321,6321,*****MASKED*****,1909-12-25,"Soseaua Stoica Nr. 68 Bl. 52  Sc. 20 Ap. 401, Raducaneni, 329752",0248231191
6322,6322,*****MASKED*****,1949-07-14,"Drumul Georgescu, Sannicolau Mare, 761098",0260424506
6323,6323,*****MASKED*****,1927-04-20,"Strada Suciu Nr. 89 Bl. 11  Sc. 66 Ap. 415, Turnu Magurele, 819991",0766583333
6324,6324,*****MASKED*****,2020-04-14,"Bulevardul Octaviu Voinea Nr. 96 Bl. 63  Sc. 94 Ap. 623, Bailesti, 131744",0742635557
6325,6325,*****MASKED*****,1994-10-27,"Soseaua Cristina Popescu Nr. 91 Bl. 75  Sc. 63 Ap. 109, Bistrita, 499755",0760724012
6326,6326,*****MASKED*****,1962-04-25,"Intrarea Silvana Barbu Nr. 787, Marginea, 806566",0267907264
6327,6327,*****MASKED*****,1931-11-05,"Bulevardul Stan Nr. 270 Bl. 52  Sc. 14 Ap. 495, Tomesti, 993675",0726096918
6328,6328,*****MASKED*****,2014-07-26,"Strada Tomescu Nr. 58, Boldesti-Scaeni, 466667",0262059263
6329,6329,*****MASKED*****,1981-05-21,"Intrarea Florea Nr. 81 Bl. 12  Sc. 26 Ap. 325, Ruscova, 151961",0724801303
6330,6330,*****MASKED*****,1988-07-08,"Bulevardul Sorana Nistor Nr. 689 Bl. 38  Sc. 81 Ap. 999, Carei, 673562",0744165126
6331,6331,*****MASKED*****,2012-07-05,"Bulevardul Norman Ene, Simeria, 684993",0757112435
6332,6332,*****MASKED*****,1963-05-16,"Aleea Preda Nr. 40, Bolintin-Vale, 267530",0725980957
6333,6333,*****MASKED*****,1912-05-26,"Soseaua Agata Cristea Nr. 67, Ocna Mures, 723485",0748415441
6334,6334,*****MASKED*****,2021-08-24,"Strada Pop Nr. 395 Bl. 80  Sc. 11 Ap. 131, Tomesti, 723519",0240617710
6335,6335,*****MASKED*****,2006-03-05,"Aleea Nistor, Insuratei, 316017",0248417322
6336,6336,*****MASKED*****,2022-04-22,"Bulevardul Eftimie Nr. 975, Adjud, 238686",0760936635
6337,6337,*****MASKED*****,1954-12-24,"Soseaua Rozalia Diaconu Nr. 70 Bl. 87  Sc. 59 Ap. 206, Remetea, 807282",0737906260
6338,6338,*****MASKED*****,1945-07-14,"Strada Mazilescu Nr. 783, Tudora, 756555",0253890810
6339,6339,*****MASKED*****,1915-08-26,"Drumul Dinu Nr. 314 Bl. 76  Sc. 90 Ap. 298, Drobeta-Turnu Severin, 132067",0759794221
6340,6340,*****MASKED*****,1980-05-07,"Bulevardul Aanei Nr. 52 Bl. 57  Sc. 65 Ap. 303, Sovata, 406356",0250529451
6341,6341,*****MASKED*****,1962-01-31,"Intrarea Stan Nr. 33 Bl. 78  Sc. 64 Ap. 312, Sinaia, 655953",0767642794
6342,6342,*****MASKED*****,1982-06-19,"Intrarea Ionescu Nr. 45 Bl. 70  Sc. 32 Ap. 975, Plosca, 642951",0244255034
6343,6343,*****MASKED*****,2024-02-03,"Drumul Mocanu, Dej, 340069",0740207226
6344,6344,*****MASKED*****,1948-01-18,"Soseaua Tomescu Nr. 37 Bl. 26  Sc. 33 Ap. 110, Nadlac, 415579",0728191292
6345,6345,*****MASKED*****,1953-01-26,"Drumul Astrid Eftimie Nr. 78 Bl. 45  Sc. 63 Ap. 809, Alexandria, 547250",0257548177
6346,6346,*****MASKED*****,1910-09-04,"Intrarea Octavia Dobre Nr. 15 Bl. 24  Sc. 83 Ap. 464, Cobadin, 921227",0730795644
6347,6347,*****MASKED*****,1917-05-18,"Strada Zaraza Gheorghiu, Baia, 900917",0738247233
6348,6348,*****MASKED*****,1909-08-05,"Aleea Eftimie Marin, Vatra Dornei, 338757",0260345920
6349,6349,*****MASKED*****,1922-06-27,"Drumul Mazilescu, Medias, 134080",0728592933
6350,6350,*****MASKED*****,1914-10-07,"Soseaua Tudor Nr. 18, Valea Caselor (Dragasani), 786301",0746793651
6351,6351,*****MASKED*****,1966-03-22,"Intrarea Barbu Nr. 21 Bl. 75  Sc. 47 Ap. 760, Arad, 753374",0730899168
6352,6352,*****MASKED*****,1967-10-22,"Intrarea Eftimie Nr. 993 Bl. 11  Sc. 26 Ap. 444, Chitila, 190256",0235551068
6353,6353,*****MASKED*****,1957-05-09,"Drumul Niță Nr. 681 Bl. 55  Sc. 11 Ap. 455, Floresti, 925484",0751382089
6354,6354,*****MASKED*****,1916-10-20,"Bulevardul Dobre Nr. 546, Otopeni, 997778",0268637443
6355,6355,*****MASKED*****,2007-08-19,"Bulevardul Alistar Ioniță Nr. 89 Bl. 67  Sc. 28 Ap. 186, Ovidiu, 129876",0253256265
6356,6356,*****MASKED*****,1922-02-13,"Aleea Iuliana Georgescu Nr. 495, Talmaciu, 394772",0762650877
