first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,iban
Radu,Gheorghiu,5631124132666,1921-04-10,"Drumul Voinea Nr. 51 Bl. 84  Sc. 16 Ap. 109, Sighisoara, 921783",Dolj,0772 257 759,c9:8f:56:e2:35:5c,154.140.254.70,RO45FNAJ0481593499820833
Bartolomeu,Cristea,2720624065458,1944-10-20,"Intrarea Ababei Nr. 25 Bl. 99  Sc. 73 Ap. 733, Sovata, 518168",Bihor,0780 537 496,16:b5:5f:9e:74:3c,187.5.246.112,RO30TZRS3410478043404338
Ruxandra,Aanei,8400723426885,1981-01-04,"Aleea Dima, Jibou, 873116",Arad,0242 982 776,90:8d:cf:66:83:12,169.108.174.125,RO70WSIS9834117365898931
Costache,Dima,4101210066934,1983-06-19,"Aleea Dochioiu Nr. 430, Strejnicu, 265765",Vaslui,0241 710 369,10:31:0b:04:fc:96,199.153.152.142,RO69AYPU4323417146076775
Ovidiu,Tudor,2690227016503,1968-02-26,"Strada Tudor Nr. 94 Bl. 15  Sc. 52 Ap. 122, Marginea, 856150",Harghita,0765 548 420,96:c4:eb:51:c4:ea,139.207.95.52,RO67QAYF0630578859418928
Șerban,Mocanu,4720805429203,1946-09-13,"Strada Dima Nr. 871 Bl. 86  Sc. 76 Ap. 699, Iernut, 117527",Brașov,0737 005 120,15:fa:57:ff:2b:58,103.246.241.3,RO10HPJG2248255121266187
Anghelina,Diaconu,8770629025008,1999-06-05,"Soseaua Diaconescu Nr. 49, Negresti, 749808",Mehedinți,0725 314 619,ff:1d:e9:39:0c:93,193.26.49.211,RO87OHXS7104296932595716
Dorin,Georgescu,6530117256619,1947-07-21,"Soseaua Ioniță, Ocna Mures, 548947",Ilfov,0731 338 524,4f:1d:e1:70:71:bd,169.29.179.12,RO57OGMX2479560656675695
Livia,Dinu,5170906517056,1987-09-05,"Strada Stănescu Nr. 23, Giroc, 800455",Gorj,0263 265 027,85:c0:44:dc:7c:69,125.186.61.234,RO35OAZQ5816437256231871
Frusina,Cristea,2130611188678,1920-09-13,"Bulevardul Ene Nr. 26 Bl. 21  Sc. 32 Ap. 462, Salonta, 252205",Ialomița,0734 362 708,5c:3f:5b:e1:15:eb,96.18.22.229,RO35BLFJ3777094549741664
Cristina,Dima,5460128069289,1968-03-29,"Drumul Mazilescu, Campulung Moldovenesc, 740732",Bihor,0256 313 207,87:b7:c8:95:11:82,90.151.140.101,RO68YGEK9490289157010760
Carla,Dochioiu,3140530315632,1913-05-17,"Aleea Stănescu, Avrig, 298187",Alba,0766 878 141,7c:c9:b4:15:87:0a,164.186.40.152,RO34DNCN9629225534833438
Panagachie,Ioniță,5581010197049,1997-02-16,"Intrarea Domnica Diaconu, Bacau, 548876",Constanța,0746 368 785,28:69:ed:da:0b:8f,76.101.68.154,RO29ZOND5571069026215804
Valeriu,Nistor,7091016313091,1997-12-12,"Aleea Iulia Ardelean Nr. 42, Navodari, 364198",Hunedoara,0743 805 643,11:3b:36:20:10:b0,156.143.174.182,RO49ZBTF7186229833005518
Letiția,Gheorghiu,1780315034730,2009-01-08,"Intrarea Romina Dochioiu Nr. 40 Bl. 20  Sc. 58 Ap. 177, Pechea, 335836",Vâlcea,0249 999 161,4f:48:3f:7f:51:e8,205.225.155.131,RO27UXXU1176012612665610
Daria,Popa,8021212243733,1972-06-24,"Intrarea Popa Nr. 33, Copsa Mica, 368309",Tulcea,0752 072 539,1e:4d:e1:23:09:d3,141.191.211.122,RO34ZWKB0026089790560703
Ernest,Niță,6240401192411,1930-12-13,"Intrarea Albu, Boldesti-Scaeni, 865146",Vâlcea,0762 647 082,6d:dd:0c:20:ea:c2,146.163.51.128,RO42HFEI0495214280560836
Casandra,Tudor,5470830133632,1961-09-19,"Soseaua Dobre Nr. 49 Bl. 25  Sc. 88 Ap. 870, Pogoanele, 981024",Tulcea,0735 606 252,3c:89:28:dd:e1:48,138.104.10.36,RO50KURS0166176308869320
Vasilica,Mazilescu,2751223014888,1937-12-17,"Strada Diaconescu Nr. 31, Segarcea, 808899",Buzău,0785 304 220,e9:3a:14:15:6f:54,87.104.222.192,RO69KBKP0814297820925984
Sinică,Tomescu,2240428510031,1997-09-13,"Strada Stela Manole Nr. 918 Bl. 92  Sc. 14 Ap. 202, Fetesti-Gara, 499995",Galați,0749 950 581,b7:9f:31:a3:9a:4c,58.247.62.38,RO19NVKG0539420608688902
Ionuț,Diaconescu,5940901094931,1926-01-01,"Intrarea Darius Eftimie Nr. 37 Bl. 13  Sc. 27 Ap. 832, Greci, 434864",Constanța,0786 945 218,b6:6e:0b:38:a8:20,47.36.17.140,RO53IQBI9919690432035900
Ernest,Popa,1370407027077,1979-11-05,"Soseaua Ababei Nr. 95 Bl. 65  Sc. 72 Ap. 216, Topoloveni, 714881",Arad,0238 921 214,72:5c:1d:82:7b:bf,187.8.178.239,RO02YYNO6100405660931546
Ludovic,Diaconu,4551028393359,2001-12-18,"Intrarea Mazilescu Nr. 287, Savinesti (Poiana Teiului), 549655",București,0780 328 000,13:f2:eb:f2:7c:e5,70.92.95.92,RO91PFQT1792339534512989
Leordean,Preda,5570914296089,2012-03-25,"Intrarea Aanei Nr. 751, Giarmata, 472843",Olt,0766 359 982,46:37:09:bc:fd:26,22.102.148.191,RO73JNOH8421367295865688
Miruna,Voinea,5951015018085,1934-03-13,"Intrarea Oprea Nr. 542, Ploiesti, 689891",Alba,0740 199 537,6c:e8:f4:f4:a8:fb,14.132.97.134,RO67ONME3385769085321615
Larisa,Ionescu,4031121354200,1981-10-01,"Drumul Gelu Voinea Nr. 897 Bl. 78  Sc. 34 Ap. 511, Sancraiu de Mures, 439642",Brăila,0245 132 285,c8:ca:f4:f7:88:2a,151.215.19.202,RO44UFEN6305038558347004
Anghel,Manole,7490617025661,1955-10-12,"Intrarea Marian Diaconescu Nr. 26, Slobozia, 517127",Mureș,0266 090 271,d4:10:dd:b2:e0:7e,178.224.251.180,RO11IPVV5417891808935807
Gabriel,Eftimie,3500419184678,2012-07-27,"Intrarea Antonela Pop Nr. 45, Rasnov Romacril, 589938",Dâmbovița,0737 260 251,e0:00:a0:de:43:31,75.143.132.12,RO55BVFI2415836808964695
Barbu,Ababei,1720201264820,2021-04-21,"Aleea Savina Stănescu Nr. 818 Bl. 22  Sc. 12 Ap. 410, Brasov, 727576",Teleorman,0763 097 479,34:b1:a1:d0:e9:6a,209.75.62.32,RO03MWJS3732212765031441
Gelu,Florea,2410927313015,1992-09-11,"Soseaua George Albu Nr. 91, Negresti, 562868",Buzău,0269 408 731,9f:28:93:69:a1:4e,22.87.213.132,RO92XVWU1100637031337790
Anca,Diaconescu,6650904416879,1930-04-30,"Soseaua Gheorghiu Nr. 77, Dragasani, 961655",Ialomița,0734 854 310,b0:ff:ff:b7:6a:09,180.206.1.20,RO53SIWX0488122880610268
Cazimir,Popa,2850312041332,1911-07-02,"Drumul Tudor Nr. 56 Bl. 12  Sc. 21 Ap. 598, Carei, 422325",Suceava,0241 986 251,2d:30:21:ed:5c:49,199.103.39.58,RO79XFTF4053400759021770
Jana,Voinea,8101010155163,1976-04-25,"Aleea Zeno Tudor, Ruscova, 544317",Mehedinți,0231 633 547,11:43:09:12:83:fb,159.17.150.173,RO71OSTQ1948404810005905
Robertina,Voinea,8470817249583,1954-09-23,"Strada Carolina Barbu, Iernut, 693498",Iași,0748 424 376,90:04:22:be:08:19,52.4.115.68,RO83HVAS7868982957297721
Codruț,Dima,8920730024221,1928-08-11,"Aleea Dochioiu Nr. 225 Bl. 49  Sc. 35 Ap. 529, Ludus, 642471",Dolj,0738 870 709,ca:0c:98:56:a3:f2,62.46.238.251,RO49KQIQ1726445993737269
Marcel,Eftimie,5991230083105,1950-05-25,"Drumul Nistor Nr. 397, Moinesti, 762470",Vrancea,0237 283 216,7e:8d:8f:4d:69:6b,194.134.40.254,RO87RBDN4455024679005715
Irinel,Aanei,8511016383320,1983-01-17,"Aleea Stănescu, Dorohoi, 572900",Vâlcea,0731 208 051,99:51:0f:a0:d4:bb,221.180.46.47,RO55AYDE4013645351521680
Constantin,Tudor,8280821198377,1988-11-17,"Bulevardul Ioniță Nr. 15 Bl. 63  Sc. 33 Ap. 716, Targu Frumos, 848529",Brașov,0730 688 802,b9:c4:e9:9b:7e:68,33.137.219.194,RO60RWCQ2085056082953193
Renata,Tudor,2210616172931,1980-09-28,"Aleea Toma Nr. 68 Bl. 82  Sc. 33 Ap. 972, Gugesti, 958304",Cluj,0237 345 739,ec:f2:26:25:fc:90,123.106.139.163,RO25DGNQ4713475639624509
Florica,Ene,8760816066530,1982-03-02,"Drumul Augustina Niță Nr. 33 Bl. 98  Sc. 24 Ap. 135, Branesti, 243340",Timiș,0753 057 945,5c:28:4a:eb:ff:de,135.32.242.62,RO68RUOB6269186089317589
Teodora,Albu,6540501289086,1995-06-04,"Aleea Aanei Nr. 36 Bl. 55  Sc. 92 Ap. 482, Oravita, 998069",Sibiu,0726 150 353,be:0f:a4:dc:ec:68,47.44.12.214,RO30EDJW4866405016177629
Petronela,Dinu,7530407435037,1991-02-03,"Strada Suciu Nr. 821, Ruscova, 996285",Dolj,0737 126 627,f2:99:10:4b:8a:22,104.223.55.182,RO94MHXH5954289358873452
Melania,Voinea,2751124448104,1994-07-27,"Aleea Tomescu, Domnesti, 824617",Vâlcea,0729 784 837,e5:8f:48:ed:8a:50,42.189.22.48,RO59XXEV0252334896232937
Margareta,Diaconescu,3741220386891,1912-08-29,"Strada Cristea Nr. 91, Homocea, 462580",Hunedoara,0261 151 101,9b:43:78:0f:a5:0f,141.100.134.100,RO35YAXK3152284339905809
Tamara,Nistor,4520526456429,1987-11-01,"Intrarea Sinică Suciu Nr. 568 Bl. 56  Sc. 62 Ap. 379, Odorheiu Secuiesc, 425793",Neamț,0252 473 399,28:46:52:06:37:fa,92.182.225.23,RO36IMZR7860336872539072
Marilena,Albu,3690601075071,1965-03-20,"Strada Otilia Popa, Moinesti, 607497",Dâmbovița,0237 591 444,e2:0a:51:4d:39:f4,144.180.198.8,RO34RFBL4223469735226774
Francesca,Niță,8370331116741,1995-05-25,"Strada Stoica Nr. 81, Cristuru Secuiesc, 803709",Maramureș,0767 578 530,61:51:d6:7b:e1:2b,114.212.75.197,RO64UWCO0083591537929966
Aleodor,Eftimie,1581003456063,1952-01-16,"Intrarea Dima Nr. 106 Bl. 28  Sc. 51 Ap. 722, Seini, 234289",Dolj,0739 722 079,50:e9:8c:26:21:67,188.245.254.183,RO27EAHH1982502614841631
Mona,Diaconescu,8320522317340,1959-07-03,"Aleea Stan, Moisei, 412267",Mureș,0256 158 802,26:80:9a:31:b4:28,152.61.145.134,RO60RLGB9232649925877598
Paulina,Stoica,7130203309499,1954-08-09,"Soseaua Niță Nr. 848 Bl. 30  Sc. 24 Ap. 923, Cisnadie, 250799",Brăila,0767 172 478,3d:d5:fd:bb:12:71,163.22.89.88,RO18ZUQZ5625398080102656
Mona,Nistor,6960103169979,1928-01-02,"Drumul Marin Nr. 59, Dancu, 138897",Alba,0251 370 822,d5:a8:29:b6:91:f2,32.59.96.156,RO74OXGP4535321839820294
Valter,Marin,2170305404341,1923-06-01,"Soseaua Dumitrescu Nr. 438 Bl. 15  Sc. 11 Ap. 671, Pascani, 280166",Bihor,0744 327 907,96:13:ea:83:45:bf,199.172.214.71,RO61JLTO3919161323852564
Ilarie,Nistor,4340215010919,1969-08-23,"Intrarea Ludovic Gheorghiu, Campina, 847900",Vaslui,0767 573 849,cc:42:68:aa:7e:bb,148.68.18.52,RO14VMCW1310696148114917
Stana,Dima,4630821135156,1913-12-24,"Intrarea Pop Nr. 626 Bl. 37  Sc. 12 Ap. 157, Baia Mare, 939323",Brăila,0250 704 368,e3:7c:3e:ce:54:c9,196.136.196.149,RO49CMFV1096841104036349
Diana,Diaconescu,7000618098950,2011-10-24,"Soseaua Dima, Straja, 630403",Dâmbovița,0266 016 572,f2:81:9d:2c:2d:f3,41.45.39.78,RO61VSZF3298153992639511
Petruța,Marin,3061212357488,1916-06-25,"Strada Nemeș Nr. 12 Bl. 79  Sc. 59 Ap. 210, Curtea de Arges, 217956",Covasna,0738 007 970,b7:ab:27:91:a3:ee,40.234.56.248,RO10JNMQ7679574366541410
Fabia,Toma,2740129296161,1975-07-15,"Soseaua Cezar Ioniță Nr. 718, Brasov, 138375",Satu Mare,0251 441 465,2a:47:14:19:4c:7f,33.152.140.18,RO52HPNM9920361453747743
Ancuța,Ionescu,4730803223134,1991-07-29,"Soseaua Cecilia Pușcașu Nr. 322 Bl. 25  Sc. 16 Ap. 148, Voluntari, 420266",Botoșani,0233 186 777,33:b1:76:97:e4:0f,103.82.124.114,RO15EQGG1316476388283887
Matei,Dumitrescu,7620528443474,2019-08-29,"Strada Gheorghiu Nr. 843 Bl. 58  Sc. 99 Ap. 512, Voluntari, 811569",Dâmbovița,0234 130 473,49:e8:0d:fc:c3:25,79.12.209.176,RO02YYKM1057062139473004
Aida,Tomescu,1820820368861,1958-03-15,"Intrarea Melina Albu, Miercurea-Ciuc, 426031",Giurgiu,0237 753 866,04:92:25:60:db:ca,151.250.58.241,RO68RQHJ4278184424686971
Monica,Dochioiu,2470620159250,2022-12-27,"Strada Adelaida Eftimie, Rodna, 972857",Tulcea,0731 076 117,43:b3:c5:da:23:44,28.108.81.228,RO85CNJP7363224645495838
Doriana,Barbu,7070625453592,2017-07-20,"Drumul Ionel Barbu, Moldova Veche, 905964",Mureș,0250 286 914,7d:10:a0:85:3d:b5,67.101.128.126,RO19NSWV8845389752216221
Zamfir,Eftimie,7390817353427,1923-01-05,"Drumul Popescu, Sadova, 370656",Argeș,0739 211 377,db:53:f8:fe:27:fd,168.167.152.89,RO85UHSG3299404260850498
Amalia,Preda,1980109345048,1948-10-28,"Bulevardul Nemeș Nr. 557, Cristuru Secuiesc, 722360",Arad,0767 963 796,4c:8a:1e:29:18:41,35.115.165.246,RO38RKKK8681470251117873
Ioanina,Tomescu,4330429210550,1971-06-05,"Aleea Savina Stoica Nr. 249 Bl. 27  Sc. 16 Ap. 273, Urziceni, 899363",București,0243 273 416,35:cb:ad:bb:0b:b8,160.130.85.72,RO22MDKM8614025177216363
Edgar,Pușcașu,8170807390815,1972-02-01,"Aleea Ene Nr. 797 Bl. 84  Sc. 32 Ap. 531, Barbulesti, 150291",Harghita,0729 086 732,59:5f:c6:a0:b2:6c,6.200.238.31,RO73LJXD8699379356890162
Marcu,Popa,4710210077680,1968-10-12,"Bulevardul Stoica Nr. 399 Bl. 84  Sc. 80 Ap. 508, Sadova, 692167",Prahova,0243 048 246,f6:3f:19:e5:49:e0,219.170.206.160,RO25AOGD4253929078077877
Cătălin,Diaconu,2620201165305,1950-01-15,"Strada Dumitrescu Nr. 31 Bl. 20  Sc. 32 Ap. 243, Curtea de Arges, 601119",Galați,0761 066 930,65:99:70:90:e8:6e,194.176.83.187,RO78XRQK6002261508393926
Robertina,Niță,5110827074423,1989-11-03,"Strada Oprea Nr. 94, Paunesti, 189917",Mehedinți,0761 837 105,b1:d7:ab:ea:74:1a,217.94.164.234,RO52RSHP2917626260942847
Ivan,Dinu,4900121120650,1919-08-25,"Intrarea Zeno Stănescu Nr. 521, Zarnesti, 670740",Gorj,0255 360 890,5a:72:81:3e:6d:ce,143.33.70.243,RO34NQMC8931442701519475
Olga,Stan,4010503092511,1934-09-17,"Drumul Gheorghiu Nr. 36, Prejmer, 737789",Suceava,0720 056 531,ff:86:2d:37:fd:0a,139.228.23.250,RO68BMEZ6406433233519320
Stela,Ionescu,5920920429954,2020-10-19,"Strada Ardelean Nr. 39 Bl. 98  Sc. 67 Ap. 616, Sovata, 564856",Satu Mare,0233 261 592,01:b6:ca:a7:e9:a8,57.66.238.174,RO91QADK3869395150312473
Dorinel,Toma,1551105431224,1988-03-28,"Aleea Eftimie Nr. 270, Tomesti, 345061",Cluj,0232 774 487,5b:8d:26:d8:0f:57,51.201.108.110,RO32VHEU2769875004970180
Denisa,Oprea,1360802442866,1948-01-11,"Intrarea Valter Dobre, Harlau, 864065",Satu Mare,0711 588 617,30:0c:ea:c6:84:2a,183.234.32.130,RO47ONTU0042042358887231
Carolina,Suciu,2330907094440,1968-05-25,"Strada Dina Dima Nr. 474 Bl. 59  Sc. 54 Ap. 312, Fagaras, 434513",Ilfov,0788 841 737,84:31:e6:52:b7:2c,82.208.219.33,RO56ECMV3049613824069241
Bogdana,Florea,3421005252521,1923-09-15,"Soseaua Preda Nr. 89, Gaesti, 972923",Gorj,0771 003 785,85:16:5f:99:64:4c,9.195.199.134,RO52PXVA9075906195711717
Edgar,Niță,3221208465129,1959-06-01,"Aleea Diaconescu Nr. 16, Corund, 594244",Olt,0738 399 307,f3:d8:47:55:ba:77,54.0.233.85,RO07WMJI7661419892524243
Paraschiva,Preda,6240410430453,1933-08-23,"Strada Lorena Voinea, Satu Mare, 101433",Mureș,0758 045 943,0a:7a:a3:9f:5e:39,117.237.104.15,RO47NBCL2172050739345956
Sanda,Marin,1900315380087,2013-09-24,"Bulevardul Stancu, Targu Secuiesc, 554442",Harghita,0265 397 896,49:48:39:41:70:97,35.160.48.214,RO13POXW5300837183197570
Emil,Nistor,7230922282828,1916-11-05,"Drumul Florea Nr. 11 Bl. 89  Sc. 18 Ap. 910, Murfatlar, 293807",Iași,0726 447 208,a3:bf:73:f7:2e:33,90.228.64.199,RO21BMJZ9816778205672121
Steluța,Florea,8011223379343,2016-09-09,"Bulevardul Suciu, Breaza de Sus, 583867",Constanța,0784 093 411,38:71:de:52:46:56,140.143.91.78,RO04LPPY8632909405935008
Ludmila,Georgescu,1790824296947,1954-06-07,"Bulevardul Mocanu Nr. 458, Videle, 707608",Teleorman,0735 869 834,0a:9c:fd:40:6f:1e,162.82.185.152,RO72FUWO7784722542599355
Alberta,Ene,4321018423894,1995-11-04,"Intrarea Diaconu, Tufesti, 931775",Timiș,0262 241 026,9e:42:97:51:21:a2,53.206.200.158,RO92EGYJ3954629511829138
Vlad,Tomescu,2100327069951,1949-08-10,"Intrarea Dochioiu, Nadlac, 982635",Olt,0759 895 541,35:fd:81:c3:76:55,70.33.59.158,RO28CHGY0290086198839777
Alexandru,Pușcașu,4250407129967,1995-02-11,"Bulevardul Alice Tabacu, Buftea, 267762",Galați,0746 768 130,4b:a6:88:ab:0f:28,69.35.223.162,RO07PMFD5088425305856880
Vlaicu,Eftimie,3550411230950,1972-06-09,"Aleea Toma Nr. 52 Bl. 69  Sc. 64 Ap. 618, Gheorgheni, 544031",București,0753 873 100,d3:f1:33:51:86:ca,108.19.11.31,RO53DLCV6676621391317692
Marcheta,Mocanu,4140827013172,1926-01-27,"Intrarea Narcisa Ene Nr. 130 Bl. 33  Sc. 86 Ap. 656, Adjud, 272474",Buzău,0258 799 977,27:29:bc:06:26:d1,50.108.7.29,RO49IALY7904274275902843
Octavian,Tomescu,4160927416950,2005-03-06,"Soseaua Decebal Dobre, Vladimirescu, 681102",Dâmbovița,0786 819 658,56:eb:50:e4:cd:b6,136.202.67.185,RO86XVJW6758118778517168
Beniamin,Florea,2140829367796,1994-03-09,"Aleea Gheorghiu Nr. 154 Bl. 38  Sc. 74 Ap. 452, Peretu, 673907",București,0738 799 720,8e:82:9a:7b:8b:e8,114.56.93.53,RO92XUVL2953687497416363
Gicu,Gheorghiu,2840507110576,1997-05-28,"Drumul Diaconescu Nr. 20, Cernavoda, 806058",Satu Mare,0732 268 024,bc:40:a9:41:3b:b7,163.164.83.153,RO27AHRB9784045944926419
Jana,Diaconu,1800702154467,1920-03-01,"Aleea Barbu Nr. 19, Simeria, 638061",Harghita,0760 768 588,03:fa:61:87:15:63,150.22.173.43,RO79PJYJ7429879687265031
Sandu,Nemeș,2980207367089,1965-01-26,"Soseaua Mazilescu Nr. 39, Sannicolau Mare, 245595",Constanța,0254 803 836,16:96:69:a7:81:46,84.202.180.151,RO73YFOQ8355783310690257
Theodor,Cristea,6000919312721,1933-03-31,"Drumul Ionuț Dumitrescu, Valenii de Munte, 261847",Cluj,0759 165 260,00:a1:38:b4:d7:13,176.115.101.56,RO88GSLM7093511130463310
Mărioara,Dima,7800508408437,1919-01-28,"Bulevardul Agripina Diaconu Nr. 22, Reghin, 908359",Dâmbovița,0266 568 139,05:4d:a1:83:fc:b4,58.149.247.141,RO96EKYV6792763792621122
Dorin,Nistor,6781129449971,1989-06-19,"Intrarea Tudosia Voinea, Pecica, 199962",Bacău,0764 527 739,70:b5:74:00:ab:94,51.243.190.107,RO51RMCY9884321832232224
Filofteia,Voinea,8800304016604,1985-05-21,"Intrarea Voinea, Hunedoara, 476802",Gorj,0733 477 099,55:7e:06:cd:86:ea,135.249.43.237,RO53GZCM3763802294146443
Marga,Dochioiu,4641227511092,1976-02-06,"Bulevardul Stan Nr. 60 Bl. 87  Sc. 61 Ap. 720, Rosu, 844501",Buzău,0262 188 592,37:60:33:92:22:f0,80.139.129.69,RO88ZPSU7023293912050541
Angel,Niță,3830619274879,1946-06-23,"Drumul Tabacu, Pipera (Voluntari), 106030",Alba,0241 980 847,09:08:81:57:b1:3f,139.202.223.36,RO70HCXT6009178948795868
Liliana,Ene,7470327152589,1951-07-13,"Drumul Voinea Nr. 442, Pantelimon, 784705",Călărași,0261 069 166,6b:a0:79:73:ea:06,115.143.227.126,RO95UNLG5308593255068060
Avram,Barbu,2170424366901,2024-01-14,"Bulevardul Mariana Mocanu Nr. 86, Cobadin, 270637",Bihor,0239 868 442,28:43:88:95:5d:90,213.118.224.88,RO68DMWM3272234769845366
Varvara,Pop,5020919353776,1994-09-08,"Aleea Georgescu Nr. 495, Suceava, 162192",Iași,0756 862 231,7d:76:11:8b:cb:1f,45.101.243.136,RO76JWRO6193497367561524
Valter,Popescu,7080420345532,1939-12-22,"Strada Mocanu, Rasnov Romacril, 239671",Galați,0268 186 526,5d:12:f9:98:50:fc,70.214.23.165,RO97XSLR5853128867375528
Tinca,Gheorghiu,2290311016931,1909-12-30,"Intrarea Albu Nr. 727 Bl. 20  Sc. 93 Ap. 461, Fieni, 425575",Olt,0745 077 798,c4:32:d5:0f:91:87,15.56.208.137,RO62GCCS3828476297074637
Jana,Dochioiu,8320925407965,2000-09-03,"Aleea Jenel Ionescu Nr. 97, Corund, 439259",Bacău,0245 277 349,b6:ef:c7:10:6e:d7,48.35.208.222,RO31JHNM2968476377462151
Olimpian,Pușcașu,4920117518899,1931-12-24,"Strada Crina Barbu Nr. 842 Bl. 14  Sc. 38 Ap. 619, Bosanci, 561387",Cluj,0264 145 827,99:e0:90:8e:fa:69,184.46.189.238,RO51LLBE5070779475047272
Gicu,Stancu,7280130446245,1917-01-25,"Bulevardul Toma Nr. 87 Bl. 24  Sc. 93 Ap. 296, Resita, 669260",Argeș,0245 020 395,01:5e:a0:af:49:81,57.0.253.168,RO89TBOF1874352392513846
Ada,Tomescu,6110419304933,1977-01-12,"Bulevardul Manole Nr. 379 Bl. 38  Sc. 33 Ap. 837, 1 Decembrie, 746674",Brăila,0743 837 636,1e:e0:0d:eb:23:5e,137.112.32.238,RO44VBCJ2876879668957354
Dafina,Oprea,8130201338921,2020-01-28,"Drumul Oprea, Vaslui, 210597",Prahova,0740 595 578,b4:83:e1:c0:34:c5,211.204.190.169,RO82LHAQ9415117846646304
Cristobal,Albu,5550330028481,1974-09-16,"Strada Diaconescu Nr. 998 Bl. 48  Sc. 83 Ap. 780, Vulcan, 133185",Covasna,0236 748 890,58:bb:60:f1:3d:7e,25.108.71.68,RO59KWSO9155905659061478
Nicoleta,Popa,7381015062208,1909-03-17,"Soseaua Gheorghiu Nr. 707, Ploiesti, 407419",Iași,0723 067 349,13:5e:d6:68:45:b4,35.219.248.161,RO84VBWW3522392825012373
Manole,Albu,2680813279314,2001-02-13,"Soseaua Stan, Nasaud, 904932",Mehedinți,0733 906 005,5e:ba:34:90:bf:fa,182.124.148.143,RO59JFOS6067242402808945
Malvina,Florea,7960504322422,1972-12-23,"Aleea Gheorghiu Nr. 92 Bl. 22  Sc. 91 Ap. 868, Falticeni, 215390",Timiș,0734 625 041,d8:0a:5c:9b:86:55,18.173.174.103,RO70ZNHN7679263216025468
Nicu,Cristea,2941207059987,1986-01-28,"Strada Renata Dinu Nr. 98, Iernut, 731615",Mureș,0721 949 100,34:c7:52:67:a0:79,201.180.2.166,RO80XPTA1784241976747951
Marcu,Stoica,4181029389215,2013-11-27,"Strada Niță Nr. 59, Calarasi, 507564",Mehedinți,0788 601 992,8a:be:ee:1c:5b:b0,67.99.106.243,RO64SUBQ6886540794495144
Nechifor,Ababei,7410517117055,1941-06-23,"Drumul Nistor, Curtea de Arges, 959951",Brașov,0248 689 299,90:c1:13:00:5c:18,36.82.109.70,RO49VQFF1673200962248367
Simion,Dumitrescu,7140904172777,1922-05-17,"Soseaua Mitruț Gheorghiu Nr. 769 Bl. 85  Sc. 45 Ap. 856, Dragalina, 729835",Arad,0760 041 056,66:f1:1b:b2:d1:f4,87.192.142.233,RO85SBDQ6240724144506104
Anton,Ioniță,8550831055335,1972-07-11,"Aleea Dochioiu, Beclean, 163720",Bistrița-Năsăud,0231 545 460,a2:31:89:3f:86:b1,189.182.58.211,RO63MPWH3329282554777969
Luiza,Pușcașu,2100327232612,1970-10-18,"Soseaua Nistor, Sacueni, 573957",Bacău,0237 052 585,4b:f7:f0:a5:5c:23,117.144.32.135,RO98ZHJA5497499048629834
Roxana,Pop,5580230112647,2021-10-08,"Drumul Aanei Nr. 71 Bl. 99  Sc. 31 Ap. 827, Urziceni, 267188",Cluj,0767 474 716,e5:55:9e:8e:f3:9f,110.17.251.105,RO97DISH8171981283653566
Vera,Stoica,3970902066871,1994-02-02,"Intrarea Barbu Nr. 67, Tomesti, 213869",Ilfov,0238 885 641,91:28:a1:4e:46:dc,151.134.108.61,RO78TWEU6844483316483990
Octavia,Aanei,2211006406634,1956-09-03,"Soseaua Diaconu Nr. 878, Sangeorz-Bai, 565553",Bihor,0762 015 114,82:ce:48:c4:16:2c,49.210.206.141,RO23RZYD0961984783440423
Livia,Gheorghiu,2430403316244,2002-09-21,"Intrarea Niță, Resita, 530067",Ilfov,0731 547 040,88:a5:2c:5b:9f:fc,167.91.162.130,RO32WQLJ3615109925483495
Romeo,Aanei,4780710083651,1917-10-23,"Soseaua Vera Florea, Resita, 691337",Galați,0235 413 750,61:d0:66:1a:83:b0,125.192.209.58,RO13WMVI5769094500849694
Gregorian,Gheorghiu,3930611425296,1998-02-12,"Aleea Dinu Nr. 849, Alexandria, 284744",Covasna,0720 545 224,3a:25:cd:bf:24:12,66.179.51.171,RO18DLTG8900096537320745
Florea,Ioniță,6010721316350,1932-04-06,"Drumul Manole Albu, Chitila, 590504",Caraș Severin,0240 884 379,16:a4:f7:03:b3:5d,101.176.226.80,RO41TIJO6449011199065849
Florian,Ionescu,7100126024176,1925-05-04,"Soseaua Nistor, Jibou, 406093",Ialomița,0732 803 651,ad:22:a8:14:15:de,209.34.160.203,RO51IYAP3028658027961261
Carolina,Preda,7640313379001,1990-08-11,"Strada Georgescu, Homocea, 315446",Alba,0257 892 589,0e:b6:1c:c6:b4:60,74.142.226.251,RO46FLLU0122362437809045
Safta,Ardelean,4490620266994,1938-08-04,"Intrarea Zenovia Voinea Nr. 53 Bl. 29  Sc. 56 Ap. 222, Hunedoara, 826648",Ilfov,0750 091 177,fc:3e:91:36:ed:77,189.116.227.148,RO40QNOE4621601913287855
Noemi,Eftimie,6300419052021,2023-09-30,"Soseaua Nistor Nr. 67 Bl. 54  Sc. 87 Ap. 504, Galati, 206930",Bacău,0729 624 889,35:a0:1d:f6:8c:39,106.210.194.63,RO78LZVA9695699826333905
