last_name,first_name
Stan,Anișoara
Diaconu,Mugur
Stănescu,Jan
Nistor,Cazimir
Dumitrescu,Simi
Tudor,Cătălin
Mazilescu,Claudia
Georgescu,Antim
Marin,Darius
Ardelean,Corina
Stancu,Daniela
Ioniță,Tudor
Toma,Sabin
Ababei,Traian
Ene,Aristide
Ionescu,Leana
Pop,Norman
Aanei,Mihnea
Diaconu,Eugenia
Eftimie,Natalia
Tabacu,Malvina
Florea,Severina
Ionescu,Artemisa
Stănescu,Antim
Diaconescu,Violeta
Tomescu,Mihail
Oprea,Silviu
Nistor,Laurian
Suciu,Patricia
Georgescu,Alis
Dinu,Dorina
Ioniță,Celia
Albu,Nicodim
Ababei,Larisa
Aanei,Cezara
Ionescu,Răzvan
Pop,Traian
Ardelean,Dafina
Oprea,Olimpiu
Popescu,Anuța
Stancu,Noemi
Dima,Mina
Nistor,Jana
Georgescu,Letiția
Georgescu,Ivona
Diaconu,Natalia
Tabacu,Cătălin
Marin,Aurelian
Stoica,Silvia
Suciu,Agata
Ababei,Emilia
Cristea,Andrada
Nistor,Anemona
Oprea,Demetra
Stancu,Cornelia
Tabacu,Sanda
Stoica,Ilie
Eftimie,Carina
Stănescu,Ștefana
Pușcașu,Sebastian
Georgescu,Augustina
Nemeș,Smaranda
Tabacu,Janina
Dinu,Valeriu
Tudor,Liviu
Suciu,Cipriana
Tabacu,Avram
Manole,Lioara
Florea,Roza
Tabacu,Dominic
Nistor,Marta
Stancu,Horia
Suciu,Petru
Dumitrescu,Ianis
Dochioiu,Sebastian
Stoica,Renata
Ioniță,Georgiana
Ioniță,Aurelian
Ioniță,Aida
Stancu,Panait
Toma,Teea
Tudor,Gelu
Mocanu,Suzana
Aanei,Patricia
Stoica,Sava
Diaconu,Clementina
Dobre,Elena
Manole,Mălina
Suciu,Zamfir
Diaconu,Luca
Voinea,Gregorian
Pușcașu,Luiza
Florea,Ludmila
Aanei,Petruț
Aanei,Tudorița
Ababei,Cristobal
Stancu,Florina
Nemeș,Ladislau
Mocanu,Viorel
Florea,Lili
Popa,Lioara
Ababei,Viorela
Stancu,Adrian
Nistor,Codruța
Tabacu,Marin
Tudor,Andra
Toma,Teea
Tudor,Emilian
Dinu,Otilia
Pop,Mihaela
Ionescu,Edmond
Nistor,Amanda
Diaconescu,Vanesa
Nemeș,Casandra
Mocanu,Basarab
Manole,Marina
Mocanu,Constantin
Ionescu,Rebeca
Marin,Olivia
Ioniță,Crin
Toma,Aglaia
Dobre,Simi
Ababei,Grațiana
Ioniță,Florina
Dochioiu,Mircea
Albu,Florența
Stancu,Didina
Georgescu,Bernard
Tudor,Codrin
Popa,Zaraza
Mocanu,Doru
Nemeș,Maximilian
Aanei,Sandu
Dochioiu,Maria
Nistor,Lăcrămioara
Nistor,Codruța
Manole,Emilia
Nemeș,Ducu
Ababei,Ecaterina
Suciu,Tamara
Gheorghiu,Remus
Aanei,Voicu
Dima,Codrin
Dumitrescu,Răducu
Tudor,Constantina
Georgescu,Andreea
Florea,Stanca
Preda,Marin
Barbu,Dora
Albu,Rafael
Tudor,Romina
Dumitrescu,Augustin
Stoica,Antoniu
Cristea,Zeno
Niță,Jasmina
Dochioiu,Monica
Voinea,Aura
Georgescu,Pleșu
Barbu,Denisa
Pușcașu,Pompiliu
Cristea,Cristofor
Dochioiu,Silviu
Toma,Corina
Aanei,Aleodor
Popescu,Cornelia
Ioniță,Pamfil
Gheorghiu,Adelin
Nemeș,Eugenia
Pop,Jenel
Dobre,Lucențiu
Marin,Mitruț
Albu,Toma
Dumitrescu,Izabela
Dobre,Georgian
Ioniță,Dida
Dobre,Giorgiana
Georgescu,Lucreția
Toma,Irina
Barbu,Valeriu
Pop,Frederic
Ardelean,Robertina
Dobre,Codin
Florea,Grigore
Stănescu,Diana
Marin,Alberta
Dinu,Agnos
Marin,Zeno
Florea,Lascăr
Diaconu,Catrina
Diaconescu,Maria
Tudor,Laurian
Aanei,Silviu
Marin,Pleșu
Toma,Ruxanda
Eftimie,Laura
Popa,Nechifor
Nistor,Giorgian
Gheorghiu,Eftimie
Diaconu,Dalia
Mocanu,Casian
Niță,Anca
Aanei,Mirabela
Stoica,Aleodor
Preda,Lucențiu
Nistor,Eduard
Aanei,Brăduț
Albu,Liliana
Albu,Teodor
Popescu,Theodor
Popescu,Emanuil
Diaconu,Filofteia
Preda,Pleșu
Suciu,Petre
Oprea,Antoaneta
Dumitrescu,Grațian
Nistor,Maxim
Stan,Horea
Dochioiu,Bernard
Stănescu,Alexandru
Cristea,Dida
Albu,Anișoara
Ardelean,Semenica
Florea,Iuliana
Niță,Georgian
Ababei,Lioara
Stoica,Anaida
Diaconu,Gelu
Nistor,Iasmina
Tabacu,Mihail
Eftimie,Iosif
Popescu,Dina
Oprea,Antim
Stănescu,Ligia
Georgescu,Ivan
Aanei,Cazimir
Ene,Ilinca
Diaconescu,Lorin
Popescu,Simi
Dochioiu,Fabia
Eftimie,Codruța
Suciu,Dafina
Dobre,Silviana
Mazilescu,Marioara
Stănescu,Loredana
Diaconu,Panait
Tabacu,Zoe
Dobre,Pamfil
Marin,Eliana
Dochioiu,Sebastian
Tabacu,Livia
Ababei,Ghiță
Gheorghiu,Cazimir
Popa,Ariana
Ardelean,Dochia
Barbu,Adelin
Florea,Gențiana
Ardelean,Petrică
Albu,Artemisa
Dumitrescu,Norman
Eftimie,Lelia
Dochioiu,Clementina
Oprea,Mădălina
Popescu,Adrian
Diaconescu,Henrieta
Pușcașu,Horea
Tomescu,Alistar
Barbu,Brăduț
Georgescu,Antoniu
Dobre,Adam
Dobre,Doru
Dobre,Sorana
Gheorghiu,Carina
Stancu,Ionel
Ene,Aureliana
Ardelean,Jenel
Tomescu,Eremia
Dobre,Andrada
Marin,Stancu
Suciu,Mădălina
Dumitrescu,Petru
Diaconescu,Costel
Stoica,Petrișor
Georgescu,Bernard
Ababei,Ianis
Barbu,Marcheta
Albu,Veronica
Voinea,Alexandrina
Nistor,Natașa
Dinu,Ernest
Dobre,Marilena
Diaconu,Aristide
Oprea,Tiberiu
Popescu,Hortensia
Dima,Simion
Manole,Margareta
Barbu,Felicia
Toma,Nichifor
Tabacu,Artemisa
Ionescu,Antoniu
Cristea,Victoria
Preda,Marcheta
Voinea,Bogdana
Popa,Iosefina
Ababei,Lucian
Toma,Luca
Marin,Natalia
Ababei,Demetra
Tomescu,Francisc
Cristea,Alistar
Dochioiu,Cipriana
Ene,Ovidiu
Tudor,Patricia
Dima,Hortensia
Gheorghiu,Mioara
Tomescu,Aura
Dinu,Catinca
Suciu,Marian
Ababei,Leopoldina
Cristea,Hortensia
Florea,Codruț
Dochioiu,Petrișor
Nistor,Jean
Nemeș,Lucia
Nistor,Giorgian
Tomescu,Lioara
Ioniță,Lioara
Marin,Viorela
Mocanu,Nicoleta
Cristea,Monica
Georgescu,Luminița
Oprea,Laurențiu
Popescu,Adela
Stan,Roza
Stoica,Teea
Mazilescu,Cristobal
Voinea,Albert
Georgescu,Timea
Florea,Ștefana
Nemeș,Corneliu
Mazilescu,Eftimia
Toma,Alexe
Stancu,Olimpian
Gheorghiu,Izabela
Aanei,Voichița
Ardelean,Vera
Florea,Vera
Pușcașu,Vincențiu
Toma,Cristobal
Aanei,Camelia
Ioniță,Cristea
Toma,Angel
Diaconu,Ludovic
Preda,Betina
Aanei,Bogdana
Toma,Tinca
Preda,Natalia
Toma,Nicușor
Cristea,Niculiță
Stănescu,Lucrețiu
Dima,Marinela
Oprea,Eusebia
Georgescu,Florentin
Georgescu,Miruna
Stancu,Nidia
Dinu,Patricia
Tomescu,Emanoil
Stănescu,Alexandru
Diaconu,Vasilica
Dinu,Svetlana
Dinu,Agripina
Tudor,Ionela
Marin,Mădălin
Nistor,Tudora
Tomescu,Miron
Ionescu,Luiza
Tabacu,Gregorian
Mocanu,Niculiță
Toma,Oliviu
Dumitrescu,Silvia
Ardelean,Zeno
Aanei,Didina
Barbu,Francesca
Tudor,Petruț
Preda,Letiția
Popa,Gherghina
Nistor,Ladislau
Stănescu,Anton
Ene,Valeria
Nemeș,Manole
Nemeș,Georgiana
Suciu,Angel
Nistor,Patricia
Nemeș,Vasilica
Diaconescu,Viviana
Marin,Sergiu
Tomescu,Tania
Dima,Florin
Ionescu,Simi
Niță,Cerasela
Marin,Aida
Nistor,Ladislau
Niță,Antonia
Aanei,Emanoil
Pușcașu,Maricica
Georgescu,Iurie
Tomescu,Isabela
Stănescu,Laurian
Popa,Alexandru
Voinea,Domnica
Tabacu,Cipriana
Nemeș,Semenica
Nemeș,Valeriu
Popescu,Petrișor
Mazilescu,Remus
Toma,Mirona
Suciu,Lorena
Oprea,Lia
Nistor,Eugenia
Dobre,Valentin
Diaconu,Nicoleta
Dima,Astrid
Niță,Ilona
Dochioiu,Narcisa
Dobre,Adelaida
Dobre,Eric
Suciu,Felicia
Ionescu,Milena
Marin,Nadia
Ene,Laurențiu
Suciu,Liviu
Diaconu,Anastasia
Marin,Ernest
Ionescu,Teona
Dobre,Leontin
Gheorghiu,Viorica
Stan,Bănel
Ionescu,Georgiana
Eftimie,Cristofor
Barbu,Pompiliu
Tudor,Lucian
Dochioiu,Zina
Stancu,Heracleea
Suciu,Ionică
Stoica,Marilena
Toma,Viorela
Voinea,Georgel
Gheorghiu,Teodosia
Gheorghiu,Daciana
Suciu,Flaviu
Toma,Manuela
Nemeș,Dana
Georgescu,Mugurel
Nemeș,Veronica
Barbu,Emanuela
Florea,Casandra
Florea,Sebastian
Dima,Zenobia
Florea,Luiza
Dobre,Bartolomeu
Pop,Georgiana
Ionescu,Marina
Nemeș,Dorel
Ioniță,Amedeu
Georgescu,Violeta
Stancu,Iridenta
Diaconu,Lucrețiu
Tudor,Maricica
Marin,Sandu
Tomescu,Mina
Tomescu,Jan
Dobre,Lioara
Ioniță,Lascăr
Dinu,Rica
Ene,Crina
Mocanu,Artemisa
Pop,Antoaneta
Pop,Mălina
Marin,Voicu
Stancu,Domnica
Toma,Lucrețiu
Mazilescu,Iancu
Diaconescu,Hortensia
Oprea,Cornel
Stoica,Codruț
Mazilescu,Lică
Voinea,Darius
Albu,Bucur
Stan,Zeno
Popescu,Bucur
Albu,Ozana
Aanei,Axinte
Ene,Traian
Eftimie,Veta
Preda,Mircea
Diaconu,Cazimir
Stănescu,Lorelei
Pușcașu,Crin
Barbu,Roxana
Ene,Larisa
Stancu,Valeriu
Ababei,Răducu
Diaconescu,Norbert
Popescu,Nidia
Toma,Vincențiu
Barbu,Mihail
Albu,Marcel
Suciu,Leana
Ionescu,Eusebiu
Oprea,Sever
Aanei,Carol
Preda,Francesca
Ababei,Codruț
Dobre,Jenel
Nistor,Frederic
Ardelean,Sebastian
Pop,Ionică
Popescu,Sergiu
Nemeș,Anamaria
Popescu,Theodor
Mazilescu,Stan
Cristea,Julieta
Florea,Răducu
Barbu,Andreea
Voinea,Evelina
Pop,Pamfil
Stancu,Emanuil
Toma,Teofil
Pușcașu,Cipriana
Stan,Emilian
Ardelean,Ariana
Ionescu,Ica
Stoica,Maricica
Stan,Ligia
Niță,Rebeca
Nistor,Sandu
Mazilescu,Rada
Stănescu,Monalisa
Gheorghiu,Teofil
Ardelean,Voicu
Stănescu,Heracleea
Voinea,Aurelia
Ene,Angel
Florea,Fiodor
Gheorghiu,Sorana
Toma,Codrina
Stoica,Virginia
Stoica,Tinca
Dochioiu,Maximilian
Ionescu,Jeana
Eftimie,Anișoara
Albu,Adonis
Florea,Benone
Stancu,Marian
Ionescu,Varvara
Oprea,Natașa
Dobre,Jeana
Stancu,Vanesa
Stoica,Eugen
Ionescu,Alberta
Barbu,Dragoș
Toma,Andreea
Stoica,Silviana
Toma,Tinca
Ionescu,Emil
Toma,Geta
Dima,Gina
Manole,Valentin
Oprea,Natașa
Eftimie,Petruț
Dobre,Ghenadie
Diaconu,Virginia
Dima,Vlad
Oprea,Miron
Stancu,Constantin
Niță,Magdalena
Preda,Henrieta
Nistor,Floarea
Ardelean,Adelaida
Dumitrescu,Brândușa
Stoica,Avram
Stancu,Claudiu
Dobre,Cleopatra
Popescu,Stela
Ardelean,Eugenia
Toma,Pamela
Aanei,Dacian
Nistor,Codruța
Ionescu,Georgia
Voinea,Lia
Dobre,Oliviu
Florea,Avram
Cristea,Eusebia
Tabacu,Veta
Popa,Aida
Albu,Cristian
Nistor,Emanuil
Gheorghiu,Pompiliu
Georgescu,Dimitrina
Pușcașu,Vanesa
Pop,Beatrice
Dochioiu,Florin
Mazilescu,Costin
Pușcașu,Valentin
Nemeș,Lazăr
Voinea,Ofelia
Voinea,Lascăr
Niță,Eremia
Ardelean,Iustina
Nemeș,Celia
Stănescu,Doina
Dinu,Andra
Eftimie,Paula
Nemeș,Silvana
Cristea,Andreea
Suciu,Alexandrina
Ababei,Rozalia
Mazilescu,Dorel
Mazilescu,Dina
Pușcașu,Nae
Tudor,Albert
Florea,Georgel
Diaconu,Gianina
Mazilescu,Lică
Barbu,Agnos
Nemeș,Augustina
Ardelean,Alma
Nistor,Alexandrina
Toma,Anghelina
Stoica,Marcel
Nistor,Cezara
Eftimie,Codrin
Mazilescu,Henrieta
Dumitrescu,Lică
Stoica,Magdalena
Tomescu,Darius
Cristea,Raul
Diaconu,Steliana
Mocanu,Hortensia
Voinea,Lucrețiu
Popa,Sandu
Stănescu,Corneliu
Toma,Dinu
Toma,Edgar
Popescu,Leontina
Ababei,Agripina
Barbu,Alida
Marin,Renata
Diaconu,Cornel
Pușcașu,Melina
Tabacu,Dacian
Ardelean,Iustin
Nistor,Ada
Ababei,Ion
Pop,Robert
Dumitrescu,Leopoldina
Dinu,Eugen
Dinu,Malvina
Toma,Violeta
Cristea,Simona
Preda,Carolina
Voinea,Valter
Pușcașu,Florica
Mazilescu,Aureliana
Diaconu,Casian
Barbu,Frusina
Ababei,Estera
Popa,Nelu
Stănescu,Zamfir
Gheorghiu,Camelia
Toma,Mirona
Preda,Doru
Popescu,Sinică
Tabacu,Edgar
Eftimie,Dorian
Popescu,Andreea
Dumitrescu,Margareta
Ioniță,Nicoară
Stan,Magdalena
Marin,Marilena
Mazilescu,Florian
Marin,Ofelia
Nistor,Ciprian
Pop,Cosmina
Stănescu,Elvira
Tomescu,Mioara
Georgescu,Aurel
Stoica,Cezar
Toma,Cerasela
Dochioiu,Melania
Popa,Dorian
Dobre,Lioara
Dumitrescu,Flaviu
Suciu,Cristian
Suciu,Marcel
Mazilescu,Romulus
Pușcașu,Lorelei
Georgescu,Ilinca
Tabacu,Florica
Marin,Tudor
Popa,Pătru
Dima,Adela
Stoica,Iurie
Popescu,Estera
Dochioiu,Emilia
Dinu,Norbert
Gheorghiu,Cipriana
Cristea,Leonard
Pop,Tinca
Stoica,Luminița
Niță,Speranța
Stancu,Irina
Stan,Eusebiu
Albu,Virginia
Dinu,Petruț
Ababei,Radu
Popescu,Iurie
Popescu,Teohari
Mazilescu,Alida
Cristea,Anamaria
Dobre,Teodora
Pop,Gregorian
Ene,Bernard
Dinu,Janeta
Mazilescu,Alberta
Stan,Panagachie
Tomescu,Nicodim
Tudor,Bartolomeu
Ene,Cătălina
Dobre,Semenica
Dobre,Vanesa
Tudor,Paulica
Stan,Valeriu
Nemeș,Albert
Marin,Loredana
Diaconescu,Eleonora
Manole,Anaida
Diaconu,Sever
Stănescu,Gențiana
Dobre,Pompiliu
Niță,Magdalena
Stănescu,Ana
Ionescu,Aura
Ioniță,Elodia
Preda,Ghenadie
Stănescu,Geanina
Mazilescu,Artemisa
Stancu,Alin
Stancu,Romeo
Stan,Dinu
Ardelean,Florin
Ardelean,Xenia
Stan,Simina
Aanei,Romina
Cristea,Traian
Barbu,Betina
Diaconu,Zeno
Stănescu,Nicușor
Florea,Achim
Florea,Frusina
Georgescu,Stana
Albu,Lavinia
Dinu,Xenia
Gheorghiu,Ruxandra
Nemeș,Luiza
Niță,Iosif
Mazilescu,Noemi
Tudor,Tudosia
Stănescu,Crin
Pop,Florentin
Popa,Marga
Cristea,Lăcrămioara
Dochioiu,Stela
Mazilescu,Valeria
Stănescu,Mihai
Mocanu,Codrin
Preda,Heracleea
Georgescu,Tiberiu
Dobre,Dora
Albu,Robertina
Ene,Cătălin
Florea,Patricia
Aanei,Sabina
Diaconu,Otilia
Popescu,Remus
Diaconu,Simona
Aanei,Ilarion
Toma,Sava
Tabacu,Elodia
Aanei,Decebal
Georgescu,Haralamb
Stănescu,Didina
Nistor,Noemi
Ardelean,Cornel
Suciu,Niculina
Niță,Mirabela
Diaconu,Eleonora
Dobre,Aurel
Eftimie,Silviu
Niță,Dora
Voinea,Sânziana
Ioniță,Frusina
Aanei,Ilinca
Georgescu,Gina
Manole,Severin
Stoica,Raul
Florea,Emanuel
Toma,Mitruț
Toma,Ina
Tudor,Maximilian
Preda,Aglaia
Aanei,Grigore
Nistor,Zenobia
Toma,Sebastian
Stan,Constantina
Pop,Ana
Dumitrescu,Dan
Suciu,Amalia
Stan,Tudosia
Cristea,Isabela
Tudor,Ducu
Dinu,Doru
Cristea,Lili
Florea,Dora
Popescu,Melania
Tomescu,Iustinian
Nemeș,Florina
Niță,Lascăr
Mocanu,Ciprian
Nistor,Flavia
Dobre,Ilinca
Eftimie,Caius
Pop,Diana
Preda,Laurențiu
Ene,Brândușa
Popa,Ionuț
Dochioiu,Theodor
Barbu,Angel
Oprea,Julieta
Mocanu,Miron
Barbu,Alexandru
Dima,Ancuța
Barbu,Marian
Preda,Daniela
Stan,Amalia
Ene,Artemisa
Ardelean,Dorina
Albu,Aurelia
Stancu,Dorel
Ababei,Bianca
Tabacu,Cantemir
Popescu,Pavel
Florea,Răducu
Voinea,Zenobia
Dochioiu,Virginia
Ababei,Mihnea
Tomescu,Lorelei
Ardelean,Corneliu
Eftimie,Anda
Nemeș,Ivan
Aanei,Gelu
Diaconu,Anuța
Tomescu,Janina
Oprea,Amedeu
Tabacu,Elena
Preda,Alida
Marin,Emil
Marin,Dina
Stancu,Zaharia
Diaconescu,Betina
Barbu,Dragoș
Ababei,Aura
Manole,Marin
Albu,Flavia
Nistor,Petrișor
Diaconescu,Lucreția
Nemeș,Monalisa
Ene,Aristide
Pop,Eliza
Stănescu,Teodosia
Ionescu,Dorli
Voinea,Codin
Dobre,Daniela
Eftimie,Nae
Nemeș,Veniamin
Preda,Răzvan
Nemeș,Melania
Suciu,Daniela
Toma,Emanuela
Dinu,Iulian
Georgescu,Aglaia
Popa,Măriuca
Mocanu,Alexandrina
Toma,Iosefina
Ene,Cezar
Tomescu,Dorel
Nistor,Zamfir
Marin,Eric
Dima,Severin
Nistor,Aurel
Suciu,Gelu
Popa,Marin
Eftimie,Marga
Diaconescu,Maxim
Dinu,Profira
Stoica,Lioara
Aanei,Camil
Voinea,Edmond
Popa,Mariana
Stoica,Despina
Tabacu,Doru
Manole,Claudiu
Niță,Niculina
Gheorghiu,Amza
Preda,Georgel
Popescu,Ancuța
Pop,Ilarion
Oprea,Liliana
Ioniță,Floarea
Suciu,Ina
Diaconu,Răducu
Tabacu,Constantin
Georgescu,Felicia
Ardelean,Adi
Pop,Claudia
Barbu,Constantin
Tabacu,Sabin
Tabacu,Timea
Dumitrescu,Miruna
Preda,George
Diaconu,Horațiu
Tudor,Stana
Preda,Cristian
Nistor,Francesca
Ene,Dorian
Stancu,Dorin
Marin,Norman
Ene,Zaharia
Cristea,Venera
Popescu,Crin
Florea,Alexe
Niță,Bebe
Preda,Melania
Stancu,Filip
Dochioiu,Bianca
Aanei,Ruxanda
Dobre,Mirela
Stancu,Bianca
Cristea,Norbert
Stancu,Dacian
Dinu,Mioara
Tabacu,Robertina
Stancu,Jenel
Tomescu,Rareș
Stan,Lucian
Dima,Paul
Dima,Bianca
Popa,Dacian
Dima,Octavia
Stoica,Avram
Tabacu,Anișoara
Niță,Flaviu
Marin,Sorin
Aanei,Flavia
Dinu,Antoaneta
Georgescu,Loredana
Popa,Theodor
Stan,Silviana
Nistor,Marioara
Dima,Pătru
Tudor,Elisabeta
Stoica,Roxelana
Cristea,Teofil
Dochioiu,Fiodor
Oprea,Nicoleta
Suciu,Minodora
Niță,Rodica
Dochioiu,Ancuța
Tomescu,Ieremia
Nistor,Grigore
Nistor,Augustina
Diaconescu,Aureliana
Preda,Gheorghe
Diaconu,Sinică
Pop,Vasilica
Oprea,Lioara
Stănescu,Ioana
Stănescu,Mitică
Niță,Evelina
Florea,Vincențiu
Pop,Zeno
Mocanu,Andrei
Pușcașu,Daiana
Tomescu,Codruț
Eftimie,Mara
Ene,Cazimir
Stan,Valeriu
Pop,Clementina
Oprea,Stelian
Dima,Marcel
Oprea,Tudora
Dumitrescu,Ștefana
Albu,Cipriana
Stoica,Edmond
Stoica,Raul
Voinea,Benone
Oprea,Ileana
Albu,Costache
Diaconescu,Costache
Mazilescu,Lili
Dochioiu,Anamaria
Stoica,Irinel
Stănescu,Sever
Stănescu,Vincențiu
Pușcașu,Nidia
Suciu,Cedrin
Diaconescu,Edgar
Dobre,Stanca
Tudor,Veronica
Nistor,Teodosia
Diaconescu,Speranța
Stoica,Anabela
Preda,Severin
Dochioiu,Carina
Stancu,Saveta
Suciu,Panagachie
Ene,Lazăr
Stoica,Lucențiu
Dumitrescu,Rareș
Gheorghiu,Leordean
Toma,Lucențiu
Pușcașu,Șerban
Gheorghiu,Corina
Aanei,Marinela
Albu,Gelu
Ionescu,Olivia
Florea,Tiberia
Manole,Răzvan
Nistor,Lia
Suciu,Cristofor
Ababei,Floarea
Ene,Venera
Pop,Mona
Diaconescu,Brăduț
Suciu,Cornel
Dochioiu,Romina
Cristea,Aurică
Barbu,Letiția
Stănescu,Nicoară
Ioniță,Nicodim
Popescu,Alexandra
Pușcașu,Rica
Dima,Teodora
Ardelean,Bogdan
Aanei,Iustinian
Stoica,Dimitrina
Diaconu,Florian
Gheorghiu,Ariadna
Popa,Decebal
Tomescu,Eduard
Ionescu,Barbu
Ababei,Daniel
Mazilescu,Alis
Nemeș,Romulus
Cristea,Ludmila
Eftimie,Alice
Voinea,Mirabela
Tudor,Nicoară
Preda,Francesca
Ardelean,Alistar
Eftimie,Vicențiu
Dima,Emil
Popa,Filip
Barbu,Pleșu
Tomescu,Bogdan
Niță,Alexandra
Mocanu,Magdalena
Ioniță,Radu
Ioniță,Bogdan
Gheorghiu,Lucreția
Albu,Dimitrina
Georgescu,Julia
Popa,Petrică
Diaconu,Renata
Suciu,Daniela
Dumitrescu,Martin
Preda,Luciana
Pușcașu,Ilona
Niță,Matei
Preda,Adi
Ioniță,Ioana
Niță,Emanoil
Ionescu,Mioara
Mocanu,Anabela
Stan,Fabian
Aanei,Lucreția
Stoica,Lucreția
Florea,Ernest
Aanei,Arina
Marin,Sorin
Ababei,Delia
Manole,Rafila
Florea,Teona
Popa,Vasilică
Gheorghiu,Frederic
Dochioiu,Gina
Voinea,Artemisa
Eftimie,Tudor
Stancu,Catrinel
Mazilescu,Veta
Pop,Fabiana
Eftimie,Lili
Nistor,Sava
Tudor,Ariadna
Toma,Ieremia
Tomescu,Dalia
Ene,Francesca
Dobre,Liviu
Nistor,Romeo
Eftimie,Viorela
Stancu,Lică
Dobre,Roberta
Nistor,Cantemir
Eftimie,Martin
Preda,Emilian
Nistor,Aurelian
Dochioiu,Zaharia
Manole,Heracleea
Barbu,Monalisa
Diaconescu,Gregorian
Dobre,Giorgian
Ardelean,Sabin
Stănescu,Carmina
Dima,Anghel
Ionescu,Giorgian
Georgescu,Adam
Oprea,Teea
Nistor,Adelina
Albu,Viorela
Nemeș,Nadia
Mazilescu,Cornelia
Florea,Eufrosina
Barbu,Iuliu
Ene,Dorina
Ene,Camelia
Nistor,Natașa
Florea,Eduard
Tudor,Floare
Ardelean,Ivona
Barbu,Silviu
Ioniță,Răzvan
Tudor,Emanuil
Cristea,Daciana
Mazilescu,Alex
Oprea,Anamaria
Nistor,Bogdana
Dobre,Eugenia
Nemeș,Anemona
Mocanu,Florica
Gheorghiu,Rodica
Marin,Aurelia
Popa,Carla
Stoica,Ionică
Oprea,Vincențiu
Tabacu,Lelia
Cristea,Fabiana
Voinea,Catrinel
Tudor,Delia
Dobre,Emilia
Ene,Aristița
Tabacu,Severin
Mocanu,Aneta
Ardelean,Valeriu
Georgescu,Felix
Niță,Raul
Nemeș,Iasmina
Dobre,Florentina
Manole,Vera
Dumitrescu,Paraschiva
Ioniță,Decebal
Pop,Francisc
Voinea,Arian
Mocanu,Flora
Nistor,Camelia
Aanei,Liliana
Mocanu,Teea
Oprea,Janina
Aanei,Nicușor
Florea,Patricia
Preda,Severin
Manole,Sinică
Manole,Ionică
Tudor,Achim
Diaconu,Bogdana
Tomescu,Nelu
Cristea,Iosefina
Ardelean,Răzvan
Ababei,Călin
Aanei,Mitică
Tabacu,Olga
Stoica,Niculina
Tudor,Amalia
Albu,Viorel
Niță,Anuța
Barbu,Gregorian
Ioniță,Adelina
Diaconu,Carol
Nistor,Gheorghe
Tudor,Alexe
Albu,Felix
Stănescu,Vasilică
Stănescu,Niculina
Pușcașu,Ionelia
Stan,Daniela
Cristea,Daniel
Toma,Elena
Pușcașu,Alida
Suciu,Maia
Mocanu,Tamara
Ionescu,Sabrina
Ababei,Ieremia
Dumitrescu,Silvia
Ababei,Gicu
Ionescu,Bănel
Barbu,Anton
Stan,Dragoș
Ababei,Ada
Dinu,Norman
Pop,Marcel
Diaconu,Cornel
Mocanu,Elvira
Voinea,Rodica
Tudor,Anabela
Nistor,Ariana
Stancu,Ieremia
Dochioiu,Romulus
Dima,Tudor
Oprea,Fabia
Ardelean,Ecaterina
Dobre,Manuela
Marin,Domnica
Georgescu,Ramona
Nistor,Antonia
Tomescu,Anda
Eftimie,Savina
Tabacu,Gregorian
Eftimie,Viorica
Barbu,Toma
Dumitrescu,Silvia
Dumitrescu,Olivia
Pop,Roberta
Georgescu,Teea
Ababei,Flaviu
Marin,Rafael
Dinu,Floriana
Tabacu,Edmond
Pop,Paulica
Cristea,Silviana
Gheorghiu,Mioara
Preda,Consuela
Stoica,Lucreția
Tudor,Gheorghiță
Ardelean,Crina
Nemeș,Ofelia
Diaconu,Zamfir
Eftimie,Cleopatra
Suciu,Ionică
Diaconu,Ionela
Dobre,Teodora
Mazilescu,Lascăr
Ardelean,Ilie
Stănescu,Aurora
Ionescu,Sorina
Toma,Doriana
Dobre,Elvira
Tabacu,Alin
Ardelean,Francisc
Diaconu,Didina
Mocanu,Cristian
Dochioiu,Zamfira
Stancu,Costel
Pop,Laurenția
Stancu,Fabia
Ardelean,Zaharia
Preda,Sabina
Oprea,Ludovica
Preda,Stelian
Barbu,Nadia
Toma,Adina
Cristea,Paula
Popa,Doriana
Cristea,Liviu
Nistor,Ștefania
Eftimie,Stelian
Aanei,Mina
Pușcașu,Mitică
Niță,Alexandra
Manole,Nicolaie
Dinu,Gabriel
Mocanu,Aureliana
Ardelean,Carmina
Popescu,Agnos
Pop,Daciana
Dobre,Julieta
Stoica,Robert
Stoica,Lucia
Georgescu,Anamaria
Stan,Robert
Stănescu,Costel
Pușcașu,Cazimir
Popescu,Anaida
Manole,Zina
Manole,Zamfir
Nistor,Grațiela
Georgescu,Marcu
Stan,Safta
Mazilescu,Carolina
Pop,Lucian
Preda,Ștefania
Stancu,Ada
Pușcașu,Cristea
Dochioiu,Mălina
Marin,Mădălina
Dima,Costel
Marin,Grațiana
Dumitrescu,Anabela
Nistor,Leopoldina
Preda,Mirabela
Niță,Denisa
Tabacu,Tudorița
Tomescu,Ilarion
Ababei,Amanda
Manole,Zaraza
Cristea,Aurel
Niță,Alma
Gheorghiu,Despina
Eftimie,Alma
Stănescu,Aglaia
Dobre,Aleodor
Nistor,Zenobia
Diaconu,Leontina
Popescu,Ionelia
Toma,Visarion
Eftimie,Iancu
Nistor,Aristide
Dochioiu,Cornel
Ardelean,Roza
