"personal_id","phone_number","birthdate","address","job","user_id"
"4236","0261 761 078","1961-11-10","Intrarea Nemeș Nr. 33, Boldesti-Scaeni, 741392","Ciontolitor Transator Carne","14203"
"4237","0247 700 122","1952-07-22","Aleea Popescu Nr. 27 Bl. 88  Sc. 76 Ap. 220, Poienile de sub Munte, 180502","Cercetator In Fiziokinetoterapie","14204"
"4238","0250 358 546","1991-06-09","Drumul Dumitrescu Nr. 85, Pucioasa, 214553","Subinginer Electroenergetica","14205"
"4239","0771 658 804","1943-07-01","Intrarea Dumitrescu, Ineu, 655775","Administrator Cumparari","14206"
"4240","0744 201 368","1935-06-10","Bulevardul Tudor Nr. 212 Bl. 81  Sc. 37 Ap. 133, Cristuru Secuiesc, 320642","Tehnician In Hematologie","14207"
"4241","0242 592 352","1921-11-30","Intrarea Pop Nr. 43, Pogoanele, 200859","Pedagog Scolar","14208"
"4242","0763 395 900","2020-11-16","Bulevardul Cristobal Barbu, Harlau, 587187","Confectioner Plase Din Sarma","14209"
"4243","0256 141 653","1921-12-02","Bulevardul Ioniță Nr. 60, Cernavoda, 450017","Referent De Specialitate Chimist","14210"
"4244","0755 491 166","1945-04-28","Aleea Magdalena Ionescu Nr. 63, Marasesti, 184295","Asistent De Cercetare In Tehnologia Compusilor Macromoleculari","14211"
"4245","0767 383 062","1909-12-05","Strada Crina Florea, Valea Mare (Negresti), 161316","Confectioner Plase Pescaresti","14212"
"4246","0244 404 643","1932-11-09","Aleea Barbu Nr. 81, Fagetel (Remetea), 787370","Tintuitor","14213"
"4247","0257 220 853","1945-12-17","Soseaua Nistor Nr. 87, Fagaras, 813652","Sef Instalatie Petroliera","14214"
"4248","0250 234 300","1958-05-01","Soseaua Mina Suciu Nr. 301 Bl. 10  Sc. 15 Ap. 667, Ramnicu Valcea, 527865","Ipsosar Restaurator Ornamente Din Ipsos","14215"
"4249","0248 158 645","1994-11-01","Strada Preda Nr. 510, Buftea, 465652","Diriginte Posta","14216"
"4250","0725 092 155","1912-03-03","Intrarea Ioanina Tomescu Nr. 485, Lumina, 281843","Vopsitor","14217"
"4251","0259 642 494","2020-10-21","Aleea Ana Popescu, Uricani, 602476","Consul","14218"
"4252","0723 567 727","2009-09-25","Strada Diaconu Nr. 93, Resita, 542303","Operator Extractie Titei","14219"
"4253","0268 611 691","1970-11-09","Strada Mazilescu Nr. 452, Topoloveni, 248282","Vicepresedinte Organizatie Cooperatista","14220"
"4254","0253 652 107","1913-07-11","Intrarea Barbu Nr. 81, Paunesti, 832159","Sef Revizie Locomotive, Automotoare","14221"
"4255","0260 697 500","2016-04-09","Drumul Diaconu Nr. 288 Bl. 33  Sc. 27 Ap. 404, Ianca, 743969","Manager Resurse Umane","14222"
"4256","0231 287 538","1924-06-11","Strada Pop Nr. 55, Navodari, 855856","Conducator Intreprindere Mica ","14223"
"4257","0741 634 950","1970-09-20","Aleea Ene Nr. 74 Bl. 24  Sc. 12 Ap. 516, Afumati, 715132","Preparator Pasta De Azbociment","14224"
"4258","0761 221 307","1949-10-19","Intrarea Suciu Nr. 968, Oituz, 840455","Agent Conducator Caini De Serviciu","14225"
"4259","0259 657 233","2023-10-23","Bulevardul Albert Barbu, Vicovu de Sus, 556504","Director Executiv Banca/Director/Director Adjunct","14226"
"4260","0237 570 278","1916-04-24","Drumul Diaconescu, Tecuci, 474554","Lucrator In Bataje (Batator)","14227"
"4261","0772 790 274","1971-12-11","Drumul Zamfira Ardelean Nr. 30, Gherla, 281739","Sef Serviciu Reclama Publicitara","14228"
"4262","0264 395 791","1933-12-18","Intrarea Eremia Stan, Bosanci, 228932","Inginer Autovehicule Rutiere","14229"
"4263","0262 062 324","2015-08-21","Aleea Ene Nr. 142 Bl. 14  Sc. 46 Ap. 832, Greci, 642111","Consilier Al Ministrului","14230"
"4264","0241 115 998","1934-07-28","Bulevardul Oprea, Poiana Mare, 356316","Operator Truka","14231"
"4265","0749 599 793","2006-03-03","Aleea Nicolaie Niță Nr. 19 Bl. 14  Sc. 94 Ap. 114, Poiana Mare, 600265","Consilier Statistician","14232"
"4266","0738 675 364","1963-02-17","Strada Mazilescu, Pancota, 117049","Picher Sef District","14233"
"4267","0266 318 726","1945-01-28","Drumul Florența Stan Nr. 61 Bl. 20  Sc. 82 Ap. 306, Turnu Magurele, 557115","Sef Laborator Radioteleviziune","14234"
"4268","0749 207 081","1951-06-11","Strada Preda, Mioveni, 823991","Operator Extractie Sare In Salina","14235"
"4269","0246 375 156","1972-01-14","Drumul Cristea, Covasna, 841047","Secretar Organizatie Sindicala","14236"
"4270","0249 424 607","1986-09-20","Bulevardul Izabela Stoica, Turnu Magurele, 660580","Electromecanic Masini Si Echipamente Electrice","14237"
"4271","0751 860 667","1930-06-18","Intrarea Suciu Nr. 94 Bl. 41  Sc. 98 Ap. 417, Filiasi, 907145","Subinginer Mecanic Utilaje Pentru Materiale De Constructie","14238"
"4272","0253 853 714","1935-09-30","Soseaua Oprea, Nadlac, 699061","Centrator, Finisor Aparate Optice","14239"
"4273","0261 137 483","2016-06-15","Strada Ene Nr. 118 Bl. 17  Sc. 28 Ap. 667, Darmanesti, 656888","Inspector Justitie","14240"
"4274","0771 804 762","1939-06-29","Drumul Niță Nr. 961 Bl. 81  Sc. 47 Ap. 833, Tomesti, 264448","Sef Centrala Electrica, Gaze Si Apa","14241"
"4275","0734 393 963","1946-04-30","Intrarea Ardelean, Craiova, 998800","Bibliotecar (Studii Superioare)","14242"
"4276","0725 973 929","1912-08-07","Drumul Codrin Oprea Nr. 35 Bl. 99  Sc. 48 Ap. 196, Sangeorgiu de Mures, 308847","Masinist La Confectionarea Tuburilor De Protectie Si A Dozelor De Ramificatie","14243"
"4277","0741 420 145","1995-01-13","Intrarea Nistor, Magurele, 262153","Pregatitor Suprafete Pentru Lacuit","14244"
"4278","0721 652 437","1961-02-11","Intrarea Pușcașu Nr. 870 Bl. 63  Sc. 73 Ap. 486, Domnesti, 776812","Operator La Platforme Pentru Lucru La Inaltime","14245"
"4279","0733 282 951","1946-02-07","Intrarea Oprea, Gilau, 514238","Radioelectronist Statii De Emisie Radio-Tv","14246"
"4280","0267 100 723","1951-12-18","Strada Violeta Ioniță, Bosanci, 607462","Preparator Halva","14247"
"4281","0720 410 811","2002-04-07","Drumul Diaconu, Deta, 676931","Parasutist Incercator","14248"
"4282","0249 694 467","1977-10-18","Soseaua Aurel Preda Nr. 740, Sacueni, 897979","Paginator Tipograf","14249"
"4283","0729 719 836","1938-05-23","Aleea Nistor, Slatina, 909513","Referent De Specialitate Inginer Minier","14250"
"4284","0263 448 222","2017-03-17","Drumul Georgia Cristea Nr. 299, Dorohoi, 210302","Sef Laborator Aeroport","14251"
"4285","0751 982 661","1919-11-04","Bulevardul Manole Nr. 87, Moisei, 236123","Topitor Fonta Si Neferoase","14252"
"4286","0760 781 859","1913-11-22","Intrarea Adrian Ioniță Nr. 116 Bl. 66  Sc. 48 Ap. 942, Urziceni, 918659","Sef Serviciu Evaluarea Resurselor De Munca","14253"
"4287","0750 771 833","1930-03-30","Soseaua Barbu Nr. 58 Bl. 22  Sc. 62 Ap. 971, Vlahita, 859062","Administrator Pensiune Turistica","14254"
"4288","0749 033 711","1968-05-11","Drumul Preda, Sandominic, 420791","Gestionar Custode Sala","14255"
"4289","0257 741 501","1913-02-17","Aleea Bartolomeu Florea Nr. 812, Seini, 162175","Operator Extractie Gaze","14256"
"4290","0249 617 975","2001-04-18","Bulevardul Manole, Sibiu, 933872","Manager Resurse Umane","14257"
"4291","0246 993 038","1952-02-26","Aleea Stan Nr. 26, Pitesti, 449873","Sef Agentie Bancara","14258"
"4292","0772 375 623","1960-03-02","Intrarea Suciu Nr. 992 Bl. 34  Sc. 20 Ap. 369, Slobozia, 194227","Cojocar","14259"
"4293","0771 354 779","1965-08-09","Bulevardul Stănescu Nr. 45, Sighetu Marmatiei, 806691","Istoric","14260"
"4294","0238 742 991","1981-03-11","Drumul Iustinian Barbu, 1 Decembrie, 145997","Reconditioner Scule Si Utilaje Petroliere","14261"
"4295","0736 840 806","1956-05-04","Bulevardul Nistor, Tuzla, 448977","Agent Transporturi Externe","14262"
"4296","0251 605 398","1962-07-19","Intrarea Oliviu Dochioiu Nr. 61, Campulung Moldovenesc, 244525","Operator Finisor Vegetal","14263"
"4297","0258 023 656","1923-01-29","Soseaua Georgescu Nr. 156, Buftea, 372504","Cercetator In Energetica Industriala","14264"
"4298","0255 345 651","1994-04-08","Strada Dinu, Covasna, 622783","Laborant Farmacie","14265"
"4299","0743 184 360","1967-01-12","Strada Dinu Nr. 39 Bl. 94  Sc. 70 Ap. 660, Peris, 806726","Crescator-Ingrijitor De Animale Domestice Pentru Productia De Lapte Si Carne","14266"
"4300","0741 356 651","1935-06-28","Drumul Dima, Draganesti-Olt, 601165","Consilier/Expert/Inspector/Referent/Economist In Management","14267"
"4301","0737 984 956","1958-11-23","Bulevardul Florea Nr. 28 Bl. 89  Sc. 38 Ap. 574, Pipera (Voluntari), 105700","Inspector De Specialitate Ecolog","14268"
"4302","0242 776 260","2016-03-12","Intrarea Sabina Nemeș Nr. 73, Baile Borsa, 518581","Consilier Inginer Petrolist","14269"
"4303","0250 542 925","1917-05-14","Drumul Voinea, Galati, 194241","Spalator Vehicule","14270"
"4304","0726 749 969","2005-10-12","Soseaua Florea, Miercurea-Ciuc, 956914","Bijutier Metale Comune","14271"
"4305","0736 276 189","1946-10-01","Strada Aanei Nr. 284 Bl. 88  Sc. 64 Ap. 190, Odorheiu Secuiesc, 552193","Sef Birou/Serviciu Administrativ","14272"
"4306","0739 523 313","1946-09-06","Soseaua Suciu, Curtici, 622737","Tehnician Pret De Revenire/Costuri","14273"
"4307","0241 650 957","1929-01-19","Bulevardul Ioniță Nr. 64 Bl. 66  Sc. 40 Ap. 270, Darabani, 695947","Fotbalist Profesionist","14274"
"4308","0765 922 766","1972-03-23","Drumul Nistor Nr. 32, Cluj-Napoca, 182774","Fermier In Horticultura","14275"
"4309","0245 938 079","1939-09-25","Bulevardul Mocanu Nr. 67, Targu Secuiesc, 623377","Inginer Prelucrarea Sticlei Si Ceramicii","14276"
"4311","0772 396 233","1978-09-18","Intrarea Suciu, Giroc, 816685","Specialist Resurse Umane","14278"
"4312","0762 810 251","1934-08-01","Strada Ilie Preda Nr. 47 Bl. 90  Sc. 41 Ap. 535, Drobeta-Turnu Severin, 101433","Prelucrator De Fulgi Si Pene","14279"
"4313","0234 656 015","1910-07-31","Soseaua Nistor Nr. 60, Agnita, 606706","Referent De Specialitate Pedolog","14280"
"4314","0251 445 717","1937-11-02","Strada Manole, Schela Cladovei, 597779","Sef Centru Postal","14281"
"4315","0767 732 743","1974-09-17","Strada Dumitrescu Nr. 77, Dobroesti, 787925","Operator Argasitor","14282"
"4316","0729 415 350","1982-07-11","Strada Lavinia Dinu Nr. 17 Bl. 21  Sc. 50 Ap. 464, Radauti, 274118","Cercetator In Matematica","14283"
"4317","0743 692 726","1961-01-06","Strada Nistor Nr. 71 Bl. 74  Sc. 40 Ap. 920, Chisineu-Cris, 587143","Inginer Cai Ferate, Drumuri Si Poduri","14284"
"4318","0268 493 368","1994-05-12","Intrarea Diaconu, Bals, 271993","Senzitometrist","14285"
"4319","0735 720 151","2020-11-15","Drumul Dima Nr. 560 Bl. 61  Sc. 88 Ap. 516, Tuzla, 470738","Secretar Economic (Studii Superioare)","14286"
"4320","0722 274 354","2018-05-26","Soseaua Ioniță Nr. 37, Onesti, 980217","Conducator De Intreprindere Mica ","14287"
"4321","0269 662 022","1950-10-05","Strada Dima Nr. 975 Bl. 27  Sc. 83 Ap. 101, Rasnov Romacril, 806547","Controlor De Calitate La Forjare","14288"
"4322","0726 849 819","1964-06-18","Drumul Măriuca Aanei Nr. 88, Dumbravita, 418635","Consultant Artistic","14289"
"4323","0268 242 098","2001-08-18","Drumul Marcel Nistor, Beclean, 441532","Ascutitor Scule, Instrumente Medicale Si Obiecte De Uz Casnic","14290"
"4324","0759 260 876","1965-06-09","Bulevardul Dominic Dumitrescu Nr. 73 Bl. 69  Sc. 38 Ap. 154, Rasnov, 794222","Reporter (Studii Medii)","14291"
"4325","0784 375 869","2003-08-22","Bulevardul Toma Nr. 14 Bl. 18  Sc. 72 Ap. 772, Gugesti, 269168","Pescar In Ape Interioare Si De Coasta","14292"
"4326","0257 151 677","1951-09-04","Soseaua Oprea Nr. 92 Bl. 27  Sc. 67 Ap. 510, Alexandria, 276188","Navigator Instructor Dirijare Radar Si Nonradar","14293"
"4327","0754 033 351","1974-04-20","Bulevardul Dobre Nr. 47, Vatra Dornei, 442161","Sef Proiect/Program","14294"
"4328","0253 970 415","1954-07-21","Aleea Marin, Avrig, 635054","Sef Birou Redactie","14295"
"4329","0754 936 491","1988-01-13","Bulevardul Geta Ionescu, Cornetu, 138008","Agent De Asigurare","14296"
"4330","0244 114 479","1969-05-22","Bulevardul Ioniță Nr. 841, Baia Sprie, 775514","Sef Serviciu Termochimic","14297"
"4331","0241 181 945","1921-04-30","Bulevardul Cristea, Arbore, 479063","Comandant Coordonator Grup Mare Pescuit Oceanic","14298"
"4332","0765 420 592","1930-02-15","Intrarea Diaconescu Nr. 95, Podu Iloaiei, 961786","Confectioner Cutii Chibrituri Din Carton","14299"
"4333","0244 276 817","2001-01-16","Aleea Pușcașu Nr. 26, Eforie Nord, 811310","Distilator In Industria Chimica","14300"
"4334","0785 161 412","1913-04-16","Soseaua Liana Aanei, Breaza de Sus, 887526","Contabil-Sef/Director Financiar/Banca/Societate De Leasing","14301"
"4335","0245 162 608","1967-02-05","Aleea Ardelean, Rucar, 118267","Operator Generatoare Terestre Sonice Si Cu Agent Activ De Insamantare","14302"
"4336","0737 600 923","1916-11-10","Intrarea Anton Stancu Nr. 39 Bl. 35  Sc. 24 Ap. 631, Tarnaveni, 538031","Finisor-Reparator De Produse Industriale Din Cauciuc","14303"
"4337","0735 103 608","1936-03-04","Soseaua Leonard Oprea Nr. 375 Bl. 90  Sc. 65 Ap. 149, Popesti-Leordeni, 148826","Sef Serviciu Exploatare Postala","14304"
"4338","0243 445 421","2015-09-07","Bulevardul Olivia Gheorghiu Nr. 11 Bl. 25  Sc. 58 Ap. 598, Nasaud, 183967","Asistent De Cercetare In Ingineria Genetica","14305"
"4339","0257 440 369","2017-03-28","Strada Diaconu, Siret, 143045","Inspector De Specialitate Inginer Tehnologia Celulozei Si Hartiei","14306"
"4340","0711 601 573","1990-12-17","Strada Niță Nr. 149, Plosca, 649845","Tehnician In Securitate Si Sanatate In Munca","14307"
"4341","0246 757 238","1962-07-21","Strada Cristea Nr. 60, Buftea, 151844","Sef Statie Radiorelee","14308"
"4342","0726 354 002","2014-12-18","Drumul Nistor, Vicovu de Jos, 436665","Impresar Sportiv","14309"
"4343","0735 263 552","1942-11-08","Intrarea Ardelean, Toflea, 337428","Muncitor Spalare Si Curatare Cisterne","14310"
"4344","0724 609 220","1913-03-24","Aleea Barbu Nr. 40 Bl. 55  Sc. 65 Ap. 892, Victoria, 659882","Asistent Social Nivel Mediu","14311"
"4345","0245 709 325","1978-06-21","Intrarea Suciu, Ianca, 902822","Sef/Sef Adjunct Tura Statie Electrica (Studii Medii)","14312"
"4346","0731 561 852","1957-03-17","Drumul Stancu Nr. 56 Bl. 53  Sc. 58 Ap. 381, Buftea, 766519","Geolog","14313"
"4347","0266 103 765","1952-04-19","Soseaua Ardelean Nr. 52, Onesti, 294470","Consilier Pedolog","14314"
"4348","0784 006 897","1987-05-21","Bulevardul Florea Nr. 964, Fagaras, 951691","Tehnician Constructor","14315"
"4349","0753 919 372","1955-06-28","Drumul Gică Manole Nr. 198 Bl. 30  Sc. 83 Ap. 559, Vaslui, 377734","Tehnician Sanitar Sef","14316"
"4350","0231 864 868","1948-07-27","Intrarea Stan Nr. 692 Bl. 15  Sc. 24 Ap. 954, Matca, 408191","Analist Financiar","14317"
"4351","0763 047 818","2011-06-24","Drumul Dominic Georgescu Nr. 42, Sfantu Gheorghe, 158368","Acordor Piane, Pianine, Orga, Tambal","14318"
"4352","0750 513 707","1975-10-24","Drumul Valeria Stancu Nr. 41 Bl. 61  Sc. 49 Ap. 106, Curtici, 886582","Cercetator In Stiintele Politice","14319"
"4353","0237 002 004","1981-09-04","Intrarea Nemeș, Giroc, 249322","Secretar General","14320"
"4354","0241 018 658","1942-12-11","Soseaua Suciu Nr. 975 Bl. 46  Sc. 49 Ap. 131, Vicovu de Sus, 683956","Subinginer Industrializarea Lemnului","14321"
"4355","0237 445 087","2009-10-22","Intrarea Cristea Nr. 99, Hateg, 586008","Inginer Proiectant Comunicatii","14322"
"4356","0771 316 777","1983-01-10","Bulevardul Stancu Nr. 48 Bl. 94  Sc. 53 Ap. 462, Sacueni, 895661","Maistru Materiale Emisie Rtv Si Telecomunicatii","14323"
"4357","0232 273 350","1939-11-06","Drumul Marin Nr. 575 Bl. 24  Sc. 41 Ap. 974, Valu lui Traian, 525451","Operator Retele De Telecomunicatii","14324"
"4358","0720 182 580","1918-12-26","Aleea Gherghina Manole, Timisoara, 961373","Electrician Montare Si Reparatii Cabluri Electrice Subterane","14325"
"4359","0728 182 082","1940-11-16","Aleea Tomescu, Balan, 662916","Metalurgist Pulberi Din Oxid De Fier","14326"
"4360","0254 336 128","1983-12-31","Aleea Silvana Albu Nr. 81 Bl. 69  Sc. 96 Ap. 237, Curtea de Arges, 599014","Montator Filme","14327"
"4361","0784 990 250","1940-03-04","Soseaua Stan, Fundeni, 828070","Pictor Decor","14328"
"4362","0726 247 781","1962-01-05","Strada Nelu Barbu, Sancraiu de Mures, 287664","Cercetator In Antropologie","14329"
"4363","0243 242 694","1957-06-25","Strada Octavia Albu, Branesti, 471547","Tehnician Proiectant Minier","14330"
"4364","0784 093 394","1984-01-28","Aleea Felicia Dumitrescu, Oravita, 676721","Consilier Inginer Industrializarea Lemnului","14331"
"4365","0247 985 779","2019-09-01","Intrarea Claudiu Ioniță Nr. 430 Bl. 89  Sc. 43 Ap. 365, Pucioasa, 501639","Turnator Produse Ceramice","14332"
"4366","0264 767 112","1912-02-29","Bulevardul Ardelean, Fagaras, 685106","Operator Control Nedistructiv Pentru Verificarea Etanseitatii","14333"
"4367","0247 766 831","1922-03-22","Bulevardul Ionescu, Dobroesti, 281299","Asistent De Cercetare In Arhitectura","14334"
"4368","0742 342 593","1948-04-11","Soseaua Mocanu Nr. 78, Popesti-Leordeni, 901538","Contabil-Sef/Director Financiar/Banca/Societate De Leasing","14335"
"4369","0742 752 821","2000-03-07","Aleea Preda, Magurele, 126652","Sef Laborator Masuratori Telecomunicatii","14336"
"4370","0722 643 224","1987-03-24","Bulevardul Georgescu Nr. 196 Bl. 20  Sc. 55 Ap. 288, Pascani, 671465","Manechin","14337"
"4371","0263 235 184","1922-01-29","Drumul Geanina Eftimie Nr. 640 Bl. 54  Sc. 52 Ap. 236, Botosani, 253960","Asamblor Biciclete","14338"
"4372","0762 373 391","1985-01-07","Aleea Aanei Nr. 365 Bl. 46  Sc. 19 Ap. 940, Tecuci, 708848","Operator Degamator Textile","14339"
"4373","0734 178 128","1940-10-04","Intrarea Dima, Zalau, 638795","Tehnician Hidrolog","14340"
"4374","0765 146 820","1958-07-15","Drumul Gheorghiu, Timisoara, 483004","Cercetator In Asistenta Sociala","14341"
"4375","0742 667 517","1995-03-22","Strada Mina Preda Nr. 69, Curtea de Arges, 674946","Referent De Specialitate Inginer Chimist","14342"
"4376","0253 911 063","2020-05-10","Aleea Marin Nr. 56, Blaj, 698322","Operator-Prospector Lucrari Geologice Si Geofizice","14343"
"4377","0748 482 507","1966-08-13","Intrarea Ababei Nr. 37, Ramnicu Sarat, 106493","Cercetator In Tehnologia Constructiilor De Masini","14344"
"4378","0749 012 923","2003-09-26","Aleea Georgescu Nr. 94, Tuzla, 496614","Emailator","14345"
"4379","0780 195 698","2004-02-16","Drumul Voinea Nr. 53, Moreni, 229751","Inspector General Judecatoresc Sef","14346"
"4380","0240 392 870","1939-04-02","Aleea Cornelia Dumitrescu Nr. 60 Bl. 74  Sc. 57 Ap. 776, Busteni, 856854","Finisor-Lacuitor Lemn","14347"
"4381","0740 307 877","1946-04-12","Aleea Barbu Nr. 616 Bl. 82  Sc. 17 Ap. 307, Plosca, 661863","Guvernanta De Hotel/Etaj","14348"
"4382","0748 114 047","1924-05-14","Aleea Mocanu, Mihail Kogalniceanu, 814901","Subinginer Petrochimist","14349"
"4383","0747 433 852","1986-07-09","Strada Tudor Dima Nr. 294 Bl. 59  Sc. 53 Ap. 246, Moinesti, 692282","Slefuitor Metale","14350"
"4384","0263 340 096","1987-10-30","Bulevardul Mugurel Stoica, Turnu Magurele, 590966","Pictor","14351"
"4385","0255 681 965","1912-01-05","Strada Toma Nr. 32, Targu Mures, 768186","Confectioner-Asamblor Articole Din Textile","14352"
"4386","0742 708 725","1920-01-06","Bulevardul Florea Nr. 694, Victoria, 816278","Asistent Pentru Ingrijirea Persoanelor Varstnice","14353"
"4387","0732 780 147","1978-10-25","Bulevardul Rada Ene Nr. 433, Simleu Silvaniei, 224872","Dulgher (Exclusiv Restaurator)","14354"
"4388","0254 522 268","1991-06-22","Strada Mazilescu, Amara, 246465","Operator La Fabricarea Amidonului Si Dextrinei","14355"
"4389","0735 549 362","1984-08-20","Aleea Toma Nr. 942, Boldesti-Scaeni, 761796","Coregraf","14356"
"4390","0256 443 129","1912-04-11","Drumul Manole Nr. 91, Negresti-Oas, 113518","Responsabil Proces","14357"
"4391","0247 299 262","2003-09-24","Intrarea Dinu Nr. 40 Bl. 27  Sc. 75 Ap. 345, Toflea, 892544","Psiholog In Specialitatea Psihologia Transporturilor","14358"
"4392","0754 024 235","1948-11-28","Intrarea Barbu Florea Nr. 429, Codlea, 150906","Microbiolog","14359"
"4393","0759 010 192","1994-02-25","Aleea Stan, Techirghiol, 516100","Montator/Reglor/Depanator De Aparataj Electric","14360"
