first_name,last_name,personal_number,birthdate,address,county,phone_number,mac_address,ip_address,job
Iurie,Suciu,5560404419438,1947-07-09,"Drumul Adam Mazilescu, Focsani, 903443",Brașov,0232 996 164,cc:57:97:69:a0:9f,219.133.169.59,"Asistent De Cercetare In Constructii Civile, Industriale Si Agricole"
Geanina,Mazilescu,6740905215721,1942-09-04,"Bulevardul Nistor Nr. 946, Dumbravita, 245528",Argeș,0770 851 510,98:62:e6:62:48:74,59.0.140.205,"Tehnician Transporturi, Posta Si Telecomunicatii"
Nicodim,Ioniță,7960402377664,1977-08-02,"Aleea Ionescu Nr. 781 Bl. 14  Sc. 57 Ap. 806, Cisnadie, 801335",Bistrița-Năsăud,0741 726 259,b0:cf:d8:ff:b7:b1,55.194.127.167,Operator Chimist La Fabricarea Colorantilor
Oana,Diaconescu,2030203527637,1985-01-20,"Strada Ioniță, Negresti, 355832",Bistrița-Năsăud,0741 536 667,31:2e:1d:16:e7:aa,6.60.145.172,Operator Descleietor Textile
Petru,Gheorghiu,7590911382232,2010-09-05,"Intrarea Diaconu, Berceni, 485140",Brăila,0771 035 844,76:70:a6:65:c0:53,217.19.27.98,Prinzator Caini
Valeriu,Ene,1980827312199,1908-07-23,"Soseaua Tudora Mocanu Nr. 961, Braila, 289225",Sibiu,0239 878 367,fe:91:8b:bc:81:e4,222.241.170.186,Devulcanizator Regenerare Cauciuc
Francesca,Toma,7090530525147,1918-10-02,"Aleea Lazăr Dochioiu Nr. 558, Ineu, 441521",Cluj,0259 490 098,fe:7d:2d:99:a9:41,136.219.121.45,Psiholog In Specialitatea Psihologie Clinica
Narcis,Cristea,3260303319880,1998-07-14,"Bulevardul Nistor, Baia, 941365",Mehedinți,0742 245 307,15:67:42:b9:d7:01,34.178.172.180,Taietor Silvic
Georgian,Albu,1611231298216,1963-10-14,"Strada Voinea Nr. 21, Cristuru Secuiesc, 536397",Buzău,0762 047 635,d3:05:88:a6:49:85,91.88.193.190,Director De Agentie De Turism Touroperatoare/ Detailista/Filiala/Sucursala
Svetlana,Pușcașu,4170429365294,1955-12-07,"Soseaua Rafila Ene Nr. 67 Bl. 27  Sc. 46 Ap. 317, Sovata, 198440",Teleorman,0765 252 125,51:f9:07:c3:61:90,218.139.235.185,Controlor Calitate Pentru Executia Elementelor La Armament Si Munitie
Timotei,Dima,2580927347069,1980-10-16,"Soseaua Nemeș Nr. 831, Segarcea, 743165",Alba,0257 092 141,28:a6:b4:92:a8:12,100.45.28.37,Receptioner De Hotel
Brăduț,Preda,8410520338120,1945-03-19,"Aleea Voinea Nr. 887, Dragalina, 223996",Sălaj,0731 900 819,8c:52:2d:ca:a7:f6,96.42.122.100,Desenator-Insemnator Cherestea
Ariana,Toma,5080928242096,1924-10-25,"Bulevardul Pușcașu, Campina, 913097",Bistrița-Năsăud,0780 886 350,13:5a:ee:40:c2:54,62.241.111.197,Croitor-Stantator Piese Incaltaminte
Leopoldina,Stănescu,7590120393526,1951-12-25,"Intrarea Popescu Nr. 68 Bl. 64  Sc. 33 Ap. 944, Rosiori de Vede, 613567",Ialomița,0747 857 422,85:bf:1b:39:e2:5e,166.222.252.177,Subinginer Tehnolog In Fabricarea Armamentului Si Munitiei
Gică,Eftimie,8971126362870,1962-09-21,"Bulevardul Manole, Seini, 600529",Ialomița,0232 582 157,69:52:3f:60:84:68,191.168.22.187,Confectioner Tamplarie Din Aluminiu Si Mase Plastice
Patricia,Manole,3401125174708,1978-02-15,"Strada Pop, Turda, 911344",Sălaj,0723 946 610,2e:d0:30:d8:f6:8b,44.11.177.51,Fasonator Calapoade
Jasmina,Niță,4780309515352,1944-08-27,"Intrarea Fabiana Gheorghiu, Babadag, 864633",Covasna,0238 292 279,5e:0d:5d:cd:bb:99,92.27.130.65,Protopop
Brăduț,Cristea,6620910117236,1928-10-10,"Strada Florea Nr. 769 Bl. 64  Sc. 63 Ap. 555, Fundeni, 674632",Neamț,0727 175 653,43:86:85:f7:39:bc,4.214.10.225,Prelucrator De Par La Masina
Florica,Dumitrescu,4830311139320,2020-04-12,"Drumul Georgescu Nr. 16, Iernut, 960298",Ilfov,0754 697 875,9d:73:2f:7f:cd:73,158.215.124.214,Operator La Prepararea Bauturilor Alcoolice Si Racoritoare
Anghelina,Tabacu,1110802395165,1969-04-29,"Aleea Ene Nr. 30, Medgidia, 497463",Vrancea,0748 620 219,0d:8e:98:c4:41:21,12.84.126.245,Pregatitor Hartie Fotosensibila
Valentin,Preda,4090716373383,1980-08-24,"Aleea Leonard Popa Nr. 72 Bl. 93  Sc. 77 Ap. 999, Targu Frumos, 162223",Constanța,0760 429 595,a2:64:2a:3c:d2:ac,5.100.36.243,Stilist Protezist De Unghii
Augustin,Stan,6150323205285,1980-10-08,"Drumul Minodora Stan, Marginea, 943114",Bacău,0761 646 543,4a:87:9b:6c:91:5f,166.59.7.247,Destramator
Fabia,Mocanu,3460103296235,1951-04-08,"Intrarea Marin, Straja, 126864",Satu Mare,0771 541 483,06:13:ea:f4:d7:18,99.20.91.171,Asistent De Cercetare In Agromontanologie
Bernard,Mocanu,5400530239218,1958-10-16,"Drumul Tudor, 1 Decembrie, 473969",Brașov,0269 798 009,61:38:31:39:ce:81,222.19.40.45,Sapator Fantani
Mioara,Diaconescu,5770611162978,2020-01-26,"Strada Liliana Tudor Nr. 412 Bl. 99  Sc. 20 Ap. 261, Pecica, 311112",Alba,0727 031 888,bb:28:96:99:23:cf,66.28.197.50,Tehnician De Scufundare
Jan,Suciu,5930605217153,2002-04-07,"Drumul Eftimie Nr. 62 Bl. 51  Sc. 10 Ap. 942, Aiud, 627368",Ilfov,0750 696 946,7d:79:3c:53:91:ef,204.36.200.76,Analist In Turism
Flora,Ababei,7360612299873,2009-02-09,"Bulevardul Dobre Nr. 583, Rucar, 323464",București,0235 620 566,d8:ea:4a:be:24:78,72.249.164.51,"Operator In Verificarea, Intretinerea Si Repararea Autospecialelor Destinate Apararii Impotriva Incendiilor"
Nichifor,Dochioiu,3740511086826,1959-03-21,"Drumul Florea Nr. 87 Bl. 77  Sc. 19 Ap. 776, Pitesti, 635117",Covasna,0737 285 918,9e:26:11:80:83:b1,49.103.127.68,Inspector De Specialitate Subscriere
Cezara,Eftimie,4810107172201,1940-05-29,"Bulevardul Nistor Nr. 38, Comanesti, 370991",Tulcea,0244 204 712,08:5a:8d:4c:9a:04,207.13.226.107,Cioplitor In Lemn
Nicușor,Marin,5890231529207,1955-01-06,"Soseaua Sinică Stan Nr. 19, Breaza de Sus, 703447",Bacău,0767 264 042,37:6a:35:fc:9a:6c,221.4.239.114,Capitan Port
Norman,Popa,4560412347501,1952-12-06,"Intrarea Casian Dobre Nr. 56 Bl. 68  Sc. 82 Ap. 689, Giarmata, 419135",Neamț,0247 374 834,c5:81:d5:1c:ab:87,187.1.96.115,Presator Stuf
Lorelei,Stan,8270830014646,1911-09-23,"Bulevardul Suciu Nr. 42 Bl. 97  Sc. 47 Ap. 108, Straja, 397326",Brașov,0755 947 806,a3:80:65:0b:f5:38,59.24.103.149,Cercetator In Geologie Petroliera
Alin,Ababei,4320606200887,1964-04-15,"Soseaua Nicuță Popa Nr. 37, Calafat, 633327",Ilfov,0737 506 751,bc:3d:15:1f:91:d8,206.124.32.213,Director Filiala Cercetare-Proiectare
George,Pop,5780822321734,1960-10-10,"Drumul Jenel Dochioiu Nr. 729 Bl. 21  Sc. 89 Ap. 706, Cugir, 269991",Teleorman,0268 283 251,69:f7:8d:90:d5:ba,110.194.225.25,Agent Servicii Client
Denisa,Popa,7360210435783,1999-10-15,"Strada Manole, Rosiori de Vede, 166879",Bihor,0249 927 635,fc:43:31:f0:1d:6d,213.152.212.197,Agent De Securitate Aeroportuara
Lăcrămioara,Ioniță,4480104233923,1923-01-13,"Strada Zaraza Tudor Nr. 663 Bl. 76  Sc. 16 Ap. 503, Gaesti, 696968",Mureș,0748 953 105,cd:e5:3a:33:44:72,38.25.202.56,Controlor Emisii Rtv
Silviana,Ioniță,8270307282251,1962-07-19,"Soseaua Oprea Nr. 20 Bl. 44  Sc. 26 Ap. 187, Prejmer, 721786",Sibiu,0240 503 342,b7:4a:4f:50:18:67,214.228.119.187,Magaziner
Mădălin,Pușcașu,2640715272185,2006-07-08,"Drumul Dobre Nr. 744, Borcea, 730771",Suceava,0760 399 350,3b:83:09:24:d5:12,72.67.245.167,Inginer Sisteme De Securitate
Florentina,Stan,3190722454827,1913-06-15,"Bulevardul Diaconu Nr. 22 Bl. 34  Sc. 52 Ap. 843, Arad, 725982",Buzău,0257 871 962,fe:b2:df:ef:4a:5f,11.193.18.126,Paginator Tipograf
Anișoara,Ene,2631005353007,1937-09-25,"Strada Dima Nr. 362 Bl. 26  Sc. 78 Ap. 767, Insuratei, 664183",Gorj,0759 795 947,6c:fe:c4:16:70:01,67.49.132.104,"Tehnician/Tehnician Responsabil Afacere, Metode Gestiune Mijloace Si Utilaje"
Sinică,Eftimie,7391009304934,1935-11-19,"Aleea Aida Albu Nr. 737 Bl. 80  Sc. 99 Ap. 448, Roseti, 758676",Vâlcea,0245 868 632,85:fc:3f:99:be:f5,67.140.196.78,Pompagiu
Alexandra,Preda,4140408146155,1991-09-21,"Bulevardul Ababei, Marghita, 317566",Olt,0743 818 293,51:07:e7:ee:7c:6c,23.201.195.195,Operator Portuar Stivator
Laurențiu,Stănescu,4620901400225,1957-08-23,"Strada Valentina Diaconescu Nr. 786, Videle, 787642",Teleorman,0268 255 226,f5:35:85:a5:a5:9d,94.133.29.116,Inginer Economist
Izabela,Tabacu,4370304012664,2012-10-18,"Aleea Mazilescu Nr. 731, Odorheiu Secuiesc, 557358",Bistrița-Năsăud,0752 607 004,30:85:12:9c:a6:87,84.83.249.55,Director De Departament Alimentatie
Frusina,Dima,5380812285756,1936-12-17,"Intrarea Iustina Stancu Nr. 533, Vicovu de Jos, 714416",Maramureș,0728 554 726,66:2c:74:3d:88:2b,163.180.10.167,Operator Instalatii Control Antiterorist/Antideturnare
Liliana,Mazilescu,4051208443431,2023-11-01,"Bulevardul Mazilescu Nr. 579, Mangalia, 730973",Olt,0767 421 432,e7:bd:25:c1:bf:2f,40.123.98.214,Asistent De Cercetare In Sociologie
Fabian,Tabacu,5230927176356,1958-04-08,"Strada Mălina Popescu, Dragu-Brad, 906513",Tulcea,0788 569 597,44:9e:80:91:bd:2d,154.89.219.213,Fochist Pentru Cazane Mici De Abur
Gina,Marin,8871106453864,1918-06-01,"Soseaua Niță Nr. 773, Homocea, 218118",Hunedoara,0234 958 151,11:02:18:5f:7a:b8,41.105.244.47,Agent Marketing Pensii Private
Iris,Voinea,4160305056523,1949-07-01,"Drumul Popa Nr. 80 Bl. 95  Sc. 16 Ap. 152, Siret, 575533",Harghita,0746 987 242,06:ff:36:55:98:22,202.56.154.82,Masinist La Confectionarea Materialelor Electroizolante Stratificate (Mica)
Axenia,Nemeș,4801207175078,1958-02-15,"Aleea Nistor Nr. 161 Bl. 23  Sc. 45 Ap. 202, Videle, 653818",Alba,0769 977 672,11:65:2b:35:55:f9,117.228.180.251,Maestru Studii Canto
Eusebia,Stancu,5700902453248,1970-10-07,"Soseaua Diaconescu Nr. 67, Afumati, 431754",Teleorman,0711 427 380,5a:9e:8e:8e:ce:48,54.93.45.2,Trasator
Ianis,Manole,7111125208086,2005-09-06,"Soseaua Georgescu Nr. 74 Bl. 78  Sc. 51 Ap. 765, Cernavoda, 331455",Prahova,0736 307 614,dd:71:93:9e:7a:e6,42.219.0.165,Inspector De Specialitate Inginer Industria Alimentara
Anda,Cristea,1360504180520,2009-10-24,"Drumul Dobre Nr. 84 Bl. 81  Sc. 47 Ap. 782, Rodna, 686652",Hunedoara,0744 827 359,4d:9a:d7:18:32:dc,80.213.197.139,Proiectant Inginer In Silvicultura
Cezara,Eftimie,5170707044012,1930-05-26,"Intrarea Irinel Pușcașu Nr. 954 Bl. 93  Sc. 74 Ap. 658, Glina, 150979",Bacău,0753 488 965,d9:f0:5b:54:b5:e1,137.160.203.219,Consilier Prezidential
Aneta,Stan,2220611058389,1935-01-25,"Intrarea Preda, Slatina, 349026",Ilfov,0240 738 650,ac:0a:ee:90:8f:c3,75.180.103.31,Masinist La Confectionarea Ambalajelor Metalice
Rodica,Mazilescu,3530419211400,1934-05-20,"Intrarea Diaconescu Nr. 363, Valenii de Munte, 322426",Alba,0760 459 730,71:6b:14:ee:05:af,56.112.223.158,Tehnician In Serviciile De Trafic Aerian
Ruxanda,Stoica,5431024272890,1925-03-27,"Strada Mazilescu Nr. 15 Bl. 42  Sc. 85 Ap. 202, Baile Borsa, 823026",Botoșani,0262 792 284,a4:98:5c:8d:73:72,64.96.158.26,Operator Radiotelecomunicatii Aeronautice
Roxana,Toma,6540410148266,1951-07-06,"Drumul Stoica Nr. 26, Nasaud, 776699",Hunedoara,0727 776 933,2e:bf:8c:3b:4d:5f,188.208.41.5,Dispecer Gestiune Uraniu
Iurie,Gheorghiu,7610216055362,1934-07-05,"Intrarea Profira Dochioiu Nr. 73, Constanta, 459017",Alba,0728 578 943,27:a7:ce:1d:75:51,155.12.100.161,Izolator Frigorific
Alexandrina,Ardelean,8960428011470,1996-12-08,"Strada Pop Nr. 995, Straja, 257739",Iași,0246 217 433,ff:f9:da:4a:15:51,99.66.188.82,Sef Birou/Statie/Tura Meteo Aeronautic/De Aerodrom
Cleopatra,Niță,4381125269035,1962-08-31,"Strada Dumitrescu, Constanta, 858008",Prahova,0242 662 654,6a:0c:eb:94:b2:8d,211.142.3.179,Referent De Specialitate Farmacolog
Iulian,Mocanu,2030615443926,2014-02-14,"Intrarea Suciu, Dragasani, 536616",Bistrița-Năsăud,0769 899 338,ce:f9:9d:1c:df:80,24.164.165.120,Asistent De Cercetare In Cadastru
Albert,Dobre,2990503189301,1916-12-21,"Strada Voinea, Pogoanele, 301609",Giurgiu,0261 161 761,5a:5c:93:c1:1c:5c,29.148.143.0,Arhivist
Cosmin,Albu,5280216510058,1986-08-30,"Intrarea Codrin Nistor Nr. 87 Bl. 28  Sc. 62 Ap. 449, Borsa, 833884",Harghita,0254 493 489,ac:08:0c:78:2b:a5,145.108.92.189,Grefier Statistician
Iurie,Stănescu,3320725125376,1910-01-05,"Intrarea Vasilica Georgescu Nr. 211, Pantelimon, 873472",Maramureș,0780 117 005,77:c4:1a:db:ab:e4,158.133.183.77,Sef Formatie Industria Petroliera/Petrochimica
Aurelian,Ioniță,7400626328158,1973-08-23,"Bulevardul Aanei Nr. 34, Strehaia, 674025",Satu Mare,0244 112 830,c7:e9:ac:cc:f7:38,204.77.243.70,Cercetator In Agromontanologie
Petrică,Dinu,1741121126163,2008-02-10,"Strada Agripina Nistor Nr. 87 Bl. 68  Sc. 74 Ap. 578, Cobadin, 111412",Bacău,0730 231 766,c0:65:3f:fc:5e:f7,221.26.137.109,Lucrator In Gospodaria Agroturistica
Iulia,Diaconu,4071113415366,1946-07-28,"Drumul Luiza Diaconu Nr. 61, Alexandria, 635117",Alba,0248 407 516,14:07:a8:cf:74:cc,133.232.254.162,Tehnician Machetist
Aleodor,Georgescu,7330826374662,1984-11-08,"Strada Florea Nr. 725 Bl. 41  Sc. 29 Ap. 426, Sighisoara, 246535",Neamț,0767 657 499,3d:8c:d3:f6:64:30,45.8.235.194,Agent Cumparari
Atena,Preda,3461104011195,2002-11-30,"Intrarea Ionescu, Lunca Cetatuii, 371106",Sălaj,0722 378 899,07:98:d9:25:1a:41,175.156.207.83,Asistent De Cercetare In Filologie
Jana,Albu,2120925124174,1978-11-15,"Bulevardul Dorian Pușcașu Nr. 88, Nadlac, 641991",Suceava,021 983 8530,a4:51:0b:26:aa:47,59.235.213.55,Lucrator In Ateliere De Modele
Letiția,Popescu,7130108201908,1997-05-21,"Soseaua Alistar Ardelean Nr. 590 Bl. 49  Sc. 43 Ap. 258, Jibou, 849926",Covasna,0740 225 512,d7:16:8a:73:a1:2f,218.17.243.196,Inspector De Specialitate Inginer Chimist
Zeno,Dinu,8000827270856,1954-12-26,"Strada Felix Pop, Marginea, 238753",Botoșani,0721 950 207,d7:36:d9:b8:14:e0,156.14.151.44,Montator Placaje Uscate
Nicușor,Voinea,5210821095972,1985-06-16,"Drumul Dochioiu Nr. 13 Bl. 78  Sc. 92 Ap. 371, Botosani, 621830",Giurgiu,0261 165 697,41:52:70:43:da:73,84.219.15.136,Administrator De Risc
Titus,Nistor,3740409281677,1955-07-24,"Drumul Tudor Nr. 254 Bl. 63  Sc. 83 Ap. 922, Zimnicea, 381274",Satu Mare,0251 933 497,19:87:7f:a2:0f:2a,48.121.40.127,Cercetator In Arhitectura
Heracleea,Popa,5430301054859,1944-05-04,"Aleea Dumitrescu Nr. 99, Negresti-Oas, 823346",Timiș,0771 926 900,fd:99:8b:91:7e:88,124.108.139.57,Procuror Sef De Sectie Adjunct
Stela,Nistor,7670826511711,1968-02-12,"Intrarea Eftimie Nr. 875 Bl. 75  Sc. 52 Ap. 341, Dumbraveni, 857988",Olt,0259 321 268,06:ec:f2:15:5e:34,70.46.83.87,Turnator Metale Si Neferoase
Frederic,Nistor,7130614468746,1917-10-06,"Drumul Suciu Nr. 21, Homocea, 943172",Vrancea,0738 139 150,57:f6:0b:50:c4:b7,82.167.37.17,Masinist La Instalatiile Din Centrale Electrice
Gelu,Preda,1291012313832,1913-02-26,"Intrarea Stancu, Gura Humorului, 723014",Tulcea,0263 988 201,cd:1c:15:03:2e:75,179.152.236.122,Alpinist Utilitar
Mara,Marin,7910603465511,1993-03-09,"Strada Hortensia Pușcașu Nr. 996, Sacueni, 362395",Ialomița,0740 525 654,e8:86:ed:ef:32:18,110.9.158.15,Crescator-Ingrijitor De Cabaline
Heracleea,Mazilescu,2281019016036,1990-06-20,"Strada Stancu Nr. 31, Cugir, 443568",Tulcea,0721 198 214,46:67:2f:fc:5b:92,178.19.232.157,Operator La Masini-Unelte Semiautomate Si Automate
Adi,Tabacu,3040623402441,1965-04-27,"Soseaua Dochioiu Nr. 45, Sebis, 727426",Argeș,0766 838 449,de:ce:10:58:ad:b1,6.181.193.145,Inspector De Specialitate Inginer Industria Alimentara
Benone,Ene,2040401196072,2023-01-22,"Drumul Ionelia Ababei, Homocea, 807458",Mehedinți,0249 177 642,2b:0f:89:5b:33:94,129.126.209.237,Sef Catedra
Tudorița,Mazilescu,7280710196951,1963-01-21,"Drumul Oprea, Baia Sprie, 615728",Harghita,0762 603 246,91:92:39:e8:9e:c0,97.125.115.209,Pregatitor Hartie Fotosensibila
Ariana,Barbu,2751010024796,1988-06-12,"Intrarea Diaconescu Nr. 23, Aiud, 442192",Olt,0236 211 637,6a:2f:73:80:94:99,72.193.55.33,Supraveghetor De Noapte Servicii Sociale
Cedrin,Dumitrescu,5570312040472,1961-07-11,"Aleea Pușcașu, Gheorgheni, 177068",Olt,0753 855 035,8e:b6:c6:98:c9:1d,70.1.145.243,Sef Agentie Publicitate
Ramona,Cristea,1220412044855,1986-04-28,"Drumul Stănescu Nr. 60, Targu Neamt, 805632",Olt,0243 685 329,ae:d4:0e:80:09:e3,123.142.99.89,Inginer Constructor Instalatii
Vlădelina,Georgescu,6250829455961,1984-01-06,"Bulevardul Dochioiu, Ruscova, 380260",Iași,0759 134 019,80:e3:97:be:af:06,208.63.11.187,Melitator In Si Canepa
Florica,Popa,1580925206226,1990-09-21,"Intrarea Ioniță Nr. 828, Balan, 872304",Alba,0766 148 681,68:8c:e2:d4:32:82,19.104.12.22,Funicularist
Georgian,Dobre,1730410183384,1997-05-07,"Soseaua Manole, Baia Sprie, 470625",Călărași,0751 927 294,30:6a:56:19:d8:f9,135.250.186.157,Operator La Fabricarea Amidonului Si Dextrinei
Zeno,Mocanu,2110602283834,1925-06-12,"Soseaua Dorian Nistor Nr. 63 Bl. 58  Sc. 82 Ap. 313, Corabia, 255361",Mehedinți,0762 858 361,16:ae:93:17:bd:6c,178.33.38.137,Sef Baza Receptie
Ileana,Ioniță,3291020303345,1931-09-16,"Intrarea Nemeș Nr. 63 Bl. 71  Sc. 50 Ap. 517, Harsova, 685927",Timiș,0263 575 742,f3:ab:da:43:78:b6,181.131.3.99,Evaluator Si Auditor De Mediu
Julia,Diaconu,5271030096089,1991-08-29,"Bulevardul Miron Diaconu Nr. 425, Mangalia, 544360",Brașov,0238 650 673,1c:f7:ba:69:8f:9a,199.201.196.133,Masinist La Linii Automate Aschietoare
Daniel,Ioniță,2110107409110,1931-05-31,"Drumul Ivona Dinu Nr. 365 Bl. 77  Sc. 37 Ap. 169, Oituz, 358488",Brașov,0720 885 687,0d:35:aa:4a:f6:8e,131.31.42.124,"Agent De Securitate Incinta (Magazin, Hotel, Intreprindere Etc.)"
Sabrina,Pop,7320419238561,1943-02-26,"Drumul Voinea Nr. 431 Bl. 17  Sc. 72 Ap. 244, Buhusi, 496526",Alba,0722 580 060,c7:b5:c0:d8:ef:7b,146.157.166.138,Tehnician Mecanic
Irinel,Ardelean,4760220248862,1937-09-14,"Drumul Victoria Stănescu Nr. 68 Bl. 25  Sc. 36 Ap. 822, Huedin, 992574",Prahova,0236 566 787,df:1e:7c:69:68:bf,176.160.109.157,"Confectioner Stampile De Cauciuc, Metal, Facsimile"
Pleșu,Barbu,6980906282098,1945-09-11,"Bulevardul Stan Nr. 63, Gherla, 832924",Neamț,0267 167 998,82:f4:bf:45:5a:71,25.148.205.91,Muncitor Hidrometru
Niculina,Tabacu,6990111028361,1989-09-26,"Aleea Georgel Popescu, Ovidiu, 138530",Gorj,021 546 4358,d6:d1:e7:1f:f5:f4,187.53.47.209,Inspector Cu Supravegherea Si Verificarea Tehnica A Instalatiilor
Zoe,Marin,3980205155384,1910-04-16,"Aleea Ababei Nr. 573, Sangeorz-Bai, 397582",Tulcea,0753 187 908,fc:10:e0:53:ec:7c,91.20.171.87,Manager Imbunatatire Procese
Ada,Ionescu,7940520409103,2017-09-29,"Intrarea Laurenția Gheorghiu Nr. 902, Teius, 431631",Tulcea,0780 020 102,a8:69:c9:3d:9b:01,187.58.248.169,Expert Aplicare Legislatie Armonizata In Domeniul Industriei Si Comertului
Mitică,Tomescu,1260413094451,2013-04-29,"Intrarea Mocanu, Voluntari, 743672",Botoșani,0763 604 043,2b:47:28:5c:38:0f,64.216.173.251,"Montator, Reglor Si Depanator De Aparate Si Echipamente Electronice"
Horia,Nistor,4810123296101,1969-02-05,"Aleea Ababei Nr. 112, Homocea, 884387",Olt,0764 947 722,fa:d6:79:a6:8a:e8,67.38.83.207,Librar-Sef
Ortansa,Voinea,6860917400234,1957-12-12,"Soseaua Stoica Nr. 868 Bl. 82  Sc. 93 Ap. 350, Bailesti, 458080",Satu Mare,0244 473 478,36:8d:c3:4b:2b:cc,84.174.166.110,Tehnician De Echipamente Tv
Adriana,Stănescu,5310805336196,2005-05-30,"Bulevardul Olimpiu Dinu, Galati, 514537",Cluj,0258 759 567,15:94:5a:83:74:d6,211.113.177.192,Consilier Chimist
Lelia,Marin,4820710227694,2015-06-27,"Soseaua Oprea Nr. 60, Modelu, 488052",Cluj,0760 828 528,c7:ef:56:37:aa:49,213.58.123.52,Corhanitor
Vasilica,Diaconescu,8310305372101,1933-07-21,"Intrarea Narcis Manole, Straja, 141703",Bihor,0766 686 562,00:da:b3:3f:2c:ea,103.131.205.57,Pompagiu
Dalia,Oprea,1821122368504,1914-12-29,"Soseaua Stancu Nr. 323 Bl. 60  Sc. 94 Ap. 435, Cernavoda, 558657",Brașov,0257 733 349,4d:0f:e8:3d:6f:f7,64.101.132.28,Sef Centru Control Local Comunicatii
Irina,Niță,8720524190292,1978-08-01,"Strada Preda Nr. 241 Bl. 62  Sc. 37 Ap. 382, Fetesti-Gara, 894913",Iași,0269 544 714,00:12:69:6b:99:4b,21.149.108.225,Cuptorar-Termist Pentru Ferite
Manuela,Ionescu,5830321167051,1979-01-25,"Bulevardul Ionescu Nr. 61 Bl. 51  Sc. 87 Ap. 440, Arbore, 526171",Teleorman,0749 548 490,f4:e8:f7:38:b9:8e,9.173.133.7,Sef Cart
Bănel,Georgescu,2480219215323,1976-03-03,"Intrarea Zenobia Mazilescu Nr. 13 Bl. 92  Sc. 61 Ap. 623, Iasi, 715133",Dolj,0739 418 067,92:91:1f:0c:98:33,146.182.223.185,Prelucrator Fire Si Tesaturi Din Fire De Sticla
Ghenadie,Nemeș,3120117391841,2015-01-19,"Soseaua Vicențiu Diaconescu Nr. 73 Bl. 25  Sc. 33 Ap. 648, Pucioasa, 745741",Vaslui,0724 859 284,8a:c2:f8:ce:f9:14,218.97.246.39,Brazor
Valentina,Georgescu,2590528204471,1934-11-14,"Aleea Alina Pușcașu, Lupeni, 306999",Maramureș,0267 073 410,d4:47:73:52:5c:5b,139.181.4.119,Montator Corp Sonor La Piane
Florea,Nemeș,8131203462964,1956-09-13,"Soseaua Nistor Nr. 74, Ludus, 818811",Giurgiu,0263 465 895,d9:aa:c4:27:6c:b5,201.143.234.171,Bobinator Condensatori Pentru Instalatii Electrice
Ghenadie,Barbu,6290412511742,1937-10-13,"Drumul Popescu, Balan, 778644",Mehedinți,0746 684 345,f8:c9:39:04:b3:f6,223.146.63.12,Ecolog
Adela,Marin,7650227091330,1989-10-27,"Intrarea Nicodim Tomescu Nr. 359 Bl. 95  Sc. 44 Ap. 430, Jimbolia, 988401",Suceava,0729 559 866,a2:13:51:46:d8:4d,2.83.27.150,Art Director
Rica,Georgescu,7550519295032,2018-10-10,"Strada Cosmina Georgescu Nr. 85, Arbore, 529763",Botoșani,0745 403 476,fb:eb:8d:2a:43:cf,67.198.217.204,Masinist La Instalatii Pentru Incalzit Tren
Antonie,Georgescu,2810606081212,1998-06-30,"Aleea Casian Dima, Petrila, 944245",Covasna,0786 328 001,90:1a:55:ff:25:0c,24.43.156.29,Sef Serviciu Control Zonal Comunicatii
Narcisa,Dinu,6310230281087,1956-12-08,"Bulevardul Remus Florea Nr. 19 Bl. 27  Sc. 50 Ap. 289, Baia Sprie, 672246",Maramureș,0241 232 910,25:0d:44:8f:7f:87,92.130.43.32,Editorialist
Elisaveta,Ababei,4701119368180,1983-03-06,"Aleea Zaharia Voinea, Curcani, 589871",Bihor,0766 922 399,f3:13:e0:b8:cc:99,72.135.44.174,Tehnician Documentatie Studii
Malvina,Ardelean,6861006105379,1971-10-09,"Drumul Valeria Stan Nr. 59 Bl. 78  Sc. 89 Ap. 825, Vladimirescu, 467508",Vaslui,0746 166 089,bc:4e:53:e3:aa:d4,151.38.103.171,Cercetator In Statistica
Pompilia,Popescu,2890621190215,1960-08-02,"Intrarea Georgescu, Roseti, 405720",Bistrița-Năsăud,0786 894 902,4d:81:22:e8:5d:00,166.196.222.198,Legumicultor
Relu,Tudor,1401216435631,1973-05-14,"Soseaua Cristea Nr. 98, Lupeni, 439899",Vaslui,0256 618 934,8b:94:80:43:46:a1,214.13.191.104,Inginer Proiectant Comunicatii
Oliviu,Toma,6910508223559,1941-12-07,"Intrarea Gherghina Stan, Giurgiu, 323814",Botoșani,0756 556 939,b4:10:32:a6:2f:e5,169.23.86.150,Lacatus-Montator
Damian,Nemeș,8940414243229,1937-12-21,"Strada Aanei Nr. 613 Bl. 35  Sc. 55 Ap. 861, Sacele, 726320",Tulcea,0757 784 330,4d:aa:dd:6b:e5:79,6.95.150.94,Director Centru De Calcul
Tania,Dima,1420925378481,1936-05-21,"Bulevardul Florian Popa, Vladimirescu, 435888",Sălaj,021 274 9228,da:e3:42:ec:8a:1e,59.199.208.32,Gardian De Inchisoare
Gențiana,Mocanu,4890310419043,2004-12-24,"Drumul Margareta Gheorghiu, Dumbraveni, 345543",Călărași,0723 796 728,bc:a1:d0:d0:70:11,48.158.147.207,Filozof
